,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Neemuch,23,432,0,0,0,0,0,0,0,0,0,1,2944,4948,1771,1260,1229,1089,894,675,536,447,359,306,239,225,155,154,138,105,88,82,73,47,55,41,43,30,32,19,26,20,17,21,14,15,15,13,16,9,15,10,14,9,11,7,11,4,12,4,3,3,5,5,5,1,5,2,1,5,2,4,5,2,2,1,2,1,1,2,1,0,1,0,1,2,0,0,2,1,2,1,2,1,2,2,0,0,0,1,1,1,1
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,4,140,452,489,468,354,316,262,211,179,140,102,118,115,82,84,75,58,60,48,69,52,47,48,45,40,31,41,32,35,33,35,37,25,28,19,32,20,28,19,24,22,21,23,18,18,15,23,25,14,19,22,17,15,10,14,17,15,13,10,8,13,7,16,10,12,7,5,4,8,8,13,10,11,18,4,11,7,8,4,9,10,10,11,7,8,7,6,6
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,0,523,5629,6888,4926,3383,2279,1634,1221,953,820,642,537,470,358,348,297,250,197,179,158,149,118,110,117,93,110,87,63,62,52,52,40,51,35,38,39,30,31,25,33,27,24,15,21,16,17,18,17,13,9,15,14,11,18,9,7,9,9,6,10,6,4,2,6,7,7,5,5,0,3,7,5,4,6,3,2,6,4,2,1,3,4,4,2,2,0,3,1,7,3,1
Salem,33,608,0,0,0,0,0,0,0,0,0,0,448,2825,1967,1506,1403,1543,1467,1541,1284,999,849,634,543,456,367,339,278,244,236,185,169,152,151,108,112,79,83,89,80,57,55,41,40,43,48,47,35,27,30,25,27,19,30,30,15,22,21,27,26,12,20,15,11,15,17,10,13,10,9,15,11,15,10,15,7,7,10,2,3,6,7,9,11,5,1,5,5,6,5,4,4,3,7,4,8,7,5,4,4,7,5
Sehore,23,445,0,0,0,0,0,0,0,0,0,4,3944,8222,6138,3624,2089,1162,771,472,376,293,225,180,128,101,90,73,65,59,36,40,35,36,40,18,24,26,21,16,11,20,15,12,17,16,9,6,4,7,8,8,9,8,6,9,6,4,7,3,7,7,4,4,2,4,5,3,2,3,3,4,4,7,5,2,1,0,1,3,4,1,1,3,1,1,1,1,3,0,1,2,1,1,1,1,1,3,2,2,2,2,0
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,6,6090,10159,6526,5870,4781,3601,2661,1858,1243,868,639,462,396,243,218,147,123,98,90,76,75,44,53,40,31,31,27,33,29,23,17,13,10,15,19,15,17,15,5,9,11,6,11,6,7,8,7,10,7,5,8,13,4,6,5,7,4,5,2,5,7,5,6,8,1,3,4,4,5,0,5,3,5,1,0,0,4,3,4,3,2,1,1,3,1,3,4,1,2,1,2
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,45,575,1290,1869,1870,1679,1375,1149,951,736,628,529,463,381,329,278,225,197,188,157,122,140,120,94,90,75,89,75,61,62,50,51,49,34,42,40,39,36,23,20,23,17,18,27,21,19,17,14,7,11,14,19,9,14,15,14,15,9,8,8,9,6,6,2,7,7,2,3,4,7,2,5,7,6,3,5,7,3,6,5,2,5,2,1,5,2,3,5,1,4,4
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,0,774,5291,4582,2311,1385,841,487,355,237,152,147,114,94,53,46,41,43,41,33,33,22,21,19,20,18,15,8,17,17,5,10,11,7,6,10,3,7,10,4,6,9,3,4,4,5,2,0,3,1,2,5,3,2,1,2,3,1,3,2,1,1,4,3,0,2,0,2,1,2,0,1,1,1,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,1,4,0
Etah,9,201,0,0,0,0,0,0,0,0,0,0,69,1895,2127,1452,1124,831,607,488,350,299,269,200,181,173,143,142,105,100,64,59,52,55,37,54,46,39,30,27,16,16,21,16,17,13,10,15,11,14,7,12,5,7,4,3,3,3,4,6,6,3,3,3,5,2,6,3,5,5,0,1,1,0,2,0,3,0,1,1,1,4,1,0,0,0,0,1,1,1,1,3,0,1,2,2,1,1,2,1,1,1,2
Solan,2,31,0,0,0,0,0,0,0,0,0,0,195,2279,2266,1207,695,409,232,171,147,106,116,74,64,60,53,44,48,33,41,27,31,23,30,25,20,23,15,12,19,15,23,11,18,19,11,13,15,11,10,13,11,14,9,10,10,8,11,8,9,10,4,10,7,12,14,6,7,4,6,5,5,11,5,4,6,10,3,10,6,5,6,2,6,4,7,5,5,7,7,4,6,3,6,5,6,4,6,4,4,2,3
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,4,574,5052,5113,2534,1316,752,468,316,215,165,120,105,72,64,47,43,28,36,31,17,25,19,23,21,17,14,17,7,16,9,4,12,9,9,5,5,3,6,4,8,3,2,2,1,3,3,2,2,2,1,2,3,1,1,2,1,1,5,1,1,2,2,0,1,0,1,0,0,1,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,599,7233,3056,1390,890,482,290,203,139,107,79,59,43,44,31,26,19,14,12,13,13,8,10,11,2,8,4,3,5,4,5,7,4,3,4,1,5,2,3,7,2,0,0,2,2,2,1,2,0,0,2,1,1,2,1,2,0,0,2,1,1,1,1,3,1,1,0,0,0,0,0,0,1,1,2,2,0,1,1,2,0,1,3,1,0,1,0,0,0,0,1,1
Puruliya,19,340,0,0,0,0,0,0,0,0,0,1,1638,6279,5417,3781,2670,1814,1216,869,652,489,388,272,250,173,131,146,105,95,85,68,45,46,31,42,28,31,22,23,19,18,19,26,22,17,10,13,12,4,13,7,11,3,6,3,8,6,6,10,6,10,7,8,3,4,5,8,8,1,6,6,3,3,5,6,7,5,6,4,4,8,7,3,2,2,1,0,3,3,2,4,3,1,1,1,2,2,0,1,0,1,1
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,6,2410,4104,2255,1394,981,681,531,437,330,305,235,207,174,172,133,107,87,65,71,83,67,71,71,55,51,45,32,38,31,42,20,24,21,21,19,18,11,13,20,10,17,11,15,10,11,11,7,9,10,9,9,11,6,8,4,6,5,9,5,3,4,10,4,3,9,7,4,3,5,2,3,2,3,0,1,0,1,3,1,3,3,1,2,2,1,2,1,2,3,0,2
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,1826,4412,2488,1385,910,658,466,322,223,182,149,100,68,53,49,43,32,31,25,13,14,16,12,8,7,9,10,8,11,8,5,2,8,1,5,5,3,2,7,1,4,2,3,5,2,1,0,1,3,4,3,3,4,2,1,3,0,2,0,1,1,0,0,0,1,2,1,1,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
Parbhani,27,513,0,0,0,0,0,0,0,0,0,0,492,6639,7801,4256,2324,1376,856,615,447,317,253,194,173,129,98,101,72,56,62,58,41,40,29,31,23,24,18,25,25,11,18,14,16,12,10,8,10,15,11,8,3,4,4,9,8,8,8,1,8,5,6,10,3,4,6,5,3,6,3,1,1,5,4,2,1,1,1,2,2,2,2,4,6,2,2,1,1,2,0,0,4,3,3,2,1,1,3,4,1,4,5
Baran,8,128,0,0,0,0,0,0,0,0,0,17,3456,6682,4464,3449,2565,1759,1270,952,739,576,446,416,348,313,266,202,192,168,153,107,120,95,113,90,64,66,73,48,48,53,45,53,32,28,39,30,21,30,25,19,23,16,15,21,22,14,11,19,13,18,12,16,10,10,6,8,5,3,5,7,5,8,7,4,8,8,2,8,6,6,5,3,2,5,3,2,2,1,4,3,2,4,6,9,4,4,5,10,0,2,3
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,0,315,16474,11655,5316,3086,2004,1303,991,771,608,511,398,333,280,240,239,211,178,147,139,124,106,100,101,80,80,73,68,75,76,68,67,56,63,41,49,46,39,58,33,31,38,21,35,39,34,25,30,27,20,22,26,31,22,19,21,16,14,20,20,16,16,15,20,18,21,13,15,18,9,19,14,10,12,12,10,12,9,16,8,11,20,10,9,7,8,14,9,5,7,12,7
Satna,23,429,0,0,0,0,0,0,0,0,0,1,3970,7228,4532,3780,2851,2053,1569,1205,959,718,590,452,408,360,262,237,193,165,150,104,98,72,73,64,53,45,47,37,47,39,30,31,27,29,25,17,16,21,19,12,14,14,11,10,12,16,13,14,10,11,10,8,2,7,6,14,4,5,6,10,6,3,1,5,10,5,3,4,0,6,4,4,2,3,3,5,7,7,1,8,5,4,5,3,5,5,2,5,4,2,5
Hardoi,9,155,0,0,0,0,0,0,0,0,0,7,6102,14157,3022,1201,671,401,284,223,156,108,97,93,57,49,42,25,31,19,23,13,22,14,10,11,9,7,6,5,5,5,8,10,9,3,11,7,4,4,6,4,6,3,4,5,4,1,1,2,3,2,0,4,3,2,2,6,1,2,7,2,3,3,4,2,2,1,2,1,1,0,1,3,2,1,1,2,3,1,1,2,1,0,4,2,4,0,1,1,1,2,1
Dakshina Kannada,29,575,0,0,0,0,0,0,0,0,0,3,2698,8212,2541,1066,625,490,415,316,241,241,161,150,125,91,101,68,80,63,45,49,39,37,31,32,41,28,31,22,26,29,26,19,22,23,21,26,25,13,13,11,19,22,6,17,12,7,8,15,7,14,18,7,16,11,12,16,3,12,9,7,8,7,6,7,12,8,14,6,7,5,5,4,4,7,10,4,3,1,6,6,11,12,8,4,7,8,8,3,3,4,5
Seoni,23,456,0,0,0,0,0,0,0,0,0,12,8161,15837,6691,3144,1599,823,522,296,184,144,98,71,66,47,30,26,30,23,18,18,9,14,6,7,9,10,7,3,7,4,11,8,1,2,1,6,2,4,0,5,4,1,0,1,1,0,0,0,3,2,0,1,0,2,1,0,4,2,0,3,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1
Rohtas,10,234,0,0,0,0,0,0,0,0,0,260,5790,5310,2081,1080,650,426,326,210,169,111,99,77,48,49,39,28,23,22,11,12,18,11,14,20,9,10,8,7,13,6,6,6,4,7,4,6,3,9,2,10,2,2,7,10,5,2,2,1,2,2,2,4,4,4,6,2,4,1,3,1,1,1,3,1,1,1,2,2,1,0,0,4,2,1,2,2,3,1,2,1,0,2,1,2,0,2,1,1,0,1,1
Dewas,23,437,0,0,0,0,0,0,0,0,0,57,6589,7223,6015,3763,2174,1207,837,479,339,245,197,150,114,97,88,56,63,46,34,31,30,29,17,25,24,15,26,10,11,16,12,11,5,11,7,6,9,5,7,6,5,9,4,8,10,6,4,4,8,2,3,1,6,2,1,3,4,4,3,5,2,2,3,3,4,2,3,4,3,4,1,2,6,1,2,2,0,2,6,5,2,1,3,2,1,2,3,1,2,0,1
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,5,650,2145,2450,1981,1561,1229,945,740,572,492,383,314,275,229,209,166,153,128,126,107,99,92,89,46,67,49,57,52,55,39,46,30,47,29,24,26,26,28,30,23,9,12,20,8,12,17,13,19,6,15,16,9,10,16,11,8,8,7,12,6,3,11,5,6,7,6,6,4,7,7,9,6,7,5,3,6,5,5,8,6,4,5,2,5,6,3,3,5,2,3
Ramban,1,17,0,0,0,0,0,0,0,0,0,1,654,2667,932,332,196,112,62,42,46,29,24,17,18,16,12,11,10,10,9,5,2,6,4,5,4,4,5,6,4,5,4,1,3,3,2,3,3,4,2,5,2,3,0,1,2,1,4,4,0,1,0,2,0,2,1,3,0,2,0,0,1,1,0,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,7,151,564,670,626,498,430,319,239,238,198,176,181,145,144,131,99,113,99,83,71,68,67,74,56,49,57,58,49,39,32,45,35,31,34,33,33,29,29,30,26,23,21,22,17,20,21,19,16,18,20,3,12,10,14,12,8,9,8,5,8,7,14,11,9,7,3,3,11,4,4,3,3,6,4,6,4,8,2,3,6,4,4,3,5,0,4,6,2
Tamenglong,14,273,0,0,0,0,0,0,0,0,5,5717,10817,811,335,183,126,90,76,69,62,45,28,27,16,23,21,14,12,5,7,12,7,5,6,7,5,4,3,2,5,4,1,2,1,5,3,5,1,1,1,3,2,3,1,1,2,0,1,0,0,0,0,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,108,2309,2364,1536,1159,945,789,697,621,460,378,326,292,232,173,160,138,135,99,84,86,73,56,51,42,39,30,18,29,30,19,18,13,18,16,14,13,9,9,12,6,6,8,10,3,10,8,1,5,6,6,2,4,2,6,5,1,3,11,3,2,0,1,2,0,5,1,0,2,2,1,2,1,1,0,2,0,1,2,0,1,1,0,3,0,0,0,1,1,0,1,0
Sonitpur,18,306,0,0,0,0,0,0,0,2,5,433,7560,4467,3401,2270,1559,938,613,443,296,213,157,155,112,96,67,60,47,42,37,34,31,36,24,25,16,14,20,10,9,14,15,9,7,8,6,10,7,6,4,6,4,2,4,2,0,4,4,2,3,0,2,1,3,2,1,2,2,1,1,2,1,1,0,1,1,2,2,0,0,2,0,0,0,1,0,2,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,99,1436,2920,2956,2478,1963,1473,1212,881,741,562,483,330,301,246,218,160,162,145,87,88,87,63,56,59,59,46,49,34,38,20,25,29,15,22,18,18,22,21,18,17,12,11,16,8,6,9,6,11,10,5,5,10,6,5,1,6,4,2,8,3,6,5,2,5,2,2,6,4,3,6,3,4,4,1,2,4,0,0,2,1,3,0,2,1,5,4,1,1,0,2
Una,2,29,0,0,0,0,0,0,0,0,0,0,277,2129,1431,764,625,393,282,194,145,145,103,85,65,59,46,40,41,32,23,27,20,20,13,22,16,5,20,17,14,11,10,9,8,5,5,9,5,6,3,4,3,3,5,5,4,5,3,5,1,1,2,6,1,2,2,0,1,4,3,2,0,1,1,2,3,1,1,3,0,1,1,1,2,3,0,0,1,0,1,0,2,0,0,1,0,3,2,0,0,1,1
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,3,2474,3665,1584,746,451,267,204,162,111,96,69,47,27,37,20,22,17,20,10,13,15,6,7,9,4,8,7,3,4,2,4,6,3,2,2,5,1,0,0,2,3,5,1,0,3,2,2,4,2,1,1,1,1,1,0,3,2,1,0,1,0,3,0,5,0,0,0,1,0,1,1,1,2,2,3,2,1,1,1,3,1,0,0,0,0,0,0,0,0,2,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,68,201,490,821,873,986,876,814,762,659,672,585,503,427,332,277,265,217,171,168,149,144,116,122,109,72,92,86,71,64,66,44,34,45,36,45,33,28,31,35,31,24,27,24,17,28,25,17,14,12,7,16,11,14,14,9,9,11,5,17,8,8,6,15,1,4,8,12,4,8,3,8,4,5,6,4,1,4,6,6,6,5,3,9,7,8,1,3,6,2,1
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,1627,6140,5029,4087,3032,2292,1742,1369,1043,906,723,616,536,493,346,309,263,259,216,199,200,175,149,119,103,110,97,82,80,76,64,64,65,49,49,41,44,45,42,30,27,33,32,30,22,23,22,20,19,16,14,12,13,13,16,17,13,15,5,12,16,8,5,13,12,8,9,8,10,10,9,10,7,6,11,10,5,7,11,9,10,5,2,4,6,2,4,6,2,6,2
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,1,146,975,1219,1078,785,647,560,414,362,316,286,262,199,231,176,145,142,103,103,89,72,58,65,55,43,47,41,33,29,34,22,27,21,28,22,15,24,27,22,25,22,16,19,18,21,20,13,14,19,14,25,17,18,12,14,11,13,14,11,6,17,11,10,17,5,12,11,8,8,9,3,8,9,9,5,6,7,6,8,11,8,4,7,5,6,2,5,9,3,3,3
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,694,6824,2286,1020,601,408,314,204,144,126,82,52,54,39,40,23,22,21,16,17,16,12,7,2,7,5,5,3,1,3,3,1,0,0,0,3,1,0,0,1,2,1,2,2,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,3,0,7,138,3345,5008,2183,1382,985,796,600,497,440,373,301,265,242,190,172,164,122,82,65,64,58,42,60,32,25,28,29,12,10,11,15,17,4,9,5,11,8,4,7,2,3,5,4,1,2,4,2,1,4,3,4,2,0,2,0,1,1,1,1,2,4,1,0,1,2,1,1,0,2,1,2,0,2,4,0,1,2,1,0,0,1,2,2,2,1,1,0,0,1,0,1
Udaipur,8,130,0,0,0,0,0,0,0,0,0,2,8707,16768,7643,4704,3149,2256,1681,1250,939,702,604,460,394,330,261,234,185,147,139,135,122,79,83,60,55,59,56,51,46,48,49,45,29,40,30,30,24,37,27,15,19,20,22,19,22,15,19,13,8,15,11,11,18,13,5,8,13,5,9,7,10,8,10,6,9,5,10,6,4,3,5,8,12,3,8,10,6,5,3,4,11,1,6,4,4,7,1,3,3,4,4
Raipur,22,410,0,0,0,0,0,0,0,0,0,510,12448,8128,3602,4020,3776,3174,2474,1988,1611,1329,1070,914,770,653,573,456,455,361,328,309,292,274,225,216,196,160,144,135,123,123,112,115,76,89,82,72,88,76,60,51,62,47,52,43,36,42,35,47,35,40,31,37,27,36,34,16,24,30,20,19,22,19,25,18,13,17,20,15,20,12,17,17,17,11,14,17,21,6,17,12,11,10,14,12,10,12,13,9,10,8,11
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,674,2490,1815,1096,816,523,331,255,173,125,98,71,67,37,37,29,19,27,11,14,6,9,10,11,9,4,7,11,8,3,3,3,3,7,3,2,1,1,2,3,1,3,4,1,2,2,4,1,2,3,2,3,1,1,0,0,1,0,2,1,1,1,3,1,0,0,2,4,1,3,1,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,0,0,0,0,2
Dhalai,16,291,0,0,0,0,0,0,0,0,0,1136,4788,1055,522,420,330,269,209,161,152,107,97,77,70,66,54,43,23,31,31,23,16,23,22,19,17,13,11,11,8,7,8,10,5,4,3,3,6,6,3,6,2,3,2,3,0,3,1,2,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,534,17996,4632,1770,1105,668,478,332,242,200,122,117,100,75,44,37,41,27,35,42,21,16,16,10,17,18,15,15,9,8,10,8,6,10,4,5,14,6,9,5,6,9,2,4,0,4,7,6,6,3,4,5,1,2,2,4,1,5,2,6,3,4,2,4,1,3,2,6,2,2,1,2,3,3,1,1,4,4,3,2,1,1,6,1,3,1,0,1,3,1,1,4
Supaul,10,208,0,0,0,0,0,0,0,0,0,9,2646,2968,1324,771,563,469,347,274,211,199,126,101,106,66,62,54,56,39,25,30,22,20,10,15,14,15,11,8,5,11,4,7,4,4,4,13,6,3,3,3,2,3,5,3,2,4,4,1,2,3,2,2,2,3,6,3,1,1,0,2,4,2,2,1,3,0,2,1,2,0,1,1,0,0,0,2,0,0,0,1,1,2,1,1,0,1,0,1,0,1,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,3,344,1249,1631,1335,1093,845,656,526,448,379,317,271,219,223,176,150,132,130,117,89,90,82,72,61,61,52,48,53,47,50,40,34,26,30,25,24,18,24,21,18,16,15,16,15,13,16,15,13,10,15,8,3,9,13,10,12,12,9,9,7,8,9,7,6,12,1,9,8,7,8,8,4,11,10,1,10,10,2,5,3,2,7,4,5,3,9,7,3,3
Akola,27,501,0,0,0,0,0,0,0,0,0,0,583,4109,4950,3022,2074,1563,1201,969,759,573,529,427,318,305,227,206,172,129,98,100,75,74,63,51,47,59,37,27,27,25,26,14,24,15,15,25,13,7,16,5,11,10,15,12,5,6,6,6,7,5,7,7,5,3,2,3,6,6,5,2,7,3,4,4,3,3,6,5,0,4,0,2,3,1,1,6,2,1,2,1,3,1,0,2,1,1,1,2,6,3,1
Samastipur,10,221,0,0,0,0,0,0,0,0,0,25,3567,3178,1885,1255,888,591,436,248,186,129,97,73,52,34,34,24,22,17,20,16,12,8,9,11,6,8,7,3,6,6,7,6,6,2,3,5,3,2,3,1,1,1,5,1,2,2,2,2,1,0,1,2,0,0,3,1,0,2,1,0,0,0,1,1,0,1,0,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mysore,29,577,0,0,0,0,0,0,0,0,0,6,2004,6011,5163,3675,2387,1503,980,727,448,322,222,213,156,161,135,103,98,88,78,77,70,56,41,40,42,41,39,25,24,25,23,21,21,17,19,19,25,17,18,17,16,10,10,8,9,10,13,13,9,4,6,9,7,9,7,11,2,11,5,7,4,6,2,5,13,4,9,6,4,6,9,5,5,6,6,7,5,3,2,5,5,3,5,2,2,1,1,2,6,5,6
Shupiyan,1,13,0,0,0,0,0,0,0,0,1,3,170,1307,620,236,78,31,28,13,3,4,6,5,3,0,7,1,4,1,2,2,1,0,1,2,3,0,1,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,175,1996,3670,2782,2191,1662,1356,1031,913,680,586,511,452,395,341,324,275,248,241,199,179,171,152,123,127,127,111,107,94,98,83,82,79,45,55,49,45,54,43,44,35,28,24,37,25,37,33,21,24,22,23,22,14,21,21,10,13,15,11,8,9,8,9,5,12,5,3,9,8,8,7,4,7,6,8,6,5,7,2,9,6,7,6,3,7,1,7,4,4,3,3
Thrissur,32,594,0,0,0,0,0,0,0,0,0,12,853,2216,1293,1296,1344,1339,1012,704,476,351,265,158,135,119,86,82,52,49,46,29,28,30,30,30,36,19,27,15,27,17,9,8,16,4,14,10,4,6,8,6,5,1,8,2,6,6,5,10,5,4,3,3,1,2,4,1,4,3,0,1,0,2,2,0,2,2,2,2,1,0,2,1,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,9,6,1,6,5,3,3,2,3,3,4,1,6,4,1,1,1,1,3,3,2,1,2,2,1,3,0,0,4,4,1,2,3,2,2,2,4,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Saiha,15,288,0,0,0,0,0,0,0,0,4,4055,3762,316,133,75,35,26,18,16,13,5,16,4,8,2,4,3,2,3,1,3,1,1,2,0,4,2,1,3,4,0,0,4,1,2,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
Senapati,14,272,0,0,0,0,0,0,0,0,1,4251,9371,782,261,152,88,82,54,45,38,27,25,27,22,26,17,16,16,7,11,10,7,3,8,4,4,7,3,3,4,4,1,6,1,1,1,2,1,1,1,0,1,3,0,0,0,0,0,0,1,2,3,0,1,0,1,2,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,1,0,2,2,0
Chamba,2,23,0,0,0,0,0,0,0,0,1,15,6195,19042,3434,558,301,158,107,69,50,34,35,27,18,18,7,11,13,9,11,8,13,7,8,4,7,6,6,7,3,3,3,4,4,3,2,4,5,2,9,3,5,1,3,3,1,2,4,2,3,1,3,0,1,2,0,0,0,2,1,1,3,0,1,1,0,1,2,0,0,1,0,1,0,1,0,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,2
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,287,4731,3942,2648,1580,1016,647,435,300,186,110,99,73,64,42,41,36,23,25,28,33,26,24,19,12,10,16,11,8,5,1,2,7,4,4,9,4,2,4,3,3,4,2,4,7,3,3,4,3,2,2,2,1,1,0,0,0,2,1,1,0,2,2,0,0,0,1,0,1,2,0,2,1,1,1,1,1,3,1,1,0,0,1,3,0,0,3,1,0,2,2
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,26,1179,2836,1903,1094,724,504,367,283,269,217,179,170,116,137,96,97,94,86,74,87,78,62,58,67,53,57,55,55,41,46,47,37,29,35,43,36,30,32,34,25,29,29,19,18,24,18,17,16,18,17,19,13,10,18,17,14,17,17,8,8,14,4,5,5,12,2,6,4,9,8,5,10,5,9,4,4,4,3,1,3,7,4,5,4,1,4,4,5,2
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,4,426,964,1225,1281,1045,795,553,516,353,336,315,261,225,229,181,185,151,149,111,121,114,108,105,105,88,66,76,68,63,43,59,51,47,41,38,35,43,33,30,24,35,33,24,31,23,26,25,24,16,13,15,19,18,18,19,12,17,11,11,13,9,11,8,7,21,13,9,11,7,15,11,10,10,8,7,9,12,13,4,10,13,10,3,6,12,7,6,6,9,7
Gadag,29,561,0,0,0,0,0,0,0,0,0,0,2811,7851,3472,1540,938,581,356,281,210,175,147,110,90,81,63,59,44,34,39,39,19,25,29,15,16,20,17,6,18,10,5,3,10,8,2,10,8,6,6,6,5,7,9,6,4,4,2,6,3,7,3,2,6,4,8,2,1,0,1,1,5,3,1,3,1,3,0,1,1,5,0,0,4,0,0,2,2,1,1,3,1,0,0,3,1,3,0,2,0,2,0
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,3,845,2942,3437,2976,2210,1523,1058,624,461,326,259,199,139,116,78,85,51,63,51,31,32,28,35,20,20,15,14,15,13,14,9,13,11,7,8,11,8,2,5,7,5,2,1,4,1,6,2,2,2,1,2,8,5,2,1,0,6,1,2,4,3,0,3,1,5,2,4,1,1,2,1,0,2,2,3,3,1,0,2,3,2,0,1,2,1,4,1,0,0,4
Bhind,23,420,0,0,0,0,0,0,0,0,0,2,2119,7458,3686,1927,1149,772,521,390,295,197,194,140,121,114,89,57,66,49,42,46,46,35,30,21,21,17,19,16,17,9,14,12,10,5,8,8,8,7,7,3,9,9,6,4,9,3,5,4,3,4,5,2,2,2,8,3,1,4,2,2,2,4,0,4,6,3,2,0,0,1,3,0,3,3,3,1,2,1,1,3,1,3,1,2,0,1,3,4,3,3,3
Solapur,27,526,0,0,0,0,0,0,0,0,0,0,350,9435,11334,7867,6080,4750,3965,3288,2688,2118,1641,1386,1105,942,742,609,507,417,345,284,250,227,189,147,151,134,112,117,92,88,72,71,67,50,75,64,50,44,55,37,31,40,38,24,23,23,20,30,26,18,17,13,20,15,19,18,18,10,15,15,17,11,16,12,11,9,13,9,8,9,6,10,7,7,9,13,5,6,9,13,4,10,7,4,4,7,5,5,4,4,3
