,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,911,5600,2032,1289,1072,992,930,713,639,521,449,419,300,285,252,208,176,179,139,122,104,88,82,80,52,59,49,59,42,44,25,30,37,23,25,18,13,17,13,14,13,13,13,12,8,11,18,5,9,2,5,4,2,3,3,12,2,7,5,7,4,3,1,5,5,3,5,1,5,1,2,2,2,1,2,3,0,0,1,2,1,1,2,0,0,1,1,1,3,1,1
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,2,60,389,457,376,387,346,265,223,199,176,139,133,95,84,97,72,67,56,62,57,69,55,64,51,41,41,35,41,31,38,44,34,40,34,23,25,25,29,26,23,20,21,19,28,26,13,22,13,12,14,15,19,9,20,8,16,10,10,9,11,7,10,9,12,13,19,12,10,8,7,7,6,10,13,10,6,9,7,7,9,5,11,9,4,7,9,5,8
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,0,11,2114,7661,6848,4029,2640,1772,1273,1010,822,646,554,471,427,339,284,270,209,219,169,136,138,121,100,96,88,76,70,48,59,47,47,43,27,39,26,20,20,36,32,22,21,17,24,16,15,12,10,11,13,12,10,3,12,7,14,9,17,12,5,9,13,6,3,4,6,5,4,4,2,3,4,3,5,3,6,2,5,5,4,3,3,4,4,4,1,5,1,2,1,1
Salem,33,608,0,0,0,0,0,0,0,0,0,0,15,1804,2374,1637,1579,1395,1498,1489,1320,1171,965,775,624,519,430,355,303,273,239,225,217,165,138,134,128,98,86,79,93,68,63,59,67,54,45,38,32,39,32,25,24,27,16,26,20,14,16,20,13,18,13,15,16,9,16,6,8,12,10,9,12,14,10,6,11,10,4,8,6,8,6,7,6,4,4,6,5,4,7,7,7,5,9,3,2,4,3,5,5,4,0
Sehore,23,445,0,0,0,0,0,0,0,0,0,0,400,5984,6430,4930,3145,1937,1288,941,648,491,354,292,241,186,151,125,109,81,83,76,59,46,42,43,42,36,31,21,28,20,20,23,9,19,10,15,11,11,10,9,8,12,8,5,12,10,9,4,10,7,8,3,10,9,2,3,3,2,4,4,4,3,1,5,3,2,2,0,2,2,3,1,1,1,3,5,3,3,4,3,1,3,0,1,2,1,2,0,0,4,3
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,1562,11313,6766,5912,5493,4559,3406,2340,1399,989,645,477,346,261,202,145,129,108,81,64,56,62,49,31,33,41,30,21,27,29,24,22,18,11,9,11,14,10,8,10,8,13,7,13,10,12,12,7,1,5,8,9,6,9,4,3,5,6,1,4,4,5,5,3,1,1,1,5,4,2,1,0,1,0,3,3,1,4,1,1,0,2,3,2,0,1,1,4,0,1,0
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,371,1536,2831,2466,1864,1529,1144,843,666,497,420,307,276,239,192,160,136,102,115,93,75,65,75,52,46,36,29,26,30,34,28,28,20,25,17,15,23,8,9,13,17,8,20,10,15,12,7,10,6,4,7,7,7,7,10,6,6,7,6,3,5,5,3,4,8,7,2,6,1,8,7,2,5,4,3,2,4,1,1,3,1,2,2,3,4,2,3,2,3,1
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,0,1,1080,3258,2989,2370,1832,1237,921,682,590,389,351,249,233,138,148,116,82,65,55,60,43,49,41,30,22,30,22,19,14,15,20,17,7,4,6,12,9,8,9,14,8,4,7,2,7,6,7,4,3,3,2,5,6,5,0,2,3,1,4,3,4,2,1,3,3,3,3,1,1,4,2,2,0,2,3,2,0,2,1,1,3,1,1,1,3,3,1,0,3,1
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,598,3347,2415,1548,917,617,428,323,253,171,121,110,72,61,43,34,24,20,24,18,12,11,13,5,2,8,8,8,5,9,4,5,5,3,2,3,6,4,0,5,4,3,2,4,0,0,5,0,2,3,1,2,2,3,1,0,2,1,0,0,1,1,2,2,1,2,2,1,2,0,1,2,1,0,1,0,0,1,0,1,1,2,1,0,0,1,0,0,2,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,503,2675,1831,1053,589,368,252,195,139,110,102,82,68,45,60,51,53,34,36,21,34,31,25,32,22,20,25,20,12,19,16,9,18,13,17,14,13,18,12,8,11,8,8,7,6,10,9,6,6,5,15,7,9,8,11,10,7,10,8,10,6,11,7,5,10,7,5,3,4,5,1,5,7,7,2,10,4,5,3,8,7,9,2,3,4,4,1,3,7,4
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,0,0,772,6180,4491,2173,1190,694,424,261,181,157,105,96,74,53,41,39,43,28,33,32,19,11,11,12,16,8,9,10,20,12,9,7,11,5,4,7,5,3,5,3,6,4,7,8,3,4,3,3,1,0,4,1,2,2,4,2,8,5,5,3,4,0,1,1,0,3,3,2,1,0,0,0,0,2,0,1,1,1,2,1,5,0,0,2,1,0,0,0,1,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,0,3687,6479,2138,947,531,273,180,123,66,55,40,41,35,29,17,14,24,18,7,11,18,3,7,4,9,13,5,8,6,5,8,4,4,5,1,4,4,4,2,1,4,6,5,1,1,1,4,4,0,1,1,3,2,0,2,0,1,1,1,1,0,4,1,1,1,2,2,2,0,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,0,0,0,127,3782,6227,4528,3389,2344,1596,1158,878,581,432,352,292,212,151,150,103,108,63,57,64,63,39,36,33,34,23,32,19,18,20,18,14,19,12,15,6,10,10,7,8,10,7,4,6,5,4,2,6,3,9,5,6,7,3,4,3,5,5,5,5,1,4,2,3,1,6,2,2,5,2,2,1,3,2,2,2,1,0,4,1,0,3,2,5,0,5,3,0,1,2
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,121,3229,3705,2057,1238,855,614,462,375,302,279,225,199,160,137,156,122,114,109,97,68,67,64,80,49,49,38,36,38,36,38,36,38,33,25,20,21,19,15,17,19,12,17,13,16,12,11,12,8,4,12,11,7,13,10,4,6,12,8,6,6,12,5,4,6,3,6,7,6,5,7,4,9,4,3,2,4,2,1,5,0,4,10,2,6,3,3,1,1,1,4
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,569,7310,3033,1071,540,303,182,106,87,64,55,39,33,29,18,15,21,11,10,9,4,8,7,6,6,5,4,5,5,3,6,0,8,2,3,3,7,4,3,4,1,2,1,4,0,0,3,1,3,0,2,1,0,1,0,3,2,0,1,2,0,0,0,1,1,1,2,0,0,2,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
Parbhani,27,513,0,0,0,0,0,0,0,0,0,0,37,2980,8636,5818,2947,1686,1079,750,551,380,301,226,170,152,123,111,106,93,55,54,52,57,38,38,26,28,14,17,18,10,21,21,19,17,12,18,13,16,7,10,4,5,8,5,1,8,7,6,5,2,4,1,7,4,2,8,5,3,6,5,6,4,5,2,1,4,3,0,2,2,2,5,1,2,4,2,2,5,1,4,1,2,1,2,1,1,1,4,2,5,3
Baran,8,128,0,0,0,0,0,0,0,0,0,0,353,6938,6186,3992,2718,1688,1204,953,774,614,513,443,383,337,255,261,220,200,166,176,135,101,97,93,93,84,76,54,58,64,42,41,38,45,51,36,32,31,35,26,17,26,18,19,15,24,16,9,16,14,15,8,13,12,10,11,13,10,11,8,6,6,4,3,6,1,6,7,6,9,6,9,4,8,3,4,3,7,5,4,4,4,5,3,5,4,1,5,3,1,3
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,0,0,4547,17290,8193,4626,2658,1809,1278,935,716,653,509,425,337,266,229,214,174,159,141,117,125,104,89,95,91,85,54,80,70,68,65,61,58,56,53,46,36,44,38,40,33,33,28,34,24,36,32,34,31,32,22,22,20,17,17,16,22,14,17,20,17,26,21,13,16,15,10,15,18,16,8,7,10,15,6,12,15,9,10,14,11,7,8,13,9,9,11,5,11,10,13
Satna,23,429,0,0,0,0,0,0,0,0,0,0,849,8642,4869,3907,3010,2131,1699,1351,1012,796,646,532,464,368,293,259,246,192,155,143,122,109,98,85,74,48,70,47,42,43,32,34,31,24,17,23,23,21,18,17,11,22,19,7,10,15,13,15,13,11,17,5,10,8,10,4,4,11,9,7,8,4,8,3,4,5,3,4,1,3,5,6,2,4,4,3,4,2,9,4,4,5,3,4,3,3,4,4,0,2,10
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,57,16322,7522,1376,531,307,175,125,117,71,55,55,35,16,29,17,14,18,12,20,8,10,6,10,7,8,9,4,3,8,7,3,8,3,6,3,5,9,5,3,2,2,5,2,3,2,2,2,2,6,1,1,2,1,0,1,0,5,1,2,2,4,2,2,1,0,2,1,4,0,0,0,2,2,2,1,1,1,1,2,1,2,1,1,0,1,4,1,1,0,0
Dakshina Kannada,29,575,0,0,0,0,0,0,0,0,0,0,848,8676,4163,1267,664,436,302,226,209,197,149,131,119,99,74,70,75,53,52,51,36,30,34,26,21,31,21,13,19,21,16,23,18,19,21,15,19,16,16,11,12,11,8,12,9,12,14,10,11,10,11,12,13,7,17,8,8,17,13,6,14,6,10,9,10,5,4,7,10,7,7,8,7,6,5,7,3,3,8,1,3,10,3,6,8,7,6,2,3,3,3
Seoni,23,456,0,0,0,0,0,0,0,0,0,0,3995,18689,7153,3248,1686,1001,629,360,270,195,149,95,77,63,42,39,27,25,23,21,24,15,8,11,7,15,9,5,2,2,7,4,3,6,5,0,2,2,4,2,1,5,2,5,5,5,2,1,2,1,4,5,1,1,2,1,3,3,0,1,1,1,1,1,0,0,1,1,3,0,2,1,0,0,1,2,0,1,0,1,0,0,2,0,2,0,0,1,0,0,0
Rohtas,10,234,0,0,0,0,0,0,0,0,0,1,3008,7205,2725,1298,734,498,323,234,174,125,108,79,63,54,54,39,26,27,21,23,24,10,16,10,12,7,13,9,7,11,3,6,12,9,7,10,11,4,9,3,4,1,5,4,3,2,8,2,1,3,7,2,4,0,3,5,4,0,2,3,2,1,1,2,2,2,2,1,1,1,1,4,0,1,0,3,0,2,1,0,0,1,2,3,0,1,0,0,1,0,0
Dewas,23,437,0,0,0,0,0,0,0,0,0,0,1114,7366,5787,5072,3294,2032,1370,873,646,491,345,271,198,176,120,117,97,76,71,54,65,35,34,43,29,34,33,24,29,26,19,14,14,18,10,9,7,13,13,14,6,9,9,12,7,6,6,7,3,7,3,4,7,4,4,2,4,7,5,2,3,5,4,2,2,1,0,0,2,3,2,2,1,3,1,4,2,2,3,3,1,2,4,0,4,5,0,1,3,2,1
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,133,2170,3004,2378,1867,1305,1006,743,570,472,348,241,212,184,156,121,122,76,81,80,58,66,48,41,46,41,38,38,29,23,17,26,19,23,24,9,14,18,18,12,10,13,15,9,6,19,10,7,7,8,9,10,13,14,10,3,9,7,7,5,4,11,8,4,6,9,7,3,8,3,5,3,7,7,4,6,5,4,4,7,7,2,3,2,6,3,3,6,5,8
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,5,1348,1983,617,364,245,172,122,71,59,37,30,29,15,21,10,12,12,8,9,5,12,4,6,5,4,7,7,3,6,8,3,2,3,2,6,2,1,3,5,2,0,2,2,2,2,3,2,1,1,3,1,6,1,1,4,0,1,2,1,0,2,0,1,2,0,4,0,1,1,1,3,1,0,0,1,0,0,1,1,0,1,1,1,2,1,0,0,0,1,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,306,937,877,680,491,407,346,288,262,211,175,144,123,125,81,80,89,68,55,65,30,42,41,47,38,29,28,29,28,28,13,18,18,14,25,17,11,10,14,10,11,13,11,11,6,7,9,9,10,7,10,7,3,5,6,7,7,6,4,5,4,4,4,4,3,4,3,2,7,6,5,1,3,5,5,1,2,3,0,3,5,4,1,2,1,5,6,4
Tamenglong,14,273,0,0,0,0,0,0,0,0,0,37,8417,6518,1281,583,366,239,179,113,119,88,75,42,51,40,53,41,29,25,26,18,16,6,6,10,14,9,12,11,6,5,9,11,1,5,2,1,0,6,9,4,5,1,1,1,2,1,1,1,5,0,1,1,3,0,1,1,5,0,0,1,4,5,2,2,1,0,3,0,4,1,2,1,3,1,4,3,0,1,1,0,2,3,0,0,0,0,4,0,1,1,1
South Tripura,16,290,0,0,0,0,0,0,0,0,0,1,591,3254,2174,1604,1224,955,789,631,466,377,297,280,163,130,114,86,58,64,69,66,44,37,36,23,18,17,13,13,10,14,16,12,8,9,2,6,5,8,3,4,8,3,2,3,2,2,2,1,5,1,4,1,2,2,1,1,2,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Sonitpur,18,306,0,0,0,0,0,0,0,0,0,1,3601,8029,5305,3003,1322,651,348,191,163,147,119,84,52,59,45,40,36,21,26,16,18,9,16,14,9,8,8,4,5,7,2,1,3,1,1,1,1,2,1,1,2,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,387,2392,3417,3030,2308,1736,1322,971,782,593,479,373,293,253,192,162,126,111,91,72,79,63,56,55,35,47,35,33,25,23,24,19,17,30,16,18,11,17,9,12,8,8,8,5,5,2,7,4,3,4,8,3,9,8,8,4,6,3,6,1,6,2,5,3,0,1,3,4,4,5,1,2,6,2,1,2,1,2,0,1,0,1,1,3,2,3,1,3,3,1
Una,2,29,0,0,0,0,0,0,0,0,0,0,1,865,2047,1169,777,549,373,255,208,124,122,88,62,58,47,44,43,32,21,25,19,22,21,18,13,17,11,11,12,17,7,5,6,8,7,6,9,5,4,5,4,3,6,5,4,2,6,4,2,5,2,3,2,6,0,1,2,1,2,2,1,1,0,1,1,1,1,2,1,1,1,1,0,1,1,0,2,1,2,1,1,1,1,1,0,2,0,1,0,1,1
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,531,5362,1973,843,436,280,175,122,80,62,44,25,28,18,30,9,12,13,10,5,4,10,8,6,6,8,5,5,2,6,6,1,3,7,6,2,5,4,0,3,2,6,0,3,2,1,2,1,4,3,2,2,2,2,1,2,1,1,0,2,0,2,3,0,2,0,1,0,0,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,0,205,620,873,1007,956,943,805,824,723,613,549,443,391,344,277,282,221,175,156,145,133,103,118,97,72,75,71,52,51,59,50,25,51,53,36,33,18,29,24,30,32,22,17,28,13,8,20,14,13,13,10,10,9,6,9,7,2,8,8,9,11,12,5,4,4,4,9,4,4,3,6,6,3,4,5,5,6,6,5,2,4,9,4,5,3,6,4,3,7,5
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,468,5898,4800,4614,3484,2586,2108,1524,1169,900,737,638,562,426,336,349,281,241,213,199,160,140,130,88,120,88,76,71,72,61,59,56,50,52,47,33,28,34,27,32,37,26,22,23,24,14,18,21,13,11,13,15,22,19,13,11,16,16,13,8,6,10,10,11,11,13,14,7,8,7,10,10,10,4,6,1,10,7,7,3,7,5,3,3,7,7,4,1,7,4,5
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,0,23,796,1182,1178,944,735,574,423,368,321,255,242,241,208,177,140,120,110,98,79,70,77,81,49,57,54,35,27,27,30,32,26,28,29,28,23,24,17,13,18,11,19,19,19,13,18,19,12,17,8,17,21,22,16,10,15,9,11,10,19,18,11,9,5,11,9,15,7,12,6,8,14,8,7,15,11,9,2,7,6,9,7,9,6,8,4,9,7,5,10,4
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,0,1315,3472,2417,1625,1064,705,511,398,261,223,147,114,84,69,73,56,37,41,35,36,30,18,26,24,9,27,23,10,21,15,11,14,9,4,8,5,5,8,6,4,6,9,6,4,4,9,1,4,3,2,3,0,4,3,0,1,0,2,2,2,3,2,2,2,2,1,1,1,1,0,1,0,3,0,0,2,1,0,0,0,0,1,1,2,0,0,0,1,0,1,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,1,247,5096,3817,1802,1283,972,776,606,509,429,357,314,255,236,197,147,122,106,77,77,64,52,43,35,34,21,24,17,16,16,12,4,10,3,8,4,3,5,6,8,7,6,2,3,0,0,3,2,1,1,2,3,3,1,3,2,3,1,1,2,1,1,1,2,2,2,1,2,1,0,1,2,0,3,2,1,1,3,4,3,0,0,0,0,2,0,0,0,0,1,2
Udaipur,8,130,0,0,0,0,0,0,0,0,0,0,1752,19099,9530,5955,3821,2696,1854,1447,989,744,582,479,390,340,255,212,160,160,133,136,108,97,78,62,61,68,52,53,45,30,44,38,33,38,28,32,17,20,25,27,15,22,16,24,16,13,15,12,20,9,15,10,16,18,12,14,6,7,9,12,9,11,8,13,10,9,6,6,7,8,11,6,4,2,7,5,3,4,4,7,6,6,5,8,5,4,2,3,3,3,5
Raipur,22,410,0,0,0,0,0,0,0,0,0,0,2079,13023,6932,5805,4417,3240,2484,1958,1593,1306,1091,958,789,696,590,525,466,379,390,321,322,242,221,237,196,170,183,119,136,114,94,99,92,70,80,64,52,62,72,65,50,48,52,43,43,41,31,21,33,38,21,28,22,19,29,25,31,24,10,30,19,20,25,13,18,16,13,6,15,17,12,18,12,12,20,18,11,14,10,14,9,10,16,15,12,14,14,10,5,12,1
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,12,1828,2466,1640,933,575,389,261,158,115,79,67,49,37,20,24,15,23,13,12,14,9,11,7,10,6,9,6,1,8,7,2,5,2,1,3,3,2,2,3,0,0,4,0,1,1,4,0,3,0,2,0,2,2,4,2,1,0,0,1,3,1,2,0,1,1,1,1,1,1,3,1,1,2,0,0,4,0,2,0,2,1,0,1,0,2,0,2,1,0,2
Dhalai,16,291,0,0,0,0,0,0,0,0,0,2,2595,2975,1168,711,550,423,288,238,181,120,93,90,66,57,40,47,32,28,17,15,13,17,21,3,4,7,7,5,10,6,2,2,4,1,2,5,1,0,0,0,0,0,3,0,2,0,0,0,2,2,2,1,3,1,0,0,1,2,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,7,11699,11001,2145,1113,726,492,339,252,198,106,131,109,67,58,47,33,27,29,21,21,24,13,15,9,8,9,14,9,5,6,9,10,2,2,9,8,3,7,5,9,7,3,5,4,7,7,2,4,6,4,5,3,2,6,6,3,2,7,6,0,2,3,4,7,2,2,2,2,5,3,2,2,3,1,3,4,0,0,3,3,2,3,3,0,0,3,2,1,2,2,5
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,346,3698,2140,1194,713,538,392,308,268,197,167,123,83,73,60,47,34,34,36,21,23,14,17,15,12,16,6,11,7,6,8,2,4,4,9,4,4,5,3,2,4,1,2,7,2,6,2,8,1,2,1,2,1,4,3,0,3,3,2,0,1,0,1,0,1,3,0,0,1,1,1,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,10,572,1633,1614,1319,1010,798,630,526,406,351,261,239,243,208,141,137,127,109,79,85,92,95,81,44,52,47,60,36,24,24,33,22,25,24,34,13,30,16,17,14,16,16,10,14,15,14,8,8,16,8,14,13,7,11,10,9,6,9,10,12,9,5,7,4,6,6,16,6,7,2,7,8,10,9,5,3,4,6,7,7,10,4,3,8,1,4,2,2
Akola,27,501,0,0,0,0,0,0,0,0,0,0,55,4286,6201,3348,2143,1486,1049,883,615,492,424,321,270,185,180,135,96,106,78,68,56,49,50,37,31,24,22,27,26,24,20,7,18,23,15,17,18,9,19,7,7,9,11,7,8,6,13,6,2,2,4,11,3,3,6,7,7,4,5,6,4,7,4,3,4,6,4,4,1,1,1,4,6,1,3,0,4,3,2,3,2,3,4,1,3,1,4,2,2,1,0
Samastipur,10,221,0,0,0,0,0,0,0,0,0,0,537,5646,3016,1525,726,458,289,168,110,91,63,46,29,25,20,19,10,5,8,9,12,7,5,3,7,3,8,8,7,7,3,4,4,3,2,3,3,0,3,5,1,0,0,2,1,1,1,2,1,1,4,3,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2
Mysore,29,577,0,0,0,0,0,0,0,0,0,1,540,4866,6309,4253,2638,1691,1013,688,476,391,264,232,191,173,145,113,115,75,74,69,79,52,69,45,50,54,32,39,31,30,35,33,34,24,37,17,23,14,15,14,24,10,12,13,13,10,8,11,9,6,13,7,8,12,10,13,6,9,7,8,8,10,6,5,9,7,4,9,4,12,5,3,7,7,7,4,7,1,6,5,1,4,1,2,3,3,3,4,7,3,3
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,6,605,906,518,253,104,53,27,16,11,5,5,4,4,6,5,2,2,4,4,1,3,0,0,0,2,0,2,2,0,1,2,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,1,628,2706,3464,2778,2055,1694,1292,967,852,686,596,477,429,339,338,281,278,230,223,183,172,142,145,121,125,101,86,79,79,57,56,73,59,49,51,29,53,41,38,35,27,31,33,28,27,18,24,15,14,14,20,11,14,14,11,10,11,4,7,3,6,7,10,4,9,6,9,5,5,2,14,6,6,6,5,3,10,2,5,9,4,3,2,3,8,2,1,3,4,3
Thrissur,32,594,0,0,0,0,0,0,0,0,0,0,250,2385,1399,1346,1421,1369,1112,771,512,333,235,178,133,85,76,79,79,51,43,49,29,33,32,31,28,28,26,25,19,16,11,20,14,9,10,10,7,7,10,4,6,11,5,5,7,2,3,3,4,1,3,2,2,2,6,2,2,0,1,1,1,0,0,2,2,1,1,1,1,0,1,1,2,0,1,1,1,0,2,1,0,2,1,1,1,0,1,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,7,4,3,2,6,3,0,1,6,3,5,3,4,0,0,2,1,1,2,2,4,1,1,2,3,2,0,1,1,3,3,3,1,1,3,0,2,0,1,1,3,2,0,2,2,2,3,1,1,1,0,0,0,0,0,0,2,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saiha,15,288,0,0,0,0,0,0,0,0,0,8,3718,2483,726,378,196,151,130,80,56,55,39,38,33,45,28,27,19,15,5,13,15,10,12,10,19,12,6,17,10,5,9,4,11,12,4,10,3,2,5,2,6,2,4,7,4,5,0,1,2,1,4,2,2,5,2,2,2,1,2,0,1,2,3,3,1,0,0,0,0,0,1,3,1,0,2,2,1,3,3,2,2,1,3,0,0,0,4,0,1,1,8
Senapati,14,272,0,0,0,0,0,0,0,0,0,80,8473,4579,890,399,210,159,116,73,58,39,25,31,28,19,12,14,24,7,11,12,16,12,13,6,13,8,7,4,7,10,6,3,4,2,2,2,2,6,3,3,2,3,1,0,1,3,0,0,4,3,1,1,2,1,2,1,3,1,2,0,0,0,2,2,0,0,4,1,0,0,2,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,2,0
Chamba,2,23,0,0,0,0,0,0,1,0,1,10,418,15131,12305,1238,434,250,140,83,60,46,30,25,30,14,14,20,15,9,9,14,6,9,9,12,8,7,6,3,6,5,11,3,2,7,3,3,2,5,4,1,2,5,1,4,2,1,2,2,0,2,1,0,0,1,1,1,0,2,2,1,3,0,2,1,0,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,20,3087,4687,3064,1964,1185,721,440,312,216,167,132,87,59,50,42,38,34,18,23,24,21,14,13,16,12,7,9,7,9,2,6,4,6,3,5,5,3,4,1,8,1,3,6,3,2,0,5,0,1,4,1,2,2,1,2,1,2,1,2,4,0,1,1,2,2,1,1,3,1,2,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,1,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,242,2571,2463,1472,887,606,420,345,279,214,192,154,155,131,142,96,97,96,93,70,79,52,60,68,39,62,47,51,49,49,45,43,32,35,37,29,26,20,19,23,25,27,11,14,22,20,18,11,10,17,13,14,7,10,8,8,8,5,12,10,6,8,7,9,6,6,7,5,8,10,7,6,5,3,6,4,2,2,8,4,2,6,2,1,2,4,2,3,1
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,161,915,1159,1473,1151,896,686,559,447,409,316,277,254,228,214,171,148,140,134,112,104,93,95,87,61,68,68,50,54,37,36,42,40,32,45,33,34,34,14,29,18,22,12,13,21,17,21,25,18,18,15,12,13,17,10,20,9,17,11,9,11,6,5,5,7,4,6,12,10,5,7,7,7,6,6,4,8,6,6,7,4,5,6,8,10,8,4,5,2,4
Gadag,29,561,0,0,0,0,0,0,0,0,0,0,878,10378,4038,1461,687,406,305,177,152,100,85,75,61,35,48,33,27,19,26,16,19,9,17,17,15,10,8,12,9,7,6,4,2,4,4,6,4,4,6,9,3,4,6,6,4,7,4,3,2,5,2,3,0,2,3,1,1,0,3,2,4,3,2,1,0,3,2,3,2,2,3,3,3,1,0,2,1,2,4,0,1,0,2,1,2,4,0,0,1,2,0
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,4,1780,5294,3881,2210,1334,844,592,385,316,205,160,143,108,75,69,47,35,40,33,31,26,22,18,14,24,15,8,12,7,8,3,7,3,7,4,6,7,3,3,3,4,5,2,2,2,2,1,2,1,3,4,2,5,4,2,2,2,4,3,2,2,3,2,1,4,1,2,1,2,3,1,0,1,1,2,1,4,0,1,4,1,1,4,0,2,1,1,1,1,2
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,75,6530,5737,2802,1542,863,527,384,281,179,136,111,83,84,60,47,29,44,33,23,20,20,17,16,19,14,12,13,13,9,9,5,0,9,9,5,5,6,6,2,4,6,4,5,6,3,3,7,2,3,2,3,6,2,5,3,4,2,2,7,1,2,2,0,4,1,0,2,2,4,5,3,0,4,4,1,1,0,1,1,3,0,2,3,3,2,3,2,2,6,1
Solapur,27,526,0,0,0,0,0,0,0,0,0,0,0,1923,11839,10516,7247,5623,4560,3824,3025,2356,1863,1521,1215,968,800,645,598,523,406,312,280,232,204,180,163,118,130,105,116,90,81,77,77,56,57,42,49,53,35,26,30,40,28,26,23,23,33,27,26,22,17,21,20,13,19,17,13,17,14,12,8,16,16,9,8,20,11,6,10,10,13,9,10,11,15,4,8,10,5,14,7,5,6,6,13,4,2,8,4,6,7
