,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Budaun,9,149,0,0,0,0,0,0,0,1,16,140,1314,3766,2939,1542,697,349,240,114,73,70,65,43,34,28,24,14,8,12,9,7,13,6,1,11,3,10,6,2,4,4,6,0,3,5,11,2,0,4,0,1,3,0,0,0,0,2,1,0,4,3,2,0,0,5,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,3,3,4,0,0,0,0,0
Ukhrul,14,279,0,0,0,0,0,0,0,0,7,389,11727,7398,194,15,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,11,73,331,1449,3103,3097,2637,2056,1670,1265,898,568,442,306,226,197,157,145,115,67,79,71,58,58,38,43,51,23,32,42,19,21,17,20,11,10,23,9,9,8,7,11,14,14,7,10,10,4,6,8,6,1,6,10,6,7,4,4,1,3,4,2,2,3,3,7,1,9,3,2,3,2,3,3,4,4,7,0,5,2,1,2,2,1,5,4,1,4,2,0,1,3,5,6
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,5,25,72,310,421,421,324,259,127,112,92,39,47,29,34,30,20,19,13,17,5,6,10,14,6,13,1,2,6,10,1,4,7,4,8,4,6,0,9,6,11,7,2,5,8,7,7,4,10,8,8,15,10,7,3,4,13,8,10,3,3,8,4,3,5,9,4,9,4,8,5,6,5,2,3,0,1,0,4,7,2,5,6,3,4,0,2,1,0,6,1
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,138,15594,18957,4743,2035,1098,705,454,309,231,176,133,123,117,57,70,62,46,37,34,38,48,23,31,22,27,19,19,28,16,12,9,12,13,11,11,6,22,9,13,4,10,17,5,8,7,4,2,7,3,9,7,6,10,8,8,2,2,0,7,1,0,7,3,2,4,1,6,0,1,3,1,0,0,1,2,0,0,1,2,1,1,1,1,1,3,1,0,1,0,0,2
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,52,2195,3889,2449,1552,914,557,302,210,167,104,71,78,49,34,34,21,18,20,9,14,3,5,10,4,4,6,11,3,22,8,5,4,3,6,10,2,0,3,4,5,3,1,3,6,2,3,3,1,6,1,0,6,6,0,4,0,2,2,2,2,3,4,0,0,0,0,1,4,0,1,0,1,5,4,1,3,1,0,3,0,1,1,0,0,3,1,0,0,0,0,0
Giridih,20,349,0,0,0,0,0,0,0,0,18,512,2921,3770,4292,2778,1314,658,348,239,156,108,100,69,63,44,28,32,29,14,14,24,19,8,11,8,6,0,10,8,13,10,12,11,2,5,0,3,10,7,0,11,6,5,6,1,8,7,11,4,3,0,8,0,4,2,2,1,6,0,0,0,6,2,0,1,0,3,3,1,3,0,5,2,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Khunti,20,365,0,0,0,0,0,0,0,0,0,248,2352,5252,2625,430,173,45,34,23,18,11,15,11,5,12,8,6,3,4,6,3,0,0,1,0,2,0,0,1,2,0,2,2,1,0,0,2,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,3,68,318,408,488,603,586,458,417,374,322,264,199,200,173,168,211,143,171,160,170,162,173,136,126,123,105,121,72,73,64,89,59,40,67,61,66,60,57,41,41,33,39,27,16,34,27,32,36,37,26,26,22,12,20,12,28,12,16,9,16,13,11,8,11,16,6,16,14,5,5,11,11,5,10,4,7,3,6,13,4,18,1,2,6,6,2,10,1,1,9
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,15,333,2804,4184,2136,792,307,183,100,78,66,36,33,32,23,13,9,17,5,6,1,5,5,3,0,4,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,2,53,668,2871,3678,2450,1223,572,240,144,90,73,63,54,20,22,24,21,11,10,5,15,6,11,8,2,2,4,2,7,3,3,4,2,1,1,1,2,4,0,1,0,3,0,1,0,2,3,0,0,4,0,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,1,2,2,0,0,0
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,1,19,320,1102,2419,1977,808,427,278,173,118,102,80,72,56,34,38,34,30,34,28,35,28,19,27,6,4,8,13,10,9,11,2,7,2,14,7,2,4,4,2,5,2,8,10,4,5,1,0,10,1,0,1,5,5,3,0,0,2,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,59,1261,2199,1575,828,530,310,242,155,94,115,88,61,33,46,54,39,26,27,47,29,25,22,16,36,30,20,27,10,24,11,14,26,7,16,16,9,12,22,2,11,16,5,14,12,9,6,7,6,2,4,8,9,7,1,4,5,7,3,4,9,8,3,4,5,0,3,5,3,2,4,1,1,3,0,1,6,2,0,2,0,0,0,4,0,5,1,3,3,1,2,2
Lower Dibang Valley,12,258,0,0,0,0,0,0,1,6,109,2694,15649,6489,573,57,7,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,5,447,3321,2409,1038,277,119,34,12,6,5,4,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,1,84,578,629,901,1062,1023,786,675,559,459,315,300,276,241,169,197,144,121,105,93,76,49,70,38,33,40,30,49,25,19,21,22,18,26,9,11,13,9,18,2,9,9,6,0,8,1,6,4,10,5,6,10,2,2,4,2,0,2,0,1,0,2,10,0,2,3,0,4,2,3,0,7,2,1,1,2,4,1,1,0,4,0,3,0,1,0,0,1,1,0,2
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,1,17,138,478,646,629,475,339,236,183,134,83,64,49,39,45,36,26,26,17,18,9,4,11,8,5,10,3,9,6,8,3,11,5,0,3,3,4,0,2,6,1,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,5,5,2,3,0,1,5,0,0,1,2,0,0,0,0,2,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,78,894,2260,2470,1858,1418,976,737,598,432,344,347,310,235,226,183,164,155,122,144,102,87,62,88,85,78,68,47,42,47,64,43,26,55,26,22,33,40,22,33,19,30,24,16,23,18,17,17,21,24,13,11,14,11,13,14,18,27,19,14,9,12,26,7,9,2,18,8,14,12,6,15,9,9,3,2,9,6,12,5,14,3,5,3,6,7,9,7,16,12
Dimapur,13,265,0,0,0,0,0,0,0,0,1,20,116,550,900,564,239,85,50,21,37,31,33,24,28,31,16,11,18,12,17,7,6,4,3,4,12,16,2,3,7,10,2,7,4,4,7,8,0,10,1,3,2,3,0,0,3,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,0,0,0,0,0,0,4,82,1762,5945,5758,5383,4390,2265,1304,853,497,289,182,169,108,84,71,59,46,32,39,31,43,33,15,19,21,13,9,15,18,8,5,4,6,9,1,5,3,1,3,1,7,2,0,2,3,3,7,0,0,0,0,2,1,0,4,4,0,5,2,2,0,0,0,5,3,0,1,2,0,4,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,36,619,1757,1316,691,383,182,103,59,54,38,37,25,27,12,15,9,9,6,6,6,6,6,6,3,3,4,4,2,2,2,0,1,0,2,2,2,0,0,1,0,0,2,1,1,0,1,1,1,0,4,1,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aurangabad,27,515,0,0,0,0,0,0,1,5,58,939,11662,17905,5998,2127,1080,604,440,312,197,195,149,106,101,87,74,70,57,55,52,38,30,25,23,19,11,21,17,15,32,6,16,11,20,21,10,13,15,8,9,9,17,3,16,10,8,10,9,7,11,12,8,9,9,3,4,4,9,6,10,3,6,6,7,8,3,6,3,13,8,4,11,5,4,4,2,5,5,5,3,7,8,6,3,8,8,2,6,3,1,4,6
North,11,241,0,0,0,0,0,0,0,0,14,459,9564,7383,1283,335,90,28,10,19,4,3,3,3,7,3,0,1,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,2,127,2636,6266,4934,2447,816,308,130,45,26,16,17,6,9,2,9,1,4,6,1,3,1,1,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barpeta,18,303,0,0,0,0,0,1,12,47,71,218,1616,1803,1469,785,287,131,60,36,26,13,10,16,7,6,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,2,81,2680,10124,4448,1157,394,219,115,103,58,45,39,32,17,24,14,16,10,11,12,6,9,3,11,7,5,4,6,5,7,5,5,9,3,5,3,4,0,1,2,1,0,4,1,2,1,3,3,1,2,2,0,2,0,1,1,0,1,3,2,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rudraprayag,5,58,0,0,0,0,0,0,0,0,1,117,1774,3873,1401,605,369,155,73,44,30,19,7,3,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,2,11,127,572,1701,2759,1877,1404,1352,1305,1406,1343,1080,848,555,473,326,192,219,145,148,85,119,80,60,68,52,45,45,50,39,33,36,22,25,25,26,20,18,14,7,20,11,17,14,10,19,12,14,17,19,14,3,3,7,11,2,8,2,2,9,1,4,5,7,8,4,1,6,4,7,6,10,9,4,0,1,4,5,6,4,2,1,2,0,3,4,2,5,2,0,4,3,1,0
Nagpur,27,505,0,0,0,0,0,0,0,0,16,122,916,3986,6944,7474,5809,3770,2512,1824,1323,948,695,558,492,385,341,266,188,225,180,161,156,147,109,100,103,101,99,89,67,63,70,63,60,44,49,42,51,42,57,46,24,52,23,33,21,34,36,38,26,25,21,26,24,17,14,19,14,25,22,18,28,11,12,16,20,16,24,14,16,7,10,14,8,6,25,24,17,9,9,20,18,8,4,10,8,10,7,9,5,4,12
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,37,965,1634,1235,838,412,282,192,130,77,59,47,36,34,24,19,6,8,4,9,3,3,2,6,2,1,0,1,2,0,0,3,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,2,2,9,69,1047,5583,6738,3049,1229,601,372,243,164,108,82,95,61,55,50,24,25,28,25,28,17,22,16,10,16,11,6,4,7,8,12,7,9,3,6,5,0,6,6,6,7,2,5,4,2,3,1,3,0,3,4,2,0,1,3,0,3,2,7,2,2,1,0,1,2,0,1,2,1,0,0,0,1,0,1,3,1,2,3,3,1,1,0,0,0,5,0,1,0,1,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,6,16,11,11,22,17,14,11,16,9,10,16,16,8,10,24,8,9,13,8,0,5,3,5,14,9,6,4,8,9,5,2,8,9,4,1,2,1,4,1,4,17,2,8,0,2,0,0,0,7,0,2,2,2,1,8,7,3,0,2,0,1,0,1,7,0,0,2,0,4,1,2,1,0,2,0,0,1,1,0,0,1,4,1
Amreli,24,480,0,0,0,0,0,0,0,0,0,24,2872,16085,9353,2749,1028,482,341,190,152,101,67,67,45,47,35,29,20,23,32,26,21,20,12,11,16,11,12,5,4,9,3,7,4,6,5,7,5,5,4,5,2,5,2,4,4,2,0,1,0,1,2,3,5,0,5,1,4,0,1,6,0,0,1,3,4,0,1,3,1,0,0,2,4,2,3,1,2,1,0,0,0,0,2,1,1,0,1,2,1,0,1
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,3,4762,53223,7640,89,17,10,6,2,6,5,5,2,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,14,248,676,724,522,316,147,42,24,7,9,8,8,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,7,21,388,3788,7616,4803,2445,1227,575,310,179,81,60,40,19,16,9,15,7,7,3,3,4,2,3,1,5,1,3,5,8,3,0,2,2,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,2
Osmanabad,27,525,0,0,0,0,0,2,10,63,331,1859,7149,10304,5759,2492,1319,687,399,292,187,150,137,91,100,65,50,51,37,51,28,22,22,27,20,20,27,15,7,13,8,19,9,13,6,8,13,3,3,8,5,3,5,9,6,7,1,7,1,1,4,5,2,4,6,4,0,0,4,5,0,5,1,1,4,5,3,3,0,1,1,0,0,0,1,5,0,0,0,0,2,0,1,2,0,0,0,0,1,1,1,0,0
Udhampur,1,19,0,0,0,0,0,0,0,0,0,5,168,1745,2832,2137,1394,786,561,373,274,186,115,83,84,53,56,32,34,33,23,25,24,18,21,15,18,21,14,10,17,8,15,8,4,5,3,9,3,1,4,5,2,0,1,1,0,1,4,0,0,1,3,1,0,0,0,1,5,4,1,0,0,0,2,0,0,1,0,0,0,1,4,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
Chandrapur,27,509,0,0,0,0,0,0,0,3,111,900,4427,9396,9232,6227,3643,2133,1363,844,531,370,269,232,176,156,176,91,80,89,74,74,45,19,26,21,46,34,54,30,25,24,27,25,18,19,14,7,7,32,20,18,25,27,21,12,26,4,5,12,9,5,9,13,9,9,11,3,9,5,2,11,8,10,7,9,7,11,2,9,3,12,5,9,5,7,11,14,3,10,10,15,7,2,4,0,10,3,5,9,7,6,4
Mandya,29,573,0,0,0,0,0,0,0,4,6,54,336,897,1710,2021,1974,1501,1112,681,446,277,180,107,84,78,79,55,49,38,34,26,19,22,27,3,16,9,8,15,8,9,2,2,6,6,9,9,5,1,8,8,5,5,5,2,1,2,1,0,0,10,1,3,1,7,1,0,0,5,0,2,0,7,1,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,4,0
South Garo Hills,17,295,0,0,0,0,0,4,5,27,41,309,2332,2657,665,144,59,48,14,15,13,3,2,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,42,221,251,327,362,354,312,315,253,185,214,165,158,95,93,113,75,78,67,61,48,43,57,39,58,38,40,32,45,28,20,39,34,17,25,13,26,20,29,16,20,13,24,21,16,4,19,8,13,20,8,19,6,11,16,10,5,19,8,7,14,14,13,8,3,7,22,3,4,3,1,5,0,2,2,9,7,3,9,4,3,5,5,3,0,12,4,7,1
Lunglei,15,286,0,0,0,0,0,0,0,0,30,360,1894,2795,901,332,52,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,7,27,139,338,896,2829,4185,3366,1791,785,337,178,76,65,39,23,15,17,18,16,10,10,12,13,12,7,6,5,6,2,5,6,4,4,0,1,2,2,2,0,4,0,0,2,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Chandel,14,280,0,0,0,0,0,0,0,8,16,313,3238,7025,2831,356,38,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,82,3202,1349,201,104,56,43,33,33,11,13,13,7,8,7,4,2,1,3,0,2,1,2,2,1,0,0,4,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,30,249,849,979,1073,801,514,368,310,213,174,93,109,53,71,42,52,27,37,22,17,33,20,23,17,7,5,9,6,6,11,7,8,12,8,8,10,5,8,1,4,3,6,9,3,7,3,7,3,2,2,8,4,3,0,3,3,0,7,1,0,5,9,0,2,4,0,1,5,0,2,4,2,0,2,0,9,6,0,2,5,2,0,3,6,0,0,1,0,2,1
Hamirpur,9,168,0,0,0,0,0,0,0,0,3,44,3957,8242,1610,376,234,136,118,63,57,56,34,41,9,14,21,16,12,5,13,13,5,6,5,3,6,2,6,6,9,0,6,1,5,3,0,0,2,0,3,0,5,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,3,0,0,0,2,4,0,0,0,0,0,0,6,0,0,0,3,0
Warangal,28,540,0,0,0,0,0,0,0,2,10,250,1283,4103,6053,4280,2408,1238,660,362,284,221,180,149,160,123,93,84,88,46,80,47,42,59,29,37,25,32,15,8,28,27,23,19,16,17,17,17,18,7,12,12,14,24,8,5,17,9,5,5,6,6,9,4,3,8,6,5,3,3,1,3,2,2,2,4,0,2,0,3,8,2,1,3,5,0,0,1,0,0,2,1,0,0,0,1,0,4,2,4,1,0,1
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,399,6397,18962,7077,678,190,73,27,30,17,13,10,9,4,6,2,3,2,1,5,6,5,2,4,2,3,2,0,2,1,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,13,203,551,863,1037,1009,807,589,472,347,281,241,214,160,133,114,75,83,64,51,31,39,40,29,30,28,22,17,25,24,27,20,19,17,12,19,12,6,11,8,12,14,3,6,15,6,6,0,6,5,1,4,1,5,4,7,2,6,8,7,2,6,10,1,1,4,3,1,5,8,2,4,1,5,2,1,2,3,4,5,3,3,1,0,4,2,0,3,1,3,8
Singrauli,23,463,0,0,0,0,0,0,0,0,4,229,2178,5198,5394,3480,1989,1139,806,539,365,239,182,146,148,116,99,108,89,82,71,59,48,28,29,34,39,32,35,23,26,25,18,25,20,19,27,26,18,11,12,25,17,22,13,18,9,19,6,15,10,2,10,9,8,13,13,10,10,6,10,2,6,6,6,10,0,9,0,9,6,8,9,8,6,2,7,5,1,6,0,4,5,9,6,4,2,1,7,6,4,0,4
Khordha,21,386,0,0,0,0,0,0,0,0,0,8,178,1097,1070,738,468,377,255,140,191,118,84,102,78,36,45,51,32,33,27,30,13,25,17,10,7,7,13,7,5,6,4,2,3,7,7,7,5,8,5,4,5,7,1,0,9,2,3,3,2,7,2,9,3,4,4,13,5,0,0,0,2,10,4,2,2,5,3,0,3,6,1,5,1,5,2,0,4,3,3,0,1,2,3,0,0,0,3,0,2,0,4
Kangra,2,24,0,0,0,0,0,0,0,4,16,83,1943,10757,7968,2897,931,372,188,151,63,65,38,36,15,7,6,6,4,1,5,4,1,0,2,4,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,5,138,1030,3645,5225,3493,1772,874,448,259,181,138,107,86,55,44,66,36,17,18,11,25,16,20,6,10,9,9,10,7,3,6,12,8,3,4,2,6,1,2,0,0,2,1,1,4,1,1,0,1,2,1,0,0,2,1,0,0,1,0,3,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barwani,23,441,0,0,0,0,0,0,0,0,13,986,9298,9349,2197,681,326,179,111,68,66,33,34,17,17,16,23,10,16,7,6,5,5,1,7,1,3,4,4,3,4,2,2,2,1,1,0,0,0,0,0,0,3,4,2,1,0,0,0,0,2,1,2,0,0,6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasaragod,32,588,0,0,0,0,0,3,25,63,100,283,724,1330,1206,539,205,101,64,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,17,419,1574,1701,790,324,131,89,59,32,19,22,12,4,11,6,2,3,5,1,1,0,1,1,5,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narsimhapur,23,452,0,0,0,0,0,0,0,0,2,113,1729,6022,6216,3071,1364,716,352,202,145,90,45,24,15,9,8,5,3,2,4,1,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durg,22,409,0,0,0,0,0,0,0,0,1,42,462,3491,7673,6010,3058,1462,696,381,273,215,229,171,129,142,108,87,49,45,39,59,34,30,42,27,27,35,27,16,25,8,21,13,11,8,9,11,4,4,8,8,8,3,6,3,1,6,6,12,8,4,9,2,5,3,4,3,3,3,2,11,1,3,1,4,1,1,4,3,0,6,0,0,0,0,2,0,1,2,3,2,2,5,0,5,1,2,0,0,1,0,0
Chirang,18,320,0,0,0,0,0,0,0,0,0,11,1440,2392,1237,800,471,311,175,99,103,80,56,40,29,29,22,14,8,8,5,6,12,6,2,8,6,4,10,5,6,1,7,0,1,8,3,2,2,4,10,5,1,0,1,1,0,0,0,0,1,4,2,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,2,3,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
Neemuch,23,432,0,0,0,0,0,0,0,0,4,268,4163,7642,3330,1067,480,309,192,131,106,81,40,38,32,25,31,20,12,13,7,10,11,8,3,7,7,11,3,2,3,3,8,4,2,1,1,3,3,4,2,1,1,1,0,1,1,5,1,1,0,1,0,2,0,0,2,1,1,0,4,4,2,0,2,2,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
