,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Wokha,13,264,0,107,14,23,24,22,28,38,53,63,87,116,137,139,176,206,262,363,430,554,509,558,580,523,504,413,284,253,156,131,90,69,43,30,36,31,15,14,14,8,9,9,11,4,11,5,7,3,2,1,5,4,2,6,3,2,1,4,1,0,0,1,3,2,0,0,1,0,0,0,0,0
Gumla,20,366,0,14,2,3,1,5,8,5,7,4,11,16,28,24,22,43,45,92,120,196,313,429,657,970,1429,2068,2668,3295,3145,2867,1989,1268,691,381,165,86,61,25,24,17,18,4,11,12,7,6,9,5,3,5,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dibang Valley,12,257,0,393,33,99,54,91,97,149,130,148,198,264,268,375,401,537,613,773,823,959,1063,1226,1306,1451,1396,1417,1253,1022,764,571,363,194,127,90,57,34,17,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadia,19,336,0,15,1,0,0,1,0,2,4,4,1,2,10,9,15,20,18,54,77,101,169,280,398,534,723,884,990,1129,1110,1183,1179,1079,1024,779,731,575,531,422,327,311,230,218,218,164,127,138,89,98,64,69,35,43,46,42,47,38,19,24,19,21,18,22,13,19,21,25,18,9,5,3,2,6
Davanagere,29,567,0,193,19,37,21,19,25,37,43,72,41,51,60,64,87,89,91,104,116,130,172,232,252,268,261,306,338,405,426,447,492,484,522,431,463,394,329,292,308,176,160,117,114,72,43,62,19,43,34,40,11,14,31,13,17,20,12,14,17,18,0,8,2,1,1,4,10,1,8,3,0,0
Pashchim Medinipur,19,344,0,4,0,0,1,0,1,0,2,4,3,7,2,5,11,19,31,53,101,179,291,511,738,1206,1658,2111,2654,3110,3300,3384,3227,3022,2632,2223,2036,1608,1309,1077,818,583,467,356,283,247,179,170,134,120,91,71,59,74,51,53,48,37,33,30,40,41,34,29,29,28,23,25,22,29,17,6,6,15
Cachar,18,316,0,395,55,61,93,73,120,97,180,194,205,264,376,430,585,647,826,883,959,1038,975,905,744,605,586,510,455,373,321,293,237,188,121,126,90,90,72,43,30,28,32,18,21,28,25,13,9,15,5,10,9,6,3,3,5,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,2
Kaimur (bhabua),10,233,0,3,1,4,2,7,8,25,27,35,34,38,55,109,156,237,355,498,673,874,1099,1145,1217,1248,1234,1116,877,695,526,443,315,214,161,183,155,106,95,86,71,61,46,32,22,29,23,18,19,18,14,3,1,2,5,6,1,4,3,3,0,0,3,1,0,2,0,2,2,0,0,0,0,8
Simdega,20,367,0,41,3,13,9,18,6,14,18,21,16,30,21,48,61,77,93,143,168,261,366,543,734,1003,1419,1666,1900,1864,1735,1382,941,607,388,186,130,114,69,50,18,20,11,10,8,5,5,4,4,10,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firozpur,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,142,391,792,1118,1231,1570,1792,1818,1886,1836,1698,1600,1398,1200,1036,885,716,563,435,444,297,252,198,144,105,91,77,53,59,50,44,48,39,40,28,32,20,28,19,16,12,17,4,0,0
Baghpat,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,156,393,571,625,658,623,486,424,346,305,256,209,220,186,155,95,79,57,26,32,22,17,20,16,15,12,11,7,11,7,3,4,7,6,8,4,6,1,0,0,0,0,0,0
Purbi Singhbhum,20,357,0,1,0,0,0,0,0,0,1,0,1,3,1,4,2,3,1,4,14,32,22,46,80,148,235,357,523,747,845,1026,1221,1247,1210,1076,973,879,753,599,507,387,362,283,231,157,156,124,101,109,90,84,50,64,48,43,34,42,50,30,24,22,22,21,17,21,22,17,39,24,24,35,30,189
Bahraich,9,180,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,9,27,58,96,202,410,837,1273,1866,2409,2633,2435,1845,1360,1018,693,560,427,332,258,152,130,90,76,65,40,35,35,25,29,15,17,14,16,8,12,7,13,7,11,6,6,6,7,7,9,4,2,5,5,3,3,0,0,0,0
Kishtwar,1,18,0,0,0,1,0,0,1,0,2,4,2,2,10,21,32,59,121,204,371,698,1224,2052,3266,4751,6127,6852,5873,4243,2330,1168,608,331,201,168,130,100,76,73,53,36,36,21,27,16,19,12,12,12,8,13,3,17,9,13,6,4,2,3,3,1,1,1,1,2,2,2,3,1,1,0,0,0
Hardwar,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,88,220,472,493,509,450,483,462,419,454,491,458,498,508,464,436,458,434,326,314,266,267,252,244,190,177,121,116,111,81,88,77,60,57,53,67,55,49,45,46,31,38,29,19,14,8,26
Raisen,23,446,0,391,61,71,87,77,111,136,131,164,192,267,323,390,485,611,744,941,1139,1374,1738,2020,2400,2574,2722,2724,2559,2276,1988,1581,1251,1002,813,568,450,352,267,210,169,113,109,88,85,85,50,55,32,32,21,26,26,30,8,11,8,8,7,8,9,5,3,3,5,6,9,5,6,9,15,3,5,2
Gajapati,21,389,0,108,7,17,27,18,22,24,40,55,67,76,116,130,159,270,312,411,553,703,928,1174,1471,1623,1759,1774,1521,1251,883,579,383,208,121,85,62,47,36,27,23,14,11,7,2,4,7,2,5,1,1,4,5,4,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Malkangiri,21,399,0,320,30,40,38,57,50,68,87,73,111,149,179,185,228,266,354,451,492,645,753,993,1222,1445,1689,1814,1921,1891,1737,1391,1212,872,603,501,363,224,159,87,38,13,9,11,7,3,9,6,4,10,8,3,2,1,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deoria,9,190,0,12,0,0,4,11,8,8,16,11,10,11,24,39,48,72,80,122,180,296,412,645,853,1101,1218,1250,1083,761,556,421,333,263,268,220,188,151,143,112,84,63,47,48,26,28,32,19,16,19,10,17,6,4,7,11,11,1,5,13,5,4,1,1,4,4,4,8,1,0,0,0,0,0
Amravati,27,503,0,929,99,152,118,153,179,215,189,230,252,343,414,403,541,602,749,728,985,1094,1295,1477,1746,1974,2032,2238,2238,2360,2472,2291,1823,1752,1550,1120,971,911,716,555,481,372,296,278,195,215,166,139,132,105,85,110,65,79,68,69,33,47,24,23,39,27,31,41,26,22,18,30,25,32,18,13,12,32
Bharuch,24,488,0,63,7,3,8,9,6,31,19,28,18,26,45,44,87,91,103,161,211,274,296,377,483,580,631,679,910,1143,1310,1470,1533,1335,1203,1103,881,798,714,556,547,521,456,424,378,332,295,234,201,205,168,137,128,119,119,110,86,102,90,81,63,64,53,67,54,36,47,45,47,30,31,35,21,109
Baleshwar,21,377,0,3,0,0,0,0,1,0,0,2,0,7,6,9,2,13,20,37,68,79,151,228,327,544,691,942,1037,1117,1306,1301,1320,1223,1010,918,712,647,510,383,313,303,231,185,175,147,122,105,67,65,57,42,38,29,28,24,24,23,23,16,12,16,3,4,8,11,9,5,2,16,7,1,4,3
Puri,21,387,0,220,33,25,25,33,38,33,26,26,53,85,87,78,121,140,173,137,176,284,238,373,287,397,417,560,534,610,640,714,723,715,727,653,585,511,552,503,349,353,275,191,184,146,128,120,104,58,50,45,37,18,40,11,9,12,12,12,11,6,10,8,6,12,8,1,9,5,8,2,2,25
Sant Ravi Das Nagar(bhadohi),9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,6,6,14,29,51,103,145,256,321,448,442,458,417,293,244,165,133,103,96,83,67,64,62,47,44,49,39,26,26,25,22,18,19,19,20,18,15,9,11,7,4,6,4,6,2,4,5,0,1,2,1,0,0
Barddhaman,19,335,0,3,2,0,0,2,2,0,1,1,0,2,4,10,2,1,15,38,54,61,111,213,281,462,653,904,1088,1432,1504,1601,1857,1827,1778,1684,1589,1330,1217,1077,904,792,698,574,528,506,412,344,375,363,326,304,320,314,298,288,273,254,240,194,155,165,153,147,92,75,76,64,66,63,36,24,20,112
Bara Banki,9,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,13,51,106,216,415,752,1190,1715,2140,2155,1978,1495,1099,846,574,417,326,248,204,211,178,140,119,87,71,55,55,31,37,18,16,19,16,10,15,14,15,6,14,6,3,2,1,0,1,5,0,0,0,0,0,0
Anand,24,482,0,13,1,0,0,4,3,3,5,13,10,10,14,12,16,20,29,16,24,43,55,86,102,161,206,318,331,430,495,553,654,797,950,1046,1052,846,688,659,495,515,379,298,246,205,164,116,89,60,63,56,53,37,24,42,36,25,23,27,17,11,4,7,2,2,4,5,3,0,0,0,1,3
Bathinda,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,84,311,822,1473,1642,1652,1368,1123,938,818,694,586,511,437,391,350,348,290,268,228,187,180,138,136,114,68,62,55,65,41,36,39,21,22,38,20,12,14,11,44
Latur,27,524,0,340,43,69,55,68,88,93,111,145,144,189,251,290,376,436,566,643,843,966,1198,1441,1709,1948,2149,2069,2089,1848,1454,1207,978,732,574,468,367,295,248,182,187,128,116,114,92,82,69,58,61,60,35,33,49,36,27,30,28,22,21,20,15,14,14,19,19,15,22,14,12,8,1,3,9,0
Bangalore,29,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,9,20,22,35,44,49,67,109,113,162,195,260,288,305,293,277,304,334,309,287,295,263,218,249,241,172,181,184,131,132,170,133,117,118,106,91,114,121,2494
Ganganagar,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,42,116,294,978,2313,4621,6948,7974,7229,5216,3476,2357,1504,1131,855,637,502,454,375,266,247,214,201,163,150,135,108,69,85,71,59,39,34,27,38,39,37,24,31,23,20,15,15,12,13,11,11,12,7,2,6
Narayanpur,22,415,0,860,110,115,149,158,209,235,247,310,329,312,369,469,589,613,606,734,881,1052,966,1081,1202,1091,1007,913,629,383,207,104,63,34,20,22,20,7,10,5,10,11,9,4,6,1,8,7,3,4,0,4,1,3,3,4,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Peren,13,271,0,714,62,92,113,100,111,145,171,187,173,221,258,265,270,274,301,297,289,315,292,305,253,243,159,162,101,83,50,56,39,19,20,15,7,16,12,11,13,8,8,3,1,2,4,3,2,5,3,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurgaon,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,48,93,134,125,198,237,247,284,307,325,257,275,217,185,166,171,126,125,126,126,83,97,89,71,92,72,62,73,92,70,64,75,88,92,90,95,541
Pashchimi Singhbhum,20,368,0,36,3,2,14,7,11,16,21,14,7,16,30,31,60,86,139,163,215,296,441,579,932,1149,1485,2028,2424,2605,2937,2836,2742,2296,1854,1353,1049,721,534,406,268,221,151,133,123,94,89,78,82,70,52,31,46,35,32,29,29,23,20,19,11,14,12,11,8,8,5,4,2,1,0,0,0,0
Bagalkot,29,556,0,302,37,35,54,25,58,67,92,77,106,111,132,169,162,180,254,304,307,374,424,545,656,757,937,984,1189,1166,1286,1358,1268,1211,1172,905,929,695,528,465,396,292,282,216,179,178,117,111,96,71,67,52,61,56,27,41,41,35,35,20,21,22,20,24,35,12,15,9,17,23,14,8,8,23
Bijnor,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,57,187,417,1098,2018,2812,2940,2569,1797,1298,982,726,567,444,363,273,223,193,152,114,93,60,66,62,55,37,34,26,37,29,19,19,12,11,13,13,10,8,7,7,6,11,7,5,7,2,0,1,3
Nayagarh,21,385,0,199,30,42,27,35,32,46,72,73,101,83,135,193,214,211,294,407,463,540,710,794,895,1054,1117,1129,1111,1077,904,780,640,502,418,336,261,211,188,125,110,115,102,85,64,46,55,34,23,28,16,16,11,10,22,3,3,4,4,2,5,4,0,2,0,0,0,0,0,0,0,0,0,0
Thiruvallur,33,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,6,6,9,30,46,48,64,108,156,291,468,548,706,710,773,745,737,772,748,677,635,515,435,401,340,360,264,260,228,205,159,149,108,139,130,88,86,85,72,82,76,66,69,87,52,76,70,68,71,63,368
Nagappattinam,33,618,0,3,1,0,0,1,2,0,2,0,0,0,3,2,5,4,9,13,17,24,39,58,79,67,108,135,148,168,226,268,355,436,504,592,711,775,779,741,693,554,540,402,338,254,193,142,119,99,76,62,54,47,35,45,21,23,22,12,25,15,16,10,10,14,11,11,4,2,10,6,7,22
Korba,22,404,0,158,38,14,20,19,20,49,65,85,87,94,138,178,184,206,243,306,465,551,618,678,812,1037,1118,1339,1492,1735,1849,1782,1517,1324,1148,969,843,702,636,572,510,408,387,360,304,252,202,196,168,146,122,102,105,92,71,54,61,57,56,48,62,50,67,31,24,44,34,37,23,13,19,34,20,106
Karur,33,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,19,21,38,79,141,261,329,504,738,957,1069,1268,1054,969,835,668,514,416,329,257,202,166,152,125,130,82,71,58,58,46,34,29,25,32,24,27,14,18,10,23,15,7,8,2,4,0,2,7,6
Bhilwara,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,27,75,144,357,857,1820,3243,4725,5838,5821,4885,3844,2949,2297,1711,1357,1104,866,711,576,430,411,350,268,227,162,176,183,106,117,113,93,65,73,53,47,52,37,46,47,28,28,32,28,24,17,20,15,15,23,17,46
Chamrajnagar,29,578,0,6,0,1,4,3,0,0,2,5,5,2,4,10,10,19,26,43,66,129,184,325,448,711,1005,1379,1650,1773,1724,1644,1715,1560,1442,1209,972,836,709,638,423,334,259,179,158,117,92,72,68,34,53,38,29,22,26,16,22,10,16,13,3,10,9,4,9,8,3,2,5,4,1,3,2,4
Raigarh,27,520,0,356,30,56,60,51,102,101,115,131,147,183,228,308,352,442,538,677,731,865,993,1171,1198,1340,1194,1155,1121,1042,961,861,772,609,581,637,525,514,483,372,403,327,316,282,267,190,174,142,158,144,107,129,141,136,145,113,99,59,52,45,36,34,43,25,7,6,8,7,6,0,6,3,4,0
Ratnagiri,27,528,0,944,131,144,184,177,244,229,351,381,497,577,630,781,912,1080,1362,1401,1732,1957,2069,2219,2340,2098,1884,1576,1137,876,598,406,272,191,163,127,104,65,82,67,57,38,43,36,35,30,34,48,28,28,21,17,44,12,19,13,13,7,12,9,6,7,9,3,3,4,4,6,3,3,1,5,6,11
Marigaon,18,304,0,369,36,55,53,56,75,76,89,61,165,101,149,162,180,207,132,148,139,146,138,154,122,94,161,132,95,104,88,120,140,108,173,124,148,115,107,92,79,67,42,47,20,19,17,13,3,18,9,10,5,12,1,6,8,3,4,5,1,0,0,0,2,0,4,0,0,0,0,0,0,3
Gautam Buddha Nagar,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,25,74,132,158,243,304,265,248,201,163,128,115,124,149,104,95,74,92,102,143,167,169,133,149,117,119,97,98,93,115,103,90,92,106,95,93,111,107,103,91,102,103,110,919
Gorakhpur,9,188,0,15,5,4,6,12,10,4,9,16,26,40,24,50,59,80,125,157,286,354,439,677,871,1133,1180,1179,1093,1059,909,801,701,571,403,359,287,188,174,138,115,121,108,100,91,78,96,73,56,71,59,69,46,35,32,44,28,39,23,27,33,27,29,39,32,23,21,20,14,16,10,4,5,3
Shahid Bhagat Singh Nagar,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,52,121,202,322,436,613,723,715,647,570,452,306,187,132,96,67,53,48,41,39,30,23,15,26,17,18,10,15,16,15,12,14,13,6,14,4,4,3,2,0,0,0,0,0,0,0
Rampur,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,22,98,272,568,1063,1489,1640,1246,983,765,535,515,414,340,290,229,193,150,107,120,79,78,77,52,44,36,34,26,23,24,22,21,18,15,22,14,10,15,9,14,10,6,11,7,4,7,10,5,36
Dumka,20,362,0,104,18,19,13,32,33,31,34,61,85,123,157,222,301,408,574,770,1027,1312,1509,1615,1581,1330,1199,967,701,598,383,264,175,142,96,91,75,55,33,37,29,28,11,16,20,15,16,14,4,9,7,11,4,4,3,7,7,5,6,3,6,1,1,1,2,2,1,1,1,0,0,0,0,0
Bareilly,9,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,31,158,438,876,1815,2315,2326,1942,1457,1036,777,581,410,355,284,270,215,195,182,138,118,122,119,75,77,66,55,64,54,66,36,58,47,34,46,40,42,42,41,47,39,24,33,29,24,14,16,21,7,7
Pashchim Champaran,10,203,0,13,1,6,4,3,5,5,10,10,12,23,46,77,103,163,234,361,567,924,1351,1909,2548,2839,2849,2629,1998,1453,906,614,436,291,230,175,130,108,90,88,63,46,43,34,31,22,24,13,14,11,12,5,7,12,19,10,6,12,8,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0
Ambala,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,131,284,420,584,580,605,553,526,472,391,346,295,254,225,195,154,132,96,80,80,60,63,59,48,38,39,32,30,24,24,21,22,29,23,34,22,18,12,7
Pathanamthitta,32,599,0,14,1,4,2,1,10,0,1,3,3,3,7,17,15,20,24,30,47,67,95,131,241,322,428,668,786,708,566,456,359,195,141,98,63,78,49,35,17,23,10,8,3,1,0,2,0,0,4,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kozhikode,32,591,0,14,0,4,0,0,2,3,4,5,15,8,4,9,17,18,37,68,84,95,190,293,429,501,573,657,723,736,635,584,491,384,322,227,161,136,150,83,85,78,66,53,69,47,38,36,34,26,16,16,16,20,13,9,3,3,4,2,1,9,5,5,0,0,1,0,0,0,0,0,0,0
Mainpuri,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,37,95,200,419,706,1006,1225,1337,1198,1061,915,769,628,530,453,288,249,190,173,113,88,73,53,51,42,32,32,28,26,19,21,18,17,9,11,12,12,9,6,1,8,3,3,7,0,1,0
Thanjavur,33,620,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,6,2,3,3,9,13,16,37,50,51,116,148,226,313,450,595,790,945,1005,1169,1135,1024,908,797,658,560,426,402,284,212,217,169,135,136,73,71,62,50,41,50,37,42,42,25,27,24,23,22,19,8,11,10,10,6,5,20
Chhindwara,23,455,0,316,61,55,57,69,74,151,169,166,152,248,385,355,581,645,649,1045,1003,1300,1541,1655,1559,1598,1546,1391,1354,1039,861,606,434,347,266,219,114,120,64,41,58,60,44,27,21,35,23,20,19,13,11,5,7,8,15,3,0,1,6,0,3,3,0,0,5,0,0,0,0,0,0,4,0,0
Kannur,32,589,0,0,0,0,0,0,0,0,0,0,1,5,4,3,4,14,15,30,48,80,130,243,355,682,847,1206,1444,1389,1336,812,594,371,236,175,104,83,88,59,61,53,26,34,31,28,22,16,18,12,9,8,16,5,11,7,9,5,8,5,4,7,3,1,0,2,0,0,0,0,0,0,0,0
Saharanpur,9,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,116,436,1094,1817,2172,2101,1745,1369,1116,923,755,568,482,402,324,260,248,169,173,120,96,75,84,59,57,45,57,44,31,27,29,17,25,21,20,13,20,16,21,21,31,18,5,7,9,1,0
Datia,23,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,12,30,74,134,340,615,979,1186,1206,927,744,443,340,268,196,182,116,88,82,67,59,41,31,27,28,19,13,18,15,8,13,7,11,12,8,10,4,6,10,3,4,9,3,3,8,4,0,1,3,0,3,2
Dhemaji,18,308,0,115,22,32,11,40,59,58,49,74,59,100,108,173,235,209,349,382,428,568,582,635,658,609,488,461,265,216,151,80,92,36,16,24,14,18,19,8,4,8,3,6,5,1,2,5,0,4,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champawat,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,72,146,330,514,730,1005,968,924,831,692,465,364,211,113,74,38,15,12,12,12,5,3,4,3,6,3,2,2,1,1,1,2,0,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Yadgir,29,580,0,257,29,25,35,43,50,57,55,63,84,101,79,112,159,120,168,185,248,264,340,416,468,600,642,765,891,961,1123,1195,1113,1088,1079,875,755,623,430,420,314,254,195,128,150,133,102,87,77,70,65,44,48,39,38,43,27,30,15,15,13,12,8,17,15,2,11,5,4,3,4,0,0,0
Sidhi,23,462,0,9,1,4,5,4,11,3,15,18,24,34,56,60,102,153,205,299,390,548,719,933,1254,1480,1761,1804,1717,1616,1372,1151,1010,837,696,637,477,366,250,254,169,123,93,60,76,34,41,20,29,14,8,11,9,5,7,8,5,7,5,7,7,2,5,2,0,4,7,2,2,2,2,4,0,3
Uttarkashi,5,56,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,6,13,25,55,122,331,827,1813,3436,5646,7145,6497,4503,2427,1224,736,597,416,363,338,322,217,176,94,76,55,56,35,22,15,14,9,4,5,8,9,7,6,3,3,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Madhubani,10,207,0,126,19,14,13,21,35,31,34,55,54,48,59,89,111,83,118,129,126,214,241,249,281,263,385,352,435,404,392,396,399,302,242,204,174,157,154,118,76,81,64,46,41,26,23,19,12,9,8,5,2,4,7,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,27,527,0,629,58,98,128,107,141,173,201,212,243,330,325,433,520,655,753,946,1074,1406,1536,1913,2278,2520,2697,2661,2804,2511,2173,1781,1476,1219,934,777,644,577,451,388,347,266,238,184,135,117,82,76,51,56,43,40,29,25,40,22,16,24,15,14,5,5,6,9,2,3,2,2,3,1,4,1,1,0
Indore,23,439,0,25,3,4,4,8,6,8,12,9,17,19,25,40,45,45,86,110,150,199,263,331,475,590,746,795,931,916,902,879,735,674,608,600,509,518,492,493,431,350,349,329,264,234,195,231,164,179,148,119,110,110,105,97,93,105,102,82,71,82,45,62,52,69,37,43,34,45,42,21,12,102
Maldah,19,332,0,4,2,1,0,2,1,4,5,11,14,19,25,36,42,82,112,175,253,352,460,629,823,1009,1176,1295,1417,1353,1148,1025,761,641,513,439,345,281,247,180,176,159,126,103,72,75,56,54,28,34,25,27,17,17,10,13,4,9,11,8,8,8,15,7,2,5,5,3,1,0,0,0,0,0
Baksa,18,324,0,210,21,23,37,53,38,58,73,89,109,122,116,189,193,247,326,375,448,459,497,624,602,696,680,754,683,629,576,420,321,206,129,106,70,37,28,17,19,6,2,1,0,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kathua,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,17,58,97,218,443,659,761,818,864,753,697,572,527,489,465,377,364,310,308,313,258,230,223,192,168,184,154,132,95,95,62,51,32,30,37,19,24,17,21,12,15,12,13,6,8,1,2,2,3,0,0,0
Junagadh,24,479,0,68,5,6,13,13,25,18,36,37,52,65,89,144,173,220,285,345,462,610,824,889,1125,1407,1767,1920,2264,2636,2585,2735,2436,2192,1826,1471,1284,1017,910,678,582,442,345,324,226,161,134,114,96,80,69,51,37,33,34,26,45,28,31,24,20,22,21,7,15,20,6,13,5,2,4,1,0,0
Haora,19,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,2,11,13,13,15,39,56,81,98,144,157,225,278,371,393,388,407,343,280,304,279,229,217,168,152,133,86,81,81,76,95,67,67,61,48,63,52,46,54,41,41,45,41,35,32,41,29,45,29,27,45,40,24,66
Kannauj,9,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,11,25,63,132,280,399,550,734,795,875,903,732,687,576,465,372,291,235,227,156,129,94,69,73,72,49,48,38,44,21,30,14,22,12,12,15,9,13,12,6,10,6,6,8,1,6,8,5,1,2,0
Golaghat,18,313,0,125,15,26,27,24,34,65,78,100,93,95,161,204,240,271,363,417,450,537,570,628,733,773,755,823,830,655,635,657,684,691,556,427,395,328,255,230,210,146,124,97,100,74,46,52,41,24,29,22,22,14,9,6,11,6,8,0,4,7,9,0,1,3,4,3,0,1,1,8,0,21
Dehradun,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,34,77,212,464,792,1073,1076,1087,987,806,718,638,593,454,425,384,310,359,348,312,279,276,218,203,182,194,161,130,141,94,117,94,84,73,72,70,60,56,61,62,71,54,70,51,45,41,40,41,33,36,16,11
Chatra,20,347,0,145,23,22,34,55,27,72,64,109,100,184,231,309,404,524,728,906,1136,1508,1645,1710,1687,1517,1062,781,498,291,134,75,54,33,21,30,22,11,18,15,16,20,12,19,17,19,18,20,15,13,14,14,14,7,7,2,7,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Shajapur,23,436,0,137,6,20,9,15,26,37,45,47,49,77,81,121,112,172,216,254,368,444,604,793,985,1438,1732,2306,2406,2710,2627,2209,1589,1276,819,662,495,378,285,197,182,125,125,99,70,78,56,38,42,25,33,25,25,17,16,11,18,9,13,19,18,14,9,6,5,10,4,6,3,1,2,0,1,0
Jind,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,51,186,450,791,1156,1386,1345,1192,878,733,615,444,384,364,329,261,259,219,216,162,143,141,141,119,96,70,77,50,40,40,23,24,15,18,13,11,5,2,6,6,4,2,1
Rajgarh,23,442,0,54,9,13,8,16,17,27,24,49,61,90,88,116,183,180,285,406,583,752,1066,1492,1764,2180,2633,2728,2518,2125,1763,1289,905,691,462,347,276,176,113,116,66,46,59,48,47,29,24,27,21,17,9,18,7,12,5,12,3,9,7,4,3,8,2,1,2,0,0,4,0,0,0,0,0,0
Amritsar,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,33,58,161,325,577,707,824,956,1062,1068,910,849,764,593,517,457,378,345,288,227,187,151,117,102,95,86,65,55,59,40,50,36,62,66,42,44,54,27,32,20,32
Lakshadweep,31,587,0,26,4,5,8,0,6,15,6,13,12,9,24,14,34,44,30,39,62,37,83,92,102,134,144,165,173,132,77,43,14,13,6,7,9,6,2,4,4,2,10,7,7,6,1,1,2,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
