,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Wokha,13,264,0,71,8,10,13,29,29,34,37,40,55,67,79,86,137,154,184,207,307,277,446,424,463,520,570,561,449,420,303,222,136,144,71,50,27,23,34,33,19,14,13,12,11,9,7,7,6,7,2,4,2,6,1,3,2,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
Gumla,20,366,0,164,15,36,31,33,50,56,68,72,83,117,148,192,240,298,396,535,660,892,1180,1534,1956,2279,2416,2552,2182,1711,1298,801,493,261,155,93,62,48,39,22,17,21,9,7,2,5,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dibang Valley,12,257,0,182,37,47,36,61,57,77,94,139,177,210,313,359,482,692,886,1156,1448,1828,2440,2900,3313,3444,3440,3171,2532,1861,1200,602,343,152,43,15,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadia,19,336,0,11,1,3,1,8,3,8,5,11,5,16,29,26,52,56,78,133,172,259,345,485,563,684,753,821,890,885,865,882,869,828,765,753,629,597,488,450,374,304,279,215,191,127,143,131,115,83,90,81,98,55,34,48,31,34,25,41,30,24,35,18,30,21,26,18,10,3,7,3,6,5
Davanagere,29,567,0,131,27,32,30,35,45,83,74,90,89,132,167,201,198,265,361,487,607,809,949,1162,1364,1506,1718,1861,1809,1706,1460,1208,1016,817,627,488,386,301,201,222,150,118,102,98,89,64,48,58,46,35,40,33,28,28,22,20,29,23,19,17,16,12,16,6,21,12,18,13,8,5,7,7,4,28
Pashchim Medinipur,19,344,0,17,6,5,1,3,5,4,3,11,12,10,23,38,41,91,88,143,273,365,631,886,1269,1583,2006,2572,2943,3265,3299,3278,3027,2773,2383,2014,1518,1160,960,766,579,449,344,248,206,186,155,118,100,101,88,84,47,49,56,50,43,33,27,42,42,33,32,26,33,23,24,19,11,13,12,7,5,9
Cachar,18,316,0,1282,139,179,180,203,251,275,293,298,336,411,452,503,514,694,591,616,670,663,632,626,509,442,356,335,230,173,157,141,116,84,55,69,64,79,32,43,33,41,36,38,61,22,14,19,20,31,21,13,13,15,7,6,11,10,7,7,1,2,2,6,2,0,4,0,3,0,0,4,0,1
Kaimur (bhabua),10,233,0,220,32,42,40,50,49,69,80,101,103,121,122,178,216,259,328,355,443,548,653,742,791,881,959,964,959,869,794,661,522,433,347,289,216,178,147,127,86,70,58,59,42,32,24,35,30,15,12,11,8,6,7,11,6,3,11,4,4,4,3,0,3,0,2,1,0,2,0,0,0,8
Simdega,20,367,0,192,22,19,36,36,49,45,65,70,79,99,103,154,217,258,350,400,499,625,720,1041,1186,1244,1436,1534,1411,1262,1000,689,420,211,111,49,36,32,31,20,18,7,7,9,8,4,7,7,6,2,1,7,5,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firozpur,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,16,44,75,160,295,460,728,931,1054,1020,1119,1284,1517,1610,1602,1701,1692,1532,1350,1156,960,788,614,505,385,313,223,188,154,95,94,73,57,64,41,55,51,41,26,23,31,32,28,13,20,13,9,3,1,0,0,0
Baghpat,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22,57,114,199,287,360,419,480,499,513,447,394,378,335,249,217,211,192,172,112,103,67,56,44,31,17,17,10,13,14,12,6,7,10,10,4,4,5,4,3,2,0,0,0,0,0,0,0
Purbi Singhbhum,20,357,0,1,0,0,1,0,1,0,1,0,1,1,5,5,10,14,18,43,61,104,184,301,387,551,718,948,1086,1149,1143,1015,945,862,831,689,603,520,452,415,330,301,199,181,140,116,92,82,69,68,62,61,58,45,53,35,31,36,30,22,35,22,24,19,25,25,28,42,24,41,28,22,11,112
Bahraich,9,180,0,693,92,111,108,136,142,168,252,288,305,391,383,428,583,589,703,842,881,942,1020,1027,1061,1034,883,707,580,505,385,322,250,198,198,162,135,137,124,83,69,47,50,42,40,35,26,22,26,9,10,15,11,13,15,7,7,6,7,9,2,11,10,2,8,8,7,5,3,0,2,2,0,3
Kishtwar,1,18,0,24,2,6,5,7,8,11,10,19,28,46,49,77,95,153,243,419,643,1039,1595,2313,3350,4455,5063,5396,4844,3952,2704,1767,986,568,363,251,171,151,103,94,77,53,50,28,30,22,28,14,13,10,7,7,8,9,6,5,5,5,6,9,3,3,4,1,1,0,0,5,2,0,3,2,0,0
Hardwar,5,68,0,4,0,0,2,2,0,2,1,1,1,5,10,9,18,35,27,60,76,85,123,182,213,250,275,288,322,310,337,312,327,352,372,351,333,374,386,357,360,348,374,388,348,359,359,274,280,266,266,212,168,144,134,97,99,86,92,77,69,55,44,45,47,58,48,33,36,22,13,9,7,28
Raisen,23,446,0,632,84,99,131,122,175,169,205,260,314,361,445,537,670,742,989,1147,1430,1748,2036,2357,2425,2624,2456,2289,1937,1727,1404,1100,940,760,579,514,393,319,306,204,152,174,105,130,101,68,75,44,50,37,24,32,27,26,28,13,11,13,15,8,12,14,5,5,5,10,8,9,5,8,4,3,3,5
Gajapati,21,389,0,333,48,49,74,83,76,101,110,141,152,178,246,276,331,410,515,565,745,826,955,1157,1256,1343,1317,1226,1083,829,602,460,302,172,104,92,59,48,27,22,15,13,13,13,7,3,8,6,2,4,2,4,3,0,1,3,3,0,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Malkangiri,21,399,0,606,85,73,89,108,150,175,172,220,267,278,337,370,438,520,610,752,820,986,1104,1280,1428,1433,1388,1503,1355,1286,1061,861,691,509,337,199,187,116,102,68,60,44,30,22,13,20,15,11,16,13,10,7,9,0,1,10,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Deoria,9,190,0,225,31,32,30,40,55,44,73,86,116,111,140,208,212,297,327,406,476,598,688,699,796,761,708,590,570,516,339,255,219,127,143,129,83,95,78,113,86,79,58,55,57,34,29,27,16,16,21,15,10,10,4,13,8,10,8,5,11,7,8,1,3,6,4,5,8,2,0,3,0,0
Amravati,27,503,0,3836,409,401,425,508,509,543,698,739,837,988,968,1101,947,1094,1264,1380,1234,1228,1356,1272,1221,1102,1060,1065,927,896,802,808,731,636,610,564,555,442,438,403,380,336,322,248,170,147,141,173,101,127,107,86,76,64,51,55,36,57,43,38,22,44,30,35,27,27,17,19,14,25,22,21,20,33
Bharuch,24,488,0,2,1,1,1,2,0,0,0,3,2,4,6,5,12,18,19,35,37,57,85,136,206,262,362,461,609,848,957,1164,1310,1390,1373,1301,1326,1143,1086,941,804,666,625,518,537,501,454,446,384,318,272,213,169,154,165,121,112,96,88,96,83,82,86,61,71,64,59,47,33,42,44,38,51,188
Baleshwar,21,377,0,19,2,10,4,6,9,8,15,18,18,21,38,44,57,84,125,191,228,309,411,566,677,806,948,988,1117,1039,1115,1031,929,832,676,646,563,433,391,333,245,250,207,199,158,140,111,91,67,74,79,51,53,33,32,26,23,21,16,11,21,14,10,11,9,4,9,5,11,6,8,0,2,6
Puri,21,387,0,288,51,38,45,60,62,96,130,118,112,127,176,196,206,282,309,363,444,469,489,540,661,729,711,739,766,760,794,705,628,544,563,438,340,313,242,190,181,141,146,125,81,69,63,42,36,21,24,20,18,12,8,12,10,9,7,11,5,9,5,3,6,8,8,3,3,3,2,5,2,26
Sant Ravi Das Nagar(bhadohi),9,198,0,6,1,0,2,1,3,2,6,3,5,9,6,7,17,15,40,37,50,88,113,151,220,265,316,339,309,324,292,250,220,154,144,78,96,63,71,64,55,39,44,48,34,56,48,27,40,35,31,32,21,24,20,20,10,18,17,12,9,9,9,8,9,6,3,2,2,3,1,0,2,3
Barddhaman,19,335,0,0,0,0,0,0,0,1,1,2,0,7,10,11,21,20,27,51,84,135,185,266,401,549,825,1063,1397,1606,1678,1719,1656,1572,1600,1506,1400,1321,1192,980,899,797,703,612,565,452,421,377,378,301,278,298,305,313,262,239,256,204,226,229,206,162,131,134,115,106,109,77,71,46,38,29,26,115
Bara Banki,9,176,0,59,10,9,21,17,35,24,49,36,62,78,128,151,180,260,277,361,381,522,584,746,838,944,1018,1090,1112,1078,988,851,784,743,588,473,449,345,278,260,220,183,138,119,100,90,63,67,44,31,17,15,15,17,19,10,11,15,10,5,6,4,7,11,2,1,2,3,0,1,1,0,0,0
Anand,24,482,0,22,0,4,4,7,4,6,9,10,19,20,19,26,32,34,52,77,86,116,122,149,158,191,243,238,276,282,351,373,365,451,533,631,734,833,790,686,638,608,552,455,378,345,362,224,194,167,113,112,64,75,48,60,48,34,33,45,27,23,24,14,5,5,5,4,0,4,3,1,1,4
Bathinda,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,46,99,198,465,779,1193,1482,1584,1420,1182,996,855,745,657,558,462,367,379,300,236,233,193,181,147,110,88,84,74,67,56,52,45,37,39,37,35,25,29,18,14,16,8,4,37
Latur,27,524,0,301,59,69,79,101,128,169,195,239,316,390,496,643,791,900,1024,1259,1465,1665,1797,2111,2179,2099,1850,1540,1268,897,699,606,461,428,298,237,214,180,148,140,113,96,98,78,63,59,47,47,38,37,32,41,27,19,26,15,19,20,18,18,10,21,17,12,18,14,6,10,7,4,4,2,1,0
Bangalore,29,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,5,21,31,52,75,99,125,152,222,219,252,276,327,305,341,340,310,270,260,247,243,218,213,190,166,155,175,132,141,126,91,87,98,104,79,99,113,107,2545
Ganganagar,8,99,0,11,2,0,9,4,10,6,1,24,23,30,57,103,133,249,344,622,996,1510,2284,3354,4484,5252,5543,5194,4269,3348,2502,1763,1222,922,777,572,468,387,340,296,252,209,186,180,176,128,126,111,104,77,49,52,47,38,41,35,33,32,28,25,24,31,24,14,8,20,7,6,10,19,17,1,0,5
Narayanpur,22,415,0,934,122,143,124,125,182,204,219,300,304,313,311,328,411,403,462,463,543,520,534,485,551,507,374,442,323,252,157,116,101,91,56,18,25,20,11,3,8,3,3,7,0,0,0,0,3,5,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peren,13,271,0,443,67,83,53,75,88,98,106,126,147,175,186,220,249,310,321,329,380,449,465,387,347,340,249,217,153,102,62,38,17,7,10,6,6,1,4,4,5,1,3,2,7,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurgaon,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,23,38,43,78,94,146,166,221,237,269,302,252,273,276,218,196,194,168,172,170,126,87,94,82,97,90,86,84,94,87,83,89,77,80,89,71,99,113,99,382
Pashchimi Singhbhum,20,368,0,177,29,43,31,43,47,56,67,89,127,134,189,220,314,392,533,672,983,1200,1522,2000,2257,2430,2466,2337,2102,1817,1463,1260,1035,882,658,537,399,364,298,262,183,182,149,138,97,74,71,59,53,50,58,40,28,31,30,20,38,29,21,16,8,14,12,4,9,8,7,4,8,0,1,1,1,3
Bagalkot,29,556,0,13,1,8,5,3,6,9,9,17,19,26,27,64,74,114,148,215,325,414,645,915,1183,1543,1806,2135,2412,2325,2343,1968,1640,1262,1048,790,617,483,395,337,266,214,170,154,143,123,138,92,102,94,62,56,42,40,41,36,30,42,31,30,37,30,25,18,23,24,27,16,13,19,6,6,2,12
Bijnor,9,134,0,53,1,7,18,12,14,25,15,32,38,34,42,74,94,120,162,196,245,273,337,357,420,513,703,896,1059,1376,1578,1549,1475,1410,1223,999,873,647,569,448,335,276,226,170,158,130,103,91,63,59,48,37,34,33,36,31,20,20,17,12,15,10,8,9,10,5,6,4,6,3,4,0,2,3
Nayagarh,21,385,0,195,24,32,37,40,64,70,97,119,132,144,162,220,291,383,429,600,720,967,1084,1179,1229,1224,1173,994,814,656,523,470,357,293,271,249,157,150,113,122,102,63,71,43,40,32,34,26,21,23,12,7,13,2,10,3,7,1,3,1,3,1,1,4,2,2,1,0,1,0,1,2,0,0
Thiruvallur,33,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,9,8,20,8,10,38,33,43,76,132,182,279,281,400,424,531,672,711,686,659,647,562,491,523,475,470,463,430,404,330,344,330,216,234,193,158,155,128,131,95,101,84,91,106,84,79,79,92,67,111,78,83,89,312
Nagappattinam,33,618,0,0,0,0,0,0,1,1,0,1,2,1,0,2,4,8,5,13,18,22,57,93,102,159,172,214,232,271,346,456,532,650,742,774,823,714,670,609,484,348,330,273,151,144,111,97,71,67,54,42,40,35,27,14,16,22,14,15,13,17,8,10,8,12,10,5,5,7,3,1,4,13
Korba,22,404,0,109,11,22,26,24,23,25,36,55,41,67,79,112,117,105,166,187,249,308,343,430,553,662,825,1125,1296,1467,1716,1768,1892,1750,1686,1449,1233,970,710,617,424,321,260,257,221,201,173,206,129,153,125,119,95,72,80,59,48,53,47,37,29,32,35,20,35,24,18,14,16,10,14,12,15,24
Karur,33,613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,6,7,16,20,33,41,68,104,154,267,328,512,765,896,950,972,961,921,852,679,537,459,384,341,255,186,145,151,125,108,81,74,71,57,32,38,32,24,19,22,29,15,19,17,18,13,5,4,5,6,4,4,3,2,3,3
Bhilwara,8,122,0,0,0,1,1,0,1,2,3,2,4,5,13,12,18,29,55,84,155,232,334,600,873,1377,1926,2753,3500,4060,4347,4187,3686,3279,2758,2267,1740,1341,1144,914,764,603,518,445,326,263,260,203,188,158,165,130,99,75,83,68,65,52,47,49,41,46,31,21,17,18,21,20,18,21,19,21,2,10
Chamrajnagar,29,578,0,35,2,5,8,12,15,10,13,20,37,41,57,121,117,196,292,434,592,866,1090,1338,1594,1565,1546,1523,1293,1224,1109,1122,1004,875,823,739,593,534,404,321,278,213,183,129,127,91,69,74,36,40,29,38,27,17,21,16,13,18,17,11,10,11,10,8,5,11,4,5,4,4,1,2,4,6
Raigarh,27,520,0,195,20,24,34,41,42,48,54,65,81,92,111,133,146,204,219,289,347,431,479,649,765,901,1100,1147,1319,1440,1545,1398,1481,1267,1198,1107,976,861,827,736,680,591,608,528,494,413,360,353,270,284,248,196,244,203,240,233,266,238,180,186,166,151,135,107,81,65,77,72,61,57,36,21,15,130
Ratnagiri,27,528,0,1122,137,179,200,264,289,379,421,543,549,646,767,978,1084,1304,1491,1573,1894,2059,2022,2241,2183,2039,1813,1537,1266,892,691,495,383,293,233,170,154,129,110,88,89,71,50,43,44,37,37,30,33,26,33,18,19,20,29,11,14,19,8,17,8,10,4,6,12,2,1,4,4,2,1,2,1,16
Marigaon,18,304,0,193,21,24,33,48,47,66,66,60,84,84,109,111,137,145,185,249,250,327,347,346,421,378,417,297,302,250,256,206,170,150,131,110,100,69,74,65,57,31,38,21,22,14,19,7,9,9,5,7,4,5,6,5,2,1,2,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0
Gautam Buddha Nagar,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,33,68,107,146,152,190,225,206,187,190,187,187,170,160,131,124,106,117,160,122,148,125,157,135,125,98,88,92,118,110,111,89,87,87,85,86,92,101,104,92,78,92,94,102,134,805
Gorakhpur,9,188,0,153,19,22,32,16,46,39,33,51,66,62,71,76,114,120,145,192,240,328,412,482,548,573,715,783,772,786,751,676,636,580,590,539,460,424,386,350,302,227,192,165,117,136,120,80,84,54,64,51,80,58,35,38,43,38,57,43,41,33,26,34,29,20,26,24,26,30,25,10,12,83
Shahid Bhagat Singh Nagar,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,15,27,33,65,85,118,182,259,448,546,618,730,643,560,456,339,206,136,100,66,63,40,51,36,29,27,28,27,17,14,14,12,15,22,12,15,6,5,9,5,2,1,1,2,1,0,0,0,0,0,0
Rampur,9,136,0,12,1,1,2,3,6,5,6,9,9,15,17,14,31,35,59,86,105,148,208,271,372,463,523,610,625,642,723,715,758,709,603,518,516,442,411,307,274,234,191,156,130,103,85,74,64,49,46,40,38,28,27,19,22,24,15,16,20,16,8,13,13,11,5,9,10,8,8,6,5,27
Dumka,20,362,0,63,17,5,17,16,26,23,34,35,55,59,116,121,164,190,255,408,516,703,900,1126,1415,1585,1613,1561,1306,1010,770,559,407,317,233,190,143,114,68,81,61,32,29,25,19,16,16,12,10,7,7,14,10,6,11,5,4,9,8,1,5,3,1,1,5,5,0,0,2,0,0,0,0,0
Bareilly,9,150,0,53,7,10,14,17,15,20,23,49,38,67,76,108,151,182,231,327,385,540,594,793,843,985,1078,1169,1047,1097,971,864,676,551,512,404,326,291,242,215,211,180,161,167,114,146,118,116,88,90,75,69,52,63,61,45,54,41,39,36,37,40,45,24,23,39,24,18,18,23,22,24,4,3
Pashchim Champaran,10,203,0,863,106,129,130,134,149,217,215,233,273,343,416,504,526,616,719,810,916,993,1049,1201,1253,1184,1159,958,920,739,608,468,339,316,225,178,159,114,94,99,76,50,39,46,31,44,36,14,16,4,13,16,15,8,5,9,10,3,1,6,11,0,4,4,0,0,0,0,0,0,0,0,0,3
Ambala,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,51,114,224,304,389,464,507,571,523,452,454,384,365,324,246,209,172,139,149,87,99,89,83,64,56,62,45,54,23,36,25,30,27,27,30,37,21,21,25,15,10,2,1
Pathanamthitta,32,599,0,5,0,6,4,4,5,6,10,10,8,13,29,19,34,35,41,59,75,103,176,246,333,471,647,782,866,1011,977,965,974,681,601,439,275,211,117,102,62,64,45,37,35,28,25,19,16,7,16,7,11,3,8,4,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kozhikode,32,591,0,3,2,3,1,2,1,0,2,3,2,14,9,13,18,22,30,53,93,147,253,391,598,854,949,993,899,752,690,474,395,266,250,207,143,127,112,108,99,65,47,52,50,51,33,39,36,41,27,35,33,10,10,12,6,4,7,3,3,2,4,3,0,0,0,0,0,0,0,0,0,0
Mainpuri,9,148,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,2,8,12,25,40,43,75,132,201,312,369,470,662,714,803,875,862,878,804,768,671,589,529,438,360,253,256,169,132,106,90,86,67,50,38,39,25,31,25,27,17,17,17,17,14,13,12,7,6,8,4,5,4,4,3,0,0
Thanjavur,33,620,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,5,15,19,25,35,48,80,98,128,165,257,354,469,588,776,889,938,984,1063,1006,854,842,729,603,521,397,338,269,189,167,138,105,116,89,72,48,42,50,52,34,39,31,37,30,19,21,27,14,14,8,9,13,7,2,3,17
Chhindwara,23,455,0,4780,502,595,657,760,820,893,959,1078,1183,1265,1393,1408,1534,1558,1733,1701,1682,1658,1629,1500,1284,1269,1077,862,796,665,518,449,376,308,248,243,203,196,174,157,111,120,94,100,95,65,90,57,55,43,63,48,35,48,34,32,21,20,21,25,19,6,11,11,12,9,9,2,6,7,2,2,4,10
Kannur,32,589,0,0,0,1,0,0,2,2,9,5,3,8,13,22,35,54,75,134,235,371,607,853,1107,1194,1176,1059,943,755,624,536,452,383,265,222,154,140,109,79,83,75,67,38,24,32,28,25,21,20,14,8,8,8,7,6,7,3,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Saharanpur,9,132,0,0,0,0,1,1,1,1,0,0,3,4,3,11,19,22,38,53,64,95,119,232,307,563,809,1240,1370,1511,1447,1234,1090,939,887,692,593,554,470,398,326,333,242,232,188,160,130,128,103,81,67,49,51,51,37,27,34,31,29,14,22,14,17,9,23,24,13,8,20,12,6,6,1,0
Datia,23,422,0,252,36,38,41,55,55,63,63,81,118,101,120,152,202,196,250,252,316,333,351,428,454,454,454,380,379,346,301,271,227,194,151,122,117,116,94,75,88,46,55,53,39,29,27,22,33,13,16,13,11,8,12,13,14,5,4,2,6,3,5,6,1,5,0,4,2,2,2,1,3,2
Dhemaji,18,308,0,48,5,10,14,8,12,15,25,27,49,44,71,97,112,181,243,332,398,618,698,974,1150,1203,1243,1108,933,716,476,340,218,116,69,57,27,23,22,13,12,13,11,14,6,6,2,1,2,1,2,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Champawat,5,65,0,254,36,48,65,67,93,98,135,151,171,210,270,305,341,387,382,487,452,461,431,494,419,360,329,261,235,146,115,81,64,28,27,18,15,12,9,2,6,7,8,4,3,6,5,7,0,4,1,3,0,1,3,0,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Yadgir,29,580,0,81,13,19,15,22,23,34,41,67,64,102,108,138,139,175,220,297,331,422,546,703,976,1235,1496,1796,1717,1761,1582,1317,1113,828,709,575,446,412,324,261,251,213,211,170,162,133,122,100,81,100,71,51,50,38,43,26,29,20,26,7,12,5,8,13,13,10,7,5,4,3,0,7,1,6
Sidhi,23,462,0,271,30,27,36,34,44,66,50,66,60,76,107,124,166,184,181,263,292,330,424,576,712,918,1184,1398,1752,1737,1656,1547,1271,1075,842,696,520,407,318,206,185,129,98,59,47,40,25,22,26,17,8,9,11,4,12,1,7,6,2,2,7,0,2,3,3,0,3,2,0,0,0,0,0,0
Uttarkashi,5,56,0,97,17,30,42,45,49,52,117,107,178,220,292,396,568,779,1026,1524,2062,2735,3373,3966,4291,4053,3360,2486,1725,1039,633,463,331,295,238,188,189,136,106,92,70,45,38,33,26,18,9,14,8,6,4,4,7,7,4,4,6,3,3,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0
Madhubani,10,207,0,127,18,14,23,24,28,39,62,56,81,85,98,126,133,221,254,318,390,479,540,769,787,888,949,841,892,885,800,691,608,559,443,424,364,338,307,248,237,192,172,123,127,87,61,70,50,27,28,37,21,7,13,13,3,11,7,5,7,3,1,2,1,3,2,1,0,0,0,0,0,0
Satara,27,527,0,287,46,65,70,66,109,134,152,192,260,309,365,503,633,744,888,1124,1416,1484,1836,2111,2360,2636,2849,2711,2631,2377,2037,1799,1468,1357,1190,1060,975,945,823,668,555,505,370,348,279,237,170,139,135,96,79,74,70,48,71,49,33,38,37,14,37,20,14,9,16,16,5,7,14,6,7,6,1,7
Indore,23,439,0,117,6,14,17,27,27,57,41,53,57,70,82,91,161,166,177,223,244,294,283,354,381,483,573,637,746,733,729,760,692,641,559,518,567,510,505,493,499,390,316,288,283,270,266,223,192,141,119,150,149,123,91,103,61,85,88,65,77,72,68,68,65,52,49,71,53,53,41,47,34,223
Maldah,19,332,0,113,12,19,12,30,28,38,32,52,44,64,89,123,119,147,211,198,243,333,436,562,681,762,907,1038,1167,1193,1094,948,832,675,523,458,408,331,286,237,201,144,102,95,95,64,81,69,51,60,33,40,26,34,19,5,17,26,9,24,13,8,9,4,2,6,3,2,3,4,1,1,0,0
Baksa,18,324,0,93,11,16,21,21,32,27,37,65,60,81,100,103,143,144,259,296,348,494,505,539,646,618,633,675,641,642,601,587,465,433,332,251,193,133,87,70,50,28,19,13,14,8,7,5,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathua,1,7,0,5,2,2,2,1,2,1,1,7,6,3,6,11,10,28,24,50,58,91,132,184,253,312,388,544,624,734,721,708,601,561,483,458,409,380,318,319,304,307,285,234,201,190,181,182,173,110,119,95,60,58,56,24,25,23,19,21,12,17,10,12,19,9,13,3,3,4,1,1,1,0
Junagadh,24,479,0,22,7,4,5,11,16,25,37,61,80,96,155,195,303,413,552,763,928,1108,1283,1511,1657,1813,2087,2220,2292,2187,2010,1784,1542,1461,1316,1151,964,857,793,664,549,453,425,320,261,192,149,141,92,101,59,63,66,61,39,29,39,34,46,27,23,16,24,17,20,15,15,15,12,7,6,1,5,4
Haora,19,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,5,9,13,28,42,46,70,74,112,180,188,271,320,338,352,349,346,316,302,278,270,229,181,160,126,106,100,100,82,71,79,83,86,67,73,53,66,43,69,56,58,50,49,46,35,26,36,31,34,26,18,66
Kannauj,9,160,0,0,0,0,1,0,1,2,0,2,2,2,2,4,2,11,19,34,62,87,143,257,273,322,346,376,392,399,378,440,500,526,515,530,495,462,418,360,326,278,223,198,155,102,76,96,60,57,52,48,45,32,21,22,28,15,10,23,11,9,8,22,9,2,7,8,11,6,3,5,8,11
Golaghat,18,313,0,145,18,25,28,25,28,37,41,57,68,72,84,119,126,152,200,205,243,286,359,344,337,428,409,494,482,493,601,679,829,869,792,726,690,529,399,326,230,177,126,108,93,82,61,52,42,50,48,53,36,20,26,15,15,17,11,6,4,10,1,3,9,5,0,2,2,8,1,3,0,4
Dehradun,5,60,0,40,6,10,16,9,15,27,35,44,52,74,97,116,147,225,268,340,411,441,586,631,676,590,574,565,497,428,472,403,398,381,337,353,318,308,313,328,294,263,327,247,264,257,195,182,163,121,126,93,77,91,80,87,60,85,64,81,65,62,65,65,54,47,51,41,38,28,43,19,7,8
Chatra,20,347,0,362,43,48,68,77,91,107,110,129,148,204,271,286,342,482,556,645,772,913,1064,1217,1217,1248,1166,1008,907,662,491,343,190,123,79,56,44,33,38,40,30,13,25,23,11,23,23,23,25,17,14,12,15,6,10,14,9,2,7,6,9,5,1,1,4,0,0,0,0,0,0,0,0,0
Shajapur,23,436,0,18,2,4,5,8,12,15,16,38,31,36,51,80,127,148,175,318,422,594,799,1185,1533,1916,2252,2483,2406,2200,1873,1531,1338,1049,864,691,579,482,397,337,253,213,171,138,121,127,100,65,55,49,44,28,36,29,19,27,18,27,15,12,15,8,10,3,5,4,6,2,4,3,2,0,2,1
Jind,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,107,248,499,825,1047,1204,1248,1155,908,753,620,562,393,357,323,245,240,243,210,185,182,151,122,118,83,83,69,56,39,30,28,19,22,13,11,9,12,3,7,5,5,5,2,1,2,0
Rajgarh,23,442,0,82,9,14,14,25,37,33,34,56,85,104,101,142,176,233,236,353,487,555,750,976,1171,1546,1894,2131,2243,2147,1850,1591,1321,1135,888,761,639,510,424,366,341,221,215,183,126,115,83,82,68,57,52,37,39,30,14,16,14,13,10,15,9,6,4,3,1,3,2,2,3,3,3,1,2,2
Amritsar,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,42,72,147,255,411,609,692,850,966,1021,1097,940,846,666,572,515,394,357,315,238,195,152,135,118,116,88,76,54,55,48,50,64,51,52,49,43,40,30,32,33,12,16
Lakshadweep,31,587,0,467,66,55,80,86,74,93,106,115,121,126,108,123,118,114,80,95,53,41,29,24,16,13,14,3,5,4,8,5,8,8,10,11,7,8,10,7,7,4,5,10,6,4,6,2,3,2,0,1,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
