,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Wokha,13,264,0,21,4,6,6,6,8,12,7,19,24,27,54,56,92,121,201,306,400,561,663,720,696,693,513,452,323,278,178,146,112,108,74,54,53,38,24,18,26,14,16,16,14,9,11,5,6,5,6,4,7,8,8,1,3,2,4,2,1,3,4,2,2,0,1,0,0,0,0,0,0,0
Gumla,20,366,0,225,46,70,108,109,126,217,288,393,564,706,888,1158,1423,1660,1931,1866,1770,1715,1434,1256,1011,819,636,506,422,339,268,216,179,132,108,114,82,72,55,55,52,41,41,30,28,27,22,20,19,11,15,12,12,13,4,5,4,7,3,4,2,5,1,1,3,2,1,1,1,0,1,1,0,0
Dibang Valley,12,257,0,815,134,201,259,263,348,467,629,787,1008,1251,1579,1961,2309,2566,2765,2930,2960,2893,2515,2012,1381,903,443,198,105,42,27,5,1,0,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadia,19,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,21,50,97,143,219,269,375,383,518,523,630,647,721,693,683,804,867,927,870,839,848,763,704,573,522,524,392,327,265,243,199,184,157,146,145,110,96,81,66,61,62,63,39,40,32,32,34,31,31,19,16,70
Davanagere,29,567,0,401,62,92,93,136,138,171,219,268,362,437,544,633,697,786,949,1044,1214,1166,1221,1231,1147,1084,972,911,825,703,642,628,514,540,479,460,405,353,319,309,260,250,203,192,138,152,108,106,75,68,70,57,36,38,21,34,29,23,18,30,16,17,13,25,15,14,13,10,18,9,7,15,9,76
Pashchim Medinipur,19,344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,12,40,80,184,303,471,668,889,1164,1396,1695,2098,2260,2580,2709,2802,2742,2601,2375,2220,1955,1749,1430,1177,949,710,565,461,390,292,229,188,138,130,131,120,109,86,68,46,40,50,44,33,33,30,44,39,29,33,21,32,31,15,75
Cachar,18,316,0,42,13,7,21,29,29,48,54,78,147,157,220,338,431,626,754,861,1023,965,838,806,670,597,629,645,578,619,504,487,482,427,411,379,318,278,289,238,241,186,137,128,106,85,103,89,72,69,66,41,39,44,41,27,29,25,20,14,15,22,10,7,11,13,6,6,8,9,6,7,9,12
Kaimur (bhabua),10,233,0,134,16,34,46,64,99,105,145,198,269,356,453,517,700,687,703,578,429,281,182,228,177,279,316,355,420,550,582,619,562,565,596,504,452,420,351,318,251,231,183,137,141,82,65,66,52,52,37,34,16,19,15,15,15,10,8,8,6,8,7,5,8,3,6,4,5,7,2,1,3,5
Simdega,20,367,0,202,42,54,87,98,143,198,250,350,431,639,801,1029,1206,1379,1519,1464,1326,1109,872,669,532,351,336,256,180,137,106,98,78,70,58,49,31,39,37,34,15,19,17,22,12,17,12,10,5,8,5,6,2,5,7,1,4,3,1,1,3,2,0,2,2,0,0,0,0,0,0,0,0,0
Firozpur,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,104,203,344,537,662,812,1031,1209,1241,1336,1294,1262,1357,1344,1253,1228,1153,1097,991,859,817,679,611,488,396,331,275,231,159,151,116,91,63,59,56,38,45,40,29,31,29,24,21,21,119
Baghpat,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,52,66,123,204,268,339,437,507,447,450,364,369,359,290,259,231,196,188,118,137,138,104,70,74,61,41,38,26,27,25,14,8,10,9,2,11,3,4,8,6,5
Purbi Singhbhum,20,357,0,0,0,0,0,0,0,0,1,0,0,1,0,1,8,9,31,50,86,150,222,293,378,415,485,521,613,679,817,830,818,843,831,833,799,678,627,538,491,453,396,285,251,222,177,155,141,127,86,91,84,64,54,70,53,37,48,28,37,30,31,25,16,32,22,25,19,15,16,16,17,363
Bahraich,9,180,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,11,17,51,96,246,476,759,1011,1262,1349,1403,1404,1382,1261,1206,1106,966,898,761,625,537,471,410,342,231,207,172,132,135,78,87,62,41,52,40,33,33,21,20,20,16,15,21,9,10,12,7,8,5,10,6,4,3,5,6,8,48
Kishtwar,1,18,0,2,3,4,0,7,4,5,16,21,33,61,96,159,280,507,773,1173,1787,2477,3147,3707,4083,4263,4221,4417,3849,2798,1555,735,319,192,136,110,85,61,47,40,53,23,22,28,13,12,9,5,8,4,10,5,9,9,6,5,7,7,6,5,6,7,2,1,0,4,1,1,2,4,0,1,1,1
Hardwar,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,42,78,185,304,355,335,264,272,240,261,201,193,230,246,246,307,312,331,333,370,395,386,359,345,380,374,339,333,289,280,269,245,231,214,173,156,128,107,115,83,77,64,68,45,41,48,41,54,290
Raisen,23,446,0,79,21,20,40,44,71,78,99,178,229,318,426,562,710,955,1140,1480,1629,1856,1929,1884,1915,1941,1991,1899,1909,1663,1462,1372,1208,932,901,841,792,678,622,439,390,335,290,237,227,205,152,110,130,87,86,75,62,59,33,42,47,26,26,21,22,24,15,10,15,16,14,17,11,11,14,4,4,28
Gajapati,21,389,0,588,130,141,178,255,309,358,436,618,743,826,992,1086,1109,1135,1122,1082,978,889,779,625,541,411,350,302,217,193,128,107,83,71,40,47,22,28,36,30,23,20,17,9,10,3,6,8,4,4,3,5,5,2,1,3,1,3,2,2,0,1,1,2,2,0,3,0,2,0,0,0,0,0
Malkangiri,21,399,0,2110,344,396,495,652,677,826,969,1146,1167,1219,1257,1396,1342,1229,1094,962,880,744,709,595,552,442,443,413,278,243,217,205,154,103,86,85,81,61,56,37,25,23,16,15,14,16,14,13,9,13,9,2,8,8,3,7,8,3,2,3,4,3,2,1,2,0,0,0,0,0,0,0,0,0
Deoria,9,190,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,6,4,17,25,44,72,89,120,153,203,270,364,426,544,525,543,597,603,617,592,594,583,541,523,496,462,417,388,347,257,240,176,118,79,58,49,37,33,23,29,21,13,13,8,17,7,12,11,6,7,7,11,3,3,3,2,42
Amravati,27,503,0,1024,184,196,268,311,384,445,619,663,757,884,1016,1066,1195,1304,1236,1166,1152,1231,1369,1773,2105,2470,2772,2772,2616,2586,2437,2041,1899,1711,1447,1203,1073,980,815,707,579,487,435,393,319,277,239,222,157,135,133,99,93,91,64,57,63,59,65,37,38,45,19,37,30,30,24,21,26,18,22,28,16,51
Bharuch,24,488,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,6,11,25,55,71,166,231,315,411,603,692,807,1098,1148,1360,1294,1171,1126,1041,1024,937,832,736,764,698,600,536,474,464,422,351,360,292,227,197,207,163,164,136,124,118,105,102,101,95,90,55,69,82,63,65,63,50,55,38,37,322
Baleshwar,21,377,0,3,2,2,2,0,4,8,11,15,28,42,47,80,86,110,129,139,148,145,159,167,294,372,484,556,745,853,824,974,914,900,889,854,826,775,676,621,526,493,394,405,298,230,214,186,158,134,124,106,74,65,52,43,36,45,36,37,24,16,20,27,15,14,6,8,6,11,7,9,1,29
Puri,21,387,0,98,26,30,42,50,72,84,105,129,186,235,309,314,396,387,393,412,374,379,359,385,430,437,432,465,514,517,543,587,582,601,596,634,584,497,483,440,349,280,240,183,148,135,142,98,84,66,56,39,27,18,28,18,7,10,5,9,17,12,8,10,5,4,2,2,7,6,2,6,5,33
Sant Ravi Das Nagar(bhadohi),9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,14,69,124,224,293,345,381,399,386,363,282,221,169,154,138,99,80,85,56,64,54,45,59,41,46,41,21,25,21,18,17,13,13,10,11,10,8,10,10,4,11,1,7,17
Barddhaman,19,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,33,69,197,438,791,1115,1226,1404,1429,1522,1488,1500,1631,1566,1448,1380,1350,1176,1047,1055,827,741,635,547,508,407,369,352,312,289,293,267,269,292,243,244,271,224,211,188,166,153,158,136,119,104,123,433
Bara Banki,9,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,52,95,156,203,292,348,437,604,797,995,1249,1293,1294,1290,1186,1053,914,770,635,541,422,365,310,237,196,167,145,155,123,107,90,76,69,44,47,40,40,30,30,23,19,15,10,15,11,8,10,12,7,3,7,34
Anand,24,482,0,3,2,2,0,1,1,5,9,12,17,25,37,37,55,58,92,104,112,122,147,196,193,210,213,214,270,216,214,206,192,204,289,333,406,461,563,618,692,620,686,645,598,543,479,433,334,286,245,196,149,122,100,87,98,76,59,54,45,33,32,33,29,32,26,20,17,13,10,9,9,32
Bathinda,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,39,179,451,705,953,1164,1198,1068,999,922,857,754,649,580,526,446,433,439,325,324,309,245,250,235,190,198,163,155,107,110,85,77,64,56,42,40,36,26,25,13,196
Latur,27,524,0,70,9,14,30,33,54,74,92,117,174,259,316,509,661,900,1217,1513,1747,1887,2011,1942,1869,1760,1433,1189,981,811,758,726,649,518,495,428,355,359,301,288,255,218,192,180,133,114,122,88,93,67,62,42,46,47,37,31,26,32,27,26,16,28,19,24,15,15,15,10,17,13,13,4,8,4
Bangalore,29,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,4,8,7,12,11,7,17,33,34,45,55,92,107,143,184,193,222,257,278,285,281,284,303,271,256,231,216,194,221,208,175,175,153,165,161,122,130,129,107,101,96,110,94,105,101,2626
Ganganagar,8,99,0,8,0,1,1,4,1,6,2,0,10,7,7,11,18,26,45,57,108,145,262,474,734,1203,1722,2240,2831,3458,3923,4353,4202,3765,3208,2615,2223,1847,1454,1126,1016,804,734,571,490,475,403,358,309,293,231,194,161,117,108,83,83,51,60,49,51,43,44,37,42,34,38,24,22,21,17,19,11,97
Narayanpur,22,415,0,3651,514,517,598,725,786,848,938,957,933,878,821,708,628,464,399,320,244,205,173,134,109,103,82,63,38,33,39,27,29,18,19,19,18,20,12,10,13,10,6,11,7,8,4,3,4,2,6,4,0,2,2,2,2,2,4,2,4,0,2,2,3,0,0,0,0,0,0,0,0,0
Peren,13,271,0,241,31,47,53,79,96,117,152,179,250,305,398,419,556,630,677,643,565,484,401,262,170,136,96,88,74,63,59,44,39,42,26,38,38,24,26,26,16,12,11,14,14,4,9,4,6,2,6,5,4,4,4,6,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurgaon,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,18,44,57,101,158,177,192,198,247,243,289,273,245,207,229,183,193,184,149,145,114,120,103,80,73,95,95,87,100,91,65,69,1004
Pashchimi Singhbhum,20,368,0,99,22,32,47,76,87,127,193,268,432,514,767,1041,1297,1584,1826,1821,1763,1502,1355,1168,1064,1038,1019,999,935,905,907,924,879,820,758,715,664,565,470,367,331,331,240,181,169,130,83,85,60,59,63,47,49,47,45,33,30,25,24,23,25,27,16,14,15,20,17,10,16,17,15,16,8,24
Bagalkot,29,556,0,892,132,158,164,237,266,318,356,458,511,664,743,848,928,1065,1138,1146,1303,1269,1255,1182,1138,1077,971,868,744,688,625,566,482,461,429,371,337,315,288,244,214,198,214,156,149,141,104,83,92,104,83,76,56,55,57,37,43,38,39,29,32,22,38,25,26,24,24,23,19,16,9,7,5,19
Bijnor,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,19,35,55,122,170,259,337,390,482,524,674,644,750,809,900,994,1146,1160,1110,1093,1082,1053,930,841,727,591,515,470,380,282,244,177,132,110,93,74,70,46,55,40,41,25,28,23,23,18,22,20,13,17,14,6,63
Nayagarh,21,385,0,338,74,89,111,149,179,229,298,394,494,588,680,740,793,804,832,757,694,667,608,593,526,482,473,450,485,431,400,395,353,337,328,286,246,180,202,163,134,75,94,82,70,48,29,39,29,30,14,18,15,13,10,9,5,6,3,4,1,4,2,1,4,1,0,2,1,1,0,0,0,0
Thiruvallur,33,602,0,18,0,1,5,4,4,3,5,7,7,10,11,15,13,15,14,26,31,47,50,45,75,93,118,208,231,356,436,483,564,607,581,609,599,572,538,527,495,491,429,411,430,357,324,344,245,228,240,205,165,136,166,141,110,95,99,83,89,101,82,77,76,71,85,78,60,80,69,84,75,320
Nagappattinam,33,618,0,102,8,10,12,11,14,20,27,22,17,28,28,28,47,34,51,59,69,63,85,143,135,168,177,258,323,416,472,506,600,620,611,638,585,558,477,407,351,257,237,176,166,128,101,81,72,56,59,47,45,41,37,21,20,18,22,12,12,12,12,18,14,13,6,8,10,12,9,6,1,9
Korba,22,404,0,147,35,52,82,88,145,170,264,374,553,708,931,1209,1383,1563,1591,1548,1348,1108,922,784,711,697,637,587,605,590,607,560,551,533,526,467,465,461,420,406,388,338,315,296,303,251,243,250,201,169,168,174,123,121,114,98,104,93,69,68,72,66,61,63,60,70,65,50,54,36,46,48,30,203
Karur,33,613,0,9,1,2,0,0,1,2,3,7,6,10,9,14,15,15,37,53,57,72,91,137,162,254,341,448,595,688,831,864,915,909,764,684,579,460,415,373,293,253,212,184,142,109,116,94,81,58,69,56,49,42,44,32,30,24,14,20,32,16,16,11,3,6,4,2,4,4,2,2,0,2
Bhilwara,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,16,63,162,396,965,1863,2737,3532,3877,3806,3583,3270,2910,2559,2295,1977,1754,1491,1260,1054,951,829,711,582,523,443,392,313,279,240,221,187,150,137,143,110,81,83,60,58,48,36,43,41,35,32,31,34,28,14,25,15,116
Chamrajnagar,29,578,0,827,117,125,150,183,203,225,248,283,320,363,467,483,543,638,616,678,692,663,720,658,659,689,682,677,700,718,779,749,771,784,754,698,618,537,460,390,308,260,194,182,142,130,105,73,75,57,41,44,28,20,32,28,30,13,15,13,12,7,6,10,9,6,4,7,4,9,7,3,3,9
Raigarh,27,520,0,908,113,148,159,158,219,225,258,302,355,404,448,502,556,628,662,648,736,753,753,759,762,761,706,721,741,715,778,756,771,835,748,712,678,724,619,693,653,553,539,493,447,377,329,281,247,224,221,219,201,233,229,230,238,226,198,175,155,136,132,109,97,115,88,78,83,54,64,57,47,265
Ratnagiri,27,528,0,4769,533,558,579,655,755,744,832,841,898,946,982,951,954,898,827,850,785,747,675,583,552,447,377,377,368,307,273,230,201,171,171,134,131,88,80,84,96,60,60,52,48,46,34,36,45,33,26,24,23,19,22,22,25,22,22,14,20,16,15,11,7,10,10,7,8,3,6,4,4,17
Marigaon,18,304,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,10,11,13,49,74,115,174,252,326,328,361,366,379,414,429,399,382,406,361,346,265,257,206,187,145,134,109,72,60,67,40,40,23,23,13,17,12,4,8,8,3,9,5,4,1,2,3,3,1,1,0,2,1,1,0,0,0
Gautam Buddha Nagar,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,91,122,183,194,193,236,243,194,198,174,148,145,143,104,124,132,148,163,166,139,116,106,107,128,122,112,124,109,82,91,109,113,112,102,91,1491
Gorakhpur,9,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,20,26,17,24,34,39,98,163,220,271,339,391,451,521,684,769,860,959,957,955,919,823,825,681,564,496,380,351,260,233,196,149,125,102,97,83,78,66,48,46,65,66,44,35,43,33,27,28,28,27,26,18,32,293
Shahid Bhagat Singh Nagar,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,24,51,66,70,78,68,112,126,178,242,279,339,395,389,436,373,374,385,348,320,260,195,162,126,108,83,68,62,52,31,34,37,26,19,28,19,20,12,21,8,15,6,10,7,11,6,1,6
Rampur,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,37,75,132,192,232,290,356,453,571,645,714,748,765,795,750,707,596,553,527,410,365,295,227,181,161,143,136,87,92,54,52,56,39,37,34,22,21,20,13,17,26,15,10,12,11,9,9,80
Dumka,20,362,0,0,0,0,0,0,1,1,2,0,2,3,12,28,50,104,206,315,572,842,1029,1105,1318,1382,1328,1283,1124,1032,910,782,578,514,394,344,243,195,158,117,94,73,60,37,46,36,31,31,22,15,21,12,18,13,11,12,8,8,6,6,3,4,4,8,2,5,5,1,4,4,2,8,3,16
Bareilly,9,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,17,45,86,162,343,714,942,1071,1220,1226,1153,1164,1024,956,914,768,655,557,513,404,361,306,246,210,168,169,162,148,122,132,88,113,85,78,81,63,47,68,52,39,41,37,37,37,39,36,31,30,38,274
Pashchim Champaran,10,203,0,9,1,2,2,5,6,11,20,43,50,98,177,203,345,483,713,880,1076,1219,1195,1169,1089,1034,1128,1059,994,932,942,948,842,835,742,677,625,588,527,495,469,359,330,266,194,182,133,92,77,57,35,34,28,26,23,18,14,13,16,17,12,9,12,10,8,7,5,7,7,8,4,10,6,7
Ambala,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,59,80,141,213,294,371,358,449,457,445,428,371,372,324,309,286,251,251,170,162,121,142,105,87,60,66,60,69,48,46,46,40,26,25,36,242
Pathanamthitta,32,599,0,361,40,60,60,59,53,79,84,101,104,132,172,160,189,236,216,206,250,253,301,316,325,396,427,450,403,374,293,327,252,248,175,144,122,109,77,50,42,37,46,33,30,24,6,19,15,17,15,12,6,11,6,6,3,3,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kozhikode,32,591,0,418,37,54,58,61,89,84,139,124,148,157,204,214,205,270,307,310,361,392,436,431,437,438,416,376,335,300,263,205,191,156,135,142,109,106,79,69,74,65,74,64,54,42,37,32,28,31,33,25,26,21,12,16,5,5,7,7,3,5,0,2,0,0,0,0,0,0,0,0,0,0
Mainpuri,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,34,81,120,218,260,337,377,492,580,615,667,673,690,759,768,733,709,591,601,492,467,384,289,220,180,153,117,95,53,53,54,51,26,27,17,20,17,16,20,17,12,11,9,74
Thanjavur,33,620,0,51,7,8,4,12,13,12,14,20,28,29,44,52,60,70,91,123,148,156,190,242,323,373,466,524,560,619,736,755,766,718,742,760,643,636,512,463,397,377,268,236,210,170,168,150,100,111,79,62,57,53,45,43,33,47,26,26,20,27,19,24,17,13,16,4,11,7,8,3,4,15
Chhindwara,23,455,0,907,167,210,272,393,425,538,674,839,1041,1305,1601,1838,2071,2318,2363,2359,2376,2208,2184,2093,1991,1973,2016,1905,1755,1599,1401,1342,1164,960,863,754,657,574,549,447,359,295,273,266,190,177,155,103,107,107,90,64,76,68,69,48,46,52,56,31,35,26,33,20,20,13,19,13,4,11,6,2,6,21
Kannur,32,589,0,806,90,100,121,122,133,135,165,179,203,219,218,267,271,308,345,350,336,349,338,324,299,329,301,254,259,218,262,236,241,202,152,110,98,89,81,66,55,75,73,49,33,36,23,18,24,14,10,10,13,15,11,5,12,6,4,6,2,7,6,3,5,2,2,1,0,0,2,5,1,0
Saharanpur,9,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,67,176,277,326,243,210,221,393,611,807,1012,1131,1207,1152,1074,1002,942,736,744,639,640,490,431,388,338,274,206,190,197,137,126,101,84,64,75,65,49,32,29,29,24,22,14,22,15,17,19,181
Datia,23,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,15,28,84,163,305,415,535,562,659,700,653,534,500,435,364,350,285,243,203,159,187,142,117,114,88,79,81,63,41,40,39,27,21,19,17,16,11,13,5,14,9,9,7,7,3,8,2,4,5,8,24
Dhemaji,18,308,0,1,0,0,2,1,1,2,6,6,6,15,20,37,57,112,146,240,417,626,903,1201,1373,1365,1147,957,747,566,451,300,253,187,145,94,92,52,52,46,26,23,9,14,10,10,13,7,6,10,12,6,6,9,9,11,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Champawat,5,65,0,0,0,0,0,0,0,0,0,0,0,1,1,5,16,20,58,120,176,377,494,655,646,595,585,500,412,391,378,327,333,299,219,219,166,124,91,76,60,63,25,19,19,18,22,8,13,13,7,2,4,5,4,2,2,2,2,1,1,5,3,2,1,0,3,2,2,0,2,0,0,0
Yadgir,29,580,0,83,17,16,30,40,48,60,70,87,144,165,250,267,413,466,578,781,858,1054,1132,1218,1195,1146,1150,1132,969,913,860,743,608,561,515,398,416,411,335,308,280,278,243,197,191,188,172,139,147,124,117,82,80,68,50,62,51,34,39,18,23,20,20,14,9,11,12,8,8,5,5,5,4,8
Sidhi,23,462,0,583,114,113,144,171,206,303,319,393,443,488,553,614,638,689,605,666,603,664,663,630,637,640,681,709,721,635,711,654,640,654,611,540,484,457,360,356,322,292,235,186,157,126,103,73,76,34,28,27,22,19,9,10,6,5,8,7,3,8,7,4,5,2,7,2,4,2,2,5,1,5
Uttarkashi,5,56,0,62,18,14,23,37,56,65,110,153,203,322,444,627,922,1200,1655,2198,2564,3081,3376,3519,3684,3395,2832,1975,1104,588,388,301,279,247,235,214,206,193,166,177,142,137,114,95,85,74,76,40,32,25,26,18,22,11,13,7,10,7,7,5,4,2,1,5,2,3,2,3,4,2,2,4,1,2
Madhubani,10,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,32,67,121,226,363,507,643,720,757,797,879,840,829,750,725,739,715,655,654,639,610,485,442,400,335,311,242,211,147,115,75,74,53,52,28,36,20,19,9,7,7,10,9,5,7,5,3,5,4,7,2,0,0,0
Satara,27,527,0,2666,302,348,386,408,434,556,630,638,747,857,896,1034,997,1131,1167,1285,1351,1375,1342,1447,1373,1401,1334,1301,1302,1193,1156,1055,1072,948,859,854,738,690,622,559,494,446,346,289,250,236,173,155,139,94,93,100,79,61,67,47,37,33,45,39,37,19,17,22,16,10,12,13,6,14,2,5,0,12
Indore,23,439,0,0,0,0,0,0,1,1,2,3,11,9,11,30,33,48,84,96,142,169,169,200,223,252,288,318,513,663,777,821,864,806,770,659,600,587,618,612,581,536,482,450,373,374,330,281,258,225,194,179,184,139,116,119,137,112,109,105,83,94,75,74,69,89,72,58,66,63,79,65,50,468
Maldah,19,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,17,40,48,78,131,154,189,246,353,376,486,555,696,908,960,1015,1073,1049,897,866,837,722,583,543,452,396,391,307,262,191,185,157,158,118,89,71,64,43,35,24,24,24,17,13,18,8,18,8,4,5,11,6,5,25
Baksa,18,324,0,1,0,0,0,0,0,0,0,0,2,2,3,9,15,38,52,108,202,303,374,403,408,337,331,330,366,474,497,520,620,644,687,653,602,541,488,433,329,264,208,121,78,54,43,33,26,13,13,12,9,3,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kathua,1,7,0,0,0,0,0,0,0,1,0,1,2,0,2,5,14,19,43,68,107,175,230,272,265,306,303,355,455,505,506,529,436,412,384,319,372,355,334,313,304,259,247,221,211,218,230,230,200,211,187,183,174,175,149,133,129,109,91,82,62,45,38,34,25,26,22,26,18,12,14,6,13,42
Junagadh,24,479,0,283,45,57,72,95,108,124,180,204,254,299,338,409,450,495,504,464,466,458,474,538,594,676,875,913,1219,1450,1627,1827,1887,2010,1947,1835,1658,1473,1271,1185,1069,865,766,696,574,488,408,336,286,196,155,158,115,104,83,74,54,51,38,40,32,33,32,32,29,20,23,19,13,21,12,9,8,14
Haora,19,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,23,12,15,23,36,85,123,112,158,194,270,292,329,373,380,417,360,274,271,217,222,199,195,157,128,131,101,84,90,71,88,75,58,62,57,58,47,43,32,27,33,354
Kannauj,9,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11,42,69,116,141,180,194,177,229,280,293,331,349,406,428,486,537,509,493,537,482,445,424,402,318,258,193,175,121,108,92,70,55,48,46,38,19,28,19,13,21,16,11,10,14,11,14,11,9,67
Golaghat,18,313,0,12,7,4,9,12,14,25,37,42,54,76,100,125,181,238,330,381,397,400,322,236,199,163,219,276,366,451,503,608,626,787,822,869,923,805,698,691,536,419,320,304,253,203,187,164,122,91,75,69,64,53,31,27,21,21,20,14,9,7,8,5,8,5,3,5,2,2,2,5,3,43
Dehradun,5,60,0,8,2,1,4,3,7,9,11,11,19,44,37,75,106,159,206,274,393,425,436,450,481,427,443,460,492,492,448,409,386,358,346,364,364,327,288,250,296,270,257,226,273,200,221,223,204,185,217,191,186,178,160,120,107,107,108,101,89,108,102,70,78,83,62,75,78,66,66,76,76,419
Chatra,20,347,0,150,30,51,74,101,125,189,227,348,401,575,822,1020,1224,1453,1530,1557,1384,1139,828,580,457,339,247,221,174,155,126,100,95,91,66,60,56,39,43,42,24,35,26,20,21,28,24,20,18,15,13,11,14,21,20,7,9,11,11,13,9,8,6,7,4,0,0,1,0,0,0,0,0,0
Shajapur,23,436,0,0,0,1,0,0,1,1,2,3,2,6,4,6,14,28,51,78,149,279,451,851,1199,1723,2237,2389,2496,2250,2084,1842,1486,1315,1057,920,760,638,517,437,340,331,282,192,182,147,131,113,82,52,67,63,42,37,34,33,26,18,18,21,18,17,18,13,15,11,6,11,10,6,8,7,1,7
Jind,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,29,77,160,339,521,654,878,982,919,924,829,794,583,512,433,401,365,310,280,272,244,233,212,191,191,129,164,135,120,90,75,77,61,50,40,28,33,25,11,16,88
Rajgarh,23,442,0,0,1,0,0,0,0,0,0,1,2,0,3,8,19,21,59,101,185,338,565,906,1209,1587,1867,2090,2191,2145,2033,1768,1597,1346,1152,914,817,635,590,434,401,307,273,223,143,139,130,103,92,67,61,41,44,35,27,37,25,18,18,18,12,17,21,7,14,11,16,7,12,3,7,4,3,15
Amritsar,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,32,50,64,87,137,264,361,429,544,694,791,855,834,851,789,680,595,567,436,458,386,303,302,268,212,203,173,130,119,79,75,49,56,50,48,40,46,35,39,382
Lakshadweep,31,587,0,207,13,18,24,18,27,26,33,17,23,28,29,30,40,33,37,24,34,24,29,39,24,22,12,24,16,15,8,14,5,8,6,9,6,3,7,1,6,6,2,3,6,5,4,2,1,2,2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonda,9,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,18,68,130,200,296,338,410,554,607,883,971,1012,1090,1147,1181,1191,1217,1162,1045,934,738,673,539,372,297,204,148,110,103,90,48,45,44,33,34,19,33,23,17,12,16,10,10,11,11,6,10,6,6,9,6,3,45
