,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Kurung Kumey,12,256,0,231,37,25,49,68,82,78,115,154,180,230,307,368,564,638,858,1018,1320,1587,1797,2281,2691,3071,3207,3174,2625,1880,1043,469,206,102,53,31,30,15,5,1,3,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wokha,13,264,0,0,0,0,0,0,2,0,0,1,2,2,3,5,7,12,15,34,104,176,384,618,918,1015,999,780,529,430,347,235,183,125,96,42,51,20,11,20,13,9,20,10,8,8,5,11,2,10,2,2,4,2,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gumla,20,366,0,0,0,0,0,0,0,0,1,1,2,4,3,7,13,35,53,90,169,306,601,972,1601,2400,2952,3201,3091,2552,1796,1108,776,475,320,200,116,88,69,70,45,36,29,27,24,23,21,23,15,21,14,8,6,5,7,3,1,3,2,0,1,2,0,2,1,1,2,1,0,0,0,0,0,0
Dibang Valley,12,257,0,100,12,16,24,29,43,51,52,78,116,168,237,360,534,857,1376,1990,2755,3637,4077,4147,3707,2928,2190,1626,992,673,450,195,94,42,18,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadia,19,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,22,29,56,92,158,269,390,628,798,948,1115,1159,1141,1138,1179,1100,989,881,736,612,557,448,365,303,275,222,184,161,124,146,118,93,83,69,70,58,49,38,41,32,43,28,39,24,36,24,22,13,20,11,24
Davanagere,29,567,0,96,15,12,14,13,21,28,38,49,57,98,121,131,146,205,285,335,506,663,817,982,1218,1458,1627,1721,1689,1692,1619,1362,1168,976,789,645,562,459,422,313,279,229,244,160,153,164,110,121,105,80,57,47,36,43,29,32,20,27,26,24,20,30,23,17,14,17,9,9,15,13,18,10,11,54
Pashchim Medinipur,19,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,25,50,126,243,527,1027,1711,2661,3348,3911,4105,3970,3622,3047,2546,2119,1680,1198,879,688,569,399,330,300,204,173,152,132,117,111,96,68,71,54,39,52,38,36,31,38,27,33,38,39,39,32,14,8,16,28
Cachar,18,316,0,2,0,0,3,0,1,1,2,4,8,13,13,24,39,69,92,167,257,436,688,903,1153,1349,1411,1485,1431,1337,1148,972,686,534,432,352,319,203,180,151,119,112,89,64,64,62,54,49,28,31,31,28,24,22,21,8,13,7,4,12,5,4,4,4,3,4,5,4,3,2,2,0,1,0
Kaimur (bhabua),10,233,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,8,6,28,105,192,380,803,1232,1494,1504,1325,1190,1070,1046,916,795,619,455,341,279,190,161,124,80,71,57,59,44,38,23,24,23,24,16,10,10,7,17,5,9,4,3,2,6,3,1,4,2,1,0,3,0,2,3,1,3
Simdega,20,367,0,1,0,0,0,0,0,0,0,1,1,2,5,5,12,21,49,69,107,221,407,678,1082,1642,2169,2421,2303,1928,1365,825,454,204,123,82,51,49,39,24,23,22,10,12,12,7,10,4,9,2,3,4,5,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firozpur,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,57,200,376,555,666,772,938,1299,1434,1616,1553,1498,1538,1421,1356,1193,1106,1037,796,770,652,584,479,444,324,285,226,171,152,103,102,87,62,67,48,44,40,32,26,31,24,13,20,9,15,18
Baghpat,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,74,250,432,554,583,638,603,481,362,290,271,231,229,177,185,143,111,77,62,49,42,40,33,25,28,17,14,8,15,5,11,15,5,7,4,4,6,4,2,2,1,1,1,0
Purbi Singhbhum,20,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,11,14,50,63,124,183,321,483,682,883,1121,1247,1256,1287,1216,993,880,753,588,494,414,329,260,228,170,140,108,96,94,78,72,66,61,46,42,36,35,45,31,35,24,17,19,17,18,12,19,24,35,40,40,226
Bahraich,9,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,119,411,1049,2041,2836,2977,2404,1889,1402,1024,786,615,481,313,230,197,127,118,88,68,50,54,43,34,26,17,17,19,17,16,9,13,9,8,6,9,3,2,6,8,4,7,5,2,5,3,3,10
Kishtwar,1,18,0,0,0,1,0,0,0,1,0,2,2,6,6,15,28,49,120,242,460,950,1683,2720,4059,5350,6044,5824,4789,3444,2172,1290,652,349,219,188,153,121,75,63,47,44,36,17,23,17,13,11,14,6,9,4,10,7,8,7,5,4,6,6,2,6,2,2,1,1,3,1,1,3,2,1,0,0
Hardwar,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,71,173,267,302,427,510,427,406,367,357,385,441,424,416,431,456,424,437,420,363,349,314,281,289,253,224,195,183,166,115,167,93,101,89,83,67,63,60,46,65,54,48,37,36,31,30,20,56
Raisen,23,446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,11,31,75,159,396,733,1493,2294,3194,3730,3855,3560,2998,2465,2029,1620,1256,1053,969,765,709,563,470,405,346,287,260,185,170,145,127,110,67,82,78,53,38,37,31,36,30,30,18,21,19,20,10,18,8,8,12,19,16,8,5,30
Gajapati,21,389,0,14,4,4,3,3,4,8,5,16,19,37,52,49,91,142,193,287,416,552,783,1088,1417,1694,1810,1959,1895,1546,1137,729,415,284,177,100,68,51,41,31,21,16,15,17,6,12,6,7,7,1,5,2,5,1,4,3,3,5,2,2,2,1,1,2,1,0,0,2,1,0,0,0,0,0
Malkangiri,21,399,0,567,71,104,119,107,165,187,243,309,357,396,505,614,686,854,1042,1225,1461,1591,1676,1842,1757,1624,1401,1181,928,759,511,375,294,223,171,130,84,72,53,49,35,26,24,20,16,10,12,11,13,10,8,10,11,6,7,6,4,3,2,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0
Deoria,9,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,52,210,530,853,980,1027,1132,1147,1052,939,806,622,523,387,274,225,165,115,67,49,47,37,22,25,22,24,10,12,9,12,10,4,8,11,3,6,3,4,7,5,1,7,3,1,0,0,0
Amravati,27,503,0,0,0,0,0,0,0,4,1,4,9,8,19,30,69,100,219,395,655,1042,1654,2123,2520,2648,2478,2601,2964,3651,4172,3995,3570,2939,2433,1954,1630,1365,1109,899,831,681,550,451,377,332,292,214,217,182,137,132,111,97,78,65,64,54,53,47,34,46,31,37,27,44,20,28,22,16,27,22,17,46
Bharuch,24,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,107,231,478,896,1275,1543,1807,1842,1719,1517,1360,1128,980,895,744,664,610,534,483,450,349,306,316,243,216,181,153,150,138,136,121,107,83,75,86,81,64,83,77,72,50,45,43,46,36,33,272
Baleshwar,21,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,9,20,34,70,109,192,286,411,582,853,1073,1334,1471,1525,1315,1216,993,817,661,606,517,399,326,280,240,217,160,175,134,101,88,67,51,46,51,35,47,30,21,17,15,20,13,11,6,10,8,7,7,10,9,6,17
Puri,21,387,0,8,3,3,2,3,1,2,6,2,5,10,12,21,33,25,49,77,106,139,206,306,442,560,710,820,847,927,989,1024,1066,1027,904,846,730,629,550,426,337,252,184,158,128,122,95,66,51,48,27,34,14,14,19,8,11,9,6,11,8,3,6,4,5,6,4,5,5,4,3,3,5,21
Sant Ravi Das Nagar(bhadohi),9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,51,172,316,487,517,545,538,381,247,193,141,111,100,81,64,61,58,55,47,41,37,20,29,13,20,17,16,22,8,6,9,11,8,5,2,5,1,3,1,2,2,1,1,1,0
Barddhaman,19,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,12,48,172,377,854,1496,2007,2411,2345,2188,1996,1871,1703,1460,1258,1104,926,825,702,608,510,482,458,379,336,334,311,318,302,317,310,268,269,263,185,186,155,135,123,104,114,105,85,84,65,198
Bara Banki,9,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,31,108,215,443,751,1112,1564,2031,2146,1816,1463,1182,872,659,522,349,305,248,203,170,156,130,113,79,75,64,46,32,27,23,23,21,17,23,12,16,6,9,6,2,4,0,2,1,0,0,0,0
Anand,24,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,27,59,107,191,282,337,367,373,392,362,353,348,424,577,688,740,841,897,840,745,611,516,424,369,302,226,220,153,113,106,86,81,65,59,48,45,36,23,38,33,32,26,17,10,12,14,12,9,7,3,24
Bathinda,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,219,595,1254,1597,1587,1431,1114,914,756,704,566,516,453,417,369,343,315,291,267,226,219,191,192,146,152,124,86,70,66,61,59,47,36,33,29,34,18,20,21,75
Latur,27,524,0,3,1,0,2,2,2,6,3,4,5,20,28,45,73,104,188,291,458,719,1057,1486,2101,2465,2676,2712,2619,2195,1688,1354,961,841,663,504,445,393,326,314,258,196,158,152,128,108,98,86,70,62,62,38,52,49,29,30,22,27,27,22,20,16,18,16,16,16,13,17,26,10,3,4,3,2
Bangalore,29,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,5,8,7,16,11,21,23,37,54,92,113,141,168,187,207,218,256,290,297,319,291,292,309,281,267,243,200,213,200,179,179,151,142,119,135,118,130,95,107,96,123,2617
Ganganagar,8,99,0,35,1,1,8,4,10,14,10,12,16,17,24,22,24,40,76,78,115,243,302,462,769,1340,2198,3721,4992,5690,5541,4341,3325,2622,2004,1637,1303,1012,880,686,562,495,416,358,341,274,257,222,187,158,163,127,95,90,72,50,51,52,40,40,34,43,23,34,31,19,18,19,15,18,5,18,12,23
Narayanpur,22,415,0,109,19,26,43,39,53,67,80,119,131,186,231,321,438,525,712,918,1053,1167,1308,1381,1343,1435,1451,1402,1213,799,502,264,165,103,80,55,51,33,16,25,16,12,15,13,15,10,7,8,6,5,10,3,7,1,2,2,4,1,7,5,1,4,1,0,0,1,0,0,0,0,0,0,0,0
Peren,13,271,0,0,0,0,0,0,0,0,2,0,2,3,4,9,11,37,69,132,192,300,402,580,798,1010,1054,1007,712,472,290,168,115,90,64,41,42,32,23,13,10,12,8,8,10,6,4,3,6,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurgaon,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,37,58,90,120,192,222,206,261,303,287,287,262,208,208,168,183,156,150,142,117,99,108,101,93,92,76,83,76,76,72,72,70,72,79,77,732
Pashchimi Singhbhum,20,368,0,1,0,0,0,1,0,0,0,1,2,1,2,2,6,7,11,25,40,91,159,274,518,887,1527,2182,2761,3268,3019,2856,2330,1985,1706,1421,1262,926,811,639,508,428,262,219,179,152,115,77,70,62,54,58,36,38,38,34,27,41,21,21,22,23,24,23,17,19,25,13,16,14,9,3,4,7
Bagalkot,29,556,0,12,3,4,2,8,6,16,14,21,39,35,62,87,113,170,251,362,487,677,838,1090,1455,1696,1972,2162,1970,1969,1855,1589,1285,1097,847,722,662,549,474,363,299,263,260,243,184,158,120,116,89,78,62,62,58,58,51,42,39,20,44,41,25,27,24,26,29,20,21,22,9,18,5,9,5,14
Bijnor,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,57,194,694,1609,2576,2871,2346,1850,1499,1117,827,670,597,549,372,365,251,241,173,165,106,124,71,74,64,49,52,53,34,40,24,20,13,19,11,13,11,14,13,8,8,6,9,6,4,5,5,12
Nayagarh,21,385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,4,21,25,55,160,326,563,952,1367,1777,2011,1812,1535,1150,951,814,645,480,425,331,284,215,140,118,87,77,67,52,29,26,28,22,20,13,5,10,4,2,4,9,2,4,0,4,2,1,2,2,0,0,0,0,0,0,0
Thiruvallur,33,602,0,1,0,1,0,0,0,0,1,0,1,1,0,4,1,8,10,4,12,23,22,35,48,62,72,95,120,203,237,365,439,530,542,582,647,581,613,589,618,545,541,514,487,425,399,362,292,288,281,226,204,177,144,124,158,122,132,101,92,89,92,83,70,81,85,77,74,85,78,90,69,422
Nagappattinam,33,618,0,5,2,2,2,0,0,1,4,3,5,3,7,8,7,18,22,25,40,53,57,65,93,124,152,174,209,243,340,366,432,517,628,672,754,710,689,618,544,490,398,312,227,178,144,125,104,83,84,56,31,29,48,26,25,26,27,22,15,11,13,13,17,4,14,13,10,5,4,4,7,16
Korba,22,404,0,9,1,5,7,5,11,8,10,20,31,35,55,92,144,190,266,390,662,900,1268,1681,2009,2106,1997,1643,1396,1157,917,879,799,782,751,680,621,588,550,493,487,448,384,392,340,345,270,254,219,204,177,164,152,132,138,96,104,84,75,70,80,60,59,57,52,49,48,65,51,40,62,42,48,242
Karur,33,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,5,9,16,18,36,69,91,151,228,367,629,826,960,1107,1130,1044,896,758,654,500,403,331,251,207,177,127,117,104,102,81,65,59,49,28,30,31,27,24,26,15,21,19,18,11,15,3,2,6,3,2,0,1
Bhilwara,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,58,291,902,2069,3827,5217,5579,4935,4069,3201,2738,2170,1784,1510,1208,1020,798,691,639,490,460,324,333,316,248,228,174,154,136,108,123,86,63,58,50,59,30,44,51,37,35,30,31,17,21,29,15,12,87
Chamrajnagar,29,578,0,44,10,10,14,12,18,26,24,30,49,56,63,109,93,145,184,206,247,363,451,547,634,779,818,883,1087,1080,1065,1074,1163,1011,884,832,752,682,607,517,430,450,369,324,287,207,194,179,122,84,83,61,63,31,55,32,31,26,14,21,15,12,21,4,16,7,2,3,1,5,5,3,2,12
Raigarh,27,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,26,64,150,336,671,1128,1686,2100,2152,2025,1891,1620,1430,1292,1244,1157,1123,986,918,899,839,669,581,442,444,330,309,281,285,259,215,260,238,212,214,219,199,161,151,145,118,93,100,87,89,84,54,56,52,45,26,203
Ratnagiri,27,528,0,8,0,6,2,2,4,4,5,13,8,15,21,37,37,46,72,118,175,256,442,624,1034,1644,2434,3153,4086,4507,4519,3643,2537,1554,1011,604,413,324,210,176,136,122,114,81,53,58,40,41,36,43,32,24,30,28,22,26,28,16,17,16,10,10,12,11,7,4,8,3,2,2,2,1,2,11
Marigaon,18,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,11,43,67,123,175,240,279,338,431,543,636,672,633,579,472,366,271,241,183,132,101,80,67,49,46,27,21,17,13,9,4,5,7,8,5,3,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Gautam Buddha Nagar,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,60,142,176,232,258,275,242,206,171,153,138,119,120,126,91,80,114,116,143,164,129,118,132,129,102,89,112,117,96,88,80,96,100,97,89,83,93,91,95,78,89,87,1090
Gorakhpur,9,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,36,144,385,792,1110,1469,1686,1759,1545,1349,937,676,559,395,285,245,212,156,130,109,115,76,73,80,64,49,73,68,35,39,38,28,37,40,33,36,23,35,35,24,33,15,23,16,12,10,4
Shahid Bhagat Singh Nagar,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,98,160,210,257,458,659,687,675,561,522,384,302,217,151,127,86,69,53,39,45,33,21,21,19,29,14,24,18,14,19,11,14,13,11,7,4,3,3,1,1,1,0,0,0
Rampur,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,51,211,538,864,1196,1335,1327,1136,879,683,540,500,433,339,269,233,187,157,124,115,100,68,49,37,44,35,36,39,25,18,16,11,18,16,12,17,8,15,10,9,9,8,5,9,4,35
Dumka,20,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,38,104,244,571,1060,1654,2070,2323,2315,1892,1349,908,595,372,254,200,123,92,72,53,54,32,26,24,18,18,15,9,9,13,9,11,3,11,4,7,8,10,8,2,4,3,3,2,0,1,0,0,0,0,0
Bareilly,9,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,68,258,608,1311,1970,2486,2274,1869,1297,910,596,491,377,299,234,205,185,178,151,125,120,110,110,76,80,68,71,79,59,46,30,43,39,30,39,45,38,44,54,40,20,26,35,21,17,14,14
Pashchim Champaran,10,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,16,61,231,576,1425,2728,3687,3648,2840,2096,1534,1192,989,646,516,351,253,204,135,101,55,51,44,26,30,22,19,18,19,19,11,13,17,8,12,16,7,9,7,7,4,3,1,1,0,2,0,1,0,0,2,0
Ambala,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,69,152,270,385,476,553,519,506,456,428,374,353,312,265,240,196,194,158,132,142,89,72,73,56,49,63,48,53,27,37,35,29,26,33,17,24,24,27,50
Pathanamthitta,32,599,0,83,14,12,22,23,23,30,37,41,49,62,101,116,125,195,224,268,305,404,517,593,613,677,617,650,553,484,450,399,434,377,372,374,289,254,202,135,123,93,58,56,41,31,24,34,27,20,11,9,11,13,9,3,3,3,4,0,2,1,2,1,0,1,1,0,0,0,0,0,0,0
Kozhikode,32,591,0,167,25,35,47,56,51,26,53,67,79,100,112,136,123,186,217,220,254,277,261,288,299,290,273,223,257,253,218,237,223,236,231,210,143,144,92,68,86,78,82,60,51,43,58,48,44,32,24,26,26,15,19,21,5,2,4,8,6,4,3,1,3,1,0,0,0,2,0,0,0,0
Mainpuri,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,75,169,345,557,807,903,969,973,945,925,879,793,692,615,454,428,328,253,184,160,122,95,70,61,48,34,33,32,27,24,22,15,21,8,10,11,12,13,8,7,8,5,7,4
Thanjavur,33,620,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,2,0,4,5,8,13,21,52,79,152,285,407,513,659,757,855,918,927,999,960,847,849,707,651,545,448,348,287,201,167,161,134,123,123,68,60,64,54,50,49,47,44,39,30,34,28,22,16,16,10,13,6,12,1,6,19
Chhindwara,23,455,0,2,0,1,1,0,1,0,4,4,7,14,38,39,84,155,312,587,994,1690,2514,3547,4401,4581,4398,4044,3505,3099,2574,2180,1899,1552,1275,1100,903,772,709,604,468,392,346,302,261,246,194,162,132,102,125,95,82,88,77,75,46,83,58,51,38,35,26,20,23,9,15,7,10,14,9,8,4,21
Kannur,32,589,0,165,20,36,36,44,40,39,55,67,81,73,97,150,167,169,235,317,369,456,539,571,727,711,743,728,668,630,583,464,447,347,304,249,218,212,132,103,79,65,78,42,47,28,34,26,12,17,11,17,3,16,7,6,6,5,6,4,5,3,3,1,0,1,1,0,1,0,0,0,0,0
Saharanpur,9,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,87,209,528,964,1696,2069,1957,1556,1288,1050,849,725,575,511,414,342,337,258,213,204,170,134,149,115,91,85,83,60,53,54,33,41,34,29,20,25,22,23,19,11,14,29,18,21,18,13,16,21
Datia,23,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,25,113,232,436,739,903,964,942,748,541,405,344,288,250,203,172,153,116,108,107,68,74,67,37,61,33,30,32,21,15,17,14,18,12,10,12,9,6,9,6,4,4,6,7,3,5,8,3,0,12
Dhemaji,18,308,0,0,0,0,0,0,0,0,2,3,1,0,6,19,22,41,79,146,273,461,710,982,1220,1374,1343,1210,1003,900,680,501,320,172,106,53,42,25,18,22,12,11,7,6,4,8,12,7,3,2,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champawat,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,17,68,173,454,859,1251,1264,1037,782,559,403,254,155,94,62,43,23,16,11,7,8,4,8,4,7,2,2,2,2,2,1,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0
Yadgir,29,580,0,2,1,1,0,0,1,0,2,2,2,3,7,16,15,26,48,81,108,178,302,471,741,909,1252,1574,1807,1954,1807,1605,1425,1206,1000,809,665,570,492,357,311,310,244,223,231,189,159,161,141,128,113,67,74,58,45,39,40,33,23,22,27,8,9,18,22,7,7,6,6,2,3,5,3,2
Sidhi,23,462,0,0,0,0,0,0,0,0,0,0,1,3,5,4,5,11,26,34,102,178,293,484,721,1024,1335,1482,1472,1457,1390,1346,1255,1112,1058,987,849,815,721,503,451,404,332,274,209,168,131,89,67,44,42,31,18,10,12,8,10,11,6,4,2,8,9,4,5,1,3,2,9,1,3,2,4,6
Uttarkashi,5,56,0,3,0,0,0,2,2,0,0,1,4,4,5,4,11,29,55,84,214,513,1093,2119,3728,5716,6543,5748,3910,2332,1434,885,545,384,335,300,267,261,213,184,163,126,104,73,46,46,52,19,14,12,12,10,3,4,6,10,1,2,2,1,3,5,1,1,9,2,0,0,1,2,0,1,0,0
Madhubani,10,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,41,103,278,878,1410,2016,1933,1773,1425,1177,943,846,636,465,401,263,206,158,119,82,46,50,23,21,17,22,9,12,6,5,5,8,3,2,9,1,1,2,0,0,0,0,0,0,0,0,0,0
Satara,27,527,0,0,0,0,1,0,0,0,1,3,2,1,4,4,10,6,15,23,44,94,153,278,514,905,1490,2283,3145,3835,4108,4224,3949,3559,3057,2440,1979,1571,1223,964,850,705,540,396,342,288,220,170,142,132,71,103,75,55,46,49,48,31,29,34,26,20,14,10,12,9,13,13,1,7,4,5,1,7
Indore,23,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,15,33,94,172,272,372,572,783,973,990,974,952,887,813,733,660,712,716,596,520,523,477,413,342,315,256,244,204,191,183,149,133,135,133,96,117,99,91,86,78,81,72,68,68,63,70,84,63,54,328
Maldah,19,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,15,34,70,144,263,338,605,1027,1531,1854,1922,1790,1434,1052,869,613,487,365,291,234,154,133,120,78,81,83,68,53,43,35,23,12,22,17,11,7,8,6,11,8,10,6,5,4,3,3,1,5,4,2
Baksa,18,324,0,0,0,0,0,2,0,0,1,0,1,4,12,11,25,38,66,88,166,251,359,431,452,543,563,629,659,733,800,801,730,691,628,533,442,335,233,154,86,61,60,17,17,11,11,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kathua,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,46,131,279,429,527,618,636,721,723,617,549,489,502,467,373,359,303,303,280,271,293,273,230,240,189,196,162,137,153,131,104,78,62,48,41,36,26,24,29,26,12,16,8,9,14,14,11,3,0,2,0
Junagadh,24,479,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,12,34,78,154,373,710,1041,1332,1399,1190,1194,1464,1910,2385,2734,2987,2633,2315,1944,1600,1377,1110,980,813,672,546,454,384,318,262,174,159,148,110,93,75,61,59,45,42,38,33,32,30,24,30,15,22,19,17,16,5,14,10,5,11
Haora,19,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,14,29,45,66,132,213,317,440,436,388,379,346,379,341,276,269,246,142,138,124,120,100,94,93,75,86,67,82,66,60,55,54,40,52,42,42,37,29,23,30,20,29,275
Kannauj,9,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63,157,392,628,846,887,816,801,727,672,603,511,466,368,264,218,147,130,88,69,63,60,55,46,32,30,21,17,17,20,11,13,11,14,11,8,12,8,7,5,5,4,4,5,9
Golaghat,18,313,0,0,0,0,0,0,0,2,2,5,8,12,18,39,74,120,171,236,342,400,418,430,436,499,625,641,815,930,919,970,1115,988,845,736,623,472,379,316,254,240,179,166,107,93,86,54,36,43,28,31,16,20,20,11,11,12,21,5,11,10,3,4,8,2,3,5,2,0,1,2,4,37
Dehradun,5,60,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,7,7,17,46,95,190,332,479,653,792,840,886,845,779,660,594,616,534,433,355,353,360,310,299,303,280,271,274,230,213,183,159,161,156,133,117,105,87,90,68,88,64,69,66,71,72,55,51,68,62,56,45,46,45,34,36,49
Chatra,20,347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,11,36,82,179,473,1066,1854,2698,3133,2534,1690,887,550,325,207,136,114,77,57,47,51,37,23,19,22,22,22,18,11,13,13,11,8,6,5,13,5,9,11,6,13,11,6,5,3,3,1,3,0,0,0,0,0,0,0
Shajapur,23,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,41,137,439,1116,2152,3147,3541,3326,2689,2061,1581,1205,1007,883,718,586,499,402,345,271,258,217,177,123,98,79,74,60,43,47,46,28,33,28,19,15,15,21,17,9,10,15,12,7,7,6,4,5,3,6
Jind,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,171,463,901,1320,1387,1261,1053,813,610,538,414,371,306,275,235,255,204,207,211,179,175,152,132,130,107,90,94,84,50,47,44,40,32,22,13,12,8,19,4,5,11
Rajgarh,23,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,32,86,211,510,1086,1856,2717,3117,2967,2525,2172,1666,1360,1085,972,779,677,516,417,364,328,224,190,170,140,121,102,69,55,47,54,42,34,20,27,22,20,21,12,17,20,11,12,10,8,3,4,6,5,1,10
Amritsar,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,34,57,96,159,255,410,586,780,938,1029,941,943,882,692,579,552,477,417,365,336,274,247,181,157,144,105,85,76,63,62,62,55,48,54,64,48,43,43,33,43,90
