,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Neemuch,23,432,0,0,0,0,0,0,0,0,0,147,5356,4275,2352,1467,981,730,567,367,282,281,197,144,121,123,88,79,73,53,56,36,30,34,30,31,24,26,19,12,20,19,16,8,13,9,15,11,16,11,19,7,9,4,5,9,7,10,4,5,7,4,5,3,3,2,2,5,1,3,3,1,3,5,0,6,5,3,5,2,2,2,1,0,2,1,1,0,3,0,4,0,2,0,2,1,1,1,0,1,1,2,1
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,12,90,206,297,381,403,333,300,263,227,200,181,130,115,85,78,75,65,62,71,51,43,52,42,44,37,40,47,35,34,31,27,34,38,31,35,34,23,26,20,22,24,26,18,15,25,15,17,16,17,14,14,14,18,19,21,21,12,15,12,9,8,9,18,7,9,14,16,7,16,20,16,7,15,9,12,14,6,8,14,8,14,5,12,8,8,4,12,8
Nizamabad,28,533,0,0,0,0,0,0,0,0,1,1566,8891,6865,3705,2240,1653,1212,926,766,622,531,484,372,366,316,250,221,198,175,170,138,131,111,112,90,88,76,63,64,67,47,40,45,32,43,39,42,34,37,20,21,28,30,19,16,23,22,11,21,12,18,9,13,13,17,11,12,8,9,9,9,22,9,7,6,9,8,3,15,6,9,4,5,5,7,4,9,5,4,2,5,1,4,2,3,5,1,4,2,2,2,0
Salem,33,608,0,0,0,0,0,0,0,4,59,721,1736,2059,1878,1497,1356,1270,1324,1059,1011,831,712,633,519,474,369,343,273,273,237,184,164,155,155,106,115,97,73,69,77,71,52,44,50,46,38,48,28,35,35,27,31,32,23,26,25,22,30,19,20,24,19,15,16,14,13,15,13,12,5,4,8,12,15,11,4,5,6,8,10,12,10,10,6,6,3,3,6,4,6,6,11,8,2,2,3,6,7,3,4,3,4
Sehore,23,445,0,0,0,0,0,0,0,0,0,696,6603,5759,4464,3181,1993,1315,923,639,457,398,273,256,182,163,130,111,113,82,65,66,44,40,43,36,31,32,33,30,18,22,29,25,15,22,14,9,10,15,7,16,14,8,9,4,4,5,10,9,6,11,7,4,7,9,5,5,2,4,6,5,4,3,1,7,2,3,1,8,2,3,3,1,2,1,1,4,1,3,5,3,2,3,5,2,4,1,2,3,0,1,0
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,247,9576,6401,4439,4180,3972,3555,2998,2422,1881,1510,1070,856,667,522,364,312,235,216,172,142,124,95,99,62,70,48,48,55,29,35,46,19,24,15,16,22,22,13,17,11,9,11,13,20,11,15,12,10,7,5,5,5,12,11,8,4,4,5,8,4,6,8,5,4,4,8,3,1,5,6,5,1,3,5,1,3,0,3,0,2,3,5,3,2,1,2,3,1,4,0,0
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,20,263,637,1706,2197,2032,1719,1331,1123,897,729,559,499,367,325,274,231,197,174,134,116,95,99,81,69,60,52,51,53,36,37,33,18,32,26,20,17,18,21,14,13,10,12,7,13,9,10,10,10,10,14,13,5,10,8,8,8,9,4,5,6,6,5,6,8,3,5,1,6,7,9,7,5,3,4,3,2,5,4,4,2,5,2,4,3,0,5,8,3,2,2
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,15,792,3328,3364,2554,1867,1231,916,695,518,414,263,236,156,137,115,87,81,54,50,38,39,32,27,25,22,23,19,12,19,11,15,11,10,8,8,6,7,8,10,4,6,3,3,6,2,5,1,5,5,6,3,11,2,3,3,3,5,2,7,4,0,4,0,1,4,1,2,1,2,2,3,2,2,0,0,0,5,2,2,2,2,2,0,0,2,1,2,3,2,1,0,3
Etah,9,201,0,0,0,0,0,0,0,0,0,0,22,789,2315,1918,1369,987,752,524,466,313,270,215,170,144,109,95,82,84,87,69,50,42,39,44,32,32,30,26,15,22,18,13,5,12,10,12,10,7,4,6,5,6,7,4,3,7,4,3,3,5,6,4,1,2,3,1,3,4,1,3,3,4,2,1,2,1,1,3,2,0,2,3,0,2,0,1,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,92,2147,2473,1215,646,427,276,187,164,105,98,65,66,63,42,46,29,38,30,29,26,28,31,29,26,23,24,17,21,26,14,17,15,10,18,20,17,18,11,14,11,11,13,7,16,13,9,4,7,12,6,10,7,12,6,10,9,6,6,7,7,8,5,2,4,6,3,3,6,5,11,3,7,4,4,5,4,2,3,4,4,3,5,7,2,4,3,5,4,3
Sivaganga,33,622,0,0,0,0,0,4,2,16,104,439,1933,3270,3180,1808,873,453,242,170,134,117,75,41,52,59,24,36,22,25,12,11,16,14,12,9,7,11,13,8,18,5,8,6,5,6,3,3,3,3,2,9,1,3,0,2,1,2,0,1,2,4,3,0,6,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,18,2679,5780,2154,1274,804,550,404,247,177,138,78,75,52,39,36,32,33,17,20,14,15,11,10,19,9,10,9,8,7,11,6,12,4,4,4,3,7,1,8,3,2,4,1,2,2,5,3,1,3,2,2,3,1,1,2,4,0,1,2,1,0,0,2,3,0,2,0,1,1,3,0,0,0,0,0,1,1,1,0,2,1,0,0,0,1,2,1,0,0,0,1
Puruliya,19,340,0,0,0,0,0,0,0,0,0,4,1390,4916,5612,4121,3040,1902,1451,992,711,524,410,316,241,205,152,117,100,85,61,65,76,45,39,34,44,39,19,24,17,21,19,17,17,14,13,9,19,20,15,15,12,13,11,6,6,7,5,8,8,6,12,1,3,4,7,5,5,4,8,7,6,5,3,5,6,4,4,1,1,2,4,2,3,3,5,3,3,3,2,1,5,1,3,1,5,2,3,3,1,1,1
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,6,1769,4462,2312,1307,987,668,512,440,353,298,237,207,173,156,150,111,115,90,86,73,79,82,58,58,57,49,56,32,46,40,30,25,33,29,31,16,26,22,13,12,19,22,23,14,16,17,4,10,10,8,6,11,8,9,16,6,3,9,3,8,10,6,5,5,5,4,5,2,6,7,9,5,3,5,2,3,5,5,7,3,6,5,3,2,3,5,3,1,4,3,2
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,164,3703,4128,2018,1201,742,433,312,190,160,104,79,67,43,25,36,18,21,15,12,11,8,11,12,8,11,8,7,4,2,6,6,2,3,3,2,2,5,4,2,1,5,2,4,2,3,0,1,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,2,0,0,1,3,1,2,2,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
Parbhani,27,513,0,0,0,0,0,0,0,0,1,521,4619,7045,4755,2688,1678,1157,774,575,416,325,277,213,169,159,140,124,88,95,91,65,62,53,40,48,49,32,44,30,31,29,24,15,27,18,13,22,17,17,16,14,12,15,10,6,14,8,7,8,5,11,7,5,9,6,7,7,2,6,5,2,6,5,4,6,5,6,5,5,7,1,6,4,3,1,3,1,2,6,2,2,4,4,4,1,2,3,1,2,1,2,1
Baran,8,128,0,0,0,0,0,0,0,0,0,117,3632,5564,4307,3094,2114,1680,1248,999,794,694,555,524,434,338,361,289,269,221,233,187,161,156,145,121,116,112,93,96,80,76,66,64,66,49,54,47,56,52,36,35,28,30,27,28,21,20,25,19,26,20,19,18,15,16,18,23,11,9,15,14,9,8,9,4,12,8,8,8,6,7,3,8,5,5,10,8,11,8,4,3,5,3,1,6,6,4,3,5,2,1,1
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,590,16808,11143,5117,3086,1936,1365,1029,794,628,497,398,360,274,236,193,174,150,139,134,128,123,106,90,87,84,71,76,77,67,80,64,54,54,56,40,48,49,39,43,33,34,47,33,30,33,33,35,35,22,12,19,27,27,23,25,21,12,25,17,11,27,21,20,19,21,11,18,8,19,18,18,6,15,14,17,12,10,8,14,11,14,13,8,12,13,11,7,16,10,16,12,6
Satna,23,429,0,0,0,0,0,0,0,0,0,503,9265,6453,4468,3001,1999,1340,1023,763,577,469,415,326,277,216,186,154,131,108,100,81,86,69,59,63,47,44,55,40,29,24,29,29,22,29,24,13,22,9,18,9,9,16,16,11,13,11,15,13,10,7,8,16,9,14,7,2,10,7,5,7,3,3,4,6,7,6,4,2,5,6,4,7,5,7,5,4,4,3,4,4,1,3,1,4,5,2,0,2,1,6,2
Hardoi,9,155,0,0,0,0,0,0,0,0,0,8,924,8132,7907,3522,1959,1215,778,552,389,297,226,170,130,104,82,62,45,50,32,17,40,35,23,20,12,17,11,21,11,7,15,13,13,9,11,7,10,10,3,7,2,6,4,3,9,2,2,2,6,2,7,6,0,3,1,5,4,3,4,5,5,4,2,5,3,2,1,1,5,3,3,2,0,3,1,6,0,2,7,0,1,3,3,3,3,1,1,2,3,1,1
Dakshina Kannada,29,575,0,0,0,0,0,0,0,3,521,6456,5499,1787,822,550,396,310,252,192,161,149,109,92,90,75,62,58,50,54,42,40,32,33,28,32,29,24,24,32,27,16,20,22,22,14,21,17,12,21,19,11,16,10,10,16,11,6,15,10,12,10,9,10,14,7,8,8,7,18,11,11,9,15,9,3,6,7,9,4,6,4,6,9,3,12,12,8,8,4,6,8,5,5,8,11,4,0,5,5,7,2,3
Seoni,23,456,0,0,0,0,0,0,0,0,2,4027,15150,7279,4131,2499,1525,966,628,412,276,198,141,105,106,69,51,50,27,39,26,23,25,23,15,11,10,13,16,5,12,6,5,4,6,10,10,6,5,2,2,6,2,2,4,4,4,3,1,0,3,3,0,1,0,2,0,0,1,2,2,0,2,1,1,0,1,4,1,0,3,1,0,0,1,1,1,0,0,1,0,2,0,1,2,1,0,0,0,1,0,0,1
Rohtas,10,234,0,0,0,0,0,0,0,0,0,26,2651,2386,2807,2356,1636,1182,802,607,464,377,273,205,178,143,103,84,77,52,56,34,48,38,33,31,26,20,25,29,15,18,26,14,9,10,13,10,11,8,16,8,11,13,4,7,11,5,6,7,6,5,2,4,8,2,3,5,7,5,4,5,2,2,2,6,0,1,1,5,5,2,0,2,1,1,2,1,1,1,1,1,1,1,4,0,0,1,1,0,0,0,2
Dewas,23,437,0,0,0,0,0,0,0,0,1,1705,5637,4415,4789,3825,2467,1697,1125,838,668,470,368,290,242,194,143,139,123,108,99,74,63,58,48,38,40,42,31,23,28,15,22,18,22,21,22,12,15,10,11,5,16,8,8,12,11,8,8,12,6,6,6,4,6,4,8,3,4,6,7,7,8,5,4,0,3,1,7,8,6,4,1,2,1,8,1,3,1,5,3,0,4,1,3,1,3,2,4,3,1,3,3
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,1,56,702,1234,1415,1360,1305,1148,1002,946,743,676,611,511,412,416,327,277,262,232,228,172,145,139,131,135,92,91,84,88,71,71,60,55,75,50,40,47,47,58,32,37,31,29,31,19,14,21,24,17,16,18,21,14,11,11,19,11,13,12,5,5,12,14,20,10,6,8,11,5,11,5,6,8,7,3,10,2,4,9,11,7,6,4,5,4,4,5,7,9,4
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,0,14,1720,1451,655,355,263,201,129,96,59,54,33,30,29,24,19,19,12,5,6,12,7,6,7,9,6,13,7,3,3,2,2,6,2,3,5,2,2,4,1,6,3,3,0,3,3,4,2,2,1,2,0,2,0,1,2,1,1,0,0,1,0,1,1,1,3,2,0,0,0,0,1,0,2,4,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,3,63,325,598,588,492,419,367,296,256,238,198,174,138,135,134,127,111,101,110,98,76,78,76,75,67,64,49,57,49,46,47,43,42,26,41,39,45,33,33,26,20,26,19,23,18,28,17,17,14,16,12,21,18,10,15,11,13,14,9,15,11,12,6,13,6,10,5,4,3,6,7,5,7,5,3,5,6,11,9,4,7,4,7,5,3,4,3,3
Tamenglong,14,273,0,0,0,0,0,0,2,1,5,1442,13620,1580,441,250,184,144,101,106,86,78,65,41,40,33,34,27,23,15,23,16,19,16,17,15,5,6,8,13,3,15,4,7,9,3,4,7,2,5,5,7,2,2,2,5,2,2,5,0,2,3,0,1,0,2,2,1,0,1,1,0,1,0,1,0,2,1,0,1,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,30,2517,2580,1402,1207,924,790,669,551,436,372,359,267,226,191,149,122,126,93,77,71,41,50,32,39,30,35,34,12,27,21,17,8,6,14,11,11,13,7,9,10,7,9,10,7,12,8,9,3,7,6,1,4,2,4,3,3,2,1,2,4,2,3,4,3,3,3,3,0,1,0,3,2,1,1,2,3,0,2,2,1,1,1,1,0,1,2,3,1,0,0,2
Sonitpur,18,306,0,0,0,0,0,0,0,0,0,4,3187,6779,2301,1851,1729,1468,1295,990,773,582,429,294,279,202,152,121,125,92,67,70,70,51,35,40,41,21,17,21,23,20,15,19,11,21,9,10,6,13,10,5,3,11,1,5,5,1,4,3,3,4,0,2,0,3,3,4,4,4,3,5,2,1,1,1,3,3,0,1,4,2,4,1,1,2,1,3,1,1,1,0,0,0,1,0,0,3,1,1,0,1,1
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,28,538,1599,2121,2100,1857,1598,1344,1157,907,784,683,575,475,424,364,328,292,252,233,192,154,145,147,145,111,117,87,85,66,63,58,57,36,59,44,43,39,29,21,30,27,29,19,26,28,11,15,11,14,16,13,11,13,12,13,8,15,12,7,9,6,9,4,6,5,11,2,3,5,5,4,5,4,2,4,6,4,3,2,5,1,2,3,4,2,3,2,2,1,3
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,184,2185,1433,815,688,480,285,209,142,110,106,75,49,45,42,26,32,16,17,19,25,15,16,8,9,11,12,12,10,10,8,9,4,2,9,7,3,6,2,3,3,3,5,4,4,5,1,5,2,5,2,3,1,1,0,1,0,5,5,0,1,1,1,0,0,2,2,2,2,0,0,1,2,0,1,0,0,0,1,1,1,1,2,2,2,1,2,1,1,0
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,37,492,1469,1432,1086,786,614,528,462,448,322,290,262,258,222,169,150,124,96,102,91,65,52,73,34,51,32,36,38,36,17,21,16,17,9,16,9,14,9,11,6,14,3,7,5,8,9,9,6,4,5,4,4,1,10,8,4,5,3,2,5,5,0,1,4,3,2,5,3,1,1,3,3,3,4,5,0,4,0,2,3,4,2,1,1,1,3,2,2,2,2
Jajapur,21,382,0,0,0,0,0,0,0,0,0,28,270,642,853,892,855,859,793,724,644,644,562,465,400,340,337,261,202,201,187,154,144,148,105,103,89,80,75,74,68,59,61,40,49,45,38,45,33,28,36,26,22,21,18,19,18,20,16,8,13,15,18,13,12,6,13,9,12,12,14,9,5,7,11,8,9,6,5,8,2,9,8,9,3,3,2,2,7,7,2,3,8,2,6,3,7,3,4,10,2,7,3
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,60,4253,4949,4706,3655,2686,2062,1633,1233,995,868,718,584,500,422,358,340,266,281,235,181,168,162,147,127,101,126,95,91,75,61,67,57,60,53,70,62,45,34,39,35,37,29,29,22,33,32,22,15,16,27,19,28,30,13,15,20,17,17,12,12,12,18,7,14,11,8,15,12,14,10,5,18,7,10,9,6,10,10,4,9,4,10,9,3,5,6,8,4,1,5,8
Ernakulam,32,595,0,0,0,0,0,0,0,0,22,684,611,882,1101,907,714,473,390,311,290,281,223,222,194,177,134,115,108,115,99,77,78,58,63,58,46,39,34,35,39,36,23,34,24,23,18,17,21,18,16,22,18,16,12,13,17,13,18,9,10,11,16,8,15,10,15,18,14,10,17,17,18,9,19,14,22,20,16,12,11,6,15,8,9,9,9,9,9,9,13,8,11,13,8,10,6,3,6,8,5,7,6
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,2,2033,4940,1920,1074,681,466,373,239,222,155,142,107,97,78,54,67,38,49,44,29,35,21,20,17,6,17,11,10,11,7,9,7,9,7,8,8,4,4,4,7,1,4,2,2,1,1,2,1,1,1,0,1,0,2,0,0,3,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,29,3197,5012,2567,1459,1072,794,614,506,448,401,291,262,231,164,160,93,89,77,63,55,37,24,30,26,17,16,15,12,16,7,10,4,5,8,3,7,2,7,3,3,2,3,4,0,4,2,3,6,1,2,2,3,4,2,0,3,1,2,2,2,0,4,2,2,0,4,0,1,0,1,4,0,3,1,1,0,1,0,1,2,0,2,2,0,1,0,1,2,0,0
Udaipur,8,130,0,0,0,0,0,0,0,0,0,374,15749,10252,6273,4247,3099,2232,1706,1275,1034,785,616,528,471,375,290,273,223,219,197,138,146,114,102,102,78,69,67,58,62,53,50,42,35,34,43,35,23,29,18,23,22,23,27,16,25,26,19,12,16,18,18,12,21,13,8,12,15,9,6,13,6,7,9,7,5,12,14,6,11,3,9,7,6,4,9,3,2,5,3,5,5,4,5,5,6,3,1,5,3,8,6
Raipur,22,410,0,0,0,0,0,0,0,0,3,5617,12028,4002,3317,3673,3128,2361,1855,1547,1241,1097,928,877,810,733,608,589,496,500,428,407,354,374,334,328,286,277,221,218,238,164,210,187,151,154,156,124,113,126,124,77,118,74,94,89,84,79,90,67,76,65,50,48,57,60,59,41,51,33,37,37,48,42,36,32,26,22,24,26,25,22,33,19,26,24,17,16,15,24,18,12,19,16,16,10,11,23,18,15,20,13,18
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,99,1595,2333,1406,902,615,423,339,232,171,125,115,76,65,50,34,37,22,19,19,15,13,11,10,14,13,4,2,7,3,7,5,3,3,5,3,5,3,3,3,1,4,4,2,2,2,1,4,0,0,5,2,2,3,0,2,1,1,1,6,0,2,2,3,3,1,0,0,0,1,1,2,0,1,1,1,1,0,0,4,3,2,0,1,1,2,1,1,1,3,0
Dhalai,16,291,0,0,0,0,0,0,0,0,0,74,4843,1794,577,406,322,274,230,187,153,124,123,88,80,55,66,45,43,40,31,33,25,17,28,20,18,12,20,13,7,11,12,9,6,7,7,5,6,10,6,9,4,2,5,3,1,2,2,2,3,1,3,1,1,2,2,2,3,4,0,1,1,3,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,1095,17151,4077,1994,1177,728,558,398,273,220,180,151,133,98,82,67,55,59,39,28,24,21,24,22,9,13,10,13,8,10,17,3,7,10,14,8,5,4,5,4,5,7,3,5,7,4,2,8,9,4,4,5,3,3,6,4,2,3,3,3,4,3,2,4,2,5,4,1,2,2,5,4,3,1,2,2,2,6,0,0,1,2,2,5,3,3,1,0,1,3,1,1
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,111,1329,2438,1448,967,680,593,464,383,291,290,245,195,177,133,148,106,90,66,63,48,32,37,22,37,24,23,22,18,19,12,8,8,10,2,17,14,5,9,8,4,6,7,6,4,3,4,4,5,5,2,3,2,4,3,1,5,2,2,1,2,0,2,1,0,3,2,1,2,1,0,3,0,1,1,2,4,3,1,0,0,1,2,2,1,1,1,1,3,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,26,248,1016,1607,1637,1232,958,713,568,451,362,321,262,207,205,177,137,123,104,97,68,72,77,46,45,53,41,40,38,40,40,41,18,35,25,27,35,14,16,17,24,23,14,17,18,12,15,13,13,7,9,15,14,9,8,3,12,7,9,5,11,13,13,9,10,12,13,6,5,3,8,5,6,2,6,6,6,6,4,6,2,9,3,2,5,5,6,5,10
Akola,27,501,0,0,0,0,0,0,0,0,2,748,4852,4668,2887,1797,1258,1023,805,669,558,443,400,331,270,255,221,191,160,146,129,111,86,83,71,58,57,51,45,52,37,33,30,36,22,31,24,24,21,19,19,16,13,17,14,8,9,11,10,18,8,7,8,6,10,14,10,4,5,10,9,4,6,2,5,2,9,2,5,6,3,5,5,7,5,1,2,3,3,1,7,2,10,5,5,3,3,5,2,4,4,3,5
Samastipur,10,221,0,0,0,0,0,0,0,0,0,2,140,1588,2090,1501,1137,1037,911,717,641,593,493,412,314,259,177,134,112,103,75,56,53,39,29,35,30,14,19,12,9,20,9,10,10,5,6,5,7,6,4,3,2,7,3,4,6,6,5,5,2,2,1,3,4,5,2,1,1,2,1,0,0,1,1,2,3,1,1,2,3,1,1,1,1,1,1,2,0,0,0,0,1,2,2,1,0,0,0,0,0,2,2
Mysore,29,577,0,0,0,0,0,0,0,10,450,2428,3315,4527,3891,2643,1774,1295,896,684,569,397,308,260,197,176,132,119,114,102,100,61,70,54,53,68,51,42,33,27,31,33,29,16,24,15,11,25,22,12,19,12,17,12,14,15,13,11,10,11,10,12,13,12,5,9,7,8,7,4,10,6,6,6,7,4,5,8,7,5,4,2,5,3,6,7,7,3,5,1,6,7,7,4,5,4,1,4,6,4,4,6,2
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,5,633,619,629,344,145,64,36,23,19,11,6,4,11,4,3,3,3,4,6,0,1,3,6,1,2,1,0,1,0,1,2,1,3,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,78,662,1517,2582,2394,2010,1660,1405,1130,933,844,749,588,514,473,406,360,290,265,261,229,232,232,206,144,151,136,151,119,103,98,89,101,85,72,68,61,77,65,50,55,40,44,45,45,36,44,31,39,32,29,22,23,25,22,17,22,19,25,25,19,14,13,10,16,7,8,9,10,12,12,17,12,3,16,9,6,3,12,3,11,8,8,3,3,9,10,1,1,7,5
Thrissur,32,594,0,0,0,0,0,0,1,13,325,2400,1247,898,937,1078,1058,975,697,498,382,260,205,181,134,99,82,71,53,52,42,33,34,32,30,31,23,19,25,20,27,23,14,17,15,13,28,22,16,12,15,16,9,6,11,4,7,6,7,13,9,4,4,9,7,6,5,1,4,6,5,3,5,4,2,3,1,1,1,2,0,5,0,2,1,3,1,2,3,1,3,1,1,1,2,2,2,1,1,1,3,1,1
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,4,4,6,4,2,2,1,4,1,1,1,3,1,1,3,1,5,2,4,1,1,3,2,3,0,1,2,3,1,2,1,0,3,1,3,3,0,2,1,2,2,1,1,1,4,5,1,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0,1,0,2,0
Saiha,15,288,0,0,0,0,0,0,3,1,46,5101,2875,191,95,61,40,37,21,12,9,5,10,12,7,5,4,1,2,4,2,2,1,5,3,1,3,0,0,2,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,0,0,0,0,0,0,0,0,749,11089,1524,516,339,229,155,126,108,90,77,63,54,44,41,28,19,22,20,8,21,9,10,11,9,13,7,8,5,4,3,3,2,1,5,1,4,4,1,3,1,0,1,3,2,2,1,1,0,1,0,1,2,4,1,1,1,0,0,0,1,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Chamba,2,23,0,0,0,0,0,0,0,0,0,2,5,477,12020,12769,3887,553,230,154,75,57,33,40,23,23,29,16,19,13,13,11,17,10,8,9,9,5,5,6,7,7,7,5,8,4,9,4,4,6,3,3,2,3,2,0,2,1,6,2,3,2,1,1,6,4,1,1,2,2,0,2,0,0,3,4,2,1,2,2,0,3,0,0,3,0,0,1,0,2,0,1,0,1,0,1,1,2,0,0,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,16,1424,3809,3472,2488,1532,1029,695,454,337,224,174,143,103,57,66,44,57,36,35,27,20,33,20,18,18,11,11,13,11,16,10,8,8,6,7,11,10,5,8,3,7,7,2,4,3,4,3,3,5,2,5,4,0,4,6,6,1,4,1,1,3,2,1,2,1,0,3,1,2,0,1,3,0,0,0,2,0,2,2,1,2,1,0,3,0,1,0,4,1,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,8,302,1731,2494,1668,1090,706,544,394,337,273,223,201,149,100,114,104,101,89,75,75,63,59,71,59,60,45,52,59,41,33,31,29,30,30,25,29,24,14,24,11,23,23,18,18,16,13,12,13,18,11,16,17,12,13,7,11,6,14,12,9,10,11,2,8,7,6,5,4,11,8,5,10,3,3,7,7,5,3,5,7,3,0,1,3,3,1,0,3,4
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,4,70,439,585,764,983,966,848,639,570,514,383,367,336,256,215,198,193,176,159,129,134,127,114,106,88,91,87,89,70,84,71,57,60,56,62,50,56,44,38,37,40,36,27,39,25,32,38,32,27,30,27,32,21,18,28,28,17,23,9,16,16,21,17,16,13,26,16,15,12,13,7,13,9,14,7,12,12,8,9,8,11,8,6,9,8,11,8,8,11,6
Gadag,29,561,0,0,0,0,0,0,0,0,10,4376,8054,2570,1141,674,463,348,235,201,155,118,94,91,74,60,49,56,48,37,35,27,23,25,17,11,25,11,12,10,14,10,11,10,6,6,8,9,8,6,5,7,3,2,1,5,6,7,5,3,6,2,3,4,3,3,3,4,3,2,4,0,2,3,1,1,6,5,1,2,2,6,1,1,5,1,3,0,2,1,3,4,1,1,2,0,2,1,1,0,0,2,1
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,147,1958,3698,3366,2200,1706,1241,886,617,454,338,214,188,163,82,76,77,44,38,34,31,26,22,22,16,9,18,12,11,9,11,1,7,5,12,5,3,4,6,5,3,7,3,4,3,7,5,3,4,4,3,0,5,1,1,1,2,0,3,1,0,3,2,1,2,4,2,4,1,1,3,1,2,2,1,3,0,4,0,4,1,2,3,0,4,1,1,1,0,1,1
Bhind,23,420,0,0,0,0,0,0,0,0,0,19,1539,5136,3988,2531,1587,1075,716,557,471,320,286,227,186,147,123,101,86,64,64,56,51,38,47,27,34,32,21,27,24,23,23,16,15,11,13,13,8,9,5,9,8,6,6,7,5,7,4,5,5,6,5,4,6,2,5,7,6,4,5,6,2,4,2,2,5,6,5,3,1,2,3,2,2,3,2,3,2,0,1,2,3,2,1,2,2,2,4,2,1,1,2
Solapur,27,526,0,0,0,0,0,0,0,0,0,448,6550,9784,7363,5800,5000,4168,3561,2985,2479,2008,1667,1372,1208,991,866,723,595,493,421,386,292,313,234,222,171,181,162,121,121,113,99,86,78,84,72,63,77,53,48,53,39,42,41,36,36,30,36,42,23,20,26,16,35,36,23,14,19,18,14,9,26,17,16,18,16,13,19,15,12,10,16,9,10,11,9,10,8,7,12,12,10,10,14,11,7,9,10,6,6,4,8
