,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,0,64,6268,19265,8445,1749,580,281,202,131,89,70,26,48,34,20,20,18,19,15,7,12,11,10,11,7,5,10,6,5,8,6,3,3,5,3,2,4,4,3,3,2,3,3,3,1,3,5,7,3,3,2,1,6,1,3,3,0,2,4,0,4,0,0,3,1,2,0,2,2,1,1,2,2,3,2,2,1,0,1,0,2,0,1,2,1,2,1,2,0,2,0,1
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,1,1599,8333,6467,2908,1406,699,420,261,167,132,100,73,49,45,38,34,26,29,28,17,20,14,15,12,9,11,9,7,10,1,8,8,2,5,2,5,3,3,3,4,7,2,3,4,4,5,4,4,4,2,3,1,1,4,2,3,5,2,1,1,0,2,3,1,1,1,4,3,3,2,2,0,1,1,0,2,0,0,1,0,1,2,0,1,2,1,0,0,1,0
Ukhrul,14,279,0,0,0,0,0,2,12,113,755,5476,10731,2455,110,13,5,11,3,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,9,111,667,1643,2357,2784,2790,2537,2019,1350,920,683,544,394,273,207,178,163,136,122,86,77,83,62,53,52,40,49,43,40,21,35,33,17,26,29,15,14,16,21,18,20,12,14,12,15,17,12,11,9,13,11,8,9,3,7,3,10,5,6,13,6,7,4,5,6,3,2,7,4,5,3,6,3,2,6,2,3,2,4,5,2,4,4,3,4,4,3,2,1,3,2,0,2
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,1,170,1300,1896,1828,1497,1196,957,749,561,452,360,258,225,203,160,140,100,88,69,67,60,58,55,46,31,35,30,26,26,27,15,25,15,20,15,17,19,21,9,27,12,14,16,9,9,6,15,16,19,15,18,12,13,8,10,12,12,12,7,8,9,14,6,7,11,9,10,9,9,9,11,8,10,6,13,10,6,9,13,5,9,8,10,6,11,7,7,14,8,9
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,34,4363,17741,12496,5002,2077,1090,644,463,301,239,175,127,98,87,70,65,47,48,28,26,26,25,10,22,11,16,10,19,14,4,9,19,14,11,14,9,7,12,10,3,10,9,8,4,11,7,5,3,8,4,5,3,5,7,5,7,5,3,2,1,2,5,2,4,6,4,1,2,3,3,0,9,3,1,1,2,2,3,1,3,1,2,2,2,3,2,4,2,1,3,0
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,1,419,2545,2811,2351,1820,1158,752,478,337,270,188,161,117,108,86,61,49,39,31,19,24,15,15,17,14,15,10,9,10,7,15,9,4,7,5,5,7,9,7,6,3,5,4,2,4,3,6,1,4,7,3,3,4,1,5,4,3,5,4,2,3,2,7,3,4,5,4,1,3,1,2,1,4,1,0,2,2,6,1,3,3,3,2,0,2,2,2,1,6,1
Giridih,20,349,0,0,0,0,0,0,0,0,0,3,971,7224,6088,3173,1457,840,505,349,264,195,155,111,76,67,49,42,37,27,28,26,23,23,23,18,7,13,6,11,16,10,8,7,8,4,6,15,4,5,8,5,5,8,3,3,4,5,6,5,8,8,2,1,2,4,2,2,3,1,2,2,2,1,4,0,3,4,3,2,3,0,3,2,4,5,1,0,1,2,2,2,1,2,0,2,1,1,0,1,1,2,0
Khunti,20,365,0,0,0,0,0,0,0,0,0,7,987,7322,2576,456,172,77,55,26,23,12,11,8,13,8,5,2,5,6,3,1,4,3,2,0,3,1,0,1,1,1,4,1,2,0,4,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,26,252,416,393,458,472,480,364,361,342,280,297,261,269,237,208,215,173,198,167,165,157,152,150,136,118,118,115,111,100,85,85,82,94,78,56,63,67,58,57,44,57,35,43,37,41,43,38,28,33,30,29,22,32,22,33,30,32,14,19,24,19,22,22,11,16,11,20,13,14,11,15,17,6,15,11,13,11,11,10,8,5,2,11,9,7,10,4,6,10
Koch Bihar,19,329,0,0,0,0,0,0,0,0,2,93,640,1692,2828,3280,2600,1581,830,406,256,167,91,76,56,64,62,31,36,42,37,30,29,27,22,25,19,15,15,11,10,9,11,13,9,7,3,9,7,5,5,12,7,8,7,3,6,5,6,3,7,4,1,3,2,1,4,1,1,2,0,0,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,35,670,1585,2608,2919,2639,2410,1908,1462,970,662,436,309,220,176,121,81,64,55,40,21,28,25,24,19,17,18,14,7,6,6,11,12,12,3,5,10,5,6,5,6,2,3,1,3,3,4,3,1,1,5,4,3,3,3,2,3,2,2,2,2,4,2,5,0,0,0,5,0,2,1,2,1,5,4,2,1,1,1,0,1,2,1,0,1,0,0,1,3,2
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,9,120,470,1741,2040,1774,1530,1204,987,806,738,591,516,456,391,341,286,271,234,186,175,147,131,123,122,104,80,77,56,60,66,61,41,52,36,32,33,23,27,34,25,29,20,26,21,15,17,16,16,10,15,15,13,9,8,10,12,6,6,5,3,6,3,3,8,7,9,3,3,6,4,2,8,5,4,6,5,4,2,2,2,5,3,3,1,5,2,3,3,5
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,5,281,1189,1291,1084,814,665,557,384,264,233,235,168,134,112,130,105,95,75,56,63,55,47,39,42,34,28,37,30,25,27,34,23,29,29,20,26,17,17,16,13,27,17,17,7,7,14,15,12,14,16,9,16,8,19,10,11,13,4,14,3,11,4,7,6,4,5,7,6,6,5,5,3,7,8,6,7,1,6,5,11,5,3,4,3,5,2,5,6,5,4
Lower Dibang Valley,12,258,0,0,0,0,0,0,10,147,1253,7897,11508,4352,647,52,15,7,1,1,2,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,1,101,1952,5762,2843,746,274,150,75,48,47,23,13,13,9,10,1,5,8,0,1,1,4,1,2,5,0,3,0,0,1,0,4,2,1,1,0,2,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,258,825,907,842,714,833,865,733,684,591,526,490,408,356,321,249,240,200,162,167,144,137,125,86,88,89,78,75,82,55,62,55,55,47,42,31,38,41,38,31,25,22,34,26,29,24,22,15,18,10,22,11,17,13,21,13,10,19,14,7,17,9,9,11,13,7,8,9,5,11,11,11,4,5,3,7,3,6,4,7,3,9,5,11,4,11,5,6,8,7
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,83,2142,5168,4364,3079,2047,1432,1010,766,539,455,341,259,210,179,139,118,93,75,64,63,47,42,39,38,36,33,19,23,19,21,16,22,16,12,14,13,14,15,7,7,6,12,9,4,7,7,17,13,5,10,5,11,7,6,9,3,5,2,8,8,8,5,6,1,2,5,3,1,4,1,3,2,5,1,1,4,4,2,0,3,2,2,3,5,3,3,2,2,5,0
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,45,1041,2194,2300,1766,1330,1139,874,673,449,438,324,328,260,247,191,188,149,135,127,83,100,107,67,74,81,65,55,56,59,53,44,36,33,33,43,37,31,41,25,24,26,19,30,18,12,20,23,20,26,21,29,11,17,21,21,17,15,16,16,16,15,9,12,11,14,16,9,9,7,11,7,11,10,18,9,8,12,15,13,7,10,10,6,9,8,6,6,3
Dimapur,13,265,0,0,0,0,0,0,0,0,27,339,940,779,392,170,125,80,60,59,35,44,30,21,23,21,15,22,11,14,10,12,17,8,10,5,12,9,6,8,10,10,9,3,7,9,11,12,15,5,9,11,15,13,7,4,12,12,9,7,10,7,6,7,2,7,8,5,6,8,2,5,10,3,2,6,3,2,2,1,1,2,2,2,1,0,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Y.s.r.,28,551,0,0,0,0,0,0,0,1,6,204,6158,22915,15590,6283,3356,1978,1367,939,675,521,373,309,237,193,148,130,127,85,92,99,66,54,69,53,43,51,38,32,31,31,32,25,24,34,33,17,21,21,25,16,14,12,11,16,5,12,13,13,8,4,6,9,7,5,6,8,6,14,6,9,3,6,8,6,8,8,7,4,10,1,5,6,2,2,2,3,2,4,8,6,4,2,3,3,3,4,3,3,0,4,2
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,19,480,1033,1165,845,624,419,224,157,96,55,56,33,29,19,26,18,9,14,13,8,11,13,7,8,6,8,4,5,5,1,4,2,4,1,2,2,2,0,2,1,2,1,4,2,1,2,4,0,3,2,0,1,0,1,2,4,0,0,0,2,0,1,0,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,0,618,9147,12972,7270,3785,2150,1385,984,702,560,472,364,262,221,197,145,133,116,82,82,91,68,52,54,51,28,35,35,29,39,33,28,25,22,28,14,18,25,17,19,15,25,14,14,11,14,10,16,15,11,7,14,12,17,13,21,10,7,7,8,10,5,6,10,6,8,9,4,9,13,6,7,2,7,8,11,2,5,5,6,4,2,10,8,10,6,5,8,2,0,5
North,11,241,0,0,0,0,0,0,5,10,34,374,2994,11198,4067,210,66,39,23,10,7,3,6,4,4,7,2,4,6,2,5,1,1,2,1,1,2,2,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,0,686,4419,2952,1766,1675,1284,862,641,501,436,348,312,290,238,201,180,164,163,126,124,89,90,72,74,59,76,44,33,39,40,28,38,26,17,25,21,14,14,11,9,6,8,11,7,5,8,7,8,6,2,5,4,4,1,4,3,0,0,5,2,3,1,1,2,2,2,2,2,4,1,3,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,2,0
Barpeta,18,303,0,0,0,0,0,0,0,0,1,176,2659,3955,1875,786,389,187,101,54,39,22,28,19,19,14,5,7,5,3,3,3,1,0,1,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,223,2760,3448,2934,2419,1830,1550,1124,841,643,443,351,213,174,134,78,82,59,38,22,24,24,20,22,21,11,7,10,10,5,8,6,12,3,5,3,3,8,5,3,5,4,3,1,1,3,2,6,2,2,4,1,1,1,0,2,2,3,2,1,3,0,1,4,2,2,3,1,1,0,2,1,2,1,1,0,0,1,3,0,1,1,2,0,0,0,1,1,1,5,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,0,708,3184,1844,546,442,344,280,246,146,127,103,97,69,63,35,30,33,34,19,11,14,15,12,14,11,11,8,9,4,4,1,5,5,4,4,3,4,3,0,5,4,2,0,3,1,4,1,1,1,2,2,1,0,1,2,0,1,2,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,3,0,1,0,0,2
Erode,33,610,0,0,0,0,0,0,0,0,6,171,1005,2415,2755,2145,1495,1566,1513,1329,1190,876,731,564,455,344,282,209,185,174,143,109,124,82,96,66,100,48,62,49,49,42,35,47,42,48,36,29,23,26,16,32,27,18,23,13,14,16,2,10,10,15,11,20,7,10,18,11,12,8,22,9,12,7,8,2,5,2,6,4,14,6,7,9,9,9,4,3,4,9,4,5,2,8,2,4,6,6,5,4,1,0,5
Nagpur,27,505,0,0,0,0,0,0,0,0,0,1,1337,9904,8756,5653,3641,2318,1828,1264,965,716,588,458,382,330,293,259,241,208,185,158,125,131,109,141,105,98,78,92,84,68,58,49,54,35,43,40,50,41,35,47,28,28,34,30,24,30,23,26,28,24,24,17,25,20,22,20,24,14,20,22,15,15,12,15,21,17,21,19,14,10,17,20,15,11,15,7,5,15,11,13,7,7,6,13,14,11,8,8,11,13,7
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,1,145,1060,1926,1736,1214,759,611,428,289,216,157,108,84,69,57,39,39,35,23,17,15,11,11,13,8,7,4,4,3,4,3,1,3,0,1,1,2,4,5,3,1,1,2,0,0,1,2,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,5,41,625,4480,5942,2986,1335,742,444,294,169,164,105,94,65,55,54,43,49,29,34,25,26,15,17,22,15,26,6,6,5,5,11,7,9,2,9,5,5,7,7,8,4,3,2,1,1,7,2,8,3,1,1,0,5,6,6,0,1,3,1,2,4,1,3,1,1,0,3,0,0,2,3,2,0,1,1,2,2,1,4,1,4,1,1,0,1,1,0,1,0,2,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,19,27,27,23,31,27,27,31,28,20,28,21,21,23,22,25,32,17,30,17,25,16,17,16,18,18,8,11,14,13,21,14,16,9,13,9,10,11,9,8,8,10,7,11,5,10,9,5,6,2,8,7,12,8,6,9,7,6,1,8,5,2,4,8,5,3,2,2,7,2,2,4,4,3,3,2,5,0,4,4,2
Amreli,24,480,0,0,0,0,0,0,0,0,0,0,274,6948,10503,5885,3004,1674,1182,778,617,493,373,338,230,220,141,131,112,100,82,62,64,45,52,50,41,46,50,43,32,25,15,25,25,25,20,9,19,16,16,13,19,11,4,13,11,8,8,10,12,6,7,10,6,12,5,5,5,3,7,4,2,5,8,7,7,6,2,5,3,1,3,4,1,5,2,1,5,5,2,0,3,1,0,2,3,4,2,3,2,1,2
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,308,11817,34458,18966,190,13,11,6,6,1,2,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,1,54,1190,3926,2984,2050,1151,662,399,254,164,108,70,59,60,43,32,17,21,17,13,10,13,13,8,7,4,12,10,6,4,5,5,2,3,5,7,5,0,1,2,2,3,5,1,1,2,0,0,2,4,1,4,1,1,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,0,858,9858,6440,5240,3545,2413,1691,1361,994,809,699,564,509,381,375,281,245,199,194,172,152,138,112,78,87,64,65,60,53,51,36,42,38,42,38,28,19,25,16,27,26,21,13,17,13,15,10,10,18,11,6,10,10,5,7,8,2,4,5,5,4,3,5,3,9,3,6,6,1,6,3,2,4,2,1,1,5,2,1,0,1,3,2,0,2,2,2,3,0,3,3
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,55,2009,11587,9509,3622,1593,1005,666,431,261,188,164,101,105,75,63,57,54,45,47,30,25,31,26,21,27,16,20,6,14,7,9,8,13,4,8,7,7,5,5,4,4,5,2,4,8,5,6,3,4,4,1,3,2,5,1,3,1,2,5,2,2,2,3,2,3,0,1,2,1,1,2,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
Udhampur,1,19,0,0,0,0,0,0,0,0,1,8,559,2834,2023,1187,813,684,576,479,393,280,240,203,126,107,98,76,40,53,31,27,38,28,14,16,16,14,22,16,12,12,10,9,11,7,6,7,7,5,5,7,6,4,6,4,6,5,5,3,12,5,6,2,5,3,1,3,3,5,2,8,4,3,4,5,2,5,2,2,1,3,3,2,1,2,3,3,5,4,1,1,1,3,1,3,2,6,3,2,3,1,1
Chandrapur,27,509,0,0,0,0,0,0,0,0,0,34,3453,19852,10848,4100,2470,1594,1219,770,606,429,340,274,202,177,146,137,121,82,77,72,64,85,44,57,47,42,28,40,42,32,28,35,26,25,15,18,18,16,29,15,16,15,12,20,17,11,17,16,15,12,10,14,16,8,13,11,15,10,12,11,7,14,8,10,14,9,6,6,7,5,9,8,5,5,6,8,5,5,3,3,5,6,6,8,4,9,5,7,3,3,8
Mandya,29,573,0,0,0,0,0,0,0,0,0,0,25,475,1957,3418,3015,2028,1381,824,596,474,333,306,255,248,198,139,111,102,80,105,55,66,56,69,44,47,47,51,34,20,31,37,30,25,8,35,19,18,16,14,18,11,14,18,9,5,4,7,8,11,5,11,11,7,3,6,5,9,1,0,3,4,9,4,4,7,3,5,5,7,3,0,4,3,1,7,5,4,6,4,0,3,1,0,1,0,0,3,3,3,2
South Garo Hills,17,295,0,0,0,0,0,0,0,2,9,684,3731,2852,763,228,104,55,36,16,17,21,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,213,201,226,392,348,353,304,257,192,202,137,129,136,102,87,81,72,61,62,67,46,47,48,37,38,41,39,31,27,29,28,22,27,21,26,22,25,23,23,17,22,23,15,10,17,9,13,16,11,19,10,10,12,12,5,10,12,11,10,6,11,8,12,6,5,8,9,8,7,6,10,9,11,6,6,10,6,6,10,13,7,4,4,5,7,2
Lunglei,15,286,0,0,0,0,0,0,0,3,4,308,7971,9572,1454,201,66,30,18,15,12,11,5,6,4,8,3,5,2,4,2,0,5,2,1,0,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,0,53,6130,8172,3158,1520,864,566,383,244,193,140,144,91,81,57,46,46,29,28,25,20,20,19,8,11,14,8,15,11,5,9,7,5,3,3,7,7,4,8,4,0,6,2,3,2,2,4,3,1,4,5,6,3,0,4,1,2,1,3,1,1,1,2,1,0,0,1,2,0,1,1,0,0,1,1,1,2,3,2,4,0,1,0,0,2,3,2,2,2,0,3
Chandel,14,280,0,0,0,0,0,0,0,0,5,916,9619,3248,154,38,6,1,11,1,2,2,0,1,1,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,61,1221,3025,686,63,42,23,26,15,5,5,3,1,2,0,4,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,18,308,538,1146,1082,799,565,375,265,190,134,110,78,78,62,44,50,45,36,37,28,20,25,22,11,21,10,14,13,11,8,6,8,8,14,10,8,5,6,8,7,6,9,3,3,4,10,5,7,5,2,6,3,2,12,1,6,5,1,9,2,1,4,2,2,3,6,1,3,2,5,3,6,4,5,2,3,4,0,2,1,3,4,0,3,5,1,7,3,1
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,97,4948,5894,3024,1493,797,579,348,295,236,177,135,104,106,69,68,53,58,40,34,28,34,24,20,18,19,16,17,12,9,17,12,9,13,9,15,10,5,8,8,2,7,3,4,4,1,4,3,2,5,1,1,3,2,1,1,4,1,4,2,0,1,2,1,2,1,0,5,1,1,1,1,0,0,0,0,0,2,0,1,2,0,1,2,2,2,0,2,3,2,2
Warangal,28,540,0,0,0,0,0,0,0,0,0,88,2947,9324,8780,11568,6811,3478,2201,1577,1279,914,706,592,470,397,359,275,203,220,180,145,130,117,99,82,60,70,65,60,56,50,50,41,39,33,28,28,29,25,12,16,18,11,15,19,20,8,10,9,9,18,8,10,7,12,6,4,8,4,7,9,10,15,8,6,8,5,6,11,3,11,7,3,0,5,6,6,9,3,6,1,7,4,5,3,5,2,5,2,4,2,2
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,315,11596,17945,3269,683,216,120,61,40,30,26,18,11,14,11,5,8,4,7,5,7,1,2,3,3,3,2,3,1,3,1,3,1,2,0,1,0,1,1,2,2,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,6,300,530,821,1061,955,746,564,437,394,329,248,228,164,127,90,83,82,56,37,51,44,30,29,24,21,23,22,17,18,25,22,17,11,23,9,15,12,16,7,12,9,10,9,10,9,11,5,9,10,5,6,8,3,7,6,6,2,7,6,4,4,4,5,4,7,3,3,1,3,3,7,7,4,5,3,4,4,2,4,4,4,0,2,3,7,1,3,3,3
Singrauli,23,463,0,0,0,0,0,0,0,0,0,2,607,8154,5105,2327,1453,1106,926,801,624,465,422,323,293,254,205,186,142,136,110,93,81,89,65,67,73,44,41,37,38,36,24,30,27,30,30,24,19,17,14,23,16,13,16,16,17,16,14,20,16,19,15,10,16,15,11,12,8,12,10,9,6,6,18,14,10,9,10,8,13,8,11,7,7,6,5,3,9,8,7,4,5,5,8,8,6,8,2,4,8,7,7
Khordha,21,386,0,0,0,0,0,0,0,0,0,7,202,1737,2322,1425,956,781,672,502,428,293,215,193,146,149,128,113,93,67,81,65,50,69,43,55,35,31,38,20,24,21,29,20,12,16,20,18,26,17,17,19,12,10,11,15,10,7,6,13,7,3,6,7,3,2,4,7,3,8,1,9,1,7,3,6,6,3,5,3,2,2,6,8,6,3,3,2,3,3,3,4,3,2,2,2,2,0,5,6,3,4,4
Kangra,2,24,0,0,0,0,0,0,0,0,1,3,162,6339,10023,4866,2013,1015,618,426,297,206,143,114,93,96,69,47,58,28,29,26,24,29,25,19,21,15,21,15,17,13,10,13,14,7,6,9,13,6,4,9,4,3,5,7,7,5,0,5,5,3,3,4,4,3,2,2,1,3,0,4,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,2,3,1,0,0,3,0,1,1,0
Katni,23,450,0,0,0,0,0,0,0,0,0,0,202,3494,4080,3427,2480,1825,1343,987,766,554,441,325,315,258,180,179,126,139,102,99,73,59,38,48,47,34,38,26,25,36,23,19,15,17,18,15,17,12,11,11,8,6,10,10,12,1,10,6,11,2,5,6,8,2,7,9,4,3,10,7,0,4,5,7,0,3,0,2,2,5,4,1,1,5,2,3,2,1,2,4,2,2,1,2,4,1,4,0,3,1,1
Barwani,23,441,0,0,0,0,0,0,0,0,0,11,3935,8005,5145,2435,1153,751,495,334,240,172,135,89,74,53,53,47,35,40,21,21,18,12,23,19,12,6,10,8,8,18,12,6,5,10,3,5,5,2,2,2,2,3,3,3,6,2,6,1,2,4,3,0,0,0,1,4,0,1,1,1,1,1,0,4,0,1,1,2,0,1,0,1,1,1,0,0,1,1,2,0,1,1,0,0,1,1,1,3,1,1,1
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,17,139,900,1910,1552,911,533,188,58,14,3,8,5,7,1,7,1,2,0,3,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,634,2399,2309,1564,1072,701,458,300,194,137,98,73,60,52,36,30,20,22,16,22,10,9,9,8,10,5,9,6,4,3,1,6,4,4,2,3,4,3,5,4,3,2,2,1,3,1,2,3,1,4,0,3,3,1,2,0,5,2,1,1,1,1,2,0,3,1,0,1,4,2,0,0,0,2,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,0,574,4061,3157,3718,3168,1932,1475,975,704,520,343,274,198,190,133,112,95,67,82,60,52,49,37,30,34,30,21,12,17,16,13,13,9,13,15,12,5,14,7,10,8,5,10,9,10,6,4,8,5,6,3,4,3,2,3,8,7,3,7,4,4,1,3,3,2,4,0,2,1,1,3,1,1,2,4,2,1,0,2,1,1,1,1,0,1,1,1,0,0,1,4
Durg,22,409,0,0,0,0,0,0,0,0,0,0,77,2314,6005,5707,4367,3105,2223,1759,1499,1169,999,839,752,643,600,474,420,388,307,257,262,225,189,152,151,141,119,102,80,91,68,58,65,54,55,51,31,42,36,23,35,30,35,24,23,28,20,20,14,20,9,19,20,13,17,18,13,14,8,11,14,22,14,11,10,10,9,13,4,9,7,8,10,4,6,12,7,6,3,6,10,5,6,3,5,2,6,4,5,3,4
Chirang,18,320,0,0,0,0,0,0,0,6,113,1080,2384,1327,746,587,397,272,151,110,91,79,58,41,34,24,19,17,12,17,12,19,12,14,14,13,9,8,4,7,11,6,3,7,3,1,4,1,3,2,4,0,0,1,2,1,1,3,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
