,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,1963,28320,4468,1197,499,236,141,108,64,60,37,33,26,25,18,14,21,13,15,10,10,12,7,12,17,11,8,4,10,7,6,3,6,5,3,9,5,4,5,1,4,2,4,3,4,2,2,2,7,4,2,1,5,3,2,1,0,0,2,2,1,2,3,2,5,2,3,1,4,3,2,0,0,3,2,3,3,1,1,2,0,2,0,1,3,3,1,1,2,4,2,0,1,1
Budaun,9,149,0,0,0,0,0,0,0,2,105,3372,4734,3632,2711,2097,1441,1039,743,540,431,316,263,228,169,138,127,81,75,57,54,44,47,41,27,29,37,28,20,22,16,17,22,13,15,17,17,10,9,9,10,6,5,6,11,2,8,2,10,7,4,5,6,5,4,2,6,6,8,2,7,1,4,2,3,3,3,4,3,3,2,2,5,1,2,1,6,0,1,7,2,0,4,4,2,2,1,1,4,5,0,3,4
Ukhrul,14,279,0,0,0,0,0,0,3,32,15533,4034,71,33,20,7,3,3,0,1,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,18,1624,3512,3567,3394,2577,1672,1054,731,535,399,271,201,175,133,112,94,74,87,64,57,44,58,35,31,35,47,29,21,27,22,30,26,13,13,21,14,10,14,11,7,10,10,11,11,6,14,14,11,5,5,8,9,6,9,10,3,4,3,6,4,4,2,1,4,2,4,2,8,5,3,4,3,1,3,2,5,4,2,2,3,0,5,2,1,3,0,0,5,1,2,2,0,1
Hugli,19,338,0,0,0,0,0,0,0,0,0,14,406,971,1256,1352,1333,1139,1028,840,615,551,454,387,319,279,208,192,161,142,111,114,105,67,61,61,64,54,38,40,36,33,37,33,19,29,19,18,14,22,13,26,18,22,15,9,19,18,18,17,19,11,12,8,18,12,10,12,8,6,12,12,10,8,8,4,6,7,5,6,7,8,6,7,7,4,4,8,4,10,7,8,7,3,5,6,10,6,7,6,10,8,6
Hanumangarh,8,100,0,0,0,0,0,0,0,10,555,16434,14070,5530,2502,1499,914,643,527,442,318,279,196,204,169,144,116,110,81,61,60,52,54,40,41,35,26,33,19,16,19,26,13,9,13,16,15,9,14,7,6,8,7,11,14,13,11,7,10,5,7,6,4,5,3,3,8,4,10,6,3,3,1,3,2,4,4,2,7,4,4,5,4,6,4,3,1,3,4,3,3,0,3,2,3,3,3,4,3,1,0,0,2
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,5,1411,3356,2258,1509,1090,953,742,587,429,328,235,204,187,113,87,64,59,41,33,32,25,22,29,17,17,13,6,7,13,7,12,7,8,3,5,6,4,4,10,2,5,7,2,6,4,5,3,3,2,6,5,6,5,0,3,2,0,4,9,4,4,2,5,2,5,3,2,1,1,4,0,0,6,2,1,3,2,4,3,1,2,4,1,0,1,3,2,3,1,4,4,3
Giridih,20,349,0,0,0,0,0,0,0,0,1656,8141,3795,2103,1345,876,669,466,393,343,278,222,189,157,140,118,98,81,64,60,51,43,38,37,29,38,37,30,16,27,16,16,19,15,21,10,11,16,11,13,10,6,9,9,9,1,8,7,6,6,8,4,5,5,4,9,5,5,7,2,3,10,3,2,4,5,7,4,3,0,1,2,3,4,2,3,1,0,1,3,2,5,2,2,3,3,1,4,4,4,1,2,1
Khunti,20,365,0,0,0,0,0,0,0,2,2573,5940,1689,571,324,173,124,70,66,34,25,22,17,12,14,11,8,7,11,1,6,2,3,6,6,8,7,2,4,2,4,7,4,3,2,3,1,1,0,2,2,0,0,2,1,0,0,1,1,2,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,2,120,337,440,393,340,334,298,274,242,262,240,209,209,183,161,158,148,144,150,146,145,125,121,124,104,111,103,130,114,80,97,80,111,96,76,79,81,68,83,72,64,59,56,59,63,64,57,52,44,56,58,42,35,43,44,49,50,43,42,36,33,32,33,30,38,30,39,26,25,27,26,28,25,24,23,19,22,22,13,15,23,9,20,15,12,20,11,16,13,15
Koch Bihar,19,329,0,0,0,0,0,0,0,0,4,154,955,1773,1941,2115,1889,1537,1047,811,552,422,298,205,172,119,98,82,59,60,43,35,44,48,39,31,30,35,23,39,25,33,23,38,24,15,16,24,13,11,18,11,15,17,14,18,15,9,13,9,11,15,15,10,7,9,13,7,13,7,5,8,8,7,5,9,5,6,3,4,6,2,0,3,3,2,4,2,2,2,3,2,0,0,1,0,1,0,2,2,3,1,1
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,147,844,1802,2354,2465,2299,1937,1623,1314,994,829,654,479,321,275,225,155,132,100,76,73,67,55,37,36,35,28,27,18,15,25,16,18,13,7,12,13,7,14,10,7,7,4,10,3,8,4,2,5,3,4,3,5,2,8,1,5,2,2,0,0,2,2,1,0,4,1,2,0,2,1,3,0,4,3,1,2,0,1,1,5,2,1,2,4,2,1,2,3,1,0,1
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,15,170,642,1506,1800,1472,1177,1057,833,680,620,570,539,456,401,365,336,299,281,268,220,224,183,163,144,152,130,120,105,99,102,73,76,75,70,91,53,56,50,36,39,46,47,43,36,30,35,23,32,26,21,21,24,19,20,15,20,15,26,24,9,12,8,8,9,10,13,8,14,8,6,8,9,8,10,7,9,14,7,3,6,8,2,4,9,6,6,1,3,2,4,2,3
Jharsuguda,21,371,0,0,0,0,0,0,0,0,247,1463,1291,1016,770,574,486,378,310,261,181,155,110,114,113,83,77,59,67,48,38,44,35,34,34,29,37,35,31,20,20,23,16,21,18,21,20,18,12,14,21,21,17,13,19,17,16,12,10,16,6,14,5,18,13,7,10,7,14,8,5,5,5,8,12,5,8,4,6,4,7,9,11,8,10,11,5,11,7,7,6,9,5,7,5,5,11,7,5,2,10,1,2
Lower Dibang Valley,12,258,0,0,0,0,0,0,3,1634,18077,5910,170,42,25,21,9,12,8,7,4,2,3,3,0,3,2,1,1,2,0,1,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,6,3911,4987,1437,683,350,223,134,81,57,54,28,28,19,17,14,14,2,9,8,4,6,3,2,3,3,3,2,0,1,2,2,3,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,16,696,805,697,451,414,411,404,433,430,390,422,396,390,399,363,345,305,297,273,284,245,241,187,174,179,172,138,125,119,92,104,97,81,80,86,67,64,55,62,52,58,45,51,50,42,33,43,36,36,19,25,25,28,20,22,29,25,21,27,19,26,22,25,21,27,12,18,17,12,21,14,13,17,13,12,14,7,11,10,16,12,9,9,6,10,14,8,8,6,11,9,11
Murshidabad,19,333,0,0,0,0,0,0,0,0,9,800,1840,2122,2333,2258,2098,1758,1457,1251,1040,858,712,618,527,416,375,300,268,268,202,159,119,112,96,124,75,70,71,59,64,48,38,46,31,39,33,25,26,21,23,18,22,17,17,25,10,22,14,15,18,13,11,12,14,13,16,15,13,9,6,7,6,5,8,6,8,12,9,5,3,2,4,6,4,6,4,2,7,4,5,4,7,2,6,6,3,6,4,7,1,4,1
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,37,859,1880,1808,1378,1137,942,797,671,578,541,447,377,335,267,263,222,211,204,161,136,163,132,114,104,109,86,93,98,84,68,68,64,46,53,55,46,43,47,39,39,25,35,42,26,21,36,28,34,21,26,16,25,28,22,21,29,14,21,11,24,15,16,19,11,13,12,12,17,15,11,19,12,14,11,14,12,14,12,10,8,13,7,12,6,11,15,18,12,15,11
Dimapur,13,265,0,0,0,0,0,0,0,0,63,1069,715,332,217,137,105,89,55,51,45,33,38,32,33,27,21,12,13,15,16,9,15,12,17,9,11,7,8,13,7,7,8,7,13,9,10,6,7,7,3,3,6,4,7,4,7,4,6,8,3,6,6,11,11,4,7,3,3,2,5,6,3,3,4,5,2,2,6,6,3,3,5,7,4,4,1,7,8,6,6,4,4,7,4,1,3,1,4,4,3,3,1
Y.s.r.,28,551,0,0,0,0,0,1,38,3777,23539,17315,6212,3310,2045,1385,937,734,545,393,304,248,216,167,161,129,119,94,77,73,64,50,40,50,43,42,42,34,36,17,33,26,23,23,18,25,20,16,15,19,23,16,13,10,9,7,16,14,9,8,14,7,7,7,8,10,4,6,11,7,6,5,7,3,11,9,2,4,3,5,9,3,3,1,6,7,2,3,2,5,2,5,8,4,3,7,4,1,3,5,3,2,1
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,68,781,1130,1080,805,461,329,171,138,78,65,49,34,30,29,18,21,12,11,9,8,11,11,6,5,4,2,2,5,4,4,8,7,5,2,0,3,0,3,7,1,2,2,1,2,1,1,2,4,2,0,2,1,3,2,0,2,1,1,0,0,2,0,1,0,1,0,1,2,1,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1
Aurangabad,27,515,0,0,0,0,0,0,0,74,9866,13876,7028,3384,2082,1326,950,662,502,396,295,254,227,189,120,148,110,93,77,91,52,55,55,43,40,42,35,30,35,32,41,23,24,19,15,15,14,12,9,13,14,20,15,17,8,14,13,14,17,11,12,6,8,6,13,10,11,3,9,9,9,10,10,14,13,8,11,4,11,4,4,10,5,2,8,6,5,9,11,3,5,6,2,5,8,7,3,7,2,7,0,2,5
North,11,241,0,0,0,0,0,2,5,34,1399,12973,3741,562,165,91,53,35,19,13,16,5,7,8,13,12,9,1,5,3,3,3,3,3,5,2,1,2,3,3,1,3,1,1,0,1,2,0,2,0,1,1,0,0,3,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,2,3690,4020,1720,1612,1220,893,682,530,402,358,295,275,246,226,182,189,149,124,130,95,111,110,88,79,65,60,52,57,48,40,50,36,29,34,46,27,21,23,15,17,25,23,13,19,14,13,8,8,5,11,7,8,12,4,2,6,2,4,4,3,6,8,5,3,0,3,2,5,6,4,6,0,2,1,3,1,1,0,1,1,1,0,1,0,3,0,2,0,0,0,1,1,0
Barpeta,18,303,0,0,0,0,0,0,0,1,351,2474,1276,1756,1529,1102,622,422,273,146,86,62,46,37,22,21,22,14,13,13,8,9,7,3,2,4,5,2,5,0,1,2,0,2,2,0,1,0,2,0,1,1,1,0,0,2,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,906,4611,3707,2882,2202,1560,1085,786,491,331,236,171,109,94,59,53,42,41,22,13,19,15,19,13,9,4,10,9,11,7,7,7,5,5,5,5,4,3,5,6,5,6,5,5,2,3,2,2,3,1,1,0,2,5,1,1,0,1,3,2,0,2,1,2,2,4,1,2,1,2,1,2,1,1,1,4,2,0,2,0,2,0,2,0,0,3,0,1,1,2,2,0,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,173,4430,1380,483,373,295,264,227,190,132,116,84,77,65,40,40,32,24,17,18,6,9,11,8,4,2,5,6,1,6,1,2,2,3,3,2,4,1,1,0,1,2,1,1,0,0,1,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Erode,33,610,0,0,0,0,0,0,1,64,3546,5173,1693,1339,1813,1991,1848,1386,1017,723,507,386,266,194,182,126,107,108,112,62,47,66,48,59,49,48,39,25,41,33,26,24,21,19,18,25,13,19,17,14,15,13,17,19,9,12,10,10,12,12,6,14,5,7,10,6,3,6,9,9,3,4,8,2,6,5,4,5,4,6,3,5,6,5,5,3,3,2,3,4,0,2,4,4,1,1,3,4,3,2,3,1,6
Nagpur,27,505,0,0,0,0,0,0,0,29,5274,9179,7201,4727,3089,2286,1547,1161,902,711,532,466,435,307,285,252,212,189,174,147,153,156,115,95,105,99,74,83,68,71,72,58,50,53,48,51,54,47,45,37,42,30,38,34,35,26,32,33,34,36,18,22,19,26,14,15,15,19,23,23,25,16,13,21,20,15,18,16,10,17,22,13,13,14,10,9,21,17,11,10,17,12,10,9,13,13,7,8,13,8,7,15,13
Gopalganj,10,217,0,0,0,0,0,0,0,0,20,914,1878,1726,1256,852,602,416,344,211,180,125,110,85,77,53,46,41,32,26,20,18,11,16,10,8,9,5,5,5,1,4,3,2,2,4,1,0,1,5,0,1,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
Haveri,29,564,0,0,0,0,0,0,0,6,2205,7958,3770,1733,939,669,458,337,276,226,181,149,100,91,87,64,63,48,39,36,44,29,27,23,24,19,17,15,11,17,18,7,13,5,8,6,8,3,9,2,8,6,5,3,7,5,3,3,0,2,3,1,2,8,2,3,2,4,4,2,4,4,1,3,0,6,1,0,2,2,1,2,3,1,1,1,2,3,3,2,2,5,4,0,1,2,0,0,2,3,4,4,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,20,22,36,25,20,33,23,33,29,24,21,28,29,18,24,27,26,17,11,16,21,23,16,15,17,19,14,15,14,14,14,10,20,14,10,19,11,8,7,10,6,11,9,10,7,10,8,9,9,15,9,5,4,4,5,5,3,5,3,3,5,2,5,3,5,6,3,1,1,2,0,3,3,2,4,3,4,3,0,3,4,2,3,5,2
Amreli,24,480,0,0,0,0,0,0,0,22,3134,8588,8720,4875,2425,1386,996,689,490,372,324,213,199,174,135,112,94,85,80,54,53,51,38,38,40,27,35,28,33,29,31,31,20,16,17,19,10,22,23,16,15,8,9,13,11,13,7,15,5,10,15,10,9,10,8,9,1,3,2,3,3,5,9,4,6,4,0,4,4,6,4,4,4,8,3,5,4,5,1,6,2,5,4,1,4,5,1,1,4,1,0,2,0
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,135,24006,36183,5316,67,18,12,9,3,3,5,4,1,2,1,1,3,1,1,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,2,482,4212,2137,1584,1252,916,685,500,355,232,185,144,106,76,75,53,46,40,32,30,24,19,19,16,19,15,14,12,12,7,9,9,12,8,8,4,11,3,4,6,6,5,1,2,7,3,2,6,3,3,4,2,5,5,1,2,5,2,4,2,1,3,1,1,1,0,3,1,3,2,2,0,1,1,0,0,1,1,1,1,0,0,0,0,3,0,3,1,0,2,1,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,20,7331,10960,5786,3577,2384,1600,1111,864,638,512,457,366,293,290,234,191,163,139,111,126,87,91,65,65,60,56,51,35,30,43,30,32,34,22,15,24,24,16,15,16,21,23,18,15,13,8,17,20,12,12,11,8,8,4,7,6,5,12,3,2,4,7,8,6,4,7,3,5,4,5,5,2,4,1,4,3,1,3,2,3,3,2,1,3,0,1,2,2,2,1,1,3,1
Osmanabad,27,525,0,0,0,0,0,0,0,169,8788,11724,4272,2128,1233,822,558,397,287,236,170,156,126,86,77,86,64,53,38,35,31,30,29,38,20,17,21,21,14,17,18,24,13,10,13,4,8,11,12,8,7,6,4,7,10,3,5,4,6,3,4,5,1,3,4,3,5,2,7,6,1,2,3,1,2,2,2,4,6,3,5,2,2,0,2,1,0,0,2,0,0,1,2,1,3,0,1,1,0,1,0,3,0
Udhampur,1,19,0,0,0,0,0,0,0,0,0,546,3120,1649,1066,801,597,496,411,358,316,273,273,216,179,145,99,85,72,58,64,41,32,31,28,29,27,13,21,20,15,14,16,9,7,8,10,12,2,12,8,5,9,4,7,4,5,4,4,1,5,7,2,5,5,2,6,3,3,3,6,2,1,3,2,5,1,4,4,2,2,4,4,1,5,3,0,1,0,1,2,4,2,1,0,1,5,4,3,3,1,3,2
Chandrapur,27,509,0,0,0,0,0,0,0,82,14067,14312,6237,3548,2325,1548,1025,769,580,446,338,252,211,196,143,125,111,118,118,85,80,70,58,46,60,47,40,43,35,41,43,24,30,42,33,27,29,24,24,29,26,23,19,22,19,13,20,19,10,22,14,14,12,12,8,12,18,13,6,12,12,17,10,4,8,4,11,8,13,10,11,5,4,12,12,9,8,8,9,6,9,7,4,10,4,1,3,8,9,9,8,9,3
Mandya,29,573,0,0,0,0,0,0,0,1,190,2239,4287,3795,2584,1719,1179,868,587,480,346,261,222,156,127,119,98,76,77,65,68,48,46,39,39,34,28,23,22,23,10,14,19,15,7,8,14,13,9,5,8,10,6,4,12,8,7,16,9,6,9,6,6,12,3,10,7,11,3,5,1,5,3,8,3,1,5,3,3,3,4,4,5,4,2,4,2,4,5,1,3,3,0,5,2,2,2,3,0,2,3,2,1
South Garo Hills,17,295,0,0,0,0,0,0,0,3,1471,4358,1152,506,273,144,117,75,73,44,40,29,23,22,21,12,15,10,8,9,8,7,7,6,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,3,184,130,114,173,284,292,266,226,231,217,182,124,130,120,122,116,105,97,64,68,67,67,56,51,46,46,46,42,35,32,27,29,32,25,26,23,19,14,22,25,16,24,14,12,18,17,19,13,16,15,19,12,16,7,11,16,9,18,6,10,9,14,14,17,10,7,4,11,11,10,9,7,9,12,13,5,10,10,7,4,2,5,6,5,7,5,4,6,7,5
Lunglei,15,286,0,0,2,11,10,20,93,633,12089,4571,717,235,67,53,28,21,21,17,9,12,11,8,5,5,5,2,1,1,1,1,1,3,3,3,0,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,53,8353,7252,2465,1205,716,469,327,218,177,147,119,95,67,62,42,49,39,24,32,23,25,16,13,14,14,9,12,10,15,14,9,13,5,6,8,5,6,2,2,5,2,4,5,3,2,4,2,1,6,1,1,0,1,2,0,0,2,0,2,1,0,1,3,1,2,0,2,1,2,0,0,2,1,0,0,1,1,3,0,0,1,2,3,1,1,1,0,2,0,0,1,0,0
Chandel,14,280,0,0,0,0,1,1,2,72,11143,2504,150,69,22,16,7,5,7,4,2,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,67,2479,2362,125,49,40,19,13,2,5,10,2,2,0,2,1,3,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,33,457,781,883,730,623,437,391,279,231,181,158,112,114,95,80,65,56,37,35,37,33,24,20,22,15,15,17,19,15,21,9,13,10,8,7,8,8,15,8,5,10,4,9,11,3,3,7,1,6,7,6,4,5,5,5,1,6,8,5,6,4,5,4,0,3,3,2,2,3,2,5,0,6,4,3,3,6,5,1,3,4,3,3,5,3,6,9,1,2,2,0
Hamirpur,9,168,0,0,0,0,0,0,0,0,1536,8054,3575,1840,957,584,387,247,220,190,158,143,109,75,63,79,74,50,46,47,36,36,33,21,23,23,16,22,17,10,12,10,14,10,9,10,6,6,6,12,9,8,6,11,4,6,6,7,1,6,5,7,2,3,2,3,2,2,1,2,2,3,3,4,3,3,2,1,1,4,1,4,0,5,0,3,1,3,1,1,3,1,2,3,1,0,1,1,2,0,0,1,1
Warangal,28,540,0,0,0,0,0,0,0,519,12783,14092,9210,4548,2720,1848,1337,1030,814,665,547,479,342,318,287,246,202,151,152,116,120,114,101,87,94,68,63,58,59,46,51,38,38,22,38,33,17,25,29,20,23,11,7,17,12,10,10,19,11,5,13,9,12,13,10,17,12,10,6,10,3,8,11,4,5,11,3,5,7,2,5,5,5,4,2,4,5,5,2,5,2,4,4,3,4,7,4,8,3,3,3,3,6
Kandhamal,21,390,0,0,0,0,0,0,0,637,24307,6709,1436,578,262,158,86,49,32,28,21,16,12,9,4,6,3,4,9,7,5,3,3,5,5,3,1,1,1,4,3,0,0,0,1,2,1,1,2,1,2,0,0,1,1,2,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,62,340,334,591,724,656,550,472,374,334,353,274,254,215,210,166,160,154,139,127,93,105,82,72,65,70,54,50,51,38,48,33,35,23,24,25,34,25,36,21,11,23,18,16,14,13,9,14,15,10,8,9,13,6,8,7,12,12,4,9,7,5,7,7,4,7,3,4,2,3,5,4,7,2,7,5,4,4,1,3,2,2,4,1,4,6,2,4,2,6,3,6
Singrauli,23,463,0,0,0,0,0,0,0,0,5793,8453,2700,1795,1232,934,650,493,420,306,260,174,153,151,109,91,74,44,58,45,50,53,37,34,28,28,36,27,25,22,15,13,23,23,22,21,16,18,15,15,14,12,22,19,11,15,13,15,14,12,11,14,12,11,9,10,9,7,13,5,14,12,6,15,10,5,7,7,10,9,8,8,7,4,11,5,7,6,8,7,9,6,4,7,8,7,4,2,3,3,4,4,5
Khordha,21,386,0,0,0,0,0,0,0,0,566,1415,1502,1155,855,685,589,470,401,399,309,304,227,218,178,164,128,110,120,103,81,70,79,78,66,58,51,55,44,31,45,45,46,38,27,35,26,21,22,16,24,17,16,27,19,9,19,23,16,15,11,11,14,8,15,10,12,8,7,11,12,9,9,8,2,8,4,11,4,9,6,4,5,6,2,4,7,12,6,2,7,4,1,1,1,3,1,4,2,3,2,6,5
Kangra,2,24,0,0,0,0,0,0,0,0,15,5207,10170,4807,2485,1373,794,458,352,234,170,144,91,80,71,53,44,51,39,26,27,26,24,23,23,15,15,16,10,12,9,14,8,10,7,11,6,8,8,9,11,6,3,9,4,2,5,4,4,4,5,4,3,3,4,3,3,2,4,2,2,2,1,2,2,1,1,5,1,2,6,1,2,2,2,0,2,0,2,0,5,1,1,1,1,0,2,0,0,2,0,3,0
Katni,23,450,0,0,0,0,0,0,0,2,3126,5681,3797,2645,1816,1185,780,546,379,347,255,199,156,136,106,81,72,73,50,47,39,46,40,22,28,24,16,19,20,20,18,12,10,9,13,6,4,15,10,10,3,10,8,4,8,9,10,7,5,6,12,5,5,10,6,3,5,6,2,5,5,1,5,1,5,4,5,4,1,1,4,2,5,3,5,5,5,1,1,6,3,2,2,2,4,1,3,2,0,2,3,2,3
Barwani,23,441,0,0,0,0,0,0,0,113,8429,7474,3121,1496,816,490,316,230,174,131,97,72,64,50,35,31,37,32,22,18,14,14,16,12,22,8,10,7,14,5,6,8,5,7,5,6,6,4,6,3,3,2,4,2,2,3,6,4,1,1,5,1,3,0,1,4,2,2,1,0,1,2,0,2,0,1,0,0,1,2,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,2
Kasaragod,32,588,0,0,0,0,0,0,0,55,3114,2628,977,508,250,149,101,72,49,29,26,22,15,20,8,11,7,4,2,2,3,5,2,1,3,2,3,2,2,1,4,4,0,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,11,551,1498,1856,1592,1166,820,615,414,329,238,183,146,109,109,84,78,39,54,46,43,27,18,19,15,18,17,17,12,11,8,10,9,4,3,5,9,2,6,6,2,1,7,7,5,4,3,4,2,3,1,7,4,2,5,5,1,5,3,6,0,1,2,2,4,4,2,1,5,2,0,3,2,1,1,0,4,4,1,5,3,0,0,2,1,1,3,1,0,2,2,0,2
Narsimhapur,23,452,0,0,0,0,0,0,0,48,4105,3504,3033,2359,1917,1480,1063,877,653,481,389,338,266,226,197,157,108,107,81,78,81,77,39,54,44,31,38,36,25,18,25,24,15,18,19,18,15,17,18,16,8,16,16,12,6,14,10,8,11,6,9,6,6,8,4,11,4,9,6,9,4,2,4,1,3,3,3,3,4,4,3,5,1,2,3,3,7,4,3,3,3,2,3,1,4,3,2,2,5,3,2,2,0
Durg,22,409,0,0,0,0,0,0,0,11,2903,5171,5622,4618,3018,2175,1701,1346,1155,878,810,717,582,531,452,447,327,321,296,277,254,224,198,168,135,160,150,115,110,109,89,94,79,76,66,68,48,54,58,41,52,39,40,29,29,32,23,27,23,14,21,25,19,16,16,15,14,25,18,10,14,23,9,11,16,14,9,8,4,9,10,12,8,6,9,13,10,10,9,7,10,4,6,12,7,4,10,4,5,6,6,7,4
Chirang,18,320,0,0,0,0,0,0,0,0,581,2652,812,708,731,532,372,261,189,137,119,87,75,51,46,34,29,20,20,17,19,21,7,10,18,10,19,12,5,6,6,8,7,5,12,5,4,9,5,5,5,5,7,4,2,2,2,3,4,1,4,4,1,2,1,4,0,3,3,3,2,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,1,0,0,1,1,1,0,0,0,1,0
