,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Neemuch,23,432,0,0,0,0,0,0,0,0,0,234,5211,5384,2797,1497,872,505,344,282,203,158,118,86,80,70,46,47,43,37,22,24,19,23,16,10,17,16,13,5,7,7,9,7,8,9,11,3,7,2,1,3,3,2,4,4,1,0,2,3,2,2,6,2,3,3,1,1,0,1,1,0,3,4,2,1,2,1,0,0,0,0,0,0,0,2,2,4,1,0,0,0,2,2,0,0,0,1,2,1,1,3,0
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,11,195,304,363,382,366,338,285,284,215,188,143,136,140,101,100,96,81,76,68,81,64,58,45,50,53,48,39,39,38,39,28,26,24,36,32,31,30,30,28,21,21,30,19,23,17,21,17,15,14,10,14,12,17,12,16,17,21,5,10,9,7,13,5,7,6,13,5,8,6,6,4,22,8,5,5,8,9,3,7,7,5,5,6,3,5,3,7,6
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,14,1119,7563,8005,5134,2918,1791,1217,960,710,531,485,388,314,288,218,178,141,130,105,114,89,81,86,68,54,53,29,43,43,30,32,30,44,25,21,22,24,18,24,18,13,9,10,8,17,14,6,16,4,12,13,4,9,14,5,6,10,7,3,7,6,6,7,3,2,4,1,4,5,2,5,3,2,4,4,3,2,3,0,1,3,4,3,2,1,2,3,4,3,2,0
Salem,33,608,0,0,0,0,0,0,0,0,0,0,5,716,2566,2135,1693,1672,1643,1609,1493,1177,983,797,664,481,403,350,277,259,212,181,158,137,112,107,106,72,77,66,67,64,51,48,49,33,43,34,38,30,26,16,16,23,23,19,21,25,19,19,22,11,13,20,15,6,18,16,16,11,9,10,10,6,2,13,11,11,9,3,7,1,7,6,3,1,6,7,9,7,4,3,4,4,5,3,3,3,6,8,3,1,3
Sehore,23,445,0,0,0,0,0,0,0,0,8,312,3819,7618,6077,3763,2079,1277,806,607,426,321,244,179,147,119,95,89,64,52,49,43,29,24,20,25,23,17,15,20,13,17,12,11,10,8,6,12,7,10,9,5,7,6,3,1,2,5,2,7,3,9,4,3,5,4,2,4,6,4,3,5,2,5,3,0,3,1,2,3,2,4,2,3,0,4,0,2,5,0,1,0,1,0,0,1,0,2,1,3,1,1,0
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,130,10070,11475,10154,6589,3454,1733,929,525,362,271,175,123,95,92,77,63,43,48,43,33,30,36,20,20,27,22,17,16,20,11,17,15,12,10,11,8,7,9,12,8,5,6,8,2,3,8,4,4,5,3,2,1,4,3,5,4,3,1,4,5,0,1,3,2,1,3,1,1,2,3,1,3,1,4,0,1,3,2,2,4,2,3,1,3,0,1,4,1,1,1,1
Aligarh,9,143,0,0,0,0,0,0,0,0,0,2,727,3725,4356,2523,1431,893,619,492,345,271,197,171,110,92,73,75,60,34,53,33,30,26,32,27,25,27,23,13,14,9,14,11,15,7,15,13,5,9,6,12,5,7,3,9,9,5,8,8,5,7,7,11,4,11,4,5,0,7,5,8,3,4,4,6,2,6,5,6,2,4,1,3,4,3,5,7,2,2,2,3,3,4,3,7,2,6,0,3,3,4,4
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,0,0,345,2945,3752,2901,2031,1418,929,687,528,371,253,201,151,124,92,73,55,66,43,41,31,22,29,19,23,12,15,14,15,11,12,10,6,7,8,15,7,6,7,3,5,4,8,4,4,5,7,1,5,4,4,1,6,1,2,1,1,3,2,1,1,1,0,0,2,2,0,2,1,0,3,2,1,1,0,2,1,2,1,0,2,3,2,2,0,1,2,2,1,1
Etah,9,201,0,0,0,0,0,0,0,0,0,0,564,3873,2626,1229,824,604,410,281,206,170,110,89,55,36,35,24,19,14,17,8,13,10,4,6,4,3,6,7,5,5,9,4,4,2,4,2,6,3,5,0,2,0,3,1,1,2,2,2,1,4,1,2,1,1,2,1,1,0,2,0,1,1,0,1,0,1,1,0,2,1,1,0,0,1,2,0,0,4,2,2,0,1,1,1,0,0,0,0,1,0,1
Solan,2,31,0,0,0,0,0,0,0,0,0,0,181,1819,2233,1406,779,438,286,240,179,132,106,102,95,73,62,58,56,48,38,36,29,25,25,25,25,20,17,23,13,22,13,13,16,16,18,10,19,15,8,7,18,12,12,10,11,8,15,8,12,9,7,9,10,8,8,6,10,3,6,8,7,5,3,5,5,5,10,5,7,6,5,8,4,7,4,4,2,7,5,4,3,4,3,3,2,2,5,2,4,2,3
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,0,27,1869,5904,3984,2078,1106,631,355,244,174,140,107,83,65,59,49,33,37,31,26,20,26,18,22,15,11,12,16,7,8,4,7,8,8,1,7,4,9,7,5,4,3,10,5,1,8,2,3,7,2,3,7,5,3,1,1,1,4,2,4,4,1,4,2,3,2,2,2,1,2,1,1,3,1,1,3,3,1,0,0,0,0,1,1,2,0,3,0,0,1,2
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,8,2401,7460,3361,797,308,139,81,52,49,26,17,19,18,9,10,11,12,8,9,6,3,7,7,8,7,1,7,2,4,0,3,3,1,2,3,3,2,1,1,2,1,0,1,1,2,1,2,2,0,1,0,2,0,1,0,0,6,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,0,0,10,949,5023,7184,4922,2990,1867,1085,713,501,350,251,203,130,148,117,92,62,60,47,39,33,39,31,22,24,17,21,21,16,8,11,15,18,15,12,8,13,7,3,7,12,9,1,3,8,4,9,7,5,3,7,2,4,4,5,5,0,6,5,0,1,1,3,3,2,3,2,2,0,3,1,1,0,2,1,2,1,4,0,0,3,4,1,0,2,2,5,2,0,1,1
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,8,1063,4160,3211,1887,1126,778,564,449,323,273,215,179,165,118,105,95,94,72,70,65,66,56,47,41,31,32,30,26,19,28,19,26,14,14,24,13,18,20,6,7,10,4,6,9,10,6,11,13,6,5,6,7,8,3,9,1,2,2,9,3,3,0,2,3,3,3,3,4,5,3,3,2,2,5,0,3,1,3,3,1,4,2,3,1,2,0,1,1,2,0,3
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,116,3052,5181,2270,1169,631,326,188,175,104,87,55,41,28,20,19,15,17,20,11,17,4,10,7,8,6,7,4,3,5,4,2,1,3,1,1,1,2,2,3,2,2,4,0,0,3,1,1,2,0,0,0,0,1,0,2,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Parbhani,27,513,0,0,0,0,0,0,0,0,0,87,3561,10110,6359,2550,1263,760,462,351,202,209,141,116,90,71,72,40,55,26,25,32,23,22,20,24,13,8,10,10,10,10,6,5,10,3,8,5,9,6,2,3,5,5,4,4,6,8,4,2,3,2,5,4,4,4,3,3,1,3,6,4,2,3,0,1,1,1,5,1,3,1,2,0,0,6,1,0,2,1,1,2,1,0,1,2,1,2,0,1,3,2,0
Baran,8,128,0,0,0,0,0,0,0,0,0,286,3935,7065,5526,3523,2166,1527,1094,838,722,505,408,310,268,212,192,166,124,119,100,89,69,67,61,53,54,41,31,31,41,25,35,31,20,19,18,14,16,13,15,14,17,11,7,10,10,9,8,9,9,8,6,7,3,5,6,4,7,8,6,7,6,3,4,3,4,5,1,5,2,3,3,2,4,3,4,5,2,4,2,5,6,1,0,3,0,3,2,2,2,0,5
Visakhapatnam,28,544,0,0,0,0,0,0,0,2,221,6536,18529,7655,3928,2099,1382,1019,785,630,516,411,352,265,257,203,179,148,122,126,120,80,80,99,77,72,78,66,69,59,64,65,56,48,54,58,52,49,44,32,44,33,38,38,36,28,26,33,30,29,12,22,26,14,20,25,18,22,24,19,17,20,26,22,15,20,18,21,13,17,13,21,15,13,7,16,6,12,15,15,9,9,14,6,7,9,5,13,8,13,4,5,12
Satna,23,429,0,0,0,0,0,0,0,0,0,116,4426,6403,4641,3566,2843,2142,1650,1265,1036,769,661,506,432,368,295,241,172,163,130,127,96,88,77,62,52,44,36,40,35,29,27,32,12,27,15,14,19,10,13,16,10,13,10,12,10,9,9,11,6,7,9,5,12,12,11,3,5,4,9,6,5,3,9,7,4,8,2,1,7,4,3,4,5,3,2,1,5,7,0,4,3,4,6,3,2,3,4,5,1,4,1
Hardoi,9,155,0,0,0,0,0,0,0,0,0,68,7834,12850,3411,1220,548,275,157,107,91,77,51,38,21,30,21,15,34,22,16,13,21,12,12,10,9,2,7,5,4,4,11,6,6,5,4,5,4,5,5,2,4,4,1,4,3,6,2,1,4,1,1,5,4,1,3,1,2,1,1,4,0,1,0,1,5,3,0,0,1,0,0,1,2,0,1,1,0,3,0,1,0,0,2,0,1,0,1,2,0,0,1
Dakshina Kannada,29,575,0,0,0,0,0,0,0,0,0,8,932,8283,4629,1265,589,401,314,203,195,170,135,111,101,90,78,76,50,73,52,43,43,42,29,34,29,28,19,28,22,21,27,22,12,17,19,11,16,8,8,14,10,12,12,22,10,16,19,20,6,5,8,9,15,9,12,15,10,12,11,13,7,12,7,6,13,17,14,8,6,9,3,2,4,11,3,5,6,3,5,5,4,5,1,6,7,7,6,5,6,2,2
Seoni,23,456,0,0,0,0,0,0,0,0,83,2750,15494,12300,3762,1563,746,395,236,143,109,78,58,33,29,26,19,16,17,10,18,6,1,9,7,9,7,2,2,2,5,4,3,5,5,1,4,2,5,3,2,2,1,2,0,1,1,1,1,0,1,1,5,0,1,0,1,2,2,2,1,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
Rohtas,10,234,0,0,0,0,0,0,0,0,2,204,2318,5573,3822,1816,1025,622,380,258,171,150,115,86,58,56,50,30,37,30,26,19,18,18,18,24,9,16,11,14,9,14,7,3,6,7,5,2,4,4,5,8,2,4,3,2,1,1,1,2,1,4,2,6,4,4,2,1,1,2,5,1,1,0,1,0,3,4,2,0,0,0,0,0,2,0,1,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0
Dewas,23,437,0,0,0,0,0,0,0,0,0,276,6037,9525,6306,2889,1572,950,579,443,260,230,171,117,100,100,85,63,46,45,32,34,29,28,24,26,15,21,14,15,9,13,10,17,15,12,7,7,9,8,6,9,4,3,8,4,2,3,2,3,4,2,2,7,3,5,3,2,2,1,3,2,2,2,7,2,2,2,2,3,3,2,2,0,2,1,0,6,0,8,1,3,1,1,0,2,0,2,2,1,4,1,2
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,748,3967,3682,2497,1519,883,615,395,303,214,154,137,103,98,80,80,77,58,40,46,38,30,31,32,16,19,33,11,19,24,27,23,15,16,12,17,9,10,8,14,14,10,8,14,11,8,9,9,10,12,12,6,8,10,11,4,6,9,7,8,4,6,9,8,6,8,12,2,5,3,5,1,1,5,1,5,1,4,2,3,2,4,6,2,7,3,2,2,0,3,2
Ramban,1,17,0,0,0,0,0,0,0,5,55,238,807,1249,778,395,287,249,226,164,122,92,74,58,61,53,37,30,27,23,16,22,20,8,15,14,13,12,9,10,9,10,7,5,5,5,5,4,5,5,1,3,3,1,5,2,5,0,4,1,5,4,2,4,4,4,1,4,0,1,2,1,2,0,2,1,0,2,2,1,1,0,1,1,1,2,0,3,1,2,2,2,0,0,1,3,0,1,1,0,0,4,2
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,24,475,902,809,616,453,369,349,287,263,204,211,189,167,127,111,91,100,77,65,55,44,51,37,44,41,35,21,19,20,15,17,28,13,14,19,13,18,11,9,10,9,9,12,13,10,5,7,7,5,3,7,7,5,6,7,5,3,2,2,9,5,3,5,5,2,2,2,0,1,1,3,0,4,3,2,2,4,2,1,4,1,0,3,4,0,1,2,1
Tamenglong,14,273,0,0,0,0,0,0,1,7,215,2724,9283,5165,721,192,83,58,30,8,26,18,19,5,9,9,5,0,3,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,66,1665,4050,2765,1705,1087,675,502,321,178,133,94,70,58,47,38,29,27,16,16,14,16,12,13,17,8,11,12,8,5,8,5,5,3,6,3,5,4,1,3,7,4,5,1,7,0,4,0,7,1,2,0,1,1,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sonitpur,18,306,0,0,0,0,0,0,0,0,7,361,5576,9144,4603,1649,740,375,233,167,132,75,66,52,24,28,32,16,11,7,9,13,7,8,4,4,5,4,2,3,8,7,2,3,0,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,6,152,667,2181,3493,3455,2691,1936,1294,932,730,524,364,258,207,155,117,102,60,67,52,41,37,41,31,21,25,18,18,13,17,21,12,8,3,9,6,4,6,7,9,7,7,3,6,8,8,3,8,10,5,6,3,0,3,8,4,2,4,3,3,2,4,0,0,3,0,4,0,2,4,1,2,2,0,1,3,0,1,1,2,3,2,1,1,1,2,1,1,2,2,2
Una,2,29,0,0,0,0,0,0,0,0,0,2,616,1987,1474,969,580,386,250,131,130,71,79,64,49,40,35,29,27,23,16,17,25,7,18,13,15,9,10,7,11,6,5,10,8,4,3,4,5,2,2,0,7,6,2,1,2,1,3,4,3,1,6,1,3,3,6,4,1,4,1,4,3,2,1,2,0,1,0,0,2,1,2,0,0,1,2,1,1,0,6,0,1,0,0,0,0,1,0,0,1,0,0
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,349,3258,2827,1349,809,486,299,208,130,99,66,63,32,33,19,15,17,9,11,8,11,5,10,9,2,5,5,3,7,2,3,3,7,5,2,4,3,3,7,2,3,3,0,2,2,1,2,2,3,1,5,1,0,1,2,0,0,3,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,3,74,430,925,1631,1872,1540,1265,866,682,531,353,304,216,185,144,131,93,84,85,54,59,41,49,41,36,30,23,38,29,22,18,17,13,19,14,14,14,15,15,17,10,13,6,16,19,11,5,2,9,12,6,7,6,8,7,9,3,1,4,5,4,4,6,4,5,3,4,10,3,9,10,2,2,6,2,5,3,2,4,3,3,1,4,2,1,0,2,3,3,4,1
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,80,3178,6032,5883,4437,3135,2217,1567,1200,882,682,533,471,378,313,255,242,172,163,135,127,116,87,86,90,74,78,49,73,43,50,37,35,41,25,37,24,25,29,28,16,17,23,26,17,15,16,13,16,11,18,10,15,11,13,9,8,13,9,10,10,10,12,11,8,4,9,5,6,4,6,3,7,4,10,5,1,3,5,4,8,4,5,3,3,6,1,5,1,9,5,3
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,0,91,916,2025,1263,713,503,397,357,316,292,245,214,190,138,127,120,94,86,78,56,57,49,49,29,30,40,38,22,28,27,20,19,17,23,20,7,23,23,26,18,17,14,19,12,18,11,18,14,12,18,16,10,13,9,10,13,15,21,15,9,11,7,8,8,10,12,9,3,13,9,18,7,7,5,10,13,8,10,6,5,5,8,7,3,10,7,8,7,3,4,6
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,36,2692,5773,2325,934,413,325,185,108,73,37,27,20,26,20,17,8,12,3,1,4,1,4,4,1,2,3,1,2,0,2,0,0,0,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,2,7,394,3650,2820,2054,1416,1269,1038,826,701,562,486,378,273,227,189,130,143,95,98,86,56,57,65,50,51,48,39,44,31,24,31,27,26,34,27,26,30,24,14,16,13,16,16,8,12,7,16,12,16,12,7,7,18,10,7,10,9,10,11,10,5,2,3,5,4,7,5,9,6,8,6,9,3,7,1,3,7,2,2,6,4,1,4,2,3,1,3,2,0,1,2,0
Udaipur,8,130,0,0,0,0,0,0,0,0,0,1023,16375,12431,7902,4415,2724,1729,1118,827,567,417,341,258,197,192,136,136,108,101,102,79,67,50,66,59,42,43,31,39,41,30,30,28,24,21,21,22,17,11,16,13,19,17,13,18,10,6,13,12,10,8,5,12,7,10,10,6,9,12,6,7,11,6,8,6,5,9,4,9,4,6,7,5,3,5,6,2,5,6,5,8,5,6,3,2,2,9,4,6,4,1,3
Raipur,22,410,0,0,0,0,0,0,0,1,138,3164,11427,8258,5824,5279,4049,2930,2136,1654,1220,941,727,562,456,414,306,296,243,232,193,151,173,138,119,109,118,116,74,69,70,63,69,56,45,38,39,43,43,47,32,30,35,40,17,23,23,31,19,35,14,30,24,22,26,20,14,18,22,20,20,11,15,19,20,17,14,21,10,13,16,8,10,10,13,6,12,11,9,6,7,16,6,12,16,8,12,5,10,10,7,12,3
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,29,2383,3701,1230,573,306,173,136,80,51,37,26,28,16,17,14,8,9,4,5,3,5,4,2,4,5,1,3,2,3,4,1,1,2,4,2,4,1,2,2,0,0,1,0,1,1,0,0,3,1,0,2,1,1,3,1,0,2,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,2,0,0
Dhalai,16,291,0,0,0,0,0,0,0,0,1,421,4176,2866,899,609,335,171,108,72,58,34,19,20,16,12,18,9,4,8,3,5,0,4,4,2,1,3,3,2,2,0,1,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,13,319,3937,11501,5886,2618,1533,905,568,386,288,200,146,95,78,58,48,32,25,16,18,26,13,16,18,12,13,15,19,10,13,7,7,8,13,8,5,7,5,4,7,10,5,5,3,3,5,3,3,10,3,1,3,8,5,2,2,5,6,3,5,4,4,2,2,2,4,3,0,2,3,1,0,0,2,2,1,1,2,1,0,2,0,0,0,1,1,2,1,1,1,2,1,1
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,1020,3463,1990,1404,890,571,385,264,183,135,85,86,48,37,31,14,23,9,6,11,6,5,4,2,5,5,6,4,2,4,1,2,3,1,3,1,0,2,2,0,0,3,2,1,1,0,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,1,57,735,1983,2207,1583,1149,752,528,402,306,248,197,195,136,124,97,84,77,63,53,55,41,40,43,33,23,25,30,24,17,12,27,13,23,12,21,13,18,16,6,9,12,11,8,11,18,11,11,8,5,15,13,3,5,10,9,9,8,12,7,9,6,6,4,5,12,6,5,7,4,2,5,4,6,4,5,4,6,6,3,2,4,1,2,4,4,4,5,4,6
Akola,27,501,0,0,0,0,0,0,0,0,0,9,1279,7481,5858,2791,1640,1017,676,473,313,284,193,143,128,115,69,72,56,36,39,41,36,23,35,22,20,16,17,20,9,11,12,9,12,10,8,13,5,5,6,8,12,4,7,2,0,3,8,6,6,7,3,3,7,0,6,4,4,4,3,6,5,2,2,3,5,1,1,1,5,3,1,5,1,1,1,2,2,2,2,2,1,1,1,7,3,2,5,2,1,2,2
Samastipur,10,221,0,0,0,0,0,0,0,0,0,3,1488,5087,3120,1611,704,310,184,85,50,36,25,27,32,16,9,11,21,5,9,6,5,4,5,5,5,6,3,5,3,1,5,3,2,1,2,1,0,0,1,2,0,0,1,0,3,1,2,0,5,0,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Mysore,29,577,0,0,0,0,0,0,0,0,0,0,179,2438,3765,5002,3947,2614,1776,1129,802,556,460,347,345,228,212,142,132,117,74,94,75,55,76,46,50,47,41,32,40,31,41,28,19,33,28,20,22,11,10,21,16,16,15,15,15,16,13,16,9,6,9,10,5,5,9,9,6,12,15,8,10,3,8,8,12,5,7,3,6,4,5,3,8,8,5,3,6,9,3,4,5,2,4,5,6,2,6,6,5,0,5
Shupiyan,1,13,0,0,0,0,0,0,6,71,166,376,432,333,280,191,167,131,112,49,53,44,34,28,21,14,13,9,7,6,0,7,11,9,3,1,1,5,1,2,2,2,0,0,0,1,0,2,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,3,0,0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,188,730,2789,4072,3391,2473,1799,1350,1011,823,660,518,414,358,283,245,192,140,142,103,108,89,86,68,51,49,42,30,42,36,26,27,31,18,22,16,12,14,12,12,7,9,15,9,6,10,13,8,8,2,2,8,7,4,3,7,5,5,7,6,5,5,6,4,2,8,2,5,2,1,1,8,5,4,1,0,5,0,1,4,5,4,4,0,2,3,3,3,2,1,6
Thrissur,32,594,0,0,0,0,0,0,0,0,0,19,500,2418,2009,1515,1418,1073,713,516,310,256,165,165,104,77,59,50,64,47,28,36,32,23,13,24,18,14,20,11,12,6,7,10,10,7,9,6,2,4,1,1,5,6,1,7,4,3,5,1,2,0,2,0,2,7,1,4,3,2,2,2,0,1,1,2,1,2,0,0,2,2,0,0,0,1,3,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,8,5,5,6,5,4,2,2,3,3,6,0,3,4,5,3,3,2,1,2,7,2,6,3,1,2,0,2,3,0,2,4,0,2,2,1,1,3,3,2,0,2,1,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0
Saiha,15,288,0,0,0,0,0,0,0,0,9,755,5505,2135,119,25,9,1,6,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,0,0,0,0,0,0,0,2,168,3821,8960,1993,288,105,42,33,14,9,7,1,2,2,1,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,2,23,0,0,0,0,0,0,0,1,44,3102,15144,8190,2107,703,326,191,97,76,55,43,36,37,21,16,15,9,11,14,11,13,19,7,6,10,9,5,12,5,9,7,3,6,5,3,3,2,2,2,2,3,2,3,2,7,1,3,9,1,3,1,3,1,3,0,0,6,1,0,0,1,0,1,1,0,1,4,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,4,1144,5766,4759,2340,1041,499,286,168,95,83,58,41,26,26,35,17,20,10,12,8,17,6,9,7,3,7,8,5,3,7,3,5,4,2,2,3,3,2,4,3,4,4,0,3,2,3,5,2,3,2,0,1,2,6,5,0,2,1,1,1,2,1,1,2,1,2,1,1,0,3,0,0,0,1,0,2,1,1,1,2,1,1,0,0,0,0,0,1,2,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,33,827,2954,2674,1468,842,549,349,299,189,181,211,145,148,116,117,89,84,59,66,64,51,56,35,38,27,34,23,23,18,15,24,23,15,11,10,11,17,10,8,4,8,12,5,10,10,6,7,8,4,7,5,1,6,3,5,4,3,4,9,2,1,3,4,1,2,3,1,1,1,1,2,3,1,2,2,1,0,3,0,1,1,0,1,0,0,1,1,2,0,2
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,555,1536,1770,1682,1197,950,638,515,397,294,236,221,150,117,119,106,92,65,56,58,39,54,48,42,28,29,36,26,26,22,26,27,14,21,15,16,17,13,12,13,17,4,16,10,10,9,9,16,11,7,13,10,8,11,5,9,7,6,10,12,5,4,6,11,10,10,8,10,5,9,9,8,7,4,5,5,8,11,6,7,7,8,7,7,7,8,3,10,5,5,8
Gadag,29,561,0,0,0,0,0,0,0,0,1,147,3824,8292,3131,1208,684,461,302,224,157,106,74,88,57,47,45,34,24,34,34,31,12,23,16,15,17,9,16,4,12,5,5,12,5,6,6,5,6,2,7,5,5,4,3,3,1,4,2,7,2,2,5,3,2,3,0,3,1,4,2,4,2,3,1,2,1,3,0,2,0,1,2,1,1,1,3,1,2,1,3,0,1,2,2,0,0,0,1,2,0,2,1
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,210,2124,4108,3590,2640,1767,1092,765,436,294,207,122,84,78,55,47,45,25,21,18,15,14,9,10,12,8,3,7,7,5,6,9,10,4,3,4,5,5,3,3,4,2,6,4,3,2,1,2,4,3,0,3,2,0,0,0,0,3,0,2,0,0,3,2,1,4,3,2,5,1,1,2,0,2,1,1,0,0,0,2,0,2,1,1,2,3,1,0,0,0,2
Bhind,23,420,0,0,0,0,0,0,0,0,0,41,1882,6051,4256,2259,1413,968,651,483,321,272,202,177,126,86,88,88,53,48,51,32,35,27,30,23,19,26,19,11,17,8,7,5,9,6,1,13,5,10,12,7,2,3,5,7,4,3,3,5,2,7,3,0,3,4,2,1,0,3,3,5,3,4,2,3,2,0,3,1,1,3,4,7,3,3,1,2,3,1,1,1,0,4,3,0,3,4,2,2,1,0,2
Solapur,27,526,0,0,0,0,0,0,0,0,0,13,672,7573,12453,8947,6843,5503,4304,3200,2358,1903,1475,1206,862,732,620,513,432,321,281,263,188,176,145,122,113,108,91,76,69,65,51,59,61,29,34,44,35,35,29,34,31,15,22,21,15,15,19,29,19,21,19,16,16,15,16,16,12,17,20,15,12,16,12,11,7,15,11,7,3,11,5,10,8,4,10,7,9,11,4,8,5,4,8,7,6,9,6,8,3,5,4
