,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,1006,5817,2867,2079,1513,1083,773,490,424,390,267,208,183,126,134,89,85,84,63,49,60,46,47,33,25,30,19,22,24,15,16,13,15,13,11,11,18,9,12,8,8,5,5,2,10,1,6,6,3,5,1,5,2,4,7,6,1,2,3,5,3,3,3,4,2,4,4,1,1,1,2,1,0,1,1,1,1,0,2,2,0,3,1,0,2,3,0,1,0,2,0
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,202,337,423,384,352,314,262,225,166,170,142,116,122,103,90,79,66,65,64,61,43,54,56,51,42,42,41,39,46,34,41,47,29,40,24,34,33,18,25,20,15,19,21,15,19,17,21,22,12,16,15,17,22,14,10,13,15,4,8,6,16,9,13,10,11,9,11,14,5,7,6,7,9,11,14,9,10,6,6,9,9,8,8,4,6,6
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,29,3074,9251,6329,3663,2279,1550,1158,856,719,580,490,372,298,295,255,204,191,168,149,111,118,99,81,76,79,69,58,50,60,46,34,26,35,32,27,28,26,27,25,19,11,28,17,14,13,9,12,17,13,19,11,8,9,10,10,10,7,8,8,12,5,5,5,8,6,3,5,0,3,4,1,4,4,2,8,5,2,3,2,3,3,5,2,3,4,2,3,4,3,5,4
Salem,33,608,0,0,0,0,0,0,0,0,0,57,1377,2151,1446,1303,1185,1084,1096,1063,1030,947,862,740,678,613,559,488,392,334,306,245,250,199,199,185,164,142,142,99,90,107,83,73,82,55,68,61,57,47,65,42,41,47,33,38,34,25,35,28,28,32,21,13,23,24,22,13,20,18,11,19,14,16,15,13,16,12,10,15,9,13,7,19,14,10,11,5,8,10,7,6,11,7,7,8,9,12,7,9,5,8,5
Sehore,23,445,0,0,0,0,0,0,0,0,0,27,1725,6635,6455,4713,2593,1557,970,685,530,422,350,261,185,180,151,123,102,88,82,71,64,53,49,41,38,38,31,24,19,23,18,14,14,18,13,13,6,10,9,12,7,14,11,6,2,6,5,9,3,11,6,4,8,7,6,2,5,3,2,3,3,5,1,2,2,2,3,2,1,0,1,3,1,3,3,4,0,3,0,2,3,1,1,3,4,2,1,4,1,2,1
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,1,4407,10863,6118,5380,4921,4001,2892,2074,1495,1097,727,563,371,303,264,189,149,162,99,73,79,69,45,41,36,39,23,26,22,22,20,19,17,15,12,6,23,7,16,11,12,9,4,6,7,6,3,13,6,7,4,8,7,5,7,6,10,8,3,3,6,6,4,3,5,1,3,0,5,2,1,3,5,1,1,2,2,2,3,3,2,1,3,1,2,2,2,1,2,1,1
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,18,505,1273,870,1138,1421,1462,1301,1175,1025,800,693,610,524,435,391,297,308,269,212,177,169,137,127,127,96,95,81,70,57,62,42,48,50,31,29,29,26,34,24,18,28,18,25,27,16,21,13,17,16,21,11,10,13,6,12,12,12,4,5,6,5,9,6,4,6,7,12,5,5,4,12,1,10,2,1,8,8,5,7,3,4,2,3,5,4,3,3,2,1,3
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,4,615,2990,2656,2194,1700,1310,928,786,666,522,450,337,287,253,190,170,143,139,99,94,67,71,57,38,49,37,26,32,44,21,28,19,23,21,10,15,16,13,14,10,8,12,9,8,5,6,10,6,9,9,2,2,5,3,6,3,5,4,2,2,1,7,3,4,5,5,2,2,6,4,4,0,1,2,2,1,1,2,3,1,3,1,1,2,4,1,3,1,1,1,2
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,135,1469,1884,1601,1279,958,792,559,464,350,281,235,178,156,122,101,75,83,67,46,53,44,42,33,27,21,17,18,14,15,15,8,12,13,8,9,8,5,8,2,7,10,5,6,6,2,5,5,2,0,3,1,1,0,6,2,2,2,0,1,1,0,2,2,3,1,1,3,4,1,3,1,1,0,2,1,0,0,2,1,1,2,2,0,0,3,0,0,1,1
Solan,2,31,0,0,0,0,0,0,0,0,0,0,3,540,2438,1865,1029,599,362,258,190,158,143,115,92,77,82,72,57,58,42,46,30,26,33,34,26,21,23,18,24,14,23,18,14,12,13,17,13,18,14,13,8,7,9,12,14,6,14,10,7,7,15,11,6,8,2,10,16,9,3,7,14,14,8,4,6,10,10,6,9,7,2,4,7,1,2,4,9,2,6,4,6,3,8,5,2,8,2,3,7,3,4
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,3,863,4471,4254,2564,1508,957,611,394,280,213,169,117,82,109,79,70,37,45,31,41,28,24,27,21,21,21,15,13,15,9,12,12,12,11,9,11,7,7,6,10,3,7,2,6,4,1,4,4,6,2,1,5,4,5,3,3,4,5,6,4,3,2,3,6,4,4,2,4,1,5,0,2,1,2,2,6,1,0,3,1,2,2,1,3,3,3,0,0,2,0,5
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,63,5296,5139,1828,1006,540,321,171,109,86,62,44,30,23,18,23,10,16,11,10,8,7,5,7,3,4,4,1,1,6,4,1,4,1,2,5,1,0,2,2,0,1,0,3,1,2,1,0,4,1,1,0,2,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,0,0,16,1486,4712,5027,3870,2904,2068,1477,1128,774,671,494,396,320,242,195,153,143,94,105,82,73,52,72,37,49,31,29,37,25,26,17,19,22,16,17,8,23,16,11,12,11,10,12,17,8,3,4,6,6,9,1,3,10,8,6,4,5,1,2,5,4,9,2,2,4,2,2,2,2,4,7,5,2,2,4,1,5,2,1,3,2,1,0,3,3,4,2,2,0,3,1
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,7,982,4008,2892,1543,1019,739,586,406,370,298,218,231,206,187,150,128,126,102,105,77,79,62,64,59,59,59,45,47,49,40,42,42,32,37,25,27,21,21,27,18,19,22,15,12,15,15,13,12,10,16,12,8,15,8,11,11,10,13,7,9,5,4,4,6,9,5,12,7,9,5,6,9,9,3,6,5,6,4,1,5,4,7,3,5,6,5,3,3,4,5,3
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,165,3223,4583,2122,1068,608,430,300,200,147,127,96,103,59,56,43,31,30,21,20,10,13,13,12,7,11,5,7,6,6,5,8,5,5,1,6,2,7,8,2,4,1,2,0,2,1,2,1,2,1,5,0,1,1,2,3,2,3,0,2,1,2,1,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,1,0,3,2,0,1,0,1,1,0,0,0
Parbhani,27,513,0,0,0,0,0,0,0,0,0,8,1013,7080,7542,4092,2156,1208,828,552,365,308,215,172,150,132,130,92,69,63,55,69,45,47,39,30,30,28,27,13,15,20,10,18,6,11,14,12,11,8,8,4,7,11,15,6,5,6,8,7,6,4,1,2,5,2,5,7,3,3,3,1,2,6,7,2,4,2,1,0,0,1,3,3,2,3,1,1,2,2,1,0,2,2,2,1,3,0,3,2,1,1,1
Baran,8,128,0,0,0,0,0,0,0,0,0,5,1421,6275,5061,4525,2833,1852,1337,1003,760,609,506,452,338,312,278,246,203,204,151,150,129,118,100,86,80,66,69,64,48,55,46,44,41,34,32,43,26,28,18,21,18,16,15,14,13,15,19,16,8,8,15,7,12,8,8,9,5,4,5,4,7,7,10,8,2,7,5,9,4,1,2,4,6,9,5,5,3,1,6,3,2,6,5,1,5,3,2,3,2,4,2
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,4,3393,16562,8064,4969,2999,1977,1387,1051,837,671,546,407,366,321,283,229,212,178,189,160,144,134,125,91,94,96,99,82,74,63,77,69,61,50,58,58,55,56,47,42,42,40,42,24,25,32,27,32,27,28,27,22,23,33,28,31,25,28,16,21,16,9,19,18,19,12,6,22,15,16,23,13,11,16,13,15,13,15,21,9,15,9,6,10,17,9,10,8,12,9,14,8
Satna,23,429,0,0,0,0,0,0,0,0,0,226,4162,6500,4844,3679,2691,2023,1488,1139,931,718,619,464,403,367,281,257,223,179,160,158,109,107,95,79,81,61,58,50,41,52,43,37,24,28,31,33,20,30,18,17,16,16,23,15,13,16,17,12,11,10,8,8,12,3,3,8,8,5,6,8,6,2,5,6,8,3,6,6,4,7,4,2,7,0,5,2,5,3,6,8,4,7,5,5,5,1,5,3,2,5,2
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,144,3286,7837,5709,3229,1928,1202,810,595,444,320,234,193,169,111,105,72,58,72,44,42,28,26,27,22,18,17,25,18,12,17,7,14,12,12,8,4,6,9,7,8,11,8,6,5,4,6,3,9,2,3,7,2,3,6,0,2,5,5,4,2,4,4,3,0,4,1,4,3,1,1,3,1,3,2,2,1,4,2,6,0,0,2,2,3,4,4,2,4,1,0
Dakshina Kannada,29,575,0,0,0,0,0,0,0,0,0,281,7076,5237,1779,832,549,379,252,247,232,196,122,127,71,88,74,57,47,42,40,40,37,39,29,25,21,23,27,27,25,19,21,21,15,15,12,22,23,14,15,12,16,14,11,11,14,20,10,12,11,19,8,9,11,12,7,18,10,10,8,10,11,13,6,3,6,5,6,5,4,6,9,5,2,1,5,5,5,6,3,7,7,2,9,8,3,8,5,6,3,3,6
Seoni,23,456,0,0,0,0,0,0,0,0,1,274,8725,13661,6471,3261,1877,1145,708,442,311,235,171,109,93,63,50,50,43,29,24,18,23,17,19,8,7,15,11,9,3,8,3,4,3,4,5,7,5,3,1,3,4,3,5,1,4,2,2,1,1,2,3,2,1,2,1,2,0,0,0,3,1,1,1,1,0,2,1,2,0,0,4,1,1,0,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1
Rohtas,10,234,0,0,0,0,0,0,0,0,0,41,2536,3499,3181,2063,1281,929,661,501,376,283,254,205,173,146,96,93,63,52,55,54,47,29,42,26,22,26,24,17,15,24,10,12,4,9,12,9,6,13,8,7,7,6,6,8,6,6,9,7,4,5,9,4,9,2,0,4,5,3,3,3,5,3,5,3,3,4,2,2,4,4,2,2,2,1,1,0,2,1,1,1,1,0,3,0,3,3,4,2,1,0,3
Dewas,23,437,0,0,0,0,0,0,0,0,0,15,3248,6677,6817,4601,2584,1498,984,649,520,372,309,263,211,170,134,132,90,83,75,72,57,54,50,44,40,30,31,33,28,28,20,21,17,12,20,16,7,6,10,15,7,8,13,8,13,5,7,3,7,7,6,1,6,2,3,3,8,3,1,3,3,4,4,5,2,5,1,3,6,3,0,1,4,3,2,3,1,5,3,3,4,2,2,5,4,2,1,2,1,2,1
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,21,545,1036,1278,1530,1531,1406,1186,969,864,744,541,494,416,376,359,264,254,204,173,179,140,142,119,102,91,70,90,83,68,60,44,51,45,40,37,29,35,38,31,27,27,23,18,22,18,29,15,13,18,20,13,16,19,11,9,14,9,10,6,12,11,9,9,8,5,7,5,6,12,5,7,4,6,4,13,12,6,1,9,7,1,7,4,7,5,8,5,7,8
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,54,955,1944,966,466,284,175,107,67,37,34,32,23,20,20,14,10,18,6,10,5,6,6,4,6,4,2,2,2,3,2,1,1,4,0,1,2,2,2,2,0,2,0,1,2,1,2,2,1,2,1,0,0,1,5,2,2,0,1,0,0,0,0,1,2,1,0,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,343,549,642,506,419,346,295,283,259,198,184,213,171,130,140,128,106,100,90,92,87,82,68,65,55,56,38,51,30,33,46,30,46,37,28,33,23,29,33,15,22,14,13,19,15,17,17,12,18,8,13,11,10,7,16,9,8,9,10,2,4,6,4,10,8,7,4,3,4,7,4,4,1,3,11,5,3,3,9,7,3,4,7,2,2,2
Tamenglong,14,273,0,0,0,0,0,0,0,0,0,2561,13006,1309,516,291,180,117,114,88,59,47,39,28,26,18,22,16,21,14,11,10,8,5,3,5,5,12,4,3,5,1,1,5,0,4,6,2,0,2,2,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,49,2613,2500,1457,1085,915,747,647,579,457,401,351,243,197,173,155,148,124,83,86,54,60,52,54,43,44,25,32,16,18,20,23,12,16,14,20,15,17,14,9,7,11,7,9,8,13,10,7,14,4,6,1,4,3,2,8,1,3,2,4,3,4,2,2,1,5,0,2,3,1,0,3,5,1,1,0,0,3,1,0,4,1,1,1,0,2,0,0,0,1,0,1
Sonitpur,18,306,0,0,0,0,0,0,0,0,1,124,6222,4880,3958,2995,1739,1028,588,389,300,179,148,101,102,75,60,53,46,46,41,26,32,28,16,16,18,21,15,10,2,6,18,6,7,3,7,7,1,4,3,10,5,3,2,3,2,1,2,3,3,4,2,0,2,2,3,1,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,2,188,1211,2348,2443,2249,1818,1530,1290,1046,817,684,571,465,408,335,312,225,194,174,160,144,109,101,88,82,70,57,46,60,38,31,27,42,26,33,23,20,29,10,21,17,13,14,18,23,17,10,11,15,16,9,10,3,14,7,10,2,3,6,3,6,3,5,7,3,4,3,5,1,2,1,1,4,5,3,3,2,1,7,2,2,3,2,2,5,2,2,2,2,1
Una,2,29,0,0,0,0,0,0,0,0,0,0,3,650,1804,1189,821,609,441,297,261,188,117,113,91,69,46,44,35,28,28,34,31,24,22,28,11,22,13,8,11,12,13,15,5,8,11,13,12,2,9,2,4,4,4,4,2,3,3,2,2,4,4,3,5,2,1,4,2,3,1,1,0,2,0,2,1,3,1,1,1,2,0,1,0,0,1,1,1,2,1,4,2,0,2,1,1,1,0,1,0,2,0
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,1,311,2034,2331,1351,909,619,522,382,298,242,203,177,121,85,89,75,55,33,41,33,30,25,16,19,17,10,10,2,11,6,2,4,4,3,5,1,5,0,3,5,1,1,5,3,4,1,5,3,3,4,4,0,1,1,2,2,2,2,1,2,1,1,2,1,1,2,3,3,1,1,5,0,1,0,1,2,2,0,3,1,2,2,1,0,2,2,1,2,1,0,1
Jajapur,21,382,0,0,0,0,0,0,0,0,0,5,134,296,629,731,856,814,775,742,675,654,580,557,492,435,399,328,309,231,229,184,183,155,130,108,100,102,82,78,88,74,70,61,62,42,39,37,40,35,41,35,30,20,24,20,21,30,17,18,15,8,14,12,8,10,14,14,8,8,11,8,7,8,11,6,6,4,6,0,10,5,7,9,6,5,5,1,8,4,2,5,2,5,5,4,2,5,3,3,4,2,3
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,671,5654,5379,4749,3424,2555,1809,1429,1088,846,661,608,502,401,392,324,276,247,192,180,177,148,146,122,78,99,86,74,79,66,72,55,56,36,49,50,47,25,32,44,22,26,34,22,24,24,14,26,21,15,19,13,10,15,20,20,14,11,12,8,12,6,14,14,10,5,13,10,11,13,5,8,4,8,6,9,5,6,9,5,6,7,7,3,4,2,3,4,8,3,5
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,44,708,846,1115,908,747,608,507,359,321,268,223,229,195,190,184,152,136,98,92,87,87,77,70,48,56,51,45,39,26,38,40,38,23,22,20,27,19,32,24,16,18,18,14,16,15,15,16,10,12,15,9,19,12,15,13,12,11,16,8,13,15,11,14,10,10,8,14,8,11,9,13,13,15,11,10,15,7,9,3,7,13,7,10,9,6,9,8,12,8,8,9
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,76,4519,4132,1600,801,507,306,229,175,142,118,91,74,46,41,32,32,21,17,16,5,9,12,13,9,3,7,5,1,3,3,3,2,2,1,1,1,2,0,1,1,1,1,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,175,2803,4683,2656,1634,1264,909,727,596,495,369,293,236,161,168,119,105,91,64,54,44,37,25,25,22,13,17,13,10,5,9,7,3,3,6,4,2,1,4,2,2,2,4,1,1,3,1,3,2,2,2,2,3,3,2,2,4,1,2,3,3,3,2,2,1,1,6,2,1,2,1,0,1,1,3,1,1,2,2,1,2,2,2,0,3,0,0,2,1,2,0
Udaipur,8,130,0,0,0,0,0,0,0,0,0,28,10844,13827,8024,5243,3327,2244,1682,1195,897,693,548,442,344,308,262,195,186,157,136,106,111,91,83,75,70,53,54,49,46,37,43,29,32,41,31,29,23,31,19,17,27,16,21,13,19,11,18,11,17,12,12,10,15,12,6,11,7,8,9,9,5,13,11,7,10,5,11,8,10,7,11,6,9,8,7,6,6,9,8,5,7,6,6,4,6,4,7,3,10,8,5
Raipur,22,410,0,0,0,0,0,0,0,0,0,1440,14797,5817,4044,4241,3389,2507,2032,1570,1281,1135,909,785,727,706,588,545,480,383,369,331,337,282,267,234,212,205,201,162,159,151,138,126,110,101,107,94,89,78,75,76,62,56,72,50,56,57,46,38,47,37,31,34,47,35,31,33,21,27,18,27,27,25,29,26,30,23,21,23,21,18,16,19,23,16,19,14,17,12,15,21,16,11,11,9,10,12,10,16,10,16,8
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,37,1146,1712,1380,1052,798,620,448,317,237,191,143,130,92,71,54,43,43,30,26,31,34,18,16,16,17,14,7,11,12,5,4,7,8,11,5,6,8,3,2,2,1,3,4,4,2,1,0,2,4,3,1,3,4,2,4,1,0,0,2,1,2,2,2,0,1,1,2,0,0,0,1,0,2,2,1,2,1,1,2,2,1,2,0,1,1,1,3,1,0,1
Dhalai,16,291,0,0,0,0,0,0,0,0,0,644,5048,1148,537,413,323,274,267,199,161,122,86,85,69,68,46,28,35,31,29,25,23,29,15,13,14,7,15,8,10,4,7,3,9,10,6,9,8,4,3,1,7,2,4,3,4,3,0,4,1,2,0,2,3,3,0,2,4,2,1,1,0,2,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,363,12799,9556,2197,1047,741,468,330,273,196,127,96,84,66,50,40,43,38,46,24,26,17,13,11,19,12,11,11,9,20,7,6,6,4,6,5,7,3,8,6,9,4,10,8,5,1,8,1,5,1,4,2,3,3,4,3,3,3,4,6,3,2,1,2,7,3,0,4,1,2,3,5,4,3,1,2,2,4,2,2,2,2,1,3,2,1,1,0,2,1,2,3
Supaul,10,208,0,0,0,0,0,0,0,0,0,2,311,2497,2209,1424,904,614,453,361,291,269,210,160,147,126,116,73,71,61,60,45,32,30,25,18,14,16,13,8,12,10,7,6,5,2,6,9,5,7,4,8,4,0,3,4,2,5,1,1,3,2,2,2,4,4,2,4,0,1,0,2,2,1,0,1,2,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,15,370,1143,1694,1595,1120,889,686,546,441,347,300,246,246,211,142,137,138,109,97,79,84,58,61,59,61,35,52,53,41,23,31,25,24,26,24,19,25,25,4,16,11,10,11,16,11,16,13,9,12,7,16,10,7,10,8,7,13,5,13,12,6,12,2,8,3,12,4,8,5,4,5,7,11,7,6,8,3,1,5,5,6,6,3,4,3,6,3,5
Akola,27,501,0,0,0,0,0,0,0,0,0,0,310,3306,5275,3571,2368,1735,1253,946,750,580,492,365,303,237,219,156,146,111,114,90,83,52,55,41,37,32,30,41,28,23,26,17,18,23,16,17,9,13,12,8,13,8,6,10,10,11,8,8,6,6,7,2,9,3,6,5,3,7,3,9,7,6,3,6,5,4,5,5,3,4,3,0,2,1,2,3,4,0,1,0,0,6,2,2,2,3,3,4,1,4,0
Samastipur,10,221,0,0,0,0,0,0,0,0,0,2,552,2846,2182,1604,1294,1069,770,590,423,343,275,193,131,109,79,74,48,36,27,29,22,17,17,11,15,8,11,6,8,8,5,0,12,4,5,5,7,3,4,4,3,4,1,0,2,0,5,6,0,4,0,1,1,3,2,3,0,1,3,1,1,2,1,0,1,1,1,2,2,1,3,2,1,4,2,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0
Mysore,29,577,0,0,0,0,0,0,0,0,0,236,2311,2103,3345,3211,2570,2148,1587,1169,982,751,642,509,421,348,266,222,198,182,176,161,116,112,99,91,76,72,77,72,54,62,48,48,45,35,28,36,42,41,30,34,27,28,25,21,22,25,13,21,20,17,14,12,11,19,14,13,19,10,15,8,6,9,10,8,7,12,9,14,4,8,4,9,9,9,7,3,5,5,13,5,7,3,4,5,4,5,5,11,2,4,5
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,2,420,973,627,255,141,68,30,21,8,12,9,5,5,4,0,1,2,2,6,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,41,527,816,1667,2713,2555,2112,1708,1395,1211,1028,762,680,581,495,429,335,327,295,269,211,198,190,159,147,132,119,103,95,94,88,60,73,64,60,57,56,43,37,46,27,31,27,33,29,32,24,23,21,11,23,20,21,17,11,11,13,14,6,9,9,10,11,8,13,9,14,7,8,8,3,3,10,7,5,3,3,6,10,5,1,10,4,3,3,8,6,8,3,1,5
Thrissur,32,594,0,0,0,0,0,0,0,0,0,251,2095,1267,989,1098,1092,1095,875,767,517,382,295,210,194,148,103,91,62,75,42,42,51,47,31,36,28,29,27,22,25,20,22,17,17,19,16,15,21,15,14,8,7,14,10,6,5,13,5,6,6,7,6,5,5,5,7,1,6,3,4,2,2,4,1,1,2,4,3,3,1,1,4,0,1,1,1,2,0,0,2,2,3,1,1,2,2,0,1,1,1,1,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,5,4,5,4,6,3,2,2,0,3,4,2,2,4,1,4,1,2,2,3,2,1,3,1,1,1,1,1,2,2,6,3,3,2,2,0,1,1,3,3,1,1,3,1,1,1,3,2,2,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Saiha,15,288,0,0,0,0,0,0,0,0,0,3921,4161,182,92,65,33,30,14,17,7,6,12,7,2,5,0,2,2,1,0,1,0,0,0,2,3,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,0,0,0,0,0,0,0,0,1887,10814,1298,497,257,155,128,81,57,35,31,23,22,22,14,8,11,7,6,6,8,3,3,3,4,0,6,2,6,3,5,1,5,3,1,1,2,3,1,1,4,4,1,2,1,3,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,2,1,0,1,2,2,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0
Chamba,2,23,0,0,0,0,0,0,0,0,0,10,677,11691,14383,2227,467,211,146,98,79,44,23,31,26,14,10,15,9,8,12,8,6,6,6,10,10,5,2,4,0,2,3,6,3,3,5,2,2,2,5,4,0,4,2,0,6,4,1,3,2,1,1,5,0,2,0,2,1,0,0,0,0,0,2,1,0,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,421,4832,4791,2707,1446,761,415,247,172,116,84,93,81,49,51,29,29,30,15,19,14,7,12,11,9,3,9,10,6,8,4,9,4,8,5,1,3,3,3,2,4,2,1,2,3,3,3,3,3,2,2,3,1,3,1,1,4,1,2,2,2,3,1,2,2,1,0,1,2,2,0,1,1,2,2,1,2,1,1,1,1,1,0,0,1,1,2,1,2,2,1
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,6,351,2055,2387,1574,1027,712,482,377,285,238,231,167,169,159,128,121,107,88,86,86,66,64,61,66,61,57,47,45,34,35,33,32,28,37,22,28,30,30,20,26,23,16,11,11,18,11,7,15,17,17,13,17,11,8,9,8,8,10,5,7,8,10,4,3,3,6,2,6,4,8,3,8,3,3,3,2,4,4,3,3,1,2,3,2,2,3,3,3,4
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,18,365,416,364,536,701,775,747,663,561,490,439,388,332,289,292,249,230,201,181,170,152,139,127,137,130,134,124,101,105,83,105,73,83,64,65,66,57,57,57,57,44,43,46,43,30,45,39,32,35,36,37,25,20,23,26,21,16,14,16,25,20,12,21,19,9,12,17,11,12,8,8,14,11,16,11,12,14,16,8,12,11,10,7,12,12,10,8,11,5
Gadag,29,561,0,0,0,0,0,0,0,0,0,42,5906,7449,2233,1036,587,414,293,211,134,140,100,71,67,78,37,37,37,38,28,31,10,18,17,17,15,13,9,7,6,7,8,11,5,11,12,5,9,6,7,5,4,6,6,1,6,5,3,2,4,6,1,3,2,1,2,3,2,1,4,0,2,2,1,1,1,1,0,4,1,2,2,2,2,1,2,2,2,1,1,3,2,3,1,2,3,1,0,3,0,1,2
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,76,711,1412,1740,2011,1955,1821,1569,1306,1015,843,660,529,352,306,246,189,161,132,115,81,83,64,49,36,41,35,15,19,15,23,24,19,12,12,15,8,7,7,8,5,5,6,0,8,5,7,6,6,5,3,3,4,6,1,4,6,2,1,4,5,0,2,4,5,0,1,2,3,1,7,0,2,2,1,2,0,4,1,1,1,2,2,0,0,0,0,3,3,1
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,216,3567,5270,3498,2120,1279,828,607,454,350,311,227,140,147,104,105,87,67,43,33,37,36,24,17,26,21,14,18,14,14,12,8,11,13,10,12,6,7,7,4,4,7,6,6,7,5,4,2,5,1,2,4,5,3,6,6,1,4,1,6,5,3,2,5,1,1,4,3,4,7,2,4,5,1,2,0,3,2,2,4,4,2,2,4,0,2,1,3,2,2,1
Solapur,27,526,0,0,0,0,0,0,0,0,0,0,908,10237,10923,7893,6379,5228,4077,3227,2364,1917,1560,1193,948,818,595,502,465,335,292,261,220,187,193,149,119,116,108,97,68,79,68,63,49,45,48,50,42,38,32,34,32,30,30,27,19,19,27,19,23,16,22,15,19,8,21,16,19,13,7,12,7,10,6,6,11,14,17,16,12,9,15,18,11,4,4,5,9,7,8,12,8,7,10,4,4,5,7,4,10,8,4
