,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,0,0,475,15739,12214,3744,1508,841,517,387,336,255,187,151,136,115,99,89,86,60,54,43,41,35,40,26,33,25,8,18,14,16,21,11,7,5,11,10,11,9,11,9,6,9,5,5,4,8,7,8,11,4,5,3,1,7,4,4,6,9,1,3,3,6,2,5,4,2,5,1,1,3,3,0,3,2,5,1,0,0,1,3,2,1,2,0,4,2,2,1,0,2,3
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,3,1777,6038,4345,2927,2063,1399,947,756,539,406,312,229,162,138,110,95,80,65,62,47,35,26,32,37,19,25,17,20,21,15,18,13,17,14,12,9,10,12,9,6,4,4,7,2,3,5,3,8,6,9,6,5,4,4,3,0,2,5,3,2,1,4,1,2,1,5,3,2,3,1,2,4,2,1,2,2,3,1,3,1,1,2,0,1,3,2,5,4,0,0
Ukhrul,14,279,0,0,0,0,0,0,0,0,0,2,3489,12325,1957,607,321,192,143,119,60,57,54,45,28,29,24,28,27,18,19,12,17,13,14,16,11,5,4,2,3,2,5,5,4,7,3,7,3,5,3,2,0,3,2,3,1,1,1,2,0,0,1,0,0,6,0,0,2,3,0,1,0,2,1,0,0,2,0,0,0,0,3,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,0,81,2294,3477,3508,2836,2190,1621,1173,730,552,408,333,238,153,153,116,121,93,70,81,67,78,51,35,38,35,29,33,29,22,19,27,14,20,26,9,17,13,19,14,14,5,11,15,12,10,8,8,10,7,14,7,5,8,8,5,7,11,2,3,7,1,3,3,3,5,9,1,3,5,2,3,4,0,2,4,4,1,5,3,0,3,6,3,3,1,3,4,2,2,2
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,0,9,380,1178,1436,1412,1405,1173,1001,799,636,467,400,310,288,232,225,182,137,124,115,85,88,65,68,65,51,54,30,34,24,32,27,27,20,17,20,23,17,17,19,16,18,19,11,17,15,10,12,17,9,14,13,16,10,19,5,15,7,10,13,10,11,15,5,11,9,8,11,13,7,7,11,9,6,12,1,3,7,5,6,7,9,7,6,6,14,10,5,7,7
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,0,63,10573,18985,7601,2722,1366,875,600,457,361,268,212,178,169,134,102,94,80,77,60,54,45,30,32,38,27,19,20,21,17,22,13,14,20,12,8,11,11,11,11,12,9,10,9,10,8,6,7,9,4,7,6,7,2,8,5,2,9,4,4,6,2,4,5,1,2,2,2,0,0,4,3,6,2,6,1,2,6,1,4,2,3,3,1,4,7,0,3,2,3,2
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,2,629,2789,2392,1814,1471,1071,859,623,465,366,277,206,187,137,95,81,83,63,53,48,29,21,19,15,18,27,16,10,9,7,11,10,6,6,11,9,2,6,4,4,5,3,4,4,6,4,4,3,2,3,5,4,3,2,6,5,6,1,0,5,2,4,6,3,2,1,4,2,2,1,3,3,1,2,1,5,0,1,2,3,3,2,1,1,7,5,1,4,1,3
Giridih,20,349,0,0,0,0,0,0,0,0,0,0,1664,8728,4532,2148,1177,752,596,426,325,228,185,139,128,108,85,73,53,51,61,42,40,35,27,17,22,14,16,17,14,10,21,13,11,6,5,14,9,5,3,9,4,5,3,6,6,3,3,3,6,4,7,9,7,1,2,1,3,4,3,0,5,2,3,6,4,3,1,1,1,4,1,2,4,5,2,0,6,3,2,2,1,4,1,1,2,2,3,0,2,4,1
Khunti,20,365,0,0,0,0,0,0,0,0,0,0,702,6487,2784,798,350,178,123,77,54,38,26,18,17,7,11,15,14,7,6,8,7,6,6,5,8,3,2,3,2,2,1,2,2,1,0,2,2,2,2,0,1,1,1,0,1,0,0,0,1,0,2,0,0,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,1,96,323,395,427,347,343,324,299,276,260,275,240,210,206,198,167,179,147,142,142,156,124,133,129,109,112,102,99,79,109,92,93,89,94,96,72,77,72,73,67,68,71,57,61,49,48,58,66,58,39,48,35,61,35,47,31,37,47,46,30,35,37,38,29,26,19,32,22,20,22,19,25,19,20,26,16,11,21,22,15,18,21,11,19,14,18,24,11,13
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,1,444,1893,2986,3015,2425,1762,1009,540,249,159,107,61,70,50,38,28,33,25,26,24,20,21,13,13,17,16,17,13,13,13,8,12,6,9,3,8,3,5,6,2,8,5,4,1,1,0,4,2,2,6,3,2,3,3,3,2,3,2,3,1,5,0,0,0,1,2,1,1,2,0,2,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,0,61,521,1298,1852,2323,2177,2176,1917,1613,1275,1008,702,555,439,323,284,179,148,108,94,72,67,44,42,49,25,20,22,23,30,13,22,8,15,11,14,9,6,10,7,10,5,7,4,5,10,5,3,4,3,4,3,5,2,3,2,1,3,2,2,3,1,2,3,3,2,1,3,1,1,4,4,2,2,1,1,1,2,5,2,6,0,2,0,2,0,3,0,2
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,0,49,762,2280,2258,1815,1432,1159,909,784,687,571,484,392,341,279,285,208,213,160,160,128,114,109,78,72,53,46,52,65,49,42,38,26,29,27,23,29,22,19,18,26,14,14,15,13,18,13,13,13,13,6,9,12,8,15,4,7,3,9,6,2,5,3,7,1,11,5,2,3,2,4,3,4,4,4,3,8,4,4,2,3,6,0,2,3,4,2,2,2
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,0,143,1047,1169,1066,793,696,508,425,346,311,241,184,165,138,104,96,108,85,80,59,51,65,52,40,35,38,25,31,35,31,33,36,23,27,24,28,19,26,18,18,29,26,24,26,16,19,20,7,13,13,17,10,10,11,15,14,8,8,16,13,12,6,7,9,13,10,5,10,6,7,10,9,6,3,5,5,4,1,4,7,9,3,5,3,5,4,7,2,9,2
Lower Dibang Valley,12,258,0,0,0,0,0,1,6,45,346,2729,10005,9537,2638,345,66,27,10,9,6,5,6,1,5,2,1,6,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,0,3,895,3063,2699,1478,677,401,321,255,177,192,157,118,96,93,115,121,107,81,84,84,64,47,57,42,47,38,40,43,40,36,36,41,26,24,23,29,23,22,10,17,10,18,13,7,11,4,5,9,11,5,8,6,3,6,8,2,7,6,4,2,1,3,8,3,0,2,1,1,5,4,0,1,2,1,1,1,1,1,1,0,0,2,0,3,0,2,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,6,379,663,690,669,537,513,468,471,543,463,489,525,444,452,396,346,295,311,240,212,206,177,177,161,142,139,108,99,92,87,88,87,77,86,86,63,58,47,58,48,43,40,24,23,31,37,38,25,31,30,30,26,28,28,17,22,21,27,20,17,18,26,17,23,18,15,12,11,12,10,14,22,15,12,11,7,6,9,16,9,6,12,5,9,8,7,7,8,12,8
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,12,1024,3329,3204,2899,2236,1828,1467,1256,953,784,625,503,426,381,280,253,221,161,140,119,93,89,73,53,70,49,40,49,27,43,40,25,23,29,26,16,18,18,17,13,17,16,7,10,17,20,14,15,11,18,10,10,5,7,6,4,7,10,9,5,6,5,6,8,7,2,6,4,6,3,6,4,7,4,3,2,2,7,2,5,7,5,1,6,1,3,6,3,1,2
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,11,757,2367,2141,1517,1213,1032,791,672,531,445,403,373,267,242,238,194,173,150,133,160,132,128,84,68,93,56,71,55,62,57,43,47,50,39,40,41,36,39,32,38,30,32,30,27,27,25,15,22,16,20,24,30,16,19,21,12,17,16,18,15,14,13,13,17,16,24,14,13,7,16,6,13,14,9,11,15,8,14,11,5,11,10,7,4,7,11,8,10
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,3,22,344,694,425,377,260,212,114,123,80,58,72,41,48,43,34,24,30,25,32,16,21,18,12,17,11,11,11,6,13,8,12,8,13,12,10,4,6,10,9,16,6,8,4,3,8,4,13,6,9,13,3,5,4,9,7,9,8,5,6,9,4,5,11,6,5,7,6,10,6,10,6,4,4,5,5,7,5,4,2,1,4,2,5,2,3,2,1,1,1
Y.s.r.,28,551,0,0,0,0,0,0,0,0,0,0,519,15174,18931,9176,5108,3199,1972,1454,1060,777,595,474,411,337,271,224,207,193,169,142,139,111,111,92,86,74,90,98,60,52,64,47,39,50,46,38,40,32,46,27,28,21,26,33,23,27,23,27,28,12,22,24,18,14,18,18,12,22,12,10,19,12,12,17,10,21,8,13,9,12,15,12,10,9,12,8,4,12,5,10,8,8,4,10,8,6,5,10,6,8,7
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,15,608,1192,1197,836,514,314,206,126,86,58,39,29,20,23,15,17,8,12,14,9,6,12,9,5,5,2,2,5,2,3,5,2,6,5,3,1,4,3,2,3,1,1,2,5,6,2,1,2,4,1,2,1,1,1,1,0,2,0,1,2,2,2,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,0,16,3545,15535,10160,4501,2494,1408,935,668,517,411,340,287,236,166,147,116,105,97,82,73,52,50,46,50,39,46,35,35,28,23,29,28,20,14,21,18,17,12,18,14,14,17,17,10,10,11,13,14,16,8,7,7,13,11,10,11,13,8,6,12,20,4,10,7,7,7,7,4,3,10,5,6,5,8,3,2,8,3,7,8,7,9,2,7,3,7,2,3,3,1
North,11,241,0,0,0,0,0,0,4,6,9,21,879,12949,4794,250,116,54,34,20,18,9,14,9,8,9,6,2,5,2,5,5,1,4,1,0,2,2,1,2,4,2,1,0,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,0,24,3830,3593,2140,1723,1434,950,779,585,470,385,307,274,261,203,187,140,127,104,90,75,70,68,47,48,49,42,32,25,20,18,12,13,21,12,15,14,7,15,10,4,9,8,6,4,3,6,10,7,8,4,3,3,1,0,0,2,3,2,3,1,1,0,1,2,1,1,2,0,1,2,0,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0
Barpeta,18,303,0,0,0,0,0,0,0,0,0,0,568,3096,2474,1692,1039,566,287,181,101,84,52,30,28,23,26,15,14,8,10,13,10,8,4,6,2,5,2,5,5,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,2,1042,3691,3207,2678,2180,1655,1262,1008,774,544,373,282,188,136,80,86,53,60,35,27,28,20,22,11,13,11,13,6,8,8,4,5,12,5,5,6,9,3,5,5,3,5,5,2,2,5,2,3,5,3,4,3,1,2,2,4,4,3,1,0,5,1,2,1,0,0,3,0,0,0,0,3,3,0,4,1,3,0,0,0,0,0,1,1,1,1,0,2,3,0
Rudraprayag,5,58,0,0,0,0,0,0,0,0,4,1,255,3214,2460,654,409,339,241,200,162,117,94,64,47,40,44,40,27,20,16,14,9,7,5,6,0,6,3,5,2,3,0,5,2,1,0,3,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,0,0,276,5475,3431,1021,972,1360,1560,1626,1441,1104,894,738,575,406,333,254,208,181,163,128,103,94,99,63,68,54,58,45,41,39,36,35,45,39,21,24,28,22,22,21,15,18,15,17,9,20,13,15,14,15,13,15,14,8,14,12,12,8,7,5,12,14,8,7,6,7,6,5,4,6,2,8,6,6,1,9,1,3,3,6,9,3,9,1,5,3,3,4,2,2,2
Nagpur,27,505,0,0,0,0,0,0,0,0,0,0,15,2892,10376,8437,5172,3251,2049,1627,1183,904,663,543,421,340,307,256,226,202,191,174,179,156,94,99,99,104,108,78,89,84,72,63,65,59,58,42,40,46,43,45,48,38,53,46,33,26,19,41,19,26,12,15,25,20,19,15,23,21,25,22,22,17,14,14,14,20,12,11,19,14,12,18,11,10,13,13,13,10,9,7,17,17,12,14,10,12,8,8,11,8,4
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,4,777,2431,1935,1252,730,509,315,226,176,131,125,87,62,49,30,44,37,29,24,19,21,11,22,10,5,8,6,6,4,2,3,3,2,4,0,1,0,0,4,4,2,1,0,1,1,4,0,0,0,1,1,0,2,2,1,0,0,0,1,1,0,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1
Haveri,29,564,0,0,0,0,0,0,0,0,0,0,25,1482,6035,5056,2326,1218,802,600,414,275,234,203,153,114,124,85,76,72,72,43,44,45,34,26,26,22,21,18,13,13,14,10,14,12,15,6,5,11,7,8,6,10,5,2,5,3,5,2,2,7,1,9,4,5,3,6,2,2,3,1,3,1,1,3,3,2,0,3,1,1,3,0,1,4,2,0,1,3,1,2,2,3,1,0,2,1,1,1,3,2,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,15,25,18,29,27,20,17,16,19,25,27,23,21,21,22,23,27,21,20,21,19,15,18,17,15,19,14,26,14,18,14,6,13,14,6,7,9,13,8,8,10,10,9,8,20,11,7,12,6,9,4,12,6,5,8,4,4,6,8,8,3,2,8,8,4,1,3,5,4,4,6,3,4,5,7,4,4,4,3,4,3,2,1,5
Amreli,24,480,0,0,0,0,0,0,0,0,0,1,203,3873,8354,7487,4227,2422,1635,1152,783,597,438,366,315,245,210,184,129,112,111,99,88,59,58,60,49,44,33,35,48,27,34,28,31,25,30,20,18,18,23,16,17,8,17,13,16,10,12,8,10,11,8,10,8,10,6,11,4,9,11,7,7,2,11,7,5,8,7,4,3,2,8,3,2,6,2,4,2,2,5,5,0,4,7,2,1,1,0,1,4,1,3
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,35,2205,47441,15889,115,16,4,8,1,7,7,1,1,3,2,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,0,30,2716,3239,1734,1687,1214,766,532,349,246,178,145,94,90,57,41,36,36,15,28,19,18,12,17,15,16,10,15,8,13,12,12,4,5,10,4,5,2,7,2,6,2,1,2,0,0,2,0,1,5,2,6,1,2,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,0,165,8904,10711,5964,3277,2105,1425,1102,797,595,476,395,347,244,225,170,158,125,113,100,83,68,63,55,49,39,37,38,41,27,32,28,21,19,15,15,14,18,12,11,7,8,17,17,20,9,4,5,12,11,6,6,6,3,2,2,2,4,2,7,6,2,4,4,4,5,2,4,3,4,1,0,3,1,3,3,4,1,4,1,3,2,1,1,0,0,0,5,1,1,3
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,0,21,3245,14874,6949,2794,1347,765,452,317,246,168,119,95,90,49,40,50,40,32,39,33,23,19,15,22,12,13,15,10,5,9,6,6,13,4,5,5,5,5,2,4,6,4,3,3,5,3,1,1,5,3,1,3,3,2,1,2,0,1,0,2,1,0,1,3,0,2,1,1,2,1,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0
Udhampur,1,19,0,0,0,0,0,0,0,0,0,2,52,2045,3097,1273,775,637,497,411,354,289,259,215,175,120,101,79,75,56,58,39,35,33,27,19,19,22,19,18,13,15,11,19,7,12,10,13,7,5,7,9,11,11,9,8,10,8,2,3,4,7,2,0,1,6,4,8,3,4,3,3,5,4,2,4,3,1,2,4,1,1,8,5,8,5,2,3,2,2,2,1,1,2,3,2,1,1,2,4,2,3,7
Chandrapur,27,509,0,0,0,0,0,0,0,0,0,0,35,6116,18729,8414,3759,2423,1634,1154,969,761,580,434,348,281,233,196,156,147,114,123,108,79,97,73,67,61,61,40,47,44,47,37,32,33,30,33,26,20,30,19,21,20,33,26,20,7,19,18,14,13,18,11,12,15,6,7,14,10,9,9,14,11,13,12,13,12,11,8,9,7,5,6,9,6,6,5,7,7,9,6,5,5,10,6,10,6,6,8,2,4,3
Mandya,29,573,0,0,0,0,0,0,0,0,0,0,0,271,2623,3852,3291,2517,1792,1230,851,679,477,407,352,255,187,132,143,125,123,77,82,53,53,51,50,34,32,19,25,24,31,14,27,15,13,12,15,9,16,10,9,8,8,10,13,11,6,5,10,6,4,5,7,5,7,7,5,8,8,6,9,3,5,7,4,3,3,0,3,1,6,3,0,1,4,4,4,3,2,1,4,3,3,2,5,1,2,4,2,2,2
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,2,1879,4456,1055,370,217,131,78,52,47,32,38,27,23,21,10,9,11,10,7,10,5,5,6,3,4,3,1,0,2,0,1,1,1,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,44,193,191,270,375,380,325,265,239,209,185,153,132,111,97,69,77,72,76,57,58,42,51,43,47,39,33,25,33,34,27,28,25,27,28,14,12,23,19,13,17,11,15,26,8,19,20,9,10,9,8,12,12,10,6,14,14,11,13,11,7,14,6,3,9,6,15,9,11,7,10,6,8,6,10,0,5,3,7,5,4,5,5,7,6,4,8,7
Lunglei,15,286,0,0,0,0,0,0,0,0,0,4,6234,10996,1106,423,204,118,101,75,49,28,33,31,33,25,11,12,15,13,6,9,9,17,5,8,11,6,6,6,3,5,3,2,6,7,2,8,4,12,3,4,4,3,0,4,1,1,0,0,0,1,2,3,1,4,1,0,0,1,0,2,0,0,1,2,1,1,0,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,0,9,5763,9871,2832,1250,692,432,309,220,161,112,77,79,48,33,35,30,34,20,23,18,16,14,11,10,6,6,8,10,7,5,4,7,3,3,2,5,1,4,1,4,2,3,0,1,1,3,3,1,1,0,1,0,1,2,1,1,1,0,1,2,2,3,1,3,1,0,2,1,1,2,0,0,1,1,0,2,0,1,0,0,1,0,1,0,1,1,0,2,3,5
Chandel,14,280,0,0,0,0,0,0,0,0,0,0,1132,7692,1976,766,428,278,192,172,110,101,99,52,64,59,63,52,31,35,31,19,30,44,29,31,30,18,24,25,19,17,23,18,13,17,9,11,12,6,22,7,11,7,7,4,5,5,9,4,6,5,7,9,4,10,2,7,9,4,5,2,4,3,7,5,4,2,5,3,2,1,4,0,1,3,1,1,4,2,1,2,3,4,0,1,2,2,0,1,1,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,11,942,3795,404,20,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,11,310,645,1118,896,698,540,371,290,211,170,127,112,73,70,52,49,39,44,37,28,19,26,20,20,18,14,19,10,9,14,13,11,17,13,9,11,4,9,4,5,3,6,9,5,5,3,4,10,6,4,6,3,4,3,6,4,3,2,3,2,7,2,8,2,3,3,4,6,4,4,4,4,4,4,2,3,4,2,2,1,2,1,1,3,4,3,5,1,1
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,1138,7500,4551,1807,933,583,412,290,235,204,140,130,102,105,69,85,58,53,54,37,38,24,27,20,24,17,22,12,14,16,10,15,11,9,11,7,10,9,8,10,7,9,6,5,6,3,2,4,2,4,3,3,4,6,2,5,4,3,1,3,5,1,2,1,1,5,1,2,0,4,1,0,1,2,3,2,0,3,0,2,1,2,1,0,0,0,0,0,1,1
Warangal,28,540,0,0,0,0,0,0,0,0,0,0,1,1384,10267,13764,8404,4917,3180,2222,1717,1267,1061,799,661,546,429,353,343,276,213,206,188,142,138,121,125,88,96,88,68,63,59,49,44,39,38,41,36,26,22,25,14,20,26,13,18,15,20,14,17,11,10,15,10,10,11,15,9,9,17,6,11,6,14,14,9,14,8,11,6,5,3,3,9,9,9,5,4,7,2,3,8,6,6,6,11,3,7,5,4,6,10
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,0,672,14023,9767,4179,1895,988,547,411,304,239,202,173,146,120,86,81,69,54,43,52,28,28,32,33,30,24,16,24,11,9,15,11,17,9,7,6,10,7,10,2,7,5,3,6,2,5,1,3,5,0,1,0,3,2,1,1,0,0,1,0,0,3,0,1,3,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,25,359,309,630,813,804,608,533,416,408,325,280,259,215,173,176,128,132,129,107,86,64,68,57,66,49,46,32,39,27,26,18,26,23,30,22,21,13,7,24,23,12,15,12,12,13,10,2,7,9,7,11,7,6,7,11,5,5,10,10,3,4,9,8,5,1,5,1,4,8,6,5,6,2,6,2,2,4,7,2,2,4,2,1,2,2,4,3,2,3
Singrauli,23,463,0,0,0,0,0,0,0,0,0,0,46,8462,6494,2467,1423,1039,833,544,496,362,335,276,253,198,151,149,120,104,83,83,76,51,40,52,56,32,34,30,21,40,31,19,21,20,21,18,19,15,25,13,21,16,19,19,15,10,12,15,15,12,13,17,11,10,7,13,9,15,6,14,8,8,14,6,8,9,7,7,4,10,10,9,10,8,8,10,10,8,7,9,7,4,6,2,10,1,5,9,8,7,8
Khordha,21,386,0,0,0,0,0,0,0,0,0,0,4,594,1441,1596,1315,966,705,579,486,420,341,334,255,213,171,169,145,112,102,106,80,68,88,68,65,55,49,47,54,30,45,39,36,35,32,25,28,21,25,24,23,24,20,14,10,14,18,8,10,14,15,10,12,14,9,17,4,6,10,2,4,5,6,6,3,6,5,3,5,4,10,5,2,5,2,2,4,8,2,3,8,3,3,8,4,3,4,2,7,2,4
Kangra,2,24,0,0,0,0,0,0,0,0,0,0,82,4647,10563,4960,2234,1281,761,485,349,211,163,139,99,80,70,61,48,43,25,29,19,21,16,25,23,18,15,13,6,7,13,10,4,11,5,7,4,4,5,5,10,5,7,9,1,6,9,7,8,2,3,2,3,6,3,1,1,1,2,1,1,0,1,5,3,1,1,1,0,4,3,0,1,0,2,0,3,0,0,0,0,1,1,1,0,0,1,1,0,1,1
Katni,23,450,0,0,0,0,0,0,0,0,0,0,3,2411,5512,4372,2877,1914,1186,884,566,439,318,245,172,177,126,77,81,86,64,51,44,38,30,26,24,20,20,21,17,13,17,11,9,15,12,9,9,11,3,6,13,3,8,6,15,5,10,6,5,6,6,3,3,5,1,6,6,7,6,4,4,1,2,5,4,4,2,1,2,4,0,3,2,3,1,6,1,1,2,2,3,2,1,2,5,0,3,1,3,2,3
Barwani,23,441,0,0,0,0,0,0,0,0,0,0,146,6062,7537,4281,2050,1029,616,373,296,184,157,121,87,66,65,45,47,31,29,25,26,19,15,10,6,12,9,9,13,4,6,6,6,6,6,6,4,8,3,4,8,0,6,1,3,3,1,3,7,2,4,2,1,2,0,1,2,1,1,2,1,0,2,3,1,0,3,0,3,0,1,1,2,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,0,80,3464,2170,938,525,296,176,90,82,48,41,27,25,16,13,12,9,5,7,9,6,7,2,4,1,3,0,4,2,2,3,2,1,5,0,3,2,1,2,0,3,1,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,235,1891,1933,1488,1179,867,654,502,341,240,170,127,111,76,64,52,40,43,35,28,16,15,14,15,6,13,12,16,6,9,7,6,4,9,6,3,5,5,2,4,3,2,2,5,8,1,3,3,1,4,4,4,2,5,1,3,2,1,3,0,1,2,1,1,3,2,1,1,0,0,0,1,2,1,1,1,0,1,3,2,1,0,1,1,2,1,2,1,1,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,0,13,2226,3277,3161,3613,3052,1972,1309,823,616,408,330,263,185,148,130,118,56,79,69,60,33,42,33,26,26,23,27,26,22,18,16,16,15,11,9,10,5,6,11,9,4,8,4,7,6,7,3,4,5,6,5,5,4,2,4,3,4,3,1,0,2,4,1,1,3,1,1,4,2,1,2,1,1,0,2,3,2,0,1,0,1,1,2,1,0,2,3,1,2,0
Durg,22,409,0,0,0,0,0,0,0,0,0,0,0,753,6208,7507,5398,3354,2327,1641,1306,1149,951,759,583,519,478,420,337,309,278,198,190,166,151,128,103,103,100,69,64,64,55,52,47,33,42,44,28,32,31,31,25,34,20,21,16,19,21,20,17,10,20,12,18,14,14,14,12,10,11,10,13,9,12,11,6,10,8,9,8,12,8,3,6,8,8,9,4,9,9,5,6,6,5,4,5,5,2,2,1,4,6
Chirang,18,320,0,0,0,0,0,0,0,0,0,1,1304,2404,1120,921,454,308,219,189,140,118,87,62,37,48,22,28,13,19,18,14,19,10,16,9,16,7,12,13,6,8,6,1,3,12,10,6,8,6,4,1,6,2,3,0,2,0,3,2,5,1,3,2,1,2,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
