,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,2,22,139,554,3220,11852,11406,4381,1267,436,190,93,56,47,33,26,22,26,12,13,9,12,9,7,8,5,4,6,6,9,4,4,3,2,4,3,5,5,4,1,2,7,10,3,4,8,3,4,2,6,4,2,3,0,2,0,2,3,0,1,1,5,1,1,0,1,3,0,2,3,1,1,2,0,0,4,4,1,0,1,0,2,1,0,2,0,5,4,2,0,2,1,0,1,1,0
Budaun,9,149,0,0,0,0,0,0,0,0,0,62,2681,8271,4893,2661,1560,960,541,338,229,141,117,76,84,61,36,20,24,30,28,22,18,10,10,15,7,8,7,6,10,6,5,8,3,8,3,7,6,4,8,1,2,4,4,1,4,5,6,3,0,2,2,4,1,2,0,3,1,1,2,1,2,3,4,3,1,1,3,1,1,1,1,1,1,4,0,0,0,1,2,2,1,2,0,1,1,2,2,2,3,0,1
Ukhrul,14,279,0,0,0,0,0,0,0,3,50,892,7651,9039,1515,175,71,44,26,12,8,7,14,2,9,0,1,2,2,3,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,9,957,4971,4339,2912,2214,1407,972,690,423,286,248,171,132,125,103,78,61,56,67,41,57,41,36,26,21,30,33,22,21,21,18,13,16,14,19,5,20,10,15,14,12,12,7,9,10,7,5,6,12,5,8,5,5,2,4,7,5,2,6,2,0,3,7,5,2,0,4,2,2,3,5,2,3,3,0,3,5,4,1,0,2,3,1,1,5,3,1,1,2,4,0
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,28,398,1864,2531,2017,1512,1053,732,494,353,280,255,166,153,131,114,108,74,86,58,49,50,27,43,27,32,27,22,29,15,24,21,20,22,19,20,12,14,17,9,18,11,10,14,7,13,12,7,18,13,10,14,13,10,10,10,7,19,14,7,9,9,9,12,15,16,6,22,6,10,8,15,10,10,10,15,10,12,9,14,14,5,10,1,8,7,12,8,5,18,8
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,14,5843,24349,8631,2800,1272,713,439,282,192,142,113,84,81,63,41,49,42,28,27,41,17,24,19,11,23,13,17,18,16,20,19,14,11,10,10,16,10,9,8,8,4,3,10,10,6,3,4,4,4,1,7,3,1,2,2,4,9,2,3,6,1,2,3,2,4,3,0,3,2,4,0,3,2,5,1,2,1,0,0,1,0,1,1,1,2,0,1,2,1,2,0
Muzaffarpur,10,216,0,0,0,0,0,0,4,0,7,52,742,3056,3081,1874,1298,860,716,574,416,226,209,166,129,82,83,81,53,46,30,22,24,20,14,15,17,16,10,6,13,3,11,10,11,8,7,5,7,6,3,6,4,3,0,7,6,6,3,0,2,3,1,9,4,2,2,2,4,4,3,2,2,2,3,5,3,3,2,2,6,3,3,5,2,1,2,8,6,2,4,4,0,2,2,0,1,1,2,2,1,2,4
Giridih,20,349,0,0,0,0,0,0,0,4,75,746,3849,7225,4786,2048,1030,558,349,266,171,136,116,76,56,53,25,46,34,27,19,18,12,21,7,5,12,10,24,16,13,5,6,16,6,3,6,7,5,10,8,4,4,5,0,0,3,1,4,5,0,3,5,4,2,1,1,0,1,4,1,0,1,5,3,4,1,0,4,1,1,1,0,3,2,3,0,2,3,3,0,3,1,0,0,1,0,3,0,0,3,3,2
Khunti,20,365,0,0,0,0,0,0,0,2,28,164,1452,4873,3686,1021,282,71,42,26,24,11,9,15,8,16,6,6,6,4,3,5,1,8,1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,5,88,419,683,680,708,611,624,520,437,375,403,336,279,278,265,209,162,172,140,140,111,103,111,93,90,60,62,61,63,70,46,43,35,31,30,41,18,29,24,23,22,24,19,18,22,13,15,19,14,12,13,14,20,14,8,17,16,14,11,10,10,11,9,13,12,7,6,8,11,11,12,6,9,4,9,7,10,3,8,10,3,11,6,6,5,3,7,6,8,5
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,3,290,2220,4316,3707,2009,897,485,260,146,90,87,75,49,51,39,35,40,30,28,25,20,24,25,15,24,22,19,11,13,12,6,11,6,8,3,12,5,2,11,3,5,3,8,5,3,1,8,7,2,1,2,3,1,1,3,1,2,4,1,2,3,3,2,0,0,2,1,0,4,0,2,1,1,3,1,1,1,1,1,1,1,0,0,1,0,2,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,2,48,1175,5158,4884,3412,2033,1122,598,325,221,136,91,73,49,39,43,42,30,12,16,20,7,10,17,15,11,12,7,5,6,3,4,3,5,4,6,4,4,2,5,1,0,2,3,4,1,6,2,6,2,2,3,6,1,2,0,3,0,3,2,1,3,0,0,1,1,0,3,0,1,0,2,1,1,0,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,2,0
Janjgir-champa,22,405,0,0,0,0,0,0,1,14,76,117,379,975,1854,2494,2570,1804,1216,845,576,333,223,168,148,107,95,58,62,57,36,50,54,28,19,24,16,7,14,20,14,9,15,8,7,10,14,5,3,2,5,11,5,5,11,5,3,5,3,6,13,3,2,5,4,8,4,3,8,2,0,11,3,4,3,0,0,0,0,7,0,3,0,0,7,1,0,5,3,0,0,0,0,1,2,0,0,1,1,0,0,0,0
Jharsuguda,21,371,0,0,0,0,0,0,0,0,4,29,191,722,1322,1403,993,627,373,300,230,158,134,127,97,87,63,79,61,40,52,37,44,43,29,51,29,40,34,29,39,24,21,31,17,24,25,16,17,9,24,19,13,8,12,8,6,12,12,14,6,7,14,8,5,12,4,4,6,3,3,5,2,3,1,2,5,2,9,9,5,2,2,2,7,1,5,2,5,1,2,2,3,0,0,5,0,2,2,2,0,0,2
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,7,39,349,4746,13381,6065,928,100,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,2,5,46,802,5656,4147,909,268,107,51,31,15,10,12,4,2,4,5,1,6,2,1,0,3,1,1,1,0,0,1,3,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,3,10,234,781,879,1043,1068,1013,855,707,629,562,497,430,345,336,279,267,206,161,162,156,148,113,103,130,80,62,64,81,57,58,61,43,25,35,29,35,32,25,29,30,23,23,23,21,11,23,15,17,21,16,14,10,10,13,14,12,8,14,4,12,13,15,18,16,6,17,4,5,10,6,3,5,15,1,9,10,7,6,7,7,3,6,4,3,4,6,9,5,9,5,5
Murshidabad,19,333,0,0,0,0,0,0,0,2,4,43,738,4198,5096,3335,2315,1508,1127,809,691,483,394,318,288,202,208,141,102,92,90,64,52,52,58,34,42,32,37,32,37,31,25,27,22,28,21,8,21,10,9,16,12,8,7,7,6,8,5,10,12,14,6,11,4,7,3,0,5,8,5,2,9,5,8,7,5,0,2,10,3,1,5,5,1,2,3,6,5,2,3,2,4,1,5,2,2,0,3,3,3,4,0
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,68,798,2052,2827,2213,1528,1132,783,648,442,368,329,263,232,176,168,137,137,115,91,88,88,57,69,59,65,71,56,58,43,34,27,39,26,33,34,30,32,18,23,21,29,16,31,20,17,21,22,20,11,25,17,22,17,19,15,24,15,9,12,12,9,12,16,9,17,12,4,10,14,11,8,8,8,8,14,8,9,9,10,10,8,7,5,7,10,6,8,5
Dimapur,13,265,0,0,0,0,0,0,0,0,1,24,343,958,860,431,165,86,60,41,42,30,19,23,17,10,17,9,13,10,10,12,11,7,8,1,6,4,0,2,1,0,0,4,1,1,2,3,0,1,0,1,0,3,5,0,3,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Y.s.r.,28,551,0,0,0,0,0,0,0,3,36,861,5619,18611,15477,5882,2414,1434,894,618,439,410,306,198,198,148,100,102,80,75,74,56,52,62,45,35,44,32,37,24,30,29,29,20,12,15,20,11,7,17,17,18,14,18,11,16,12,8,9,3,2,6,5,4,2,12,3,2,9,6,2,2,5,3,1,1,5,5,7,5,0,3,1,5,4,3,3,1,5,1,1,3,5,0,5,3,5,2,2,1,0,3,4
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,40,803,1835,1263,624,335,134,105,56,47,29,24,25,18,16,12,10,7,5,9,14,7,4,3,0,2,2,2,2,4,1,2,0,1,0,5,0,2,3,1,1,0,1,1,5,1,0,2,3,1,0,0,0,1,2,2,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,6,226,2417,5354,5525,5618,4117,2782,1777,1165,841,493,326,302,221,116,127,126,81,58,76,61,43,24,46,39,29,26,20,13,17,23,12,20,13,7,8,6,9,14,15,10,13,10,12,2,1,6,1,6,7,4,1,3,5,6,7,8,6,4,2,0,2,7,0,2,9,7,13,7,6,3,6,3,3,2,4,1,7,1,3,3,0,9,8,1,4,4,0,0,3,1,2,2
North,11,241,0,0,0,0,0,0,3,30,227,1258,7611,8336,1319,211,41,8,5,1,1,5,0,1,1,0,0,0,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,6,42,184,1342,2960,3207,3130,2321,1556,867,609,307,226,151,101,74,90,62,50,50,33,42,23,24,14,9,13,8,9,11,4,8,8,1,5,6,2,3,0,0,1,2,1,0,7,2,1,1,3,6,0,1,1,0,0,0,2,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0
Barpeta,18,303,0,0,0,0,0,0,0,0,1,70,1956,5011,2082,660,245,112,68,37,29,21,15,14,12,6,3,3,2,1,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,1,283,4454,5605,3499,2290,1343,780,444,258,169,115,64,50,46,34,34,19,17,9,16,12,6,10,11,5,7,7,4,5,8,4,6,6,0,6,4,2,3,6,6,3,2,3,3,3,6,1,1,1,2,0,0,2,1,0,3,2,2,6,3,2,1,0,0,2,0,1,2,1,0,0,0,1,1,0,0,2,1,0,1,0,0,1,4,2,1,0,0,1,0,0
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,26,1648,4026,1332,716,366,199,92,48,33,22,11,10,6,7,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,0,13,1731,5942,2579,1090,1225,1441,1573,1580,1262,917,730,537,389,292,264,194,183,133,130,84,83,71,71,53,54,44,38,37,42,47,30,34,28,27,22,25,25,18,16,30,13,12,7,18,13,13,16,12,12,15,11,11,3,7,7,8,5,9,11,3,10,5,8,10,4,6,6,5,4,9,21,6,6,7,2,4,9,6,4,2,5,5,9,3,2,3,6,6,2,3,6
Nagpur,27,505,0,0,0,0,0,0,4,161,1413,5832,8881,6980,4486,2863,1968,1165,869,584,537,450,352,283,282,252,146,198,166,128,130,122,118,95,73,93,67,59,81,56,38,38,38,37,34,34,34,33,58,25,24,19,23,31,28,32,21,17,18,11,22,8,15,12,15,16,13,18,18,17,15,17,14,11,9,11,12,15,12,7,3,10,13,17,8,7,19,7,25,10,12,14,5,11,22,6,3,6,11,7,5,8,16
Gopalganj,10,217,0,0,0,0,0,0,0,0,3,104,820,2206,2427,1410,770,441,256,166,96,80,80,64,38,22,21,30,15,6,5,5,12,7,4,3,1,3,4,5,7,3,2,2,2,2,0,0,1,1,1,3,1,1,2,1,1,0,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,8,36,1013,5624,6436,3036,1274,714,436,244,160,122,77,74,62,53,60,35,28,18,11,20,16,12,11,11,5,9,5,12,12,4,5,6,10,4,5,1,6,10,6,5,1,0,3,5,0,4,4,1,2,1,3,3,2,4,1,2,1,4,1,4,2,0,1,3,1,2,0,2,3,0,1,3,0,2,2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,47,40,33,29,37,29,46,31,36,36,20,29,20,11,27,20,25,20,25,28,11,22,12,18,14,15,20,8,13,16,9,11,5,13,9,7,15,6,7,11,6,4,9,4,8,6,14,6,9,4,5,7,2,0,7,8,2,3,4,4,3,1,3,5,4,4,5,3,3,7,0,4,6,1,1,4,1,3,1,3,6,0,0,2,5,3
Amreli,24,480,0,0,0,0,0,0,0,0,0,1,1002,9392,10627,5345,2717,1454,869,529,377,233,233,198,138,92,77,81,66,53,39,31,33,39,31,36,17,16,19,14,19,10,14,12,14,9,14,13,12,10,12,7,11,13,7,9,3,5,12,5,6,7,7,4,5,2,2,0,1,3,8,2,4,3,2,0,2,3,2,1,1,1,1,0,2,5,1,2,2,1,2,1,1,1,2,1,0,4,3,1,1,0,0
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,11,5068,49594,10639,416,21,15,5,2,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,2,54,393,2095,3394,2583,1685,983,509,296,191,113,62,45,37,33,26,26,15,14,14,5,4,6,4,12,3,3,1,3,4,6,7,1,3,4,2,1,3,4,8,2,2,0,5,3,3,0,0,0,2,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,20,356,5498,16798,8283,2918,1278,830,506,373,263,183,117,126,107,94,91,67,42,48,28,15,27,20,14,31,9,15,14,17,10,12,9,13,6,8,7,2,1,4,1,9,6,2,2,1,2,4,1,3,2,3,4,0,3,0,1,1,0,1,3,0,0,4,0,1,2,0,1,0,2,1,0,0,1,3,0,0,0,1,0,0,1,1,2,1,0,2,1,0,0,0,0
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,157,4029,11468,7939,3652,1735,829,530,341,242,164,133,109,83,63,49,59,43,31,29,27,29,28,18,17,12,15,11,6,18,5,13,13,10,4,2,13,7,2,2,6,4,5,5,4,1,2,6,1,1,5,6,3,3,3,1,1,4,3,0,1,2,1,0,0,1,0,3,1,0,1,3,2,3,1,0,1,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0
Udhampur,1,19,0,0,0,0,0,0,0,0,0,8,436,2448,2654,1626,1148,863,535,402,276,199,138,93,71,36,33,34,27,25,24,17,24,18,9,11,16,17,10,4,8,13,9,10,6,7,10,7,5,7,7,5,3,6,10,3,10,8,4,4,1,6,6,4,4,4,1,6,1,4,1,6,2,5,2,2,2,2,1,4,3,4,1,2,0,1,2,2,4,0,2,3,1,1,2,0,1,0,1,0,0,0,0
Chandrapur,27,509,0,0,0,0,0,0,0,260,1944,7252,13640,11039,4928,2264,1242,1023,654,507,319,279,214,193,157,135,127,109,71,72,72,59,52,46,68,41,23,38,31,52,36,29,28,29,24,16,11,14,36,21,23,18,10,18,16,10,16,19,14,17,15,18,12,4,13,19,6,17,14,5,0,7,10,13,7,1,19,14,7,9,1,16,7,2,2,4,7,1,7,3,18,0,10,2,6,7,3,1,2,12,6,3,4
Mandya,29,573,0,0,0,0,0,0,0,0,0,0,47,1274,5631,4910,2738,1556,1010,667,469,310,241,159,152,136,99,66,55,51,49,43,45,46,31,35,30,21,20,22,12,9,17,9,8,15,13,22,4,10,18,7,4,6,11,2,6,9,5,4,7,7,7,5,0,2,2,3,5,3,5,2,3,3,4,2,0,1,1,3,9,3,3,3,2,2,1,2,1,4,2,4,1,3,4,3,2,3,3,0,2,1,0
South Garo Hills,17,295,0,0,0,0,0,0,11,12,105,810,2306,2864,1373,393,144,106,70,33,37,31,16,9,6,4,7,0,9,2,5,4,2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,35,189,289,346,389,412,350,330,250,216,179,146,132,94,78,85,70,71,59,50,50,45,39,37,37,53,33,37,22,21,23,29,26,26,17,21,28,21,18,18,22,15,11,16,13,16,16,11,9,13,13,12,14,7,15,10,10,10,17,11,11,9,15,12,7,9,5,6,11,7,12,10,9,8,6,10,4,10,14,6,7,7,7,4,9,4,6,5
Lunglei,15,286,0,0,0,0,0,0,0,13,102,1607,9090,6910,1581,276,67,17,12,11,13,7,4,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,4,46,1172,8056,8655,2390,793,322,207,107,76,53,49,28,36,27,29,15,15,14,7,8,12,9,10,11,2,6,3,4,3,4,1,3,1,2,6,2,4,4,4,1,0,0,1,2,4,0,1,2,0,4,1,1,3,4,6,2,3,0,0,2,3,3,0,1,4,1,1,1,2,0,0,0,0,2,1,1,3,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0
Chandel,14,280,0,0,0,0,0,0,0,0,30,912,7171,5274,424,59,6,0,7,0,0,1,1,6,1,0,1,1,1,1,0,3,3,0,1,1,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,2,193,2735,1589,307,104,75,49,33,16,16,9,6,6,3,5,4,6,2,1,0,0,6,1,3,1,1,1,0,2,1,0,2,4,1,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,103,446,1004,1247,1016,695,434,295,180,149,104,79,67,51,35,42,28,31,29,32,23,27,15,13,15,9,10,10,10,4,10,5,16,11,8,2,9,5,4,6,3,11,9,9,8,5,5,5,2,7,5,4,5,2,4,5,5,4,3,4,2,2,1,10,6,1,4,1,4,1,2,0,2,3,1,1,3,3,2,0,6,0,2,1,2,0,0,3,0,0
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,16,1233,9031,5584,1383,542,307,163,153,81,69,59,50,34,19,23,16,19,11,12,8,7,6,5,7,6,9,5,1,4,4,5,7,5,1,4,7,1,2,2,4,2,3,5,0,1,4,1,3,2,3,0,1,1,0,1,1,1,2,0,0,2,1,1,4,1,0,2,0,2,1,0,0,0,0,0,0,2,0,1,0,1,0,0,3,0,0,0,1,0,1,0
Warangal,28,540,0,0,0,0,0,3,4,49,325,2960,10264,14374,11243,4353,2130,1257,929,642,443,319,294,217,193,154,112,119,63,76,69,72,63,40,45,38,32,34,38,25,19,19,22,14,11,8,5,11,16,18,8,18,9,13,7,4,12,17,3,5,7,2,4,5,7,7,1,8,8,8,4,2,6,5,12,8,4,5,0,5,7,3,9,1,3,6,0,3,3,0,4,8,2,3,4,0,0,6,3,4,5,0,2
Kandhamal,21,390,0,0,0,0,0,2,4,20,230,2294,10876,14554,4998,707,131,64,29,15,21,10,6,1,5,11,6,5,2,6,1,0,2,2,1,1,3,4,0,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,2,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,231,641,987,1266,1151,835,536,448,337,248,193,141,111,86,61,56,43,49,46,26,29,23,31,23,23,16,21,18,20,18,11,10,15,12,13,8,7,6,8,8,12,9,2,4,3,9,9,4,5,7,2,9,5,7,6,2,4,3,6,2,7,3,7,3,5,6,6,3,1,2,5,6,3,4,2,3,6,1,5,1,1,0,2,1,1,3,2,2,3,2
Singrauli,23,463,0,0,0,3,0,0,2,1,32,361,2623,6950,5591,2350,1267,879,647,477,418,347,290,243,198,171,132,140,115,103,124,90,86,94,74,73,51,62,43,38,46,46,27,36,22,26,17,26,22,26,20,18,15,23,23,18,11,12,22,15,13,15,8,13,17,9,11,12,9,16,23,14,14,12,15,8,10,8,8,7,5,6,6,5,6,10,6,10,6,7,4,3,4,8,6,8,5,4,4,3,1,7,2
Khordha,21,386,0,0,0,0,0,0,0,0,2,57,756,2507,2226,1279,835,657,507,367,295,226,170,148,129,162,98,84,94,61,49,37,47,38,45,25,38,22,19,21,25,22,20,24,14,18,17,9,15,9,8,10,7,12,7,14,6,10,7,4,10,4,7,4,6,6,6,2,2,12,4,12,4,4,5,6,8,11,4,4,3,2,3,4,3,4,8,4,4,2,4,2,7,3,1,3,3,4,5,4,3,4,4
Kangra,2,24,0,0,0,0,0,0,0,0,0,10,925,8065,9728,4195,1664,808,399,252,195,129,111,89,65,52,60,26,40,25,23,22,14,13,14,23,8,17,10,7,11,6,8,5,3,5,5,7,3,2,4,4,3,1,2,3,1,2,2,1,1,0,1,0,1,0,0,2,4,0,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,14,396,2298,5820,6691,3362,1287,572,367,222,163,104,92,96,58,45,43,47,16,18,16,23,13,14,14,10,16,7,6,7,7,7,6,9,7,5,8,6,5,4,8,2,6,6,12,5,1,3,4,3,3,4,3,1,0,2,1,2,1,1,3,2,2,3,1,2,0,5,1,0,2,0,3,3,1,5,4,2,4,0,1,0,1,0,0,2,1,6,0,0,0,1,0
Barwani,23,441,0,0,0,0,0,0,0,0,45,1430,9895,8009,2161,696,333,238,137,89,63,62,43,48,34,10,13,17,13,7,10,13,7,10,4,4,8,6,3,3,3,3,1,3,7,1,2,2,7,3,1,1,1,4,1,2,0,0,0,2,1,0,1,0,0,1,2,0,2,2,1,0,0,3,0,3,0,1,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,0,150,3317,2868,894,376,153,107,54,47,17,22,11,11,12,2,1,5,7,3,3,8,3,6,1,2,0,1,2,3,2,2,1,0,1,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,26,503,2191,2830,1914,976,490,280,178,119,71,42,32,36,32,23,22,8,17,13,9,1,6,6,9,7,5,3,2,2,4,9,8,1,3,1,6,4,1,4,1,1,0,3,1,0,1,1,2,4,2,0,2,3,2,2,3,2,2,0,0,0,2,1,0,0,1,1,1,1,3,0,4,1,0,1,0,2,2,3,0,3,0,0,1,0,0,1,0,0,0,0
Narsimhapur,23,452,0,0,0,0,0,0,0,1,37,477,2612,6954,6284,2939,1154,653,335,193,157,96,79,58,57,41,14,22,10,11,16,15,14,8,8,5,4,4,8,5,6,3,5,2,2,5,4,3,0,2,0,4,3,2,2,3,0,0,0,0,0,0,0,0,0,2,1,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durg,22,409,0,0,0,0,0,0,2,47,278,920,2721,6637,8046,5294,2912,1876,1227,951,747,597,489,369,315,264,253,207,172,156,126,121,106,91,84,77,61,56,50,67,36,40,30,45,44,34,32,22,32,16,24,14,19,4,19,18,12,12,16,16,15,6,16,10,10,11,13,10,10,8,8,5,7,8,11,11,4,6,4,4,10,12,7,5,5,6,6,13,6,8,4,7,8,5,6,1,3,6,8,3,4,0,4
Chirang,18,320,0,0,0,0,0,0,5,5,21,221,1506,2512,1484,729,337,252,153,106,83,31,46,45,17,29,13,13,15,7,9,11,16,17,7,7,4,9,3,3,5,2,0,2,1,2,1,1,1,1,4,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
