,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Neemuch,23,432,0,0,0,0,0,0,0,0,0,798,5906,3162,2136,1397,992,725,565,445,326,254,223,172,146,118,95,91,72,77,52,36,35,32,34,31,34,30,28,26,19,25,13,12,14,9,13,13,10,10,7,5,8,7,6,6,11,7,4,5,4,5,2,5,5,3,8,1,1,2,1,2,3,1,2,3,2,2,1,3,2,0,0,2,0,0,0,0,0,4,0,0,0,0,1,1,3,1,1,0,0,0,2
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,1,135,348,503,522,429,333,245,205,178,178,146,106,83,87,79,93,83,53,58,59,60,33,56,36,39,52,32,37,28,42,31,21,26,29,25,20,17,21,30,30,19,13,28,15,23,14,13,19,12,12,20,10,14,7,16,10,18,11,14,12,14,11,8,14,10,12,15,4,11,16,8,12,17,6,9,2,6,10,3,11,9,5,14,8,8,5,7,8,10
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,1469,8829,7155,3996,2489,1690,1280,932,755,626,571,430,359,295,267,239,195,160,133,142,118,111,75,89,78,65,70,59,41,49,45,36,33,35,24,24,19,24,22,31,17,11,18,16,12,13,14,14,13,6,2,12,11,12,10,6,5,8,9,14,8,6,6,4,4,10,4,6,4,7,1,2,5,5,3,3,3,3,4,0,6,3,1,1,4,5,1,6,6,3,3,2
Salem,33,608,0,0,0,0,0,0,0,0,0,370,2758,1891,1329,1152,1176,1147,1111,1077,989,906,821,746,601,522,476,421,363,274,277,217,178,178,151,158,132,97,100,94,82,78,68,51,61,53,39,51,39,43,40,39,34,31,25,38,33,27,17,22,29,18,28,16,16,14,15,17,14,15,9,18,14,12,12,11,6,12,9,11,8,9,7,10,9,8,6,8,5,7,6,4,7,8,5,7,12,6,4,3,9,5,7
Sehore,23,445,0,0,0,0,0,0,0,0,0,877,5829,6427,4996,3059,1828,1196,810,620,482,362,289,207,198,171,135,140,85,79,71,71,37,41,41,39,37,35,23,20,26,21,24,21,19,13,20,8,15,9,10,10,13,10,8,8,5,5,9,9,7,8,2,9,4,3,5,8,8,2,6,4,4,5,4,2,3,3,1,1,2,3,3,2,0,3,0,1,4,0,1,0,5,1,0,0,0,2,1,2,3,1,5
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,1741,11530,5731,5056,4760,4269,3265,2439,1778,1309,1017,772,610,446,333,289,201,177,127,128,97,73,69,54,52,37,48,33,23,29,21,22,23,22,9,17,27,12,8,14,13,14,17,9,8,5,10,5,11,8,7,11,16,8,5,3,6,2,4,4,2,6,3,3,4,2,5,5,7,1,6,1,2,2,2,2,0,0,1,1,1,2,2,0,3,2,1,0,2,1,1,0
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,94,401,755,1485,1767,1694,1475,1361,1070,882,748,640,549,491,404,338,280,218,223,178,156,117,116,94,92,71,74,74,76,56,38,43,49,41,27,41,37,29,24,19,23,32,24,19,15,17,14,11,17,16,7,7,8,8,10,5,9,8,7,10,2,11,10,6,8,5,6,5,2,4,6,10,4,4,4,6,3,2,5,5,3,4,2,0,5,2,5,2,4,6,2
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,697,3831,3037,2237,1644,1137,898,666,566,448,343,282,209,180,140,136,93,81,73,60,49,49,42,33,37,25,21,33,21,15,19,21,10,13,12,12,10,10,4,7,8,7,8,7,5,6,4,3,4,8,7,9,4,3,3,6,0,2,4,4,4,0,4,1,1,3,3,0,2,1,1,2,2,3,2,3,2,1,4,2,0,1,1,4,1,3,3,0,0,0,1,1
Etah,9,201,0,0,0,0,0,0,0,0,0,0,87,1035,1890,1974,1404,1105,826,600,438,360,292,197,183,176,115,87,73,60,46,36,37,27,18,20,22,19,16,11,12,15,14,7,8,7,8,6,8,4,6,1,3,2,2,2,3,4,2,2,1,2,3,0,2,2,2,5,3,1,0,1,2,2,2,1,0,3,1,2,0,1,1,1,5,1,2,4,0,1,2,0,1,0,0,1,1,0,3,0,0,0,1
Solan,2,31,0,0,0,0,0,0,0,0,0,0,22,1383,2886,1413,813,443,308,216,145,124,109,83,79,53,65,48,43,33,31,34,29,34,21,27,14,15,21,18,18,17,12,21,21,14,17,17,13,17,7,11,7,14,17,12,6,13,10,6,9,12,14,7,15,5,7,10,7,7,4,5,10,11,1,5,8,8,7,7,2,5,3,6,4,3,2,6,4,8,9,6,8,3,5,6,2,3,4,3,4,6,4
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,32,2864,5465,3445,1906,1062,676,387,270,196,134,112,92,85,69,47,43,44,38,27,17,21,19,20,14,9,18,11,14,5,8,10,6,6,6,6,8,10,4,9,7,4,4,8,7,5,3,3,4,2,3,4,7,2,8,2,6,4,4,1,4,2,3,0,3,0,7,1,4,1,3,3,1,2,3,2,0,1,3,3,0,0,0,2,2,0,4,1,1,1,1,1
West Garo Hills,17,293,0,0,0,0,0,0,0,0,4,3492,6833,2151,881,408,239,163,102,88,77,47,31,44,22,18,22,16,11,6,15,12,16,11,2,4,14,12,6,7,7,2,3,4,4,4,5,1,4,4,3,4,2,1,2,3,5,1,3,0,1,6,1,1,2,1,0,1,3,0,0,3,1,2,0,1,1,3,0,2,0,2,2,2,1,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,1,1
Puruliya,19,340,0,0,0,0,0,0,0,0,0,39,3332,7109,5260,3530,2235,1470,985,713,440,328,234,202,168,123,126,108,74,55,51,52,37,30,28,26,28,18,23,21,14,21,12,12,11,19,10,10,6,15,10,15,9,8,15,4,7,9,2,7,10,4,6,4,3,4,3,4,2,5,1,4,1,8,4,3,2,3,2,6,3,1,5,1,1,2,2,3,2,4,1,4,3,1,3,5,1,3,1,2,0,0,2
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,37,2717,3950,2117,1274,926,642,527,389,337,275,265,206,209,164,145,113,96,98,83,69,62,62,64,49,41,51,57,43,33,42,29,26,30,22,30,14,23,18,15,20,15,11,13,14,11,11,13,17,11,13,7,2,12,6,8,13,7,10,6,7,8,5,10,6,2,6,5,5,10,8,4,4,4,3,3,7,4,2,3,1,0,8,1,5,5,2,1,1,3,2,0
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,683,5552,3216,1395,833,506,331,243,176,139,100,81,40,49,37,28,17,13,17,18,4,7,6,12,5,9,4,8,7,6,4,6,6,5,0,3,3,5,1,5,3,1,2,1,2,2,2,2,1,2,3,1,4,3,2,0,1,2,0,2,1,1,0,3,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
Parbhani,27,513,0,0,0,0,0,0,0,0,0,159,4077,8368,5558,2896,1553,1007,667,452,333,241,197,186,136,105,97,80,79,56,64,62,31,31,30,19,17,22,22,16,21,11,11,11,11,17,14,9,5,11,15,5,12,9,9,3,5,6,3,6,9,5,4,3,8,2,5,3,3,6,3,4,1,4,2,3,1,5,1,0,6,4,0,4,3,2,1,2,1,1,1,2,1,1,4,2,3,1,3,1,1,2,1
Baran,8,128,0,0,0,0,0,0,0,0,0,239,4500,5818,5185,3473,2014,1436,1107,844,708,543,466,389,361,297,260,209,220,165,162,128,114,108,89,101,83,73,57,47,49,46,46,38,39,40,27,35,26,26,17,27,24,18,23,12,16,19,14,16,10,15,9,7,7,4,5,9,8,10,12,17,6,8,4,9,2,2,10,8,7,9,7,6,6,5,7,7,2,7,5,4,2,3,3,1,3,4,3,2,4,4,2
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,12,13216,13608,6068,3486,2218,1442,1059,801,642,497,387,368,254,244,201,156,179,138,121,108,108,117,95,86,83,71,57,68,66,58,51,58,59,46,52,43,54,40,48,33,37,35,31,34,45,33,33,23,27,16,24,14,19,21,22,21,17,21,19,19,20,19,11,11,17,18,16,9,22,20,18,9,22,11,15,14,10,17,12,13,14,19,9,11,9,7,3,14,12,10,4,10
Satna,23,429,0,0,0,0,0,0,0,0,0,1322,9388,5230,4124,2834,2072,1533,1122,880,690,540,436,340,284,259,231,187,146,127,113,95,85,61,65,44,49,52,31,30,35,22,29,32,17,30,26,10,21,12,13,16,14,12,14,9,10,8,14,13,7,7,8,10,4,11,9,4,7,9,9,7,5,3,7,5,5,4,3,2,3,6,2,4,3,2,3,3,4,0,6,4,2,4,4,3,2,2,6,2,2,1,2
Hardoi,9,155,0,0,0,0,0,0,0,0,0,2,1709,9428,6743,3619,1863,1077,661,447,275,203,169,125,70,60,70,41,40,47,32,24,19,21,22,17,17,14,21,8,7,10,9,7,9,12,12,8,9,8,11,8,3,6,3,4,2,5,5,9,4,6,5,2,1,4,1,4,3,1,2,2,4,4,3,2,2,4,1,1,2,1,1,2,4,3,3,3,1,1,2,4,1,2,1,2,0,1,2,0,1,1,0
Dakshina Kannada,29,575,0,0,0,0,0,0,0,0,55,6060,5987,2060,946,571,406,262,255,185,175,150,122,104,85,80,55,59,51,52,35,43,38,33,35,30,17,24,16,14,21,16,19,25,16,20,19,12,21,12,11,13,14,17,14,14,13,14,6,6,10,13,7,18,10,14,9,7,15,14,9,7,8,7,7,7,7,7,11,9,5,9,8,4,4,3,6,5,8,3,3,5,4,4,9,3,7,3,4,8,6,6,3
Seoni,23,456,0,0,0,0,0,0,0,0,0,4775,15380,7465,3904,2305,1344,806,541,342,232,191,130,102,57,51,47,35,38,28,18,12,18,14,10,7,18,10,9,4,5,0,3,4,5,6,7,3,3,5,1,4,1,4,1,2,0,3,1,3,3,3,0,1,1,1,0,0,0,2,3,0,0,0,1,2,0,1,2,1,1,3,2,0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
Rohtas,10,234,0,0,0,0,0,0,0,0,1,882,4863,4296,2525,1357,772,543,377,276,172,145,122,104,61,61,45,46,38,29,28,20,24,16,17,15,14,18,14,11,12,12,8,13,6,2,9,4,6,8,7,8,4,3,2,4,4,6,3,7,5,3,1,4,0,3,2,2,2,3,2,1,1,2,0,2,4,0,2,0,2,2,5,2,1,1,0,3,2,2,1,2,1,3,3,0,2,1,1,1,0,0,3
Dewas,23,437,0,0,0,0,0,0,0,0,0,661,6181,5989,5531,3571,2267,1419,973,655,457,361,320,259,172,136,139,111,110,81,63,72,54,47,36,34,43,26,28,30,24,26,32,24,18,18,17,9,15,16,10,11,9,8,9,7,11,11,5,8,7,7,3,4,5,8,6,5,1,2,4,4,1,3,3,4,4,0,2,3,2,4,1,4,0,3,1,3,0,3,4,1,3,5,2,2,0,3,1,3,1,0,2
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,5,436,1546,2319,2129,1759,1321,1121,868,708,561,442,405,313,228,218,186,157,114,121,101,100,78,77,81,57,56,63,41,48,41,40,27,33,26,27,26,20,14,15,15,13,15,12,13,17,10,8,10,18,9,11,5,7,11,7,9,15,10,3,16,11,5,9,7,5,8,5,4,4,4,3,4,4,8,5,8,5,5,6,2,5,4,3,5,3,2,7,2,1,2
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,8,1184,1886,932,409,230,138,84,67,35,34,28,30,24,21,18,12,12,9,7,8,5,7,6,13,4,4,3,7,4,6,2,6,2,2,6,2,1,5,1,3,6,2,1,1,2,4,1,0,3,2,1,2,0,0,4,2,0,1,3,1,1,0,3,1,1,0,4,2,0,2,1,1,2,1,3,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,12,252,755,781,609,415,389,300,238,231,212,181,175,143,136,125,100,106,74,87,77,79,87,54,68,45,54,48,37,25,49,49,26,29,27,29,24,24,19,20,18,17,15,22,18,15,7,16,8,19,9,11,6,12,9,11,4,11,7,5,8,8,6,8,11,4,5,11,7,3,4,3,1,3,4,3,4,4,1,3,5,1,2,3,3,1,3,0,0,3
Tamenglong,14,273,0,0,0,0,0,0,0,0,4,6091,10063,866,382,243,179,114,89,95,64,45,43,44,24,19,19,20,18,10,11,19,7,6,10,12,7,4,7,6,9,2,5,9,4,2,5,3,3,3,1,0,4,1,3,0,2,0,1,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,547,3553,1913,1351,1052,947,748,614,468,398,343,258,201,190,148,114,115,78,80,55,41,38,43,38,25,21,29,25,25,14,17,14,17,9,17,7,10,14,11,12,4,5,5,14,8,7,10,4,6,7,7,4,7,2,3,2,3,1,3,2,3,5,2,2,2,2,2,3,1,2,1,3,0,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0
Sonitpur,18,306,0,0,0,0,0,0,0,1,3,1050,7802,2875,2792,2519,1847,1181,866,528,373,289,168,146,128,94,92,63,60,44,53,42,47,27,30,21,20,21,10,16,16,13,9,14,9,5,10,8,3,2,5,6,3,3,6,2,3,0,4,2,4,3,1,4,1,0,5,1,0,0,1,1,1,3,1,1,1,1,2,1,1,0,1,0,2,0,0,1,1,0,1,2,1,0,1,1,0,1,0,0,0,0,1
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,159,1545,2888,3018,2355,2006,1448,1100,852,694,577,457,368,290,254,235,200,178,126,116,99,90,76,70,47,51,40,40,31,24,30,36,32,20,13,21,17,17,13,9,14,5,12,9,10,7,14,11,8,3,10,5,8,4,5,7,5,3,9,4,2,4,3,0,5,6,4,2,4,1,3,1,6,3,7,3,1,2,3,1,3,0,5,3,1,4,1,4,3,1,1
Una,2,29,0,0,0,0,0,0,0,0,0,0,102,2228,1546,1012,682,430,262,183,128,95,69,56,48,35,31,20,26,21,16,21,19,15,8,12,9,9,13,6,11,8,4,7,5,9,6,4,3,4,4,2,2,5,4,2,1,4,3,3,0,1,1,4,2,1,1,3,0,0,1,0,0,3,1,0,0,0,1,2,1,0,1,2,2,0,1,0,1,1,0,2,2,1,1,1,1,0,2,0,0,1,0
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,243,2821,2336,1230,858,597,455,330,278,221,152,105,90,70,53,47,47,24,23,12,16,15,8,5,8,3,3,7,6,5,6,4,6,3,1,3,4,6,5,4,4,1,4,2,2,1,3,4,4,2,3,1,1,0,0,1,1,1,1,2,2,3,2,0,3,3,4,1,1,0,2,4,1,2,1,3,1,1,0,1,0,2,0,1,1,0,2,3,0,1,1,1
Jajapur,21,382,0,0,0,0,0,0,0,0,0,42,321,651,807,969,939,958,843,755,715,593,546,515,422,348,307,239,220,191,153,120,143,117,90,72,83,68,74,43,52,55,39,35,33,37,36,19,32,18,30,21,12,16,21,15,23,17,9,15,12,10,11,12,5,7,6,7,9,10,7,5,10,4,8,8,6,5,5,4,4,2,7,3,8,8,3,2,5,5,6,3,6,10,5,3,6,2,6,3,1,3,8
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,1,469,6301,6620,4627,3209,2210,1637,1239,1032,834,634,519,463,369,321,273,231,241,196,162,149,147,102,98,94,86,84,80,76,52,45,52,47,40,40,45,37,24,28,31,29,27,29,26,17,17,21,16,21,16,9,18,20,13,19,16,15,8,11,12,11,12,7,6,11,9,6,5,5,11,7,4,9,10,8,7,5,5,6,5,11,4,4,2,8,2,4,4,5,5,3,5
Ernakulam,32,595,0,0,0,0,0,0,0,0,2,567,842,1101,1010,824,574,485,385,314,257,235,214,206,188,163,160,140,122,103,98,78,73,68,57,51,52,47,31,45,17,42,36,35,26,29,25,25,28,20,13,24,17,19,16,19,7,15,16,11,16,19,8,10,18,16,12,20,11,19,11,12,13,9,8,14,7,5,14,10,9,12,5,8,11,10,6,13,8,9,11,6,7,6,10,10,7,13,8,8,9,10,6
East Garo Hills,17,294,0,0,0,0,0,0,0,0,9,4462,4971,1497,675,391,241,155,131,99,82,57,40,43,29,28,16,21,16,10,13,4,10,5,2,8,4,5,2,3,2,1,5,3,2,1,0,1,0,1,0,0,0,2,2,1,1,1,1,3,0,0,1,0,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,1158,5479,3280,1685,1277,942,771,640,485,382,331,279,210,158,146,98,99,100,68,58,32,26,32,25,10,18,12,8,8,6,8,7,4,5,5,4,4,1,3,5,2,2,3,1,5,0,2,5,2,2,2,0,5,2,1,0,3,1,3,2,1,0,0,1,0,2,2,0,2,2,1,4,0,4,1,1,4,0,0,1,0,2,0,1,3,1,1,1,3,1,0
Udaipur,8,130,0,0,0,0,0,0,0,0,1,5362,18325,8604,5331,3515,2380,1685,1275,910,687,514,481,387,299,299,191,188,138,150,102,89,75,65,60,64,56,38,48,38,28,31,27,34,36,28,26,25,34,21,30,14,26,13,20,16,12,13,11,17,8,7,8,10,11,15,15,13,11,8,8,13,7,17,9,7,6,9,8,1,6,7,5,1,5,11,9,7,8,3,7,5,4,6,5,2,7,5,1,2,6,5,4
Raipur,22,410,0,0,0,0,0,0,0,0,2,8161,11680,3502,4123,4135,3041,2357,1822,1437,1271,1095,936,765,713,665,569,501,448,408,372,348,300,288,262,264,211,180,190,163,151,135,135,111,116,97,81,111,94,86,80,65,60,59,63,68,54,45,35,38,44,33,31,30,30,25,24,35,19,26,24,12,17,32,28,16,23,22,19,16,11,15,27,11,26,15,22,13,12,13,15,17,12,16,9,12,15,8,10,4,13,12,5
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,1,332,1867,1729,1309,985,721,503,350,267,172,120,98,56,67,40,33,19,18,18,12,14,7,12,9,11,8,2,8,6,9,5,3,1,3,3,5,6,7,3,1,1,1,2,2,2,2,1,3,2,4,1,0,0,0,1,1,0,2,2,2,0,3,2,1,3,2,3,0,1,0,1,1,0,1,2,1,1,2,1,1,1,1,0,0,1,0,2,0,0,0,1
Dhalai,16,291,0,0,0,0,0,0,0,0,4,2043,4274,863,474,427,341,271,175,145,118,99,89,66,60,48,56,34,20,18,32,16,22,14,19,13,16,14,10,8,10,5,3,7,7,7,2,7,4,5,8,0,3,3,2,0,0,1,1,1,1,2,1,1,3,1,1,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,5309,16111,2848,1369,850,578,393,273,187,146,124,93,73,54,51,51,34,33,22,19,19,20,13,13,10,22,12,7,6,8,8,5,8,3,6,7,6,9,2,10,10,6,4,2,5,9,0,8,3,5,4,2,3,4,4,3,2,2,3,2,3,4,6,1,1,1,4,1,5,4,0,3,2,3,8,1,3,1,1,0,2,2,2,1,3,2,0,0,2,2,1,0
Supaul,10,208,0,0,0,0,0,0,0,0,0,521,4230,2209,1155,662,474,286,219,173,135,108,67,84,55,40,28,23,22,16,12,21,14,13,7,11,9,8,9,6,9,8,4,3,3,4,5,5,4,3,3,2,2,0,6,2,3,0,1,0,4,0,0,1,2,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,2,1,0,2,0,2,0,0,2,1,0,1,0,0,0,0,0,1,1,1,2,1,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,1,296,1367,1667,1433,1083,829,633,529,446,363,287,255,246,235,166,157,137,112,83,96,87,85,59,50,53,59,54,46,32,41,46,34,30,36,21,17,22,16,25,28,26,17,19,17,16,10,8,8,12,7,13,13,9,8,11,6,12,9,10,7,10,2,9,5,8,6,6,11,8,2,4,12,11,6,4,7,5,6,4,4,5,11,2,7,4,3,10,5,4
Akola,27,501,0,0,0,0,0,0,0,0,0,149,2770,5282,3791,2563,1788,1293,929,757,563,456,386,332,304,221,199,158,138,97,113,70,86,66,56,41,44,37,25,24,31,12,23,27,12,10,16,16,13,7,5,10,7,12,9,7,9,7,7,10,3,5,10,7,6,4,5,8,4,5,7,9,5,3,2,2,1,2,5,5,2,4,4,2,0,5,0,2,1,1,1,1,2,3,3,3,3,2,2,1,4,4,2
Samastipur,10,221,0,0,0,0,0,0,0,0,1,576,3254,2189,1709,1389,1004,771,578,418,267,153,104,96,65,49,34,26,30,21,23,12,11,7,10,9,6,5,14,7,7,3,6,4,2,4,3,2,3,3,4,3,0,2,3,1,2,0,1,2,1,0,4,2,0,1,3,0,2,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
Mysore,29,577,0,0,0,0,0,0,0,0,18,2590,2008,3571,3233,2602,1967,1519,1206,973,758,606,483,418,343,305,251,205,206,152,160,131,129,76,99,71,74,76,62,64,53,59,50,44,37,38,41,33,32,32,26,35,29,26,19,19,24,14,23,13,13,17,16,16,12,15,9,12,11,15,16,7,6,13,11,9,4,11,7,7,4,10,3,5,9,4,6,4,3,5,4,6,4,5,5,4,2,6,6,4,2,4,7
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,5,315,558,464,544,275,134,81,38,31,23,14,12,7,8,9,10,4,2,4,6,4,3,3,4,2,2,3,0,0,1,2,1,3,1,0,1,0,0,0,2,0,3,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,4,421,1738,3030,3096,2505,1971,1521,1159,955,746,637,543,413,388,348,331,244,223,195,191,165,150,121,114,110,97,105,90,65,68,75,50,35,60,43,48,35,42,32,30,23,21,16,15,20,13,16,10,16,12,20,13,12,8,13,8,13,10,7,10,9,10,5,7,3,9,4,7,8,5,5,5,7,4,5,5,1,5,4,2,6,5,4,6,3,0,4,2,2,2,5
Thrissur,32,594,0,0,0,0,0,0,0,0,16,2384,1268,1014,1123,1012,960,948,761,494,395,296,240,170,148,114,89,71,69,51,47,53,38,28,29,35,33,21,28,22,15,21,25,17,16,13,18,17,17,13,6,12,12,9,7,12,7,5,5,6,15,6,5,4,6,6,8,4,5,2,6,2,3,2,3,4,5,3,2,3,5,3,0,1,2,0,1,1,3,2,1,0,0,1,1,3,3,2,2,0,1,0,1
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,7,3,6,3,1,4,1,4,5,4,3,5,1,3,0,3,1,1,1,5,1,1,0,3,1,3,4,1,1,1,2,3,0,1,1,4,3,1,3,1,2,2,0,1,0,0,0,2,3,0,0,0,1,2,0,0,2,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Saiha,15,288,0,0,0,0,0,0,0,0,35,6060,1943,175,95,51,31,40,27,13,15,10,7,13,5,12,4,5,3,4,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,0,0,0,0,0,0,0,0,3698,9103,1073,491,299,177,119,99,61,47,39,25,33,14,15,11,10,13,14,8,7,8,6,5,4,3,2,5,1,3,1,1,1,2,0,2,1,3,2,2,2,1,1,1,3,1,1,1,0,2,1,5,2,0,1,0,2,2,0,0,1,0,0,3,2,1,0,0,0,2,0,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
Chamba,2,23,0,0,0,0,0,0,0,5,8,20,967,16374,11248,1027,358,198,120,82,57,38,16,25,19,16,16,17,18,7,16,9,4,7,9,4,5,5,9,6,7,5,4,3,3,5,2,7,2,4,2,2,4,2,3,0,3,4,2,4,0,0,0,2,2,0,1,0,2,0,4,0,1,0,1,0,0,0,1,0,1,2,1,0,1,1,0,1,1,0,1,1,0,4,2,1,1,0,1,0,2,0,1
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,297,4508,4532,2802,1645,895,532,297,212,152,96,74,74,59,38,36,25,33,23,24,20,6,20,14,7,9,3,5,7,11,3,6,1,8,6,7,1,4,7,2,3,3,0,5,6,0,4,3,3,3,1,1,1,5,2,3,2,2,1,1,3,4,1,3,2,0,0,0,2,1,1,4,1,2,1,0,0,2,0,2,0,2,1,1,0,0,2,1,1,0,1,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,1,151,1898,2399,1565,1034,693,499,392,291,217,202,155,156,156,141,115,118,107,100,91,74,73,69,59,68,67,48,42,47,40,44,41,35,46,32,29,32,31,27,18,35,28,16,28,20,16,22,23,19,13,19,17,16,15,14,10,7,14,10,9,8,8,11,11,9,11,5,12,5,5,9,4,8,10,10,8,6,4,5,4,4,6,3,8,4,7,1,0,4,3
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,73,857,1146,1280,1165,850,620,524,425,388,334,261,230,218,198,181,166,163,153,127,112,118,115,92,91,94,70,80,68,56,55,42,59,50,48,45,50,49,35,40,37,28,25,26,25,26,26,23,21,27,21,10,14,21,10,18,16,19,23,16,19,11,13,11,15,2,12,9,13,10,15,6,7,9,11,9,7,3,6,9,6,10,10,6,6,3,10,6,6,7,5
Gadag,29,561,0,0,0,0,0,0,0,0,2,4391,8661,2577,1098,594,389,278,181,143,118,96,64,68,51,53,40,42,35,24,26,20,16,23,12,12,13,4,13,10,10,10,8,7,8,5,9,5,8,4,8,10,4,7,5,4,5,5,10,8,4,7,3,2,2,2,1,2,1,3,2,1,1,3,2,1,2,0,1,0,3,1,4,2,2,3,4,2,0,1,3,1,1,1,0,1,1,1,3,1,2,1,2
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,67,868,1859,2525,2566,2388,1859,1433,1044,768,560,413,294,233,158,152,83,88,76,46,33,38,33,25,26,20,14,15,10,14,11,1,8,9,9,6,7,7,3,6,8,5,2,6,2,3,3,5,5,3,4,5,4,1,5,5,3,1,4,3,6,5,2,2,1,3,0,0,1,0,2,1,2,0,1,0,0,1,1,3,1,1,0,3,1,1,1,4,2,0,1
Bhind,23,420,0,0,0,0,0,0,0,0,0,127,3360,5497,3655,2077,1442,858,645,427,324,249,193,157,131,96,87,53,48,47,30,28,35,20,25,23,20,22,19,11,6,10,7,5,9,7,8,8,4,11,5,6,2,6,7,7,3,8,2,9,5,2,4,5,2,2,2,3,3,4,4,4,5,5,2,3,1,1,2,5,4,0,3,3,4,5,1,0,0,0,3,1,4,6,1,0,2,2,3,1,2,1,2
Solapur,27,526,0,0,0,0,0,0,0,0,0,21,4681,12152,9254,6870,5692,4629,3713,2752,2295,1761,1373,1075,861,761,574,481,393,379,303,261,222,174,146,137,114,126,85,84,81,65,68,48,58,40,29,45,31,33,41,32,30,30,22,22,29,31,22,19,20,16,14,12,14,20,20,23,14,12,15,7,11,14,10,9,6,13,13,11,7,14,10,8,13,13,7,11,8,13,7,10,6,5,9,5,5,5,6,9,0,4,7
