,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Hamirpur,9,168,0,124,13,17,15,16,37,31,54,44,52,61,63,107,114,153,183,231,261,355,362,463,539,587,710,831,996,1167,1373,1537,1416,1290,1132,876,625,482,399,242,254,200,200,155,147,122,110,95,101,58,51,46,45,35,16,29,26,6,9,18,16,6,3,7,3,5,11,3,4,2,0,0,5,6
Warangal,28,540,0,4,1,2,1,4,3,1,10,5,2,5,8,8,13,12,13,18,22,33,73,82,149,181,368,575,710,877,1067,1306,1510,1686,1660,1485,1112,799,636,448,350,300,281,218,151,149,150,125,129,90,84,51,59,56,41,51,33,17,23,7,12,11,12,10,5,8,15,6,9,5,7,2,8,11
Kandhamal,21,390,0,517,62,87,104,118,129,197,242,284,339,410,544,653,891,1127,1566,1949,2442,2878,3091,3200,2972,2572,2094,1507,1027,729,509,315,203,143,132,89,69,49,36,22,13,16,13,10,9,9,9,6,8,7,4,6,1,2,3,3,3,2,1,3,3,2,3,2,1,3,1,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,52,121,165,236,270,331,457,703,885,838,685,569,526,432,315,263,208,161,113,83,78,67,53,62,49,32,36,33,37,25,39,28,25,22,8,11,9,8,12,1,1,0,0,0,0
Singrauli,23,463,0,0,3,6,3,0,12,6,7,7,6,19,28,31,58,92,102,160,258,399,585,820,1096,1526,1659,1805,1686,1424,1201,875,632,522,420,298,232,245,243,191,207,181,208,174,150,176,155,108,138,136,105,76,71,33,68,54,72,40,56,30,42,34,26,38,40,26,8,7,7,11,4,2,0,25
Khordha,21,386,0,6,0,4,0,2,0,1,8,6,6,1,11,19,27,27,50,87,107,154,336,415,466,474,500,501,492,609,500,545,441,483,431,407,389,412,377,349,342,267,269,218,180,140,138,139,128,85,96,78,87,60,56,41,31,64,49,26,34,40,31,30,30,21,19,16,23,14,15,13,11,41
Kangra,2,24,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,3,18,22,61,157,259,508,941,1483,2262,2968,3364,3135,2529,1890,1391,1118,987,723,598,469,367,291,230,219,145,143,117,93,77,65,62,47,35,36,31,37,26,18,25,23,21,12,14,12,6,3,3,0,3,1,0,0,0,0,0,0
Katni,23,450,0,5,0,0,3,0,2,0,0,0,0,3,0,3,2,5,6,7,5,1,16,8,16,14,40,88,116,181,313,348,382,383,326,298,240,203,152,167,98,90,84,65,45,40,37,21,19,27,33,16,7,10,4,5,3,3,0,4,9,2,3,0,4,0,1,0,0,1,0,0,0,0
Barwani,23,441,0,19,1,5,13,7,12,10,12,23,36,40,59,67,132,183,250,343,613,917,1299,1748,2174,2425,2160,2013,1717,1339,1029,808,558,451,286,256,208,156,138,114,112,62,58,61,45,34,22,34,28,28,26,21,9,2,5,5,8,7,7,3,9,3,5,4,6,2,3,0,5,0,2,0,0,2
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,3,15,19,22,55,107,195,389,526,719,875,797,782,521,315,185,103,70,19,22,5,6,15,6,19,7,4,6,11,5,4,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,1,0,0,0,0,0,1,0,1,0,1,2,1,4,6,11,9,18,29,41,92,143,290,437,623,849,939,942,855,810,646,586,474,400,334,254,232,224,160,161,152,131,101,84,61,43,38,22,13,11,26,22,16,15,13,10,8,11,5,6,4,4,4,2,4,0,3,1,0,0,0
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,5,15,36,54,110,232,263,414,681,947,1198,1328,1291,1160,971,879,777,677,629,576,430,297,262,216,198,155,101,107,99,50,45,69,36,41,28,26,16,11,27,18,17,6,3,4,6,6,7,3,12,0,4,0,0,1
Durg,22,409,0,8,0,2,3,0,5,8,9,3,7,0,10,7,11,11,11,20,35,15,28,33,59,46,94,97,137,209,201,212,197,221,210,121,123,89,50,40,36,16,25,18,16,13,15,22,8,14,10,20,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chirang,18,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,21,49,167,366,650,891,950,747,538,529,388,364,327,274,252,204,181,151,125,92,103,45,70,48,37,23,19,28,20,23,10,16,12,5,3,2,4,3,2,1,0,4,1,1,1,1,2,2,1,2,3,3,6
Neemuch,23,432,0,27,3,7,7,11,9,11,16,26,9,27,74,89,135,138,260,339,475,682,922,1076,1333,1343,1223,1075,949,699,589,435,387,338,295,250,184,181,124,138,92,80,48,56,62,41,27,10,15,30,11,16,18,9,16,4,10,8,2,11,3,2,7,2,6,11,0,1,11,9,2,5,0,2
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,62,98,139,215,269,297,344,323,356,308,275,257,210,204,177,168,161,154,146,148,141,120,115,100,88,81,70,66,59,39,49,45,47,57,36,25,28,19,18,2,9,87
Nizamabad,28,533,0,356,43,37,51,47,89,95,132,126,94,144,212,176,233,263,296,327,540,540,553,756,890,942,1033,1303,1132,1297,1273,1347,1331,1132,1006,824,632,552,554,412,370,394,366,328,299,252,281,233,280,209,161,201,160,137,103,120,117,82,69,49,46,55,31,17,19,17,20,11,19,16,10,11,10,14
Salem,33,608,0,0,0,0,1,0,0,0,0,1,0,1,10,0,6,0,9,14,6,17,39,89,126,144,178,238,261,248,294,322,333,340,397,417,313,368,389,405,375,412,392,303,272,226,206,169,137,131,106,78,65,52,75,37,36,25,35,15,13,7,21,37,10,16,8,6,8,2,4,4,8,24
Sehore,23,445,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,5,0,0,4,5,5,9,14,7,20,24,38,68,129,207,283,287,239,175,169,136,101,71,33,27,26,34,13,11,6,7,13,10,8,17,10,6,3,0,3,0,4,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,17,31,86,258,528,1085,1890,2802,3454,3697,3700,3721,3671,3580,3609,3217,2612,2081,1619,1176,947,662,499,367,283,228,175,138,112,91,58,68,70,44,44,40,45,27,25,33,18,19,5,16,10,10,8,9,2,3,0,0,0,0,3
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,21,49,116,288,583,956,1448,1704,1765,1585,1451,1240,1031,831,669,568,443,356,290,222,191,162,119,101,83,67,67,55,50,50,39,37,40,24,32,25,38,22,24,27,29,20,31,24,15,11,1,1,4
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,1,2,0,0,4,2,1,2,6,8,11,26,15,35,59,100,151,187,314,449,599,779,968,1099,1297,1298,1132,1055,1018,918,829,766,599,522,443,369,325,248,211,162,161,98,90,69,73,37,41,22,21,23,20,17,12,5,9,6,10,4,4,7,5,5,51
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,9,29,95,222,442,871,1206,1324,1206,1129,918,790,677,570,453,332,299,183,143,101,74,58,36,30,17,19,13,21,9,14,12,12,6,9,2,2,5,7,2,4,4,1,0,0,0,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,38,88,179,386,556,757,888,923,798,589,581,466,413,308,243,199,169,148,128,104,108,105,85,76,77,63,68,58,59,58,56,39,41,40,38,52,33,23,28,17,17,18,10,15,6,3,5,8
Sivaganga,33,622,0,0,4,4,0,0,0,0,0,0,2,4,10,0,11,32,25,39,45,71,75,116,152,252,316,404,506,742,851,855,926,862,751,584,483,446,311,257,288,199,169,140,87,82,70,82,51,30,45,19,39,19,10,9,14,21,19,5,16,8,2,11,3,3,6,0,2,2,1,1,3,3
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,6,23,49,109,250,554,1005,1733,2194,2189,1718,1244,905,654,507,393,324,199,171,135,99,76,54,50,41,35,18,18,15,18,12,8,5,15,7,6,9,8,6,3,5,9,6,3,0,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,34,6,9,4,8,4,5,7,10,20,18,14,33,22,43,41,50,108,114,152,248,316,428,606,730,977,1263,1663,1947,2212,2282,2249,2117,1803,1445,1175,957,828,657,484,370,297,233,175,153,149,92,101,73,76,59,44,37,25,34,25,24,26,14,15,14,6,16,6,3,6,1,0,4,4,12
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,5,4,8,17,34,63,110,138,243,384,695,872,1117,1291,1216,1340,1195,988,724,691,528,495,428,404,314,308,313,236,189,183,146,120,100,97,96,56,54,39,27,23,27,22,18,15,8,18,15,9,18,9,6,6,3,6,2,1
Chitrakoot,9,171,0,1,0,0,0,0,1,0,1,0,2,3,8,3,5,18,46,17,25,68,66,134,155,207,201,204,199,219,152,176,171,218,185,267,312,276,212,192,121,90,79,90,59,46,43,22,20,11,6,7,7,6,0,7,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Parbhani,27,513,0,66,0,9,9,10,7,4,5,30,15,20,21,36,23,24,15,31,60,58,38,57,80,38,55,77,46,93,149,196,268,379,421,494,453,428,222,160,116,83,69,44,30,17,25,23,16,9,23,7,15,13,10,13,5,1,3,3,3,5,4,0,2,0,4,0,0,0,0,0,0,0
Baran,8,128,0,18,4,7,10,8,10,23,16,32,54,100,86,151,224,338,501,737,924,1243,1458,1656,1649,1832,1732,1723,1590,1567,1424,1125,1066,871,719,596,522,483,430,384,372,338,302,347,263,228,199,231,161,135,99,111,108,96,73,50,62,38,37,26,24,17,27,12,11,14,17,16,4,7,11,14,3,26
Visakhapatnam,28,544,0,128,17,32,27,28,53,24,68,63,89,72,111,168,192,256,361,436,539,785,1211,1714,2325,3040,3513,3912,3869,3527,3303,2693,2102,1716,1411,1151,946,829,718,642,518,489,450,353,333,262,232,223,204,186,186,175,168,176,157,135,119,112,119,98,111,93,66,82,66,51,53,54,61,44,46,47,39,126
Satna,23,429,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,1,9,10,24,33,71,83,133,142,182,262,287,359,356,331,408,508,578,516,444,426,343,334,296,237,256,219,159,127,114,119,64,61,38,31,37,35,24,12,11,7,11,3,2,2,2,0,5,1,1,1,1,3,0,0,2
Hardoi,9,155,0,0,0,0,0,0,0,2,0,1,2,4,8,5,12,10,38,49,109,176,285,516,918,1441,2333,3301,4089,4068,3249,2221,1409,834,523,362,247,156,145,93,58,61,54,44,36,36,26,27,16,13,19,25,10,17,9,12,14,12,8,6,5,8,5,5,6,5,8,4,3,3,2,0,0,0
Dakshina Kannada,29,575,0,5,0,0,2,0,0,0,0,0,0,0,1,3,3,3,1,3,2,7,17,25,31,49,71,111,316,497,957,1473,2089,2391,2228,1589,1015,693,389,260,238,146,83,98,84,47,67,53,36,54,40,66,60,52,24,26,17,16,19,7,16,15,0,8,12,7,5,0,3,2,0,0,0,0
Seoni,23,456,0,36,6,8,4,12,8,14,29,25,12,30,26,25,39,54,56,60,84,98,121,116,158,229,209,289,263,288,298,347,273,242,127,87,51,13,6,4,7,4,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rohtas,10,234,0,135,25,12,34,31,36,47,68,71,82,69,101,138,214,239,209,277,264,356,465,491,571,651,798,866,800,884,825,821,823,652,497,522,405,325,308,236,201,141,163,101,71,76,78,67,51,43,39,30,13,14,20,19,9,3,13,4,9,8,4,0,1,0,3,2,0,0,0,0,0,0
Dewas,23,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,14,29,72,132,198,178,157,131,51,28,24,17,11,1,5,6,4,4,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,45,113,305,645,999,1431,1658,1698,1723,1458,1202,1003,751,638,518,356,279,227,183,178,139,123,128,76,82,62,64,54,58,41,36,33,29,28,31,27,24,21,18,26,21,29,14,13,3,2,0
Ramban,1,17,0,5,0,1,0,1,1,0,3,0,4,1,8,7,6,16,26,23,52,80,124,127,209,289,330,375,405,372,325,302,236,195,178,164,141,116,144,132,120,98,110,86,71,71,54,41,37,26,25,28,33,16,20,19,8,8,11,10,8,5,4,10,8,6,2,1,2,3,2,2,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,150,316,441,538,520,489,440,466,393,323,316,277,278,246,215,199,180,127,136,112,79,67,38,46,28,33,27,25,27,17,16,23,34,31,21,20,16,18,7,3,6
Tamenglong,14,273,0,4,1,0,2,4,4,6,6,10,16,23,35,58,103,182,300,545,751,1236,1721,2526,2980,2939,2203,1366,586,267,127,92,74,51,56,38,42,27,22,26,13,25,18,18,13,13,5,9,12,9,2,8,6,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,10,0,2,1,1,2,3,8,13,11,23,12,27,24,62,57,77,118,166,220,288,452,526,626,784,828,908,897,920,982,988,898,741,641,463,404,323,233,186,138,145,104,67,58,29,33,24,17,17,15,11,6,8,6,5,8,4,1,3,1,2,0,0,4,0,1,0,0,0,0,2
Sonitpur,18,306,0,1,0,0,0,0,0,0,0,0,2,1,7,2,7,9,32,52,108,261,533,969,1518,2146,2386,2264,2048,1642,1542,1439,1194,1059,906,712,533,425,338,224,190,161,104,104,75,65,57,40,32,40,29,34,22,15,12,7,5,2,7,4,2,6,8,1,0,1,2,0,1,0,0,0,0,0
Birbhum,19,334,0,2,1,0,0,0,0,2,0,2,0,0,0,2,3,5,6,16,13,15,36,58,89,182,261,392,571,706,951,1096,1303,1405,1442,1531,1358,1294,1255,1042,878,707,671,503,434,324,274,234,174,114,119,91,74,50,42,42,25,22,18,15,18,21,11,16,13,16,13,11,10,3,7,2,0,1
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,13,23,71,141,269,406,558,717,632,571,509,439,360,322,317,290,267,235,160,142,118,95,84,66,63,51,42,37,35,31,29,25,20,17,8,6,16,9,6,9,9,5,7,1,1,2,2,0,1,4,3,0,0
Darbhanga,10,215,0,0,0,0,0,0,0,2,0,1,1,7,1,8,6,5,24,25,39,50,86,182,253,412,578,744,1078,1122,1069,850,721,580,469,349,275,215,178,136,90,89,58,49,44,47,19,18,14,11,15,25,18,13,17,5,8,7,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,7,2,2,16,26,18,46,63,142,191,252,327,471,586,694,706,756,827,719,688,694,633,519,405,320,374,260,220,158,114,124,102,73,79,51,54,41,40,43,28,30,38,8,31,17,14,14,6,9,12,72
Chittaurgarh,8,126,0,24,0,0,6,5,7,4,13,12,19,25,24,56,64,92,157,173,304,460,617,824,1155,1300,1674,1950,2152,2342,2442,2184,2009,1477,1335,1106,991,824,735,670,574,493,444,373,333,349,248,174,151,159,147,94,108,81,67,72,51,42,52,40,29,29,23,20,21,25,32,22,16,11,16,12,9,47
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,14,32,61,147,257,285,397,348,426,570,634,656,662,523,376,320,267,267,230,219,151,181,137,89,89,72,69,69,59,66,53,76,64,40,49,36,56,38,40,27,40,31,35,31,17,21,24,21
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,9,18,31,87,226,507,1011,1656,1995,1795,1198,881,715,520,437,313,295,263,208,149,150,116,100,77,65,65,39,30,32,22,20,5,7,6,4,5,1,2,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,1,0,0,0,1,2,1,2,5,3,3,8,7,28,38,58,64,113,224,340,501,809,1123,1348,1589,1519,1402,1228,1124,940,933,804,692,643,597,508,372,269,209,140,89,46,27,24,23,25,9,17,26,17,8,11,3,13,7,6,2,3,5,0,2,0,0,0,0,0,0,0
Udaipur,8,130,0,11,1,1,3,2,0,1,9,7,8,12,14,24,47,52,111,163,298,475,819,1369,1894,2405,2751,3015,2886,2503,2242,2003,1636,1299,1150,1044,824,675,552,475,350,313,292,254,202,230,143,130,119,81,57,66,47,41,55,44,64,39,38,30,23,13,32,28,53,25,38,40,33,24,15,17,13,34
Raipur,22,410,0,191,19,26,32,40,56,76,67,86,124,91,127,144,194,272,231,255,346,457,436,468,439,426,445,475,351,442,420,498,446,394,368,298,260,217,175,205,172,152,142,146,106,90,95,67,78,63,45,31,40,33,38,46,34,50,49,21,20,25,18,14,25,7,14,20,10,7,0,0,0,0
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,9,25,76,140,371,661,959,968,1054,870,777,685,553,436,351,243,173,136,113,67,50,34,19,17,26,16,13,11,10,9,7,9,6,3,1,2,1,0,8,2,1,2,0,0,0,0,0,0,0,0
Dhalai,16,291,0,53,13,6,12,24,20,28,27,29,57,66,71,125,166,216,272,346,495,549,654,732,789,781,691,558,420,387,320,209,276,273,219,191,182,117,97,76,58,39,32,38,27,13,17,10,11,7,0,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,14,0,3,17,4,4,5,12,11,4,6,24,23,38,49,83,114,214,302,403,720,1057,1511,1962,2120,2196,1599,1037,577,420,261,268,197,230,205,124,123,113,110,112,65,46,43,28,25,11,13,4,7,5,14,4,3,0,0,5,4,2,1,0,5,6,0,1,0,0,1,0,0,0,0
Supaul,10,208,0,6,0,1,0,2,1,4,5,3,7,8,4,9,13,30,34,73,66,118,151,225,358,454,561,596,672,661,635,572,606,578,542,506,436,315,263,153,165,151,96,78,61,47,31,43,19,21,14,9,9,1,5,0,2,2,8,5,2,2,1,0,0,3,0,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,47,161,303,549,789,1097,1129,1093,981,865,699,657,526,402,352,300,242,229,205,144,130,111,97,90,75,72,53,64,61,38,44,43,41,32,32,37,56,34,30,40,52,35,38,48,84
Akola,27,501,0,0,0,0,0,0,0,0,0,4,1,2,0,0,2,5,2,1,8,11,12,24,26,39,67,136,155,245,181,179,154,160,92,72,80,36,47,24,22,27,14,23,6,11,17,16,6,6,1,4,2,0,5,3,3,0,7,2,8,0,2,3,0,0,0,0,2,0,0,0,0,0
Samastipur,10,221,0,30,6,7,3,3,6,5,10,15,10,19,20,23,48,76,99,120,180,224,292,404,533,602,756,792,829,808,845,757,756,769,721,609,543,460,343,260,187,139,99,80,68,52,40,17,17,16,8,13,10,2,6,5,3,1,4,2,0,3,2,0,3,0,0,1,0,0,0,0,0,0
Mysore,29,577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,8,27,20,23,30,85,57,168,151,290,363,508,556,557,603,557,526,560,469,428,378,335,216,262,218,184,159,152,103,105,89,61,51,39,29,14,20,44,15,16,20,7,1,7,4,3,9,12,7,10
Shupiyan,1,13,0,1,1,1,0,1,0,0,2,0,3,2,7,4,8,11,20,22,24,70,59,90,97,102,125,128,115,120,126,129,133,130,127,150,116,115,96,87,91,60,52,34,25,36,14,13,11,7,9,9,10,4,2,2,0,4,1,2,3,4,2,2,2,0,3,2,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,23,19,25,76,108,147,241,388,582,922,1358,1736,1951,2028,1926,1632,1505,1215,1166,948,781,730,628,530,387,330,269,215,157,132,119,78,64,63,48,38,33,25,25,20,29,21,20,16,11,10,8,10,8,1,3,2,0
Thrissur,32,594,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,5,5,20,27,64,72,172,239,394,502,556,507,399,374,305,341,295,275,220,145,124,94,46,57,34,22,22,19,22,9,5,2,6,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,8,2,7,5,3,5,6,1,3,0,11,5,7,1,6,5,6,2,5,9,4,8,3,0,5,0,2,0,2,1,2,0,0,0,6,8
Saiha,15,288,0,322,31,57,37,78,61,111,97,101,155,129,160,155,212,208,237,293,291,368,402,376,422,374,391,387,288,236,214,138,119,87,67,47,18,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,3,3,6,1,3,5,4,7,6,11,16,32,51,98,177,350,571,949,1428,1987,2536,2377,2006,1206,600,273,147,109,100,76,52,36,29,21,28,20,18,16,17,6,12,10,4,7,5,5,2,6,3,2,6,0,1,3,1,1,2,3,1,2,3,0,1,1,0,0,0,0,0,0,0
Chamba,2,23,0,4,0,0,0,2,0,1,1,1,2,2,2,10,17,28,54,119,235,483,810,1503,2427,3712,4414,4392,3864,2960,1965,1118,704,442,282,233,165,124,106,81,56,50,35,32,27,35,23,18,17,26,16,22,11,10,9,11,8,5,6,7,3,3,4,1,2,0,0,0,0,0,0,0,0,0
Dungarpur,8,124,0,3,3,0,0,2,4,2,5,0,3,2,2,10,9,5,21,32,43,44,43,78,92,166,214,276,398,473,398,461,535,429,441,362,344,244,231,139,91,59,34,35,24,8,14,15,0,1,1,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,53,178,485,938,1362,1395,1223,1036,827,609,505,415,350,317,271,246,220,212,171,151,173,154,115,112,104,86,77,63,42,32,30,25,21,15,12,17,13,10,5,3,0,1,0,0,1,3
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,62,118,263,451,478,615,720,765,750,796,795,674,718,654,611,441,416,331,324,245,178,150,118,111,98,105,72,85,57,60,64,73,49,48,66,58,66,69,42,29,29,36,31,26,24,7,2,0
Gadag,29,561,0,90,14,12,11,16,21,48,24,26,37,37,68,76,77,94,158,176,210,281,325,405,485,587,628,834,925,1146,1348,1412,1398,1126,912,689,573,428,307,218,159,131,97,100,78,80,35,45,35,35,31,20,20,24,20,10,19,9,13,11,11,11,7,12,10,9,15,8,11,6,4,1,0,0
Jaunpur,9,194,0,12,0,0,3,2,3,0,0,1,4,10,3,6,5,12,6,23,15,21,36,55,68,88,168,231,326,509,707,936,1318,1599,1811,1735,1698,1435,1178,879,656,442,312,188,120,98,82,50,37,45,21,27,17,18,19,10,15,12,15,8,10,7,9,0,2,0,0,0,0,0,0,0,0,0
Bhind,23,420,0,19,3,3,3,3,7,8,10,15,25,33,43,76,86,107,145,193,298,377,487,609,736,927,1140,1326,1555,1695,1693,1533,1385,1031,798,637,520,423,363,316,208,174,170,147,120,74,63,54,29,40,29,39,25,23,22,22,18,25,26,24,11,9,9,4,12,8,4,9,4,3,3,2,0,0
Solapur,27,526,0,366,58,68,46,91,94,156,129,109,157,186,285,393,444,500,698,792,1024,1450,1497,1788,1973,2330,2371,2532,2389,2433,2279,2088,1903,1745,1496,1312,1256,1097,983,720,717,596,533,423,353,291,284,227,205,142,131,150,100,73,79,67,62,60,64,58,52,25,27,29,40,20,33,22,10,20,24,20,13,122
Almora,5,64,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3,5,2,8,8,15,20,57,69,105,196,382,705,1143,1705,2147,2090,2027,1381,835,476,257,160,107,100,63,62,31,27,32,16,11,8,14,7,8,9,3,3,4,7,5,5,5,2,1,1,1,2,0,0,0,0,0,0,0,0,0
Upper Subansiri,12,249,0,7,1,1,1,2,1,5,8,9,12,13,22,39,49,116,142,245,468,754,1397,2216,3406,4576,5091,4771,3257,1680,644,185,50,17,9,5,3,1,1,5,6,2,2,3,2,3,1,4,3,2,0,2,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,4,0,0,0,0,0,0,0,0,2,0,1,1,7,3,10,25,37,57,121,248,600,1060,1964,2910,3382,3139,2371,1884,1376,1019,779,600,526,381,346,274,195,186,157,134,119,97,67,66,52,29,32,35,35,33,37,15,29,12,20,15,19,20,8,14,9,7,2,4,3,3,0,1,0,0
Jashpur,22,402,0,27,3,4,6,5,5,5,8,3,12,17,20,16,37,30,40,71,81,136,194,233,376,613,862,1140,1534,1849,2015,2199,2177,1899,1571,1304,856,589,399,186,133,87,37,29,13,6,19,19,9,5,4,8,13,0,9,4,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,5,16,12,17,31,46,64,111,180,270,401,554,718,760,898,847,824,724,600,583,498,439,385,350,312,271,259,236,200,180,165,170,166,130,100,78,77,61,69,53,55,53,53,52,44,23,27,12,20,6,9,4,4,19
Thiruvananthapuram,32,601,0,12,0,0,2,4,0,0,4,2,5,2,6,9,18,9,27,24,39,52,44,85,89,113,155,205,256,237,277,296,415,403,356,446,391,415,353,280,215,165,130,99,79,75,53,32,43,46,50,35,49,36,27,30,41,25,30,22,14,15,10,9,10,6,3,1,5,1,0,2,0,0
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,5,4,20,34,83,171,357,611,984,1137,1331,1463,1503,1612,1645,1597,1462,1374,1163,842,708,537,444,368,254,225,108,89,58,60,40,31,25,28,32,29,21,14,11,14,15,16,15,26,12,17,13,17,3,8,8,3,6,2
Kurung Kumey,12,256,0,2,0,0,0,2,0,2,1,6,6,10,6,23,46,70,112,199,310,598,1084,1762,3059,4361,5915,5671,4127,2221,874,261,62,13,5,4,7,1,7,5,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wokha,13,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,33,86,248,603,1151,1485,1413,804,477,289,187,107,79,80,55,20,24,26,15,11,6,6,8,7,5,6,1,8,2,6,3,4,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Gumla,20,366,0,42,5,8,15,11,18,26,13,15,34,37,20,43,57,63,103,99,105,180,222,282,381,477,684,874,1228,1555,1911,2154,2177,1955,1727,1197,798,402,228,135,81,51,44,21,22,10,10,7,15,5,7,0,2,5,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
