,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Dibang Valley,12,257,0,2725,336,359,442,442,576,674,741,843,910,1112,1244,1375,1585,1701,1851,1881,1891,1846,1550,1280,962,733,561,352,217,122,77,36,11,8,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadia,19,336,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,4,13,9,11,18,18,31,53,88,124,197,213,313,379,593,585,482,502,357,235,188,132,97,45,46,41,40,31,51,39,33,20,1,9,6,11,3,2,4,1,0,0,2,1,6,2,0,0,0,0,0,0,0
Davanagere,29,567,0,17,2,4,0,4,8,6,10,11,17,22,28,39,28,58,73,104,130,188,277,426,631,843,1249,1714,2132,2546,2609,2516,2120,1601,1184,819,647,461,347,281,219,196,150,132,98,98,61,71,58,30,44,30,36,31,26,25,15,23,22,19,12,19,12,13,9,14,9,7,14,11,9,3,6,9
Pashchim Medinipur,19,344,0,193,33,35,41,44,49,59,94,105,119,160,179,206,272,273,328,365,369,376,422,455,525,523,623,725,798,833,919,950,1146,1329,1355,1455,1289,775,561,394,279,148,137,95,83,70,50,65,43,55,45,41,47,38,49,30,26,28,24,24,8,19,10,14,3,6,5,4,4,3,0,2,1,4
Cachar,18,316,0,38,10,7,7,13,10,24,19,37,29,57,68,82,84,99,180,214,217,269,305,399,507,456,440,419,382,333,218,211,157,120,79,64,37,28,26,16,10,7,13,10,6,7,5,13,9,14,9,3,0,7,4,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaimur (bhabua),10,233,0,125,22,22,24,31,31,50,64,63,76,87,106,135,155,205,245,310,460,545,730,824,918,1013,1040,995,910,737,660,552,571,489,360,352,180,150,104,65,42,35,18,10,3,6,5,2,12,0,0,0,0,6,2,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,0,0
Simdega,20,367,0,332,24,38,60,53,65,87,92,105,160,147,130,143,247,204,246,282,309,385,545,597,728,773,936,884,854,791,766,805,871,724,487,302,100,51,30,11,9,7,10,9,6,7,0,2,2,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firozpur,3,43,0,2,0,0,2,1,1,2,3,5,2,7,15,23,28,61,79,99,169,269,357,423,479,482,510,474,549,599,658,795,948,1023,1101,1141,1063,1079,1058,1127,1054,885,961,764,733,714,631,603,471,419,330,338,274,207,201,158,141,101,112,124,93,70,49,39,30,32,24,21,16,11,4,5,4,2
Baghpat,9,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,2,9,3,12,13,18,34,54,83,110,104,185,158,220,242,251,182,189,170,133,112,102,54,37,29,32,25,26,19,15,10,11,8,11,7,14,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purbi Singhbhum,20,357,0,103,21,15,17,29,26,41,46,56,91,94,136,138,139,214,219,269,303,319,395,388,399,451,539,607,671,759,687,627,645,641,579,506,419,353,311,227,230,175,164,117,109,117,101,76,64,52,67,54,40,35,46,39,45,17,25,26,26,19,30,24,29,29,20,25,29,21,29,18,29,99
Bahraich,9,180,0,682,100,73,68,76,74,118,108,128,125,166,208,170,169,183,209,195,297,264,310,314,308,343,381,433,420,440,391,375,384,336,267,225,235,133,147,72,72,30,31,38,18,22,11,8,5,8,12,6,5,3,7,6,3,1,5,3,7,3,4,0,1,5,0,8,0,0,0,0,0,0
Kishtwar,1,18,0,25,4,7,7,7,9,15,14,17,45,57,82,133,200,291,517,855,1378,2210,3419,4669,5996,6319,5344,3607,1915,1022,699,533,401,318,279,191,144,127,108,81,73,46,37,38,29,31,23,21,15,6,6,10,8,8,4,7,3,7,2,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0
Hardwar,5,68,0,2,0,1,0,0,0,1,2,0,5,4,3,6,5,9,5,20,18,17,33,52,75,91,122,125,151,192,244,291,344,397,433,461,429,382,345,361,349,382,357,341,355,291,325,307,236,215,205,183,144,153,106,132,93,83,86,102,34,49,45,22,24,7,7,0,0,3,2,0,0,0
Raisen,23,446,0,399,38,55,64,113,131,166,179,197,230,367,420,483,623,818,966,1186,1430,1677,2159,2451,2730,2768,3003,2534,2284,1853,1598,1092,779,622,452,350,303,237,184,138,101,99,93,80,61,46,59,37,33,21,11,19,17,24,12,13,6,8,7,7,6,7,10,6,10,5,4,9,5,5,3,2,1,0
Gajapati,21,389,0,3,1,0,1,4,1,1,2,7,3,16,19,27,34,47,78,122,241,345,529,870,1243,1693,2023,2246,2084,1713,1354,863,568,361,249,161,88,50,47,39,14,20,19,18,24,3,4,7,3,3,1,1,5,0,2,5,0,4,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malkangiri,21,399,0,358,47,57,80,76,76,119,138,156,160,234,244,294,374,388,461,561,698,827,943,1152,1395,1711,1858,2071,2088,1979,1633,1225,918,551,411,196,74,43,29,12,4,0,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deoria,9,190,0,32,11,4,2,1,14,15,18,31,34,32,33,53,47,85,125,140,197,195,244,239,325,341,320,307,318,300,262,260,240,271,236,189,192,203,191,175,165,101,84,50,63,35,24,12,10,4,10,7,0,11,2,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Amravati,27,503,0,1171,140,168,169,169,238,244,310,386,426,499,542,603,713,942,996,1206,1300,1579,1903,2112,2482,2862,3315,3480,3321,3110,2621,2321,1801,1515,1100,842,679,518,450,364,343,255,226,219,189,166,142,118,114,79,102,52,53,44,22,55,24,25,28,27,30,28,18,20,16,20,5,14,14,22,23,15,6,36
Bharuch,24,488,0,9,0,7,5,3,3,9,2,13,13,21,23,40,73,51,85,106,177,234,365,542,750,934,1092,1192,1290,1219,1227,1051,1097,995,874,798,722,689,605,583,478,500,447,473,365,335,304,288,244,185,204,164,153,137,131,144,140,101,93,125,89,74,86,66,62,58,57,34,21,23,21,26,10,163
Baleshwar,21,377,0,127,16,21,21,35,42,39,54,43,66,63,106,97,102,131,150,173,198,203,228,288,300,321,354,401,388,487,550,617,665,656,765,692,603,529,392,327,263,200,132,102,78,56,52,66,62,55,34,41,15,16,15,13,12,8,8,7,7,0,1,1,2,0,0,0,0,0,0,0,0,0
Puri,21,387,0,101,18,22,18,16,23,31,35,51,60,71,94,105,100,151,168,215,224,229,297,311,331,290,295,365,309,325,299,294,320,266,240,189,139,140,81,67,43,50,38,22,28,17,2,4,10,3,3,1,2,9,4,2,5,0,2,1,3,2,4,6,4,1,2,2,0,2,2,1,0,1
Sant Ravi Das Nagar(bhadohi),9,198,0,12,0,2,1,1,1,2,4,12,11,14,14,14,22,35,27,43,59,60,109,142,133,158,188,256,264,257,314,293,285,249,197,151,132,102,112,105,90,60,48,49,56,53,30,22,11,13,31,19,15,16,5,11,9,6,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Barddhaman,19,335,0,0,0,0,0,2,3,0,1,0,0,0,3,0,0,0,4,6,2,1,7,4,10,12,12,13,31,22,51,60,149,203,327,418,627,539,372,242,230,146,131,133,98,112,94,115,127,110,104,113,102,122,113,112,151,146,115,122,80,71,64,60,43,45,41,26,31,29,11,10,15,36
Bara Banki,9,176,0,103,16,4,17,21,16,42,35,54,43,74,91,91,109,145,190,245,287,300,391,418,528,557,565,603,581,656,648,561,535,577,449,439,352,255,222,187,109,83,41,48,28,16,39,24,25,23,12,27,17,7,6,10,7,5,10,1,5,8,0,0,0,1,0,0,1,0,0,0,0,2
Anand,24,482,0,35,2,7,3,6,8,6,12,15,24,30,36,38,36,58,96,109,145,183,265,334,410,447,514,538,618,702,759,899,914,894,772,658,564,466,367,288,213,172,154,141,99,68,68,35,48,29,34,35,35,22,21,19,23,19,15,13,12,5,1,1,2,1,0,1,0,0,0,0,0,0
Bathinda,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,14,49,106,231,391,598,855,1064,1179,1163,1062,967,795,694,556,576,489,445,389,366,332,285,250,264,231,227,200,193,185,164,149,144,134,129,108,106,92,76,46,52,46,55,34,24,19,22,13,6,67
Latur,27,524,0,468,68,88,92,83,107,142,161,186,227,223,277,349,409,477,586,752,781,1001,1125,1340,1425,1582,1765,1814,1784,1581,1468,1324,952,788,641,548,436,341,307,229,202,187,150,153,137,117,95,75,72,62,40,51,41,22,41,22,28,26,25,20,16,23,16,21,9,12,18,24,11,11,5,2,2,10
Bangalore,29,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,2,4,10,10,14,5,8,20,23,46,55,59,86,88,146,167,173,220,202,240,256,258,254,233,229,273,191,234,190,181,142,153,150,136,114,110,89,113,110,83,121,104,113,111,87,1394
Ganganagar,8,99,0,245,45,81,82,132,151,192,306,363,478,651,846,1166,1518,1955,2400,2841,3211,3534,3747,3457,3215,2835,2506,1924,1666,1430,1157,923,851,710,554,453,406,372,349,277,259,220,223,199,150,130,132,98,92,88,70,58,53,55,42,33,27,18,30,20,19,21,22,16,14,13,15,3,5,3,5,1,6,2
Narayanpur,22,415,0,401,57,67,70,91,108,134,164,215,218,252,314,438,555,683,836,934,1276,1423,1432,1609,1453,1335,1206,834,578,359,214,158,78,61,43,33,20,13,11,6,6,5,10,11,8,8,10,2,4,3,3,1,1,6,1,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peren,13,271,0,110,15,22,30,22,21,19,40,46,36,67,87,92,106,145,165,186,248,345,362,378,479,459,578,440,390,269,201,122,65,39,47,17,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurgaon,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,10,7,15,31,33,56,76,71,118,133,148,160,201,170,206,174,196,128,155,197,124,137,100,107,86,78,89,58,80,60,63,41,54,58,37,38,34,39,32,26,14,20,17,85
Pashchimi Singhbhum,20,368,0,358,52,58,83,95,83,118,138,161,226,252,297,386,516,583,750,889,964,1229,1372,1601,1607,1679,1513,1411,1379,1205,1084,968,945,987,724,695,550,388,279,222,214,160,119,94,79,69,54,55,40,39,36,33,35,22,28,21,14,12,3,21,10,19,16,14,2,7,7,0,2,7,2,0,0,1
Bagalkot,29,556,0,425,57,62,59,66,78,89,101,132,147,182,231,267,353,406,523,577,805,886,1132,1278,1512,1552,1749,1573,1589,1499,1298,1107,1015,787,632,510,470,337,265,280,220,205,140,111,130,110,98,99,74,50,61,53,32,38,37,29,33,32,26,20,38,31,30,15,22,20,10,14,4,11,12,6,4,17
Bijnor,9,134,0,32,0,5,7,10,8,11,12,10,10,16,13,27,62,79,59,110,113,186,230,265,289,396,491,563,759,777,855,850,867,742,664,541,457,345,264,231,179,99,78,69,30,40,48,27,30,30,13,10,2,6,9,2,6,2,1,3,5,0,0,0,3,0,0,0,0,0,0,0,0,1
Nayagarh,21,385,0,76,11,20,39,20,27,52,63,80,68,97,134,151,198,224,331,418,564,569,727,867,898,989,935,908,730,698,531,409,388,362,223,228,186,143,96,70,66,42,26,15,13,13,8,0,8,10,5,4,8,0,0,2,2,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0
Thiruvallur,33,602,0,5,0,2,0,0,3,0,1,0,3,1,0,5,7,2,5,12,15,12,32,29,34,42,46,64,95,144,186,202,279,385,407,550,560,592,599,610,566,598,590,484,422,487,488,428,365,359,321,261,238,184,200,145,151,148,120,91,81,65,75,58,70,64,52,48,39,49,43,40,38,212
Nagappattinam,33,618,0,27,1,5,5,10,7,10,8,13,3,7,17,21,17,12,20,25,33,47,44,75,77,97,88,128,126,185,192,256,281,382,485,547,603,597,662,554,596,487,475,405,297,301,201,155,147,114,79,73,43,45,44,38,34,25,28,15,16,13,22,11,18,4,5,5,4,2,5,6,1,19
Korba,22,404,0,32,11,6,4,4,11,22,17,30,31,37,42,70,79,105,171,252,409,638,987,1475,1933,2457,2582,2487,2288,1889,1388,1003,843,741,530,406,333,271,236,219,196,198,150,161,116,111,100,85,74,87,98,67,62,82,54,75,57,72,55,66,62,75,47,56,69,31,25,22,24,12,11,3,3,19
Karur,33,613,0,46,3,10,14,3,2,5,3,4,9,7,18,18,21,29,28,33,27,43,53,80,73,121,169,189,228,318,381,431,462,542,529,531,478,485,395,331,268,234,136,156,101,86,78,74,65,32,17,9,19,14,11,5,9,7,0,0,1,4,0,0,2,0,0,0,1,0,0,0,0,0
Bhilwara,8,122,0,810,98,118,145,193,191,260,300,349,353,435,493,636,852,899,1107,1254,1468,1732,1860,2138,2409,2380,2480,2350,2107,1896,1602,1313,1072,831,743,575,518,350,283,250,170,240,170,141,155,127,105,117,78,94,99,75,55,50,40,31,24,33,34,20,18,25,20,8,9,4,2,6,0,0,0,0,0,0
Chamrajnagar,29,578,0,409,101,56,100,84,117,105,74,105,98,120,138,204,242,266,302,331,382,440,574,618,627,692,727,720,696,657,598,519,532,484,465,506,546,542,508,481,462,408,321,374,285,206,191,148,101,75,67,49,30,26,27,19,11,20,12,19,12,19,19,3,7,3,6,10,2,1,0,2,0,6
Raigarh,27,520,0,19,3,3,10,6,7,14,12,18,23,43,47,51,85,150,191,289,418,608,869,1153,1547,1839,2119,2087,1943,1754,1555,1363,1176,1014,994,889,837,691,664,579,500,377,333,292,270,256,240,234,217,243,205,222,244,197,169,144,113,125,116,98,96,85,59,77,56,47,40,35,43,28,28,20,13,64
Ratnagiri,27,528,0,850,96,129,168,179,243,247,362,432,559,638,759,980,1279,1472,1750,2044,2383,2668,2717,2693,2357,2070,1656,1185,834,612,449,309,286,182,170,142,128,86,81,63,60,44,50,57,41,40,35,31,29,33,23,29,22,21,25,12,17,12,11,8,12,10,6,3,4,2,4,4,7,2,3,2,5,19
Marigaon,18,304,0,77,12,11,17,40,32,38,25,42,58,58,83,125,138,143,157,193,201,194,207,209,233,248,209,190,181,221,170,126,110,121,46,45,31,23,26,11,13,12,4,1,12,1,0,3,4,2,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gautam Buddha Nagar,9,141,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,4,2,8,2,4,13,12,11,5,8,15,38,43,46,50,61,39,50,27,29,20,32,33,48,40,13,45,34,26,53,46,27,36,40,49,18,36,55,27,30,36,41,60,22,25,24,39,65,56,51,72,70,403
Gorakhpur,9,188,0,36,6,14,6,4,2,0,22,14,27,17,28,38,39,53,67,88,148,152,139,226,278,283,295,334,304,329,251,232,247,268,211,196,192,231,158,146,124,82,60,87,67,53,55,52,31,32,26,24,29,12,20,14,22,8,12,6,6,7,5,0,0,0,0,6,0,0,0,1,0,0
Shahid Bhagat Singh Nagar,3,39,0,0,0,0,0,0,0,0,0,3,4,0,4,1,5,6,17,11,23,30,40,35,85,158,148,211,218,339,357,405,459,451,550,497,363,315,220,200,112,101,79,71,49,55,49,35,25,26,17,26,11,6,27,27,11,15,7,5,7,4,8,8,6,12,1,0,0,0,3,0,0,0
Rampur,9,136,0,9,3,0,0,1,2,5,8,0,3,0,2,0,15,5,17,22,23,21,34,66,98,124,220,320,381,495,562,624,535,639,545,558,527,480,412,301,283,196,142,109,109,80,66,52,45,28,32,38,25,26,24,18,16,16,18,12,8,12,8,7,16,7,6,5,6,4,3,3,1,9
Dumka,20,362,0,115,9,16,15,31,38,52,54,61,77,91,80,186,215,300,319,423,590,599,789,877,1089,1195,1221,1181,1187,1028,819,595,534,481,340,298,269,158,153,90,70,73,49,26,16,33,22,17,29,10,6,12,19,9,7,1,6,14,2,8,0,7,5,13,1,3,5,2,2,3,3,0,3,0
Bareilly,9,150,0,15,2,8,5,8,12,5,12,15,12,20,23,38,54,76,83,102,171,251,279,413,532,525,648,754,715,754,638,610,622,446,388,311,269,212,204,167,141,151,142,126,93,113,75,89,57,67,74,64,44,29,34,53,22,30,32,18,27,10,17,17,11,19,21,31,16,20,9,2,4,0
Pashchim Champaran,10,203,0,300,60,47,105,105,131,122,172,184,258,299,387,432,509,524,635,697,695,676,692,591,464,461,322,250,241,165,166,90,99,112,121,83,51,66,59,51,29,13,13,13,8,5,15,3,1,2,6,2,5,3,1,8,1,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Ambala,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,11,27,50,88,141,228,295,455,472,479,478,470,434,371,309,265,225,240,184,194,158,165,154,115,100,114,101,66,71,55,43,42,41,58,35,34,31,14,18,18,31,30,27,14,21,27
Pathanamthitta,32,599,0,22,3,1,3,8,12,11,10,5,9,14,24,32,44,51,83,82,135,193,263,371,495,563,629,741,716,823,795,680,559,464,363,307,274,182,96,87,42,29,27,20,21,6,6,5,6,2,0,4,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kozhikode,32,591,0,56,7,17,12,13,13,16,19,14,23,21,40,28,38,27,60,69,91,107,151,193,204,289,324,363,445,534,610,582,589,553,461,414,305,246,188,141,89,67,45,52,41,39,29,48,22,17,14,21,10,2,7,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Mainpuri,9,148,0,1,0,0,0,0,0,0,6,2,3,1,4,2,5,7,5,9,5,28,34,35,47,62,102,154,149,227,290,323,442,534,623,613,593,518,453,346,260,220,148,105,89,68,60,69,64,34,29,28,21,20,18,21,18,7,12,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0
Thanjavur,33,620,0,21,9,0,2,1,3,0,10,2,13,16,13,13,12,11,23,29,33,39,41,65,62,82,150,160,189,250,360,335,427,416,507,516,558,565,526,507,590,450,417,375,346,265,261,182,160,134,105,106,48,50,48,46,40,19,34,28,18,22,23,28,6,12,8,13,10,7,1,4,3,7
Chhindwara,23,455,0,62,11,10,9,10,28,15,28,29,53,59,53,70,116,144,222,251,381,560,899,1195,1645,2273,2849,3515,4099,4521,4805,4813,4200,3441,2780,2017,1484,1036,684,481,377,280,209,217,121,110,108,96,83,79,45,43,52,37,36,19,16,18,7,9,14,14,6,8,4,7,3,0,0,0,0,0,0,0
Kannur,32,589,0,102,2,23,14,14,11,37,13,25,24,37,73,53,74,91,85,83,180,173,232,208,279,302,311,332,405,456,421,443,453,430,422,396,322,273,173,120,81,54,55,29,35,25,20,15,13,6,5,6,1,4,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Saharanpur,9,132,0,4,1,2,1,5,5,3,3,6,7,4,8,23,12,23,28,38,72,131,199,222,305,376,516,554,583,646,684,740,773,717,678,576,586,582,495,364,306,265,249,158,142,116,88,64,50,48,47,56,27,33,21,20,10,13,14,12,16,12,6,9,5,3,5,0,2,0,0,0,0,0
Datia,23,422,0,11,5,7,3,4,6,1,3,7,24,16,29,19,35,48,74,82,120,167,249,331,373,369,513,503,491,537,477,407,343,213,197,165,148,73,84,81,61,37,49,21,18,26,15,13,16,12,12,12,2,1,15,5,10,2,5,8,7,2,2,0,0,0,3,2,2,4,0,0,0,3
Dhemaji,18,308,0,313,62,59,68,45,78,91,110,121,137,176,198,238,299,353,353,412,407,419,342,345,315,263,172,144,143,86,62,43,29,38,16,0,7,16,2,0,3,4,9,1,2,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Champawat,5,65,0,36,1,5,16,9,10,14,21,30,27,35,44,55,66,80,121,149,229,321,377,514,551,603,688,651,632,535,443,317,255,157,115,115,54,28,23,14,18,7,4,8,2,5,1,2,3,4,2,2,3,3,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yadgir,29,580,0,100,20,7,6,17,26,14,21,27,39,50,36,47,73,67,62,75,88,115,114,126,120,132,156,177,160,158,172,230,232,185,203,173,132,120,75,37,35,38,22,24,14,8,13,4,19,5,12,17,12,15,2,5,1,1,0,8,2,3,0,0,0,2,0,0,0,1,0,0,0,0
Sidhi,23,462,0,173,18,28,39,37,43,52,87,89,111,97,149,183,237,271,347,399,434,540,630,833,918,1077,1201,1347,1506,1386,1379,1259,941,764,547,440,299,231,185,94,64,73,31,26,16,29,13,10,21,19,4,14,8,9,4,5,4,8,4,1,2,1,0,0,5,0,0,2,1,1,2,1,1,3
Uttarkashi,5,56,0,147,29,27,35,49,72,77,113,128,173,251,372,500,689,1015,1399,1883,2557,3230,3750,4160,4077,3573,2776,1936,1243,788,503,358,298,204,150,102,80,49,34,39,19,6,8,8,7,8,8,3,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhubani,10,207,0,72,11,1,11,15,43,37,47,57,75,85,99,107,162,229,228,269,348,458,552,528,606,572,607,575,488,460,441,356,326,293,221,229,166,108,69,77,54,41,23,30,13,4,3,6,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,27,527,0,82,19,14,15,25,32,41,53,82,76,110,148,174,275,386,604,822,1169,1577,2118,2705,3147,3473,3617,3422,3132,2682,2319,1908,1570,1317,1181,1011,880,658,539,505,382,367,233,215,155,138,115,118,108,71,58,46,56,46,33,32,24,27,31,19,13,18,14,10,13,11,14,5,4,6,4,1,5,4
Indore,23,439,0,32,5,2,8,3,13,11,16,19,16,18,42,66,71,95,130,196,258,385,514,699,789,908,970,970,887,856,789,768,718,647,586,541,497,395,356,327,254,237,224,201,194,158,146,141,124,132,99,115,120,102,92,89,113,71,56,58,60,69,67,63,73,47,47,49,42,27,47,37,25,71
Maldah,19,332,0,16,2,7,2,8,1,5,15,8,5,22,24,21,31,50,75,95,138,161,215,312,360,455,494,553,666,615,630,597,640,524,483,344,301,215,132,103,86,61,44,41,45,25,36,34,26,22,18,23,11,17,22,7,4,8,3,12,10,5,4,5,4,0,0,0,0,0,0,0,0,0
Baksa,18,324,0,179,26,27,39,45,50,54,92,94,102,159,183,219,294,363,388,438,455,524,521,510,594,607,625,696,573,497,389,317,266,206,136,126,79,60,56,23,40,7,16,8,12,3,1,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathua,1,7,0,6,1,3,0,5,1,2,2,2,7,4,9,8,21,23,34,52,69,78,143,192,216,281,385,451,557,564,575,526,528,481,421,456,394,359,384,353,301,332,324,231,224,237,152,151,118,77,77,64,48,25,22,9,12,5,1,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0
Junagadh,24,479,0,30,7,3,12,16,22,16,23,47,65,81,118,182,309,434,737,1064,1489,1949,2451,2705,2776,2768,2406,2310,1986,1777,1615,1474,1330,1030,849,634,502,450,366,248,206,174,153,146,97,91,55,76,43,35,37,37,43,22,20,28,10,15,15,17,17,11,7,11,2,3,5,1,3,1,1,0,0,0
Haora,19,341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,5,3,6,11,21,34,101,161,224,352,381,370,335,265,241,195,125,97,110,107,124,70,83,78,78,72,50,40,64,28,22,21,21,16,24,13,15,7,14,6,8,9,6,3,3,18
Kannauj,9,160,0,3,1,0,0,0,0,0,2,0,2,3,0,1,2,16,8,6,18,21,24,42,53,71,72,72,88,120,128,151,223,190,240,215,205,215,144,140,141,107,112,119,59,70,63,40,28,25,34,22,27,17,18,14,6,9,18,7,7,8,6,4,2,1,5,1,0,1,3,1,0,0
Golaghat,18,313,0,70,5,5,12,11,18,9,16,30,17,32,49,30,38,41,66,69,84,103,109,83,134,110,127,181,156,131,168,180,148,215,230,191,226,213,171,143,89,82,73,61,55,28,23,15,29,10,16,12,20,11,16,13,12,15,9,12,18,6,14,2,14,6,7,6,9,5,4,0,0,0
Dehradun,5,60,0,31,8,3,10,8,18,19,10,11,12,43,20,45,74,77,145,184,245,275,408,518,580,749,690,629,540,474,382,427,384,386,438,407,390,378,376,308,289,216,238,224,182,173,210,172,151,116,108,106,75,82,78,53,46,56,34,40,42,58,59,46,36,31,26,20,32,20,21,34,9,17
Chatra,20,347,0,207,30,39,39,42,66,72,54,115,141,173,258,288,402,565,703,986,1221,1327,1511,1642,1459,1261,951,643,503,366,248,204,156,91,63,65,49,61,31,27,22,12,14,22,28,26,24,23,12,13,23,10,17,3,4,4,7,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Shajapur,23,436,0,231,44,41,43,62,85,110,101,181,216,243,345,404,525,727,979,1206,1475,1866,2281,2375,2386,2254,1836,1396,1086,840,678,522,472,368,293,267,212,183,150,132,129,103,71,67,55,40,41,42,39,30,28,20,6,9,24,13,7,17,11,16,12,12,2,5,1,5,2,5,1,3,1,0,3,3
Jind,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,8,40,66,105,116,289,377,429,657,555,714,613,550,502,456,377,351,285,226,170,140,138,140,113,95,91,151,87,98,42,62,60,59,66,60,61,36,31,38,46,18,18,25,23,8,7,14,6,6,8,11
Rajgarh,23,442,0,222,50,38,54,58,67,89,112,131,170,224,303,424,476,670,836,973,1267,1491,1805,2069,2143,2212,1929,1668,1284,1043,841,722,557,435,343,338,301,211,204,159,144,81,82,56,58,37,54,43,27,31,31,22,32,16,11,20,17,8,8,6,9,12,8,0,1,2,0,3,0,1,3,3,2,0
Amritsar,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,13,34,65,116,194,213,292,283,311,415,570,601,723,758,654,612,639,593,673,571,571,606,458,389,302,223,212,167,121,107,134,86,82,61,55,55,61,60,55,23,32,25,9,17
Lakshadweep,31,587,0,137,20,17,20,34,39,34,50,62,65,70,85,83,114,129,130,141,166,146,151,125,107,88,77,63,46,41,44,23,28,15,16,7,13,2,5,7,5,4,4,4,0,3,0,3,3,0,1,2,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonda,9,183,0,108,7,8,8,6,16,20,21,31,44,50,26,69,40,81,91,101,142,192,169,191,249,317,328,386,408,476,390,503,566,565,601,534,570,384,355,244,149,125,75,51,17,24,17,17,3,7,5,5,6,5,2,5,1,1,1,1,5,3,0,1,0,0,0,1,0,3,0,0,0,1
Jabalpur,23,451,0,65,11,6,8,11,9,13,12,23,32,23,59,49,54,68,107,182,256,285,386,458,668,773,860,1027,1141,1262,1473,1455,1339,1115,964,851,721,581,492,510,416,355,250,226,161,122,88,101,78,91,74,68,55,67,55,61,55,40,67,58,49,49,39,15,14,9,9,5,1,8,2,1,5,0
West Siang,12,250,0,2754,413,485,577,636,763,846,1029,1254,1444,1688,1860,2136,2279,2328,2326,2254,2030,1653,1339,1069,686,450,273,187,119,77,45,52,30,18,15,12,9,10,4,5,8,7,3,3,3,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
