,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,0,0,0,0,0,0,0,1,2,2,4,5,9,13,33,43,61,98,179,245,354,444,583,650,738,730,504,243,81,29,28,14,9,16,16,8,12,5,5,7,1,3,4,1,0,0,2,1,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,19,56,74,93,124,169,230,337,499,603,556,522,480,394,372,292,234,189,146,125,109,97,86,78,55,58,49,45,35,26,22,31,29,31,15,18,25,23,16,28,19,14,13,11,1,6,2,2,9
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,15,38,91,239,545,935,1287,1573,1531,1473,1420,1352,1193,1064,850,725,615,502,450,391,357,295,250,243,224,172,149,153,116,124,82,62,58,45,53,41,32,39,33,24,29,21,16,10,14,7,6,6,4,9,4,5,4,11
Warangal,28,540,0,559,91,101,141,127,202,248,273,335,408,512,600,667,767,902,1043,1133,1218,1317,1340,1383,1542,1677,1955,2472,2799,2905,3081,2908,2684,2226,1941,1602,1402,1252,1143,1019,964,827,754,689,589,575,498,400,364,308,270,250,207,168,116,130,84,87,69,52,44,52,49,39,38,36,38,33,21,16,9,9,14,18
Kandhamal,21,390,0,952,220,259,307,386,505,644,798,1044,1257,1640,1985,2334,2540,2888,2930,2627,2311,1846,1415,1032,845,705,503,466,359,263,215,191,141,108,83,58,69,39,36,27,28,19,23,17,14,11,8,13,13,6,10,5,5,3,6,1,4,3,1,5,2,3,1,1,1,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,33,70,119,107,102,117,149,224,261,430,486,544,547,531,486,453,423,382,375,318,263,230,197,156,137,131,98,90,64,53,44,48,36,38,37,34,22,24,27,32,31,24,21,13,13,5,12,10,10
Singrauli,23,463,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,16,55,125,322,560,1081,1682,2234,2274,1887,1446,1159,1016,899,802,740,638,597,604,600,603,541,503,493,467,425,387,392,308,275,257,201,200,158,138,103,91,89,93,83,56,64,72,69,50,61,42,42,46,48,35,46,44,24,18,18,161
Khordha,21,386,0,22,1,5,1,10,6,5,15,10,10,15,40,42,62,78,56,97,124,185,172,234,235,327,373,394,506,525,548,501,499,469,471,480,410,420,412,409,353,320,312,268,248,227,190,174,132,136,125,103,97,93,82,64,49,44,36,42,28,24,28,34,37,41,36,26,42,41,29,19,14,11
Kangra,2,24,0,5,1,2,0,0,0,2,10,3,8,8,19,25,44,69,116,219,335,532,758,993,1323,1788,2183,2471,2527,2245,1840,1434,1165,992,923,716,691,525,464,430,306,271,225,162,138,136,120,101,81,78,52,51,34,51,49,31,30,32,21,15,21,13,10,7,2,5,4,0,0,2,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,24,85,184,305,533,753,882,940,1006,966,931,1023,968,1066,1127,1026,1012,1011,924,882,793,713,685,569,511,494,400,344,293,249,248,202,151,121,112,89,67,63,54,57,48,26,29,29,28,20,26,21,21,18,14,12,8,9,4,30
Barwani,23,441,0,27,2,9,15,14,20,28,43,46,87,121,179,221,304,446,611,726,890,979,1076,1062,1116,1269,1307,1348,1368,1341,1182,1039,980,824,714,606,520,439,391,292,272,230,182,186,142,146,107,85,80,62,60,45,41,42,20,32,23,21,13,12,15,11,6,5,4,9,5,8,3,3,4,2,2,11
Kasaragod,32,588,0,103,1,25,17,20,38,19,15,42,41,53,73,77,87,109,178,172,210,268,293,316,309,288,253,256,186,157,123,98,60,65,48,73,42,38,14,19,8,4,5,3,3,6,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,35,135,288,511,802,1112,1095,1139,987,787,643,477,398,323,292,232,206,186,115,90,90,60,53,46,39,31,19,20,17,11,9,12,14,13,10,9,11,12,8,7,2,7,4,3,3,1,4,1,0,0
Narsimhapur,23,452,0,1,0,0,1,1,1,0,2,7,7,12,38,57,82,171,256,425,593,771,803,865,823,856,1019,1103,1223,1285,1287,1223,1142,1084,964,884,773,662,567,556,409,404,313,267,228,180,145,109,102,85,80,72,79,60,42,35,41,37,20,32,25,19,16,13,16,20,12,5,4,4,8,4,2,15
Durg,22,409,0,9,1,3,4,7,0,6,11,21,15,30,53,66,112,131,202,269,368,469,522,527,522,625,610,665,853,1004,1340,1752,2031,2193,2021,1866,1751,1515,1463,1494,1345,1195,1161,1097,1028,967,755,767,643,540,419,383,310,260,228,174,132,113,84,98,67,57,57,47,54,41,26,35,51,47,45,43,48,217
Chirang,18,320,0,29,1,3,6,2,6,6,7,11,21,22,28,36,54,60,87,108,184,254,305,416,541,538,494,436,371,347,336,346,290,306,234,193,179,152,159,147,140,124,98,68,60,36,41,42,40,15,25,22,13,12,4,9,6,3,1,1,4,3,2,2,3,3,4,0,1,3,1,1,0,0
Neemuch,23,432,0,1,0,0,1,1,2,1,2,7,9,14,22,26,55,81,144,230,378,542,813,925,980,953,872,797,713,784,813,787,800,661,659,606,585,508,514,499,451,393,393,343,328,265,220,179,169,110,109,103,77,68,58,53,46,41,29,25,26,16,15,6,8,6,7,4,3,4,6,7,4,26
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,47,62,68,99,197,267,242,281,289,312,302,242,206,258,220,178,154,139,138,160,154,163,131,113,116,111,106,102,90,70,78,46,55,48,43,39,47,35,31,184
Nizamabad,28,533,0,27,5,8,8,6,12,4,7,21,23,33,46,61,72,108,153,205,251,367,449,612,850,1083,1246,1433,1573,1707,1764,1722,1777,1871,1657,1436,1249,1111,993,920,879,797,749,690,610,634,540,456,424,433,342,311,243,227,185,175,133,139,103,78,77,61,32,52,35,27,22,28,10,13,13,15,7,30
Salem,33,608,0,0,0,0,0,0,0,0,3,1,4,6,4,2,10,19,25,37,78,106,147,265,358,530,565,641,602,596,611,627,642,662,705,718,835,941,978,972,1099,948,905,870,740,652,519,351,354,311,219,190,169,130,120,99,97,61,69,53,39,58,43,39,33,26,48,22,17,10,11,20,13,36
Sehore,23,445,0,3,2,1,1,2,6,3,7,4,9,24,28,40,53,89,145,251,301,524,632,779,963,1123,1223,1256,1336,1362,1422,1430,1413,1462,1478,1390,1257,1132,1039,845,769,666,604,559,458,372,306,282,256,182,175,166,140,97,101,77,50,57,51,42,40,29,19,19,8,18,16,11,14,10,4,13,8,21
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,3,0,4,5,12,25,51,155,288,599,1129,1798,2487,2623,2428,2102,1918,1990,2169,2340,2568,2746,2816,2834,2632,2372,1919,1504,1158,882,663,543,399,320,258,211,161,120,105,87,73,58,60,57,33,46,33,36,20,29,29,9,7,15,11,10,5,3,2,0,0,4
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,41,56,89,145,184,261,404,711,990,1155,1231,1338,1223,1169,1116,1003,905,814,694,558,478,371,316,250,194,148,139,114,93,86,72,67,53,41,46,44,38,26,24,26,24,19,23,23,26,36,24,32,22,56
Chikkaballapura,29,582,0,11,0,1,4,4,5,4,8,5,8,12,16,20,19,20,16,37,49,66,105,144,254,363,564,719,891,1009,1009,1066,1063,1100,956,961,910,822,734,638,573,560,389,388,332,280,232,161,158,118,96,71,50,49,37,28,21,26,28,21,14,11,14,11,8,5,7,6,8,5,9,4,6,38
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,41,117,312,574,831,989,962,953,920,784,736,680,594,489,429,337,310,248,214,169,133,123,103,63,47,31,38,13,18,16,18,10,11,10,6,5,3,0,5,4,5,0,0,0,0,2,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,22,36,109,234,338,511,609,711,685,654,637,606,478,454,384,300,234,230,171,161,153,117,107,95,79,87,95,82,56,57,56,46,62,49,52,46,45,38,32,27,40,32,28,32,16,17,14,10,10,4,18
Sivaganga,33,622,0,0,0,0,2,5,0,0,2,8,12,0,9,14,14,28,43,53,123,159,205,301,480,669,865,1159,1402,1440,1412,1556,1249,985,907,718,584,445,390,311,275,218,153,159,103,89,79,64,43,62,43,39,36,38,29,20,29,23,21,11,12,15,6,10,9,4,1,1,2,2,0,0,0,5
West Garo Hills,17,293,0,61,6,11,7,23,18,24,31,47,43,53,76,71,131,185,243,311,422,628,769,1021,1140,1238,1217,1179,1104,986,816,663,479,449,331,233,151,137,113,60,40,41,30,31,31,25,15,19,13,16,12,12,7,7,4,9,5,7,6,5,2,3,0,1,1,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,0,0,1,0,0,1,0,1,4,4,11,17,27,39,70,111,175,294,445,595,744,919,1193,1523,1767,1942,1987,1912,1897,1735,1471,1374,1213,1043,934,794,569,473,371,318,222,178,172,107,76,90,76,52,42,35,38,35,22,28,15,26,20,10,7,12,12,17,6,7,3,3,3,2,2,0,12
Hazaribagh,20,360,0,0,0,0,0,0,2,1,1,2,0,3,10,9,12,29,51,55,133,198,266,446,640,862,855,969,933,906,958,821,798,689,598,555,504,440,393,403,375,351,301,285,235,236,181,199,165,125,122,99,90,71,66,53,48,45,42,34,18,22,21,12,17,12,9,11,8,13,11,6,7,9
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,7,22,36,131,207,375,626,838,1029,1072,1034,956,793,762,666,629,576,488,528,477,386,332,297,262,221,167,127,118,84,80,49,45,27,24,17,26,16,18,17,13,10,13,5,11,10,5,2,5,2,4,5,5,0,3,5,1
Parbhani,27,513,0,0,0,0,1,1,3,4,2,0,2,6,6,11,28,31,61,119,252,413,652,920,1332,1636,1884,1940,2130,1976,1834,1630,1429,1231,1006,917,703,625,538,484,436,386,322,293,235,202,191,151,136,105,104,83,62,65,49,41,28,34,29,24,16,17,22,13,20,21,15,11,15,10,15,11,7,23
Baran,8,128,0,1,0,0,1,0,0,4,1,4,7,10,7,24,41,69,120,224,304,450,558,683,820,936,1083,1284,1249,1225,1311,1440,1586,1651,1506,1348,1213,1085,981,839,815,748,665,662,622,532,483,475,389,367,320,281,246,205,193,161,145,120,96,90,60,62,46,49,56,50,33,27,19,19,16,16,18,81
Visakhapatnam,28,544,0,494,86,96,109,159,176,215,236,343,409,470,657,793,972,1215,1454,1752,2005,2153,2404,2449,2471,2351,2209,1956,1781,1708,1608,1449,1276,1079,1044,858,843,679,624,606,549,565,438,448,379,312,285,262,252,236,205,199,198,237,182,189,187,172,128,118,111,107,109,126,78,63,71,72,72,76,74,74,34,192
Satna,23,429,0,0,0,0,0,0,0,0,1,1,1,2,5,4,10,16,48,78,113,224,420,685,934,1200,1350,1308,1253,1201,1048,975,1034,978,1078,1250,1185,1242,1376,1438,1377,1303,1230,1198,1086,985,917,757,657,551,433,390,348,272,176,146,119,113,76,77,55,51,48,42,46,24,18,34,33,19,16,7,10,43
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,38,139,449,1034,1886,2872,3227,3105,2661,2348,1756,1545,1235,928,693,578,429,344,267,212,173,158,144,111,88,74,59,47,54,59,49,49,44,52,33,24,24,22,21,16,20,7,11,10,6,6,2,4,6,7,15
Dakshina Kannada,29,575,0,398,47,71,106,87,82,118,124,159,173,212,233,315,383,415,458,614,768,905,953,929,851,889,687,616,465,354,250,217,187,164,156,157,169,154,131,144,111,126,120,115,80,72,64,65,30,46,21,31,29,26,34,38,47,60,38,67,29,39,23,26,22,28,45,9,15,22,13,9,7,45
Seoni,23,456,0,4,0,2,2,1,7,5,12,20,41,52,74,150,231,401,635,1124,1576,2145,2551,2870,2864,2714,2474,2249,2022,1743,1645,1504,1345,1153,1053,955,770,634,582,428,353,271,260,202,155,114,81,66,58,45,46,43,35,28,16,21,17,20,18,21,19,11,8,6,10,8,11,5,6,5,4,7,4,17
Rohtas,10,234,0,3,0,2,1,3,5,9,12,16,26,57,85,136,181,256,298,386,403,430,364,360,261,256,284,402,565,755,895,1000,1042,1047,1007,931,861,691,600,560,479,372,295,237,183,179,137,121,124,97,66,75,70,55,50,68,31,29,46,34,26,35,23,19,10,8,6,12,10,2,1,3,6,25
Dewas,23,437,0,8,0,1,4,6,6,11,10,18,25,45,67,91,180,228,340,454,671,877,1017,1097,1091,1159,1228,1251,1364,1529,1564,1641,1500,1439,1314,1205,1076,1017,883,775,664,569,503,458,429,364,253,250,217,199,181,147,133,112,94,87,65,45,58,34,35,28,25,24,22,16,19,23,17,23,15,13,10,24
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,31,78,239,386,575,841,999,1196,1248,1308,1305,1189,1070,965,776,682,576,444,360,298,234,169,173,155,136,122,108,82,78,62,66,57,50,49,41,42,39,34,32,36,22,20,23,26,26,25,10,23,95
Ramban,1,17,0,0,0,0,0,0,1,0,0,0,2,3,3,4,7,13,26,49,100,173,237,358,425,452,450,358,311,225,195,174,144,147,134,162,135,138,138,117,93,84,65,54,34,37,20,27,33,23,19,14,21,15,12,10,13,11,9,10,5,15,15,4,2,4,6,5,2,2,0,1,0,1
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,38,119,327,435,469,457,392,392,364,336,319,294,328,267,281,267,240,209,196,162,138,118,100,71,66,51,33,30,30,23,25,25,25,20,26,19,27,21,15,38
Tamenglong,14,273,0,305,40,30,66,73,88,128,138,131,205,210,283,347,412,522,609,792,880,1068,1219,1391,1428,1316,1297,1018,851,714,531,318,251,114,88,43,34,21,23,23,8,10,10,9,7,9,4,13,2,5,4,1,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,21,4,3,2,10,11,5,12,12,10,20,31,27,33,49,60,84,114,164,198,267,376,459,591,766,949,1056,1104,1067,1071,964,875,705,546,434,346,264,208,153,139,88,82,72,58,40,31,23,20,13,10,8,9,2,2,1,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0
Sonitpur,18,306,0,96,8,12,21,20,32,30,31,38,50,61,74,95,131,136,172,239,300,368,425,575,765,973,1068,1206,1356,1351,1495,1580,1620,1645,1617,1290,1004,719,549,387,310,202,185,154,121,95,51,44,37,33,27,21,18,14,14,5,7,1,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,2,7,23,42,65,68,134,224,378,542,889,1200,1407,1653,1795,1716,1642,1396,1265,1019,884,727,625,471,377,275,201,173,136,120,80,83,41,38,51,28,35,20,27,18,11,10,12,8,8,12,11,10,12,0,1,3,3,0,2
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,20,43,128,217,307,464,509,584,536,524,458,439,389,369,321,272,255,180,156,144,142,107,85,68,72,77,60,36,48,22,30,32,24,20,12,17,10,5,12,11,7,6,2,9,0,1,4,4,0,1,3
Darbhanga,10,215,0,0,0,0,0,0,0,0,1,0,0,2,5,1,11,21,22,41,110,193,315,493,659,789,823,878,855,809,689,639,537,409,316,292,233,192,152,121,93,70,57,58,47,37,31,23,25,20,19,21,12,10,10,11,9,10,14,13,8,5,6,2,3,3,1,0,2,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,3,10,11,17,23,44,45,63,72,102,149,191,244,380,432,560,700,864,890,888,886,765,765,607,550,476,422,339,268,209,188,157,115,127,92,85,79,68,67,48,42,45,30,30,22,31,24,18,20,24,14,14,10,10,10,107
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,1,3,1,2,6,7,16,24,58,82,157,267,479,693,918,1037,1070,1097,1053,1226,1449,1545,1621,1698,1749,1660,1594,1553,1451,1255,1251,1080,977,812,824,721,623,537,472,383,316,302,245,214,167,155,124,148,79,76,63,67,49,47,29,35,35,28,30,18,25,18,23,94
Ernakulam,32,595,0,8,0,0,1,0,1,0,2,1,2,4,3,8,5,6,7,20,5,19,10,20,16,28,43,58,89,59,175,272,322,431,552,625,565,563,477,414,319,360,275,219,172,159,107,88,73,55,50,59,35,36,29,33,22,18,12,11,11,3,7,1,0,2,2,0,0,0,0,0,0,0
East Garo Hills,17,294,0,48,6,12,12,19,11,15,28,22,26,43,59,76,77,121,144,232,330,432,604,749,830,1057,1084,1100,1074,954,910,786,553,417,243,208,159,95,85,77,53,39,31,15,17,27,14,11,5,6,4,3,1,3,5,3,4,5,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,2,0,0,0,0,3,1,3,6,15,20,45,82,104,186,232,320,406,476,509,592,605,745,870,924,971,817,776,748,719,655,652,633,629,574,551,504,488,434,427,360,353,352,232,233,187,146,83,50,46,40,13,15,18,14,11,14,17,10,10,7,6,10,13,7,6,3,2,2,0,0
Udaipur,8,130,0,3,3,0,1,1,6,7,12,17,38,52,87,189,296,492,827,1247,1811,2243,2625,2684,2599,2353,2341,2261,2199,2198,2161,2085,2112,2063,1887,1842,1678,1511,1459,1222,1093,951,860,685,569,513,431,374,332,251,230,213,115,145,128,117,95,75,79,71,58,43,48,52,46,39,44,38,48,44,56,44,38,47
Raipur,22,410,0,651,97,177,178,186,256,329,426,450,584,669,819,882,1031,1082,1276,1197,1238,1281,1279,1415,1502,1385,1291,1075,923,945,1090,1262,1438,1548,1783,1971,1920,1975,1862,1742,1490,1351,1286,1105,991,905,843,794,668,563,554,486,397,314,265,222,195,154,144,146,124,107,85,97,82,85,93,75,80,64,80,53,59,204
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,36,90,204,335,511,643,733,741,712,743,661,609,532,466,364,312,266,231,169,121,76,60,50,45,30,25,29,15,13,15,12,10,8,6,9,9,7,3,3,1,5,2,2,0,0,0,0,0,0,0,0,0
Dhalai,16,291,0,14,5,4,4,3,3,9,8,7,10,13,27,29,36,52,82,126,145,209,290,416,541,718,865,944,1010,977,838,691,530,385,277,213,109,84,54,40,25,29,22,17,8,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,0,1,4,5,20,45,148,277,627,1267,2121,2841,3024,2912,2268,1838,1392,1100,1034,923,821,755,635,543,552,512,472,353,380,298,285,171,169,151,144,110,95,97,100,78,69,48,48,39,45,43,21,27,24,21,22,14,16,18,12,9,13,8,2,5,4,0,4
Supaul,10,208,0,0,0,0,0,0,0,1,0,0,3,0,1,6,7,19,36,62,97,167,288,449,613,754,771,681,720,684,636,597,589,494,451,366,327,309,265,269,210,173,124,115,81,69,65,43,27,35,18,23,15,10,10,4,4,5,8,6,4,3,2,4,3,4,2,4,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,53,134,330,531,771,984,1150,1025,994,915,730,602,494,410,370,308,290,250,173,159,152,130,99,98,80,81,49,66,63,58,50,50,42,37,47,39,39,56,46,44,37,51,127
Akola,27,501,0,0,0,1,1,1,0,3,0,4,6,10,13,20,37,43,80,130,201,265,479,823,1212,1542,1873,1709,1646,1453,1290,1071,930,875,810,741,682,643,547,513,473,441,374,311,270,231,200,182,133,129,105,101,74,86,51,53,46,36,22,32,25,26,35,15,14,22,12,18,19,12,15,8,5,4
Samastipur,10,221,0,0,0,0,0,0,0,0,0,0,0,5,2,6,8,10,49,60,177,309,532,691,866,839,870,799,792,689,703,716,681,729,663,548,525,371,287,231,170,133,84,62,58,47,25,35,25,23,20,13,14,10,7,11,12,4,6,0,6,2,1,2,1,3,2,0,1,2,0,0,0,0
Mysore,29,577,0,126,16,22,43,18,34,33,44,61,71,91,113,118,157,157,200,251,289,353,444,516,521,681,655,642,817,771,843,925,856,854,869,832,761,750,637,571,509,464,347,297,257,276,193,226,209,132,159,141,129,100,82,64,73,52,45,32,31,34,22,27,36,34,37,27,34,26,33,35,36,134
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,7,20,22,39,28,66,126,124,153,130,114,138,164,180,179,170,165,156,134,107,69,71,55,37,27,18,17,13,6,18,10,7,5,1,5,4,4,2,1,2,4,2,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,26,57,115,131,131,116,97,148,297,582,946,1216,1440,1436,1475,1458,1406,1292,1147,1066,954,942,870,761,658,616,527,487,406,343,308,247,217,153,111,92,71,65,52,48,41,39,31,25,28,22,21,16,16,9,14,19
Thrissur,32,594,0,24,1,0,0,8,15,1,20,2,12,17,16,7,5,16,22,24,34,39,55,49,68,70,157,129,182,272,286,320,384,329,363,350,308,182,132,130,70,64,47,30,28,16,14,13,7,8,6,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,4,8,2,3,3,6,7,6,6,6,3,1,7,6,11,9,6,7,6,7,0,3,4,2,3,3,1,2,2,1,0,1,1,4,11
Saiha,15,288,0,32,5,3,9,6,13,14,21,49,47,64,92,123,164,208,325,461,621,762,910,1084,1072,903,632,407,218,128,71,26,15,14,10,5,11,2,5,5,2,2,4,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,212,37,27,49,59,61,68,92,98,135,199,275,314,419,549,739,878,1087,1291,1384,1396,1318,1187,973,725,521,340,232,140,87,52,43,30,12,21,14,10,13,6,10,3,5,6,5,5,3,2,3,0,5,4,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Chamba,2,23,0,8,0,1,2,3,4,9,21,26,38,44,90,161,275,474,666,1129,1576,2162,2490,2724,2514,2560,2507,2421,2306,1890,1225,719,492,340,295,210,184,146,113,84,60,52,60,51,39,27,25,24,26,22,21,22,19,7,16,13,12,10,6,5,12,2,6,2,4,2,0,1,2,1,0,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,23,47,120,193,362,497,783,938,1070,1038,1104,1143,1183,1108,1103,972,863,768,682,528,442,319,243,197,168,114,92,98,55,53,44,41,29,27,22,15,9,16,12,15,11,5,9,8,9,12,6,3,3,2,0,0,0,1,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,108,386,848,1370,1393,1278,1015,774,619,514,474,351,340,284,236,259,190,218,199,185,163,128,121,104,98,69,53,47,52,31,35,22,8,15,23,7,10,11,9,2,4,0,1,3
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,22,45,111,192,293,307,378,417,499,566,656,720,728,761,654,566,505,452,404,390,308,294,230,255,224,200,183,155,121,102,87,89,67,66,70,70,56,52,53,52,45,59,48,65,60,62,53,35,26,22,34,70
Gadag,29,561,0,249,46,41,60,73,90,115,134,146,197,224,287,371,422,552,672,819,914,1040,1062,1171,1181,1150,1079,924,840,666,566,494,448,356,299,263,277,229,193,162,148,129,123,103,91,87,69,63,60,43,44,46,28,23,33,23,21,20,21,13,14,12,11,13,14,13,8,10,10,8,10,7,5,8
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,46,100,200,362,641,1025,1383,1733,1798,1845,1771,1541,1362,1023,801,586,418,300,222,143,128,89,65,44,39,38,35,34,26,28,9,13,16,8,16,14,6,5,7,4,13,8,6,9,5,0,1,2,0
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,111,266,568,911,1114,1415,1522,1436,1446,1309,1237,1199,1049,925,697,716,559,529,455,373,345,282,245,163,174,133,134,85,66,64,47,40,38,30,26,23,34,28,29,22,16,14,13,23,17,15,9,9,6,11,29
Solapur,27,526,0,6,3,3,2,5,3,4,5,8,7,23,14,24,36,54,97,141,202,328,556,773,1181,1615,2082,2579,2902,3018,3107,3142,2957,3136,3130,2968,2974,2901,2786,2570,2431,2136,1945,1676,1493,1217,993,954,762,618,547,450,351,279,260,217,153,173,134,119,101,89,74,59,51,47,33,33,32,33,27,24,27,83
Almora,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,34,77,169,286,455,581,708,796,940,941,1030,1072,1006,911,823,682,561,498,410,371,296,235,171,164,135,142,111,94,89,58,70,83,42,41,30,33,32,35,14,20,23,11,8,4,7,4,4,2,1,1,1,0,0
Upper Subansiri,12,249,0,246,19,35,44,48,55,70,80,120,135,202,187,266,366,463,631,761,1056,1330,1701,2100,2365,2457,2513,2168,1791,1407,853,578,414,233,150,84,45,24,15,2,6,5,2,2,1,5,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,0,0,0,0,0,0,2,2,3,17,23,57,111,197,400,750,1152,1620,2030,2181,2074,1852,1532,1317,1196,1117,964,833,726,645,557,467,454,380,313,250,223,197,157,142,112,79,101,70,47,51,41,39,37,37,31,32,32,19,19,21,21,20,12,15,8,5,4,6,1,2,6
Jashpur,22,402,0,1,2,0,1,1,4,1,9,9,8,28,47,63,123,197,350,615,962,1378,1914,2246,2351,2274,2103,1699,1395,1184,1027,822,670,597,487,433,340,254,257,190,182,153,148,119,103,98,72,60,55,57,43,30,26,20,19,11,14,4,5,3,4,4,0,7,0,0,2,1,1,0,0,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,16,53,96,178,298,485,514,529,504,513,561,622,603,549,540,555,507,513,483,431,419,353,319,277,224,220,186,161,177,149,132,92,81,91,75,89,70,52,38,60,59,49,52,46,32,47,35,19,16,5,12,53
Thiruvananthapuram,32,601,0,14,3,1,0,1,0,7,12,7,6,9,25,21,37,50,63,99,127,155,175,251,248,250,249,260,267,208,241,235,236,269,231,210,237,187,187,170,139,149,108,101,68,61,63,26,23,23,17,17,11,5,20,20,7,8,5,1,2,1,0,2,0,0,1,1,3,0,0,0,0,0
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,20,76,209,501,924,1410,1782,1931,1951,1933,1690,1568,1350,1150,868,726,570,402,308,225,160,135,115,76,55,58,43,40,31,32,23,41,20,18,12,15,12,17,14,11,16,21,12,10,18,12,23,9,8,12
